step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
63,,,,,412961,441503,28542,429005,429005,429005.0,0.00564822182059288,0.001,0.162109375,1.0,83.0,0.0234375,2.6299556396765835,12.0,0.0983764718153647,-0.06772927267541361,0.001352279045802009,6.013320749583987e-05,127.23701226711273,0.38957143472866773,1e-06,2.8487207889556885,4.0,-3.0,0.94873046875,1.0,0.0,1.8999903202056885,3.0,-3.0,0.0,0.0,0.0,2.997363328933716,114.44174194335938,-3.016857385635376,-7.791721934324869e-09,1.0,3.0065553188323975,-6.948606014251709,-7.791721934324869e-09,3.0065553188323975,-6.948606014251709,91.796875,1024.0,18.0,0.00146484375,746.103515625,2048.0,407.0,0.001953125,27.823654665000504,10.839219777997641,1.6651836449964321,39.78200358399772,80.2391600399933,0.0009703754297714666,0.1479981631117048,0.006316488023448236,0.0231827155767402,,
64,,,,,422135,465865,43730,440354,440355,440354.75,0.04702357202768326,0.001,0.212890625,1.0,109.0,0.017578125,3.48010216963685,9.0,0.06954297063251337,-0.035583779570879416,0.012890308713152384,0.007445789113990031,51.22582086920738,0.38476000909227065,1e-06,2.6604390144348145,4.0,-3.0,0.94873046875,1.0,0.0,1.711708426475525,3.0,-3.0,0.0,0.0,0.0,2.7609219551086426,120.41819763183594,-3.0181126594543457,2.4130408782241375e-09,1.0000001192092896,3.9419689178466797,-7.9923529624938965,2.4130408782241375e-09,3.9419689178466797,-7.9923529624938965,98.80419921875,1024.0,30.0,0.0009765625,761.263671875,2048.0,421.0,0.009765625,30.37501657699613,11.349678423001023,1.3514413440061617,41.38176729100087,84.56803121600387,0.000767245808070744,0.1501105335629482,0.00644348586168369,0.02349342620410071,,
65,,,,,437183,452140,14957,443119,443120,443119.5,-0.004359161481261253,0.001,0.19921875,1.0,102.0,0.01953125,3.1937438845342623,10.0,0.09635388019184271,0.08427457973981897,0.012916280067292974,0.016442089084982094,101.69167849421501,0.3880331209457991,1e-06,2.7965822219848633,4.0,-3.0,0.95068359375,1.0,0.0,1.8458985090255737,3.0,-3.0,0.0,0.0,0.0,2.955660820007324,122.82783508300781,-3.0330679416656494,-1.9456342315038455e-08,1.0,5.646501541137695,-7.210785388946533,-1.9456342315038455e-08,5.646501541137695,-7.210785388946533,98.0322265625,1024.0,32.0,0.00244140625,767.435546875,2048.0,389.0,0.0078125,38.59119727000507,11.272161638000398,1.3599315289975493,41.29870124199806,92.64050591200066,0.0007672487494894432,0.1922159549235696,0.006359549533478214,0.023299979600309884,,
66,,,,,422772,463943,41171,442281,442281,442281.0,0.16419343650341034,0.001,0.1640625,1.0,84.0,0.03125,2.29128784747792,16.0,0.10892957771817843,0.007992021770526965,0.0013352363059918086,-4.393798990349751e-05,2.8588466346263885,0.38608895061852616,1e-06,2.735633611679077,4.0,-3.0,0.93994140625,1.0,0.0,1.7956924438476562,3.0,-3.0,0.0,0.0,0.0,2.7227838039398193,3.9958066940307617,-3.0476205348968506,1.8068524454406543e-08,0.9999999403953552,4.494593143463135,-7.734003067016602,1.8068524454406543e-08,4.494593143463135,-7.734003067016602,93.19140625,461.0,32.0,0.0,770.638671875,2048.0,418.0,0.005859375,28.476250624000386,11.722112936004123,1.3592889650026336,41.42766710900469,83.08578557899455,0.0007683401304841456,0.14920280538207017,0.00662594195545599,0.02341705109930377,,
67,,,,,426225,456946,30721,439743,439744,439743.5,0.16213640570640564,0.001,0.203125,1.0,104.0,0.0234375,2.943920288775949,12.0,0.08884519090255101,-0.07345651984214782,0.0016309920756611973,0.00011535073116040925,3.645452082157135,0.3849736587016702,1e-06,2.747645139694214,4.0,-3.0,0.9384765625,1.0,0.0,1.8091685771942139,3.0,-3.0,0.0,0.0,0.0,2.7347569465637207,3.99676513671875,-3.0317037105560303,-6.151435361090307e-09,1.0,6.950127601623535,-9.312386512756348,-6.151435361090307e-09,6.950127601623535,-9.312386512756348,96.8955078125,520.0,33.0,0.0,761.978515625,2048.0,418.0,0.001953125,35.00619070999528,11.244925437000347,1.3365437510001357,41.27605750999646,88.98052052300045,0.0007598428123440913,0.17640514966587356,0.006392888943782198,0.023465985006029914,,
68,,,,,429781,445950,16169,436996,436996,436996.0,0.06568047404289246,0.001,0.13671875,1.0,70.0,0.0234375,2.41522945769824,12.0,0.09309313506368667,-0.03131532491815667,0.0014066206603010575,0.00010200762418325241,281.016877412796,0.3711483060671655,1e-06,2.7483317852020264,4.0,-3.0,0.92578125,1.0,0.0,1.8225500583648682,3.0,-3.0,0.0,0.0,0.0,2.8465986251831055,120.92266845703125,-3.024291753768921,6.4942069499807076e-09,0.9999999403953552,7.725932598114014,-7.594837188720703,6.4942069499807076e-09,7.725932598114014,-7.594837188720703,91.78125,1024.0,33.0,0.0009765625,761.7265625,2048.0,393.0,0.001953125,29.320157406000362,11.594663385003514,1.7789604239951586,42.56130892800138,85.36114182999881,0.0010177212285668283,0.1559848346846291,0.006633163338453621,0.024348797773893458,,
69,,,,,410394,472640,62246,436473,436474,436473.75,0.05560314655303955,0.001,0.15234375,1.0,78.0,0.021484375,2.6628760937957834,11.0,0.08251672399540742,-0.05856306973534326,0.0013617808658940096,0.00010250792302031186,205.9880082309246,0.3854902882780971,1e-06,2.734588623046875,4.0,-3.0,0.9462890625,1.0,0.0,1.7882994413375854,3.0,-3.0,0.0,0.0,0.0,2.8383121490478516,118.3783950805664,-3.016573667526245,-2.9568960613346462e-08,1.0000001192092896,7.291301250457764,-7.182949066162109,-2.9568960613346462e-08,7.291301250457764,-7.182949066162109,92.72607421875,1024.0,22.0,0.0009765625,759.76171875,2048.0,414.0,0.00390625,28.88541065299796,11.672647969004174,1.3232187799949315,40.89523078400089,82.88937272500334,0.0007579028406604816,0.15210613130386547,0.006685767453944352,0.02342364849203468,,
70,2.6801811758428813,0.975,1.705181172117591,0.0,426909,447840,20931,441572,441573,441572.25,0.1107565313577652,0.001,0.169921875,1.0,87.0,0.009765625,4.171330722922842,5.0,0.09041232682232346,-0.012390137433872692,0.0012123415487751896,0.00011739138471966726,2.7280581295490265,0.3873484462996205,1e-06,2.791712522506714,4.0,-3.0,0.92822265625,1.0,0.0,1.8634899854660034,3.0,-3.0,0.0,0.0,0.0,2.83440899848938,113.9878921508789,-3.0207746028900146,-2.5738975395483976e-09,1.0,11.405616760253906,-14.132609367370605,-2.5738975395483976e-09,11.405616760253906,-14.132609367370605,92.62939453125,1024.0,32.0,0.00048828125,769.81640625,2048.0,399.0,0.001953125,30.869323884995538,11.777026141004171,1.4333113589964341,41.239573168997595,108.38856562799629,0.0008114817897843637,0.16272277422838374,0.006667666582877531,0.02334814584079819,9.06058301399753,13.891203055994993
71,,,,,417296,447940,30644,434444,434445,434444.5,0.11106500029563904,0.001,0.134765625,1.0,69.0,0.02734375,2.220038609702865,14.0,0.08554327933649931,-0.0693168423271605,0.0014493970333465508,0.0002653261387552318,359.53097954392433,0.39117201066463425,1e-06,2.7064528465270996,4.0,-3.0,0.9287109375,1.0,0.0,1.7777416706085205,3.0,-3.0,0.0,0.0,0.0,2.7493858337402344,112.14385223388672,-3.0148470401763916,0.0,1.0000001192092896,5.540500164031982,-7.951745510101318,0.0,5.540500164031982,-7.951745510101318,95.2685546875,1024.0,32.0,0.00048828125,753.255859375,2048.0,418.0,0.001953125,31.81814123100048,11.357879410999885,1.327695034997305,40.13903914199909,84.75024849700276,0.0007640187843310854,0.16307796233407043,0.0065358632754010495,0.023097909596046844,,
72,,,,,428277,458185,29908,445795,445796,445795.25,0.1125088706612587,0.001,0.146484375,1.0,75.0,0.015625,3.0618621784789726,8.0,0.08478487115353346,-0.027661093588297565,0.001773287815740332,0.0005360402380271504,6.022332429885864,0.38420773283640347,1e-06,2.818678379058838,4.0,-3.0,0.951171875,1.0,0.0,1.867506742477417,3.0,-3.0,0.0,0.0,0.0,2.866476058959961,128.67083740234375,-3.023502826690674,-9.482760354728725e-09,1.0,4.477863311767578,-9.010848999023438,-9.482760354728725e-09,4.477863311767578,-9.010848999023438,94.28369140625,1024.0,29.0,0.00048828125,776.41015625,2048.0,399.0,0.0078125,30.365916467002535,11.735739219999232,1.3427800079953158,41.9792084510118,85.53283062500122,0.0007530250759711526,0.15726057633887575,0.006581350530315897,0.023541754006470347,,
73,,,,,445044,458461,13417,452179,452180,452179.5,0.11297072470188141,0.001,0.15234375,1.0,78.0,0.03125,2.207940216581962,16.0,0.10959556422406627,0.021990526242241744,0.0016700664043216215,0.00023624843578868275,1758.2579112052917,0.3880221889061992,1e-06,2.759660005569458,4.0,-3.0,0.92236328125,1.0,0.0,1.8372966051101685,3.0,-3.0,0.0,0.0,0.0,2.805695056915283,123.43571472167969,-3.049438953399658,-2.1995312238232145e-08,0.9999999403953552,5.599574089050293,-8.040764808654785,-2.1995312238232145e-08,5.599574089050293,-8.040764808654785,97.5556640625,1024.0,25.0,0.00048828125,785.607421875,2048.0,393.0,0.01171875,29.403453491002438,11.912345976990764,1.705517851994955,42.164038975010044,85.28719002200523,0.0009429429308465747,0.14716885137192526,0.006586071447838062,0.02331156043949916,,
74,,,,,401142,442124,40982,427697,427698,427697.75,0.1708088517189026,0.001,0.140625,1.0,72.0,0.01953125,2.6832815729997477,10.0,0.06067685063542991,-0.007436783197496472,0.0011021035556793854,0.000189027119412113,3.856797456741333,0.3633410090075147,1e-06,2.856626510620117,4.0,-3.0,0.94677734375,1.0,0.0,1.9098492860794067,3.0,-3.0,0.0,0.0,0.0,2.8433327674865723,3.995262384414673,-3.0484485626220703,-2.328413550856112e-08,1.0000001192092896,7.9092512130737305,-10.867366790771484,-2.328413550856112e-08,7.9092512130737305,-10.867366790771484,92.15576171875,547.0,19.0,0.0,743.19140625,1942.0,407.0,0.0,27.82365275300981,10.957252569991397,1.63424230000237,42.50131630500255,83.05370089199278,0.0009552553760233542,0.14742179645010098,0.0064047873585910825,0.024843079198454136,,
75,,,,,401012,452267,51255,433441,433441,433441.0,0.05274096503853798,0.001,0.162109375,1.0,83.0,0.021484375,2.7468990781342053,11.0,0.06934994850949995,-0.07131060816604516,0.0012084721198209144,8.030446569419242e-06,500.3928908407688,0.3694246165795901,1e-06,2.7827587127685547,4.0,-3.0,0.94873046875,1.0,0.0,1.8340281248092651,3.0,-3.0,0.0,0.0,0.0,2.893173933029175,130.84364318847656,-3.0262186527252197,-5.171375327961414e-09,1.000000238418579,5.919871807098389,-7.926148414611816,-5.171375327961414e-09,5.919871807098389,-7.926148414611816,92.20703125,1024.0,31.0,0.0009765625,754.357421875,2048.0,389.0,0.001953125,33.66534562400193,10.99971248699876,1.5257026479957858,42.37325199099723,88.70762806100538,0.0008799944213836404,0.17827444198264103,0.0063444116309940455,0.024440034509308782,,
76,,,,,430219,459850,29631,441034,441035,441034.25,0.17365045845508575,0.001,0.14453125,1.0,74.0,0.01953125,2.7202941017470885,10.0,0.10739290546625853,0.09882514028189084,0.0016916199897726377,0.00020994239099915527,3.200062870979309,0.3716315576753504,1e-06,2.777350902557373,4.0,-3.0,0.94482421875,1.0,0.0,1.832526683807373,3.0,-3.0,0.0,0.0,0.0,2.763251543045044,3.998683452606201,-3.0736401081085205,1.2346984545885675e-09,1.0000001192092896,8.060224533081055,-7.972985744476318,1.2346984545885675e-09,8.060224533081055,-7.972985744476318,96.54931640625,1024.0,26.0,0.00048828125,764.845703125,2048.0,418.0,0.00390625,33.622954742997536,11.328474023001036,1.345903930006898,42.90055679199577,89.31203891299083,0.0007629248352066183,0.17004220207551363,0.006421538703060497,0.02431815487799177,,
77,,,,,445885,455782,9897,450513,450514,450513.75,0.17468112707138062,0.001,0.125,1.0,64.0,0.0078125,4.0,4.0,0.08762337813774744,0.03294714490572612,0.0013623058892941722,4.656592576187298e-05,5.335198223590851,0.3752415777204129,1e-06,2.735126256942749,4.0,-3.0,0.93701171875,1.0,0.0,1.7981147766113281,3.0,-3.0,0.0,0.0,0.0,2.7210943698883057,3.996405601501465,-3.0229063034057617,-1.3631348494413942e-08,0.9999999403953552,8.735152244567871,-15.10698127746582,-1.3631348494413942e-08,8.735152244567871,-15.10698127746582,94.01123046875,1024.0,33.0,0.00048828125,785.8984375,2048.0,407.0,0.00390625,37.11000646601315,11.375344060987118,1.3919205319980392,43.42613403699943,93.4107542510028,0.0007724073527156714,0.19274420996708727,0.006312428899776709,0.024098118002502382,,
78,,,,,439528,451713,12185,447234,447235,447234.5,0.0584578812122345,0.001,0.130859375,1.0,67.0,0.015625,2.8939592256975564,8.0,0.08177365480611722,-0.09340711999684573,0.0016235098708420991,8.117048940524304e-05,405.56427586078644,0.3738577437593157,1e-06,2.7666523456573486,4.0,-3.0,0.935546875,1.0,0.0,1.8311057090759277,3.0,-3.0,0.0,0.0,0.0,2.8795969486236572,133.41635131835938,-3.0320329666137695,-5.174169981359e-09,1.000000238418579,5.44873046875,-7.085819721221924,-5.174169981359e-09,5.44873046875,-7.085819721221924,92.1572265625,1024.0,33.0,0.00146484375,781.34765625,2048.0,393.0,0.005859375,35.239026667011785,11.269488402002025,1.3492063659941778,43.26724809600273,91.22998998798721,0.000754194033551849,0.18670870024590588,0.0062995410696189726,0.024185996438111736,,
79,,,,,425860,467559,41699,444432,444433,444432.25,0.10796250402927399,0.001,0.14453125,1.0,74.0,0.015625,3.0413812651491097,8.0,0.10600672103464603,-0.05963174628413981,0.001124315755077987,3.915525351771976e-05,225.394612044096,0.3684156051980062,1e-06,2.8257250785827637,4.0,-3.0,0.95068359375,1.0,0.0,1.8750413656234741,3.0,-3.0,0.0,0.0,0.0,2.8752975463867188,133.19944763183594,-3.0440385341644287,1.8839060089703707e-08,1.0,4.270056247711182,-9.684806823730469,1.8839060089703707e-08,4.270056247711182,-9.684806823730469,96.49853515625,1024.0,32.0,0.00048828125,771.533203125,2048.0,389.0,0.00390625,28.54003513000498,11.288177467009518,1.3633824549906421,43.61445074601215,84.91604488898884,0.0007669236734005251,0.14441218206844633,0.006349774047118272,0.02453380169081573,,
80,2.7379192693158982,0.975,1.7629192668944598,0.0,425837,472668,46831,446249,446250,446249.25,0.10845381021499634,0.001,0.130859375,1.0,67.0,0.009765625,3.6606010435446255,5.0,0.11229120157659053,-0.018917648408872386,0.0015600854705553502,0.00025782678712857885,185.8595308661461,0.3807962442285973,1e-06,2.8482565879821777,4.0,-3.0,0.94287109375,1.0,0.0,1.9053853750228882,3.0,-3.0,0.0,0.0,0.0,2.898505210876465,128.46743774414062,-3.027496576309204,-1.338670418959964e-08,0.9999998211860657,3.3770999908447266,-9.925702095031738,-1.338670418959964e-08,3.3770999908447266,-9.925702095031738,97.95556640625,1024.0,33.0,0.0009765625,773.625,2048.0,416.0,0.009765625,40.0450702879898,11.330385893001221,1.3679207149980357,42.41081725701224,116.90948043701064,0.0007663434252259448,0.19961353595225534,0.006347565790307335,0.02375960142062549,7.71321570200962,13.915032299992163
81,,,,,438144,468030,29886,452888,452889,452888.75,-0.0023326631635427475,0.001,0.134765625,1.0,69.0,0.021484375,2.5045413298101655,11.0,0.10114515908062457,0.21205118872846165,0.0024342990247532724,-0.015369375526764392,609.5002145171165,0.3797529927749385,1e-06,2.730091094970703,4.0,-3.0,0.951171875,1.0,0.0,1.7789195775985718,3.0,-3.0,0.0,0.0,0.0,2.89168381690979,135.76901245117188,-3.0374112129211426,1.526003678975485e-08,1.0,5.061262130737305,-8.567652702331543,1.526003678975485e-08,5.061262130737305,-8.567652702331543,101.55419921875,1024.0,23.0,0.001953125,782.994140625,2048.0,413.0,0.005859375,38.21587635600008,12.442102357003023,1.7736942850024207,43.181332984997425,95.73060553400137,0.0009791004330547074,0.18374519242438123,0.006868189128678414,0.023836611631994294,,
82,,,,,431708,439606,7898,434557,434558,434557.25,0.11313086748123169,0.001,0.14453125,1.0,74.0,0.017578125,2.8674417556808756,9.0,0.09683237677173955,0.24711140424811415,0.0013786564897080617,-0.013347328953516677,381.93710774183273,0.3792004432118329,1e-06,2.805408239364624,4.0,-3.0,0.931640625,1.0,0.0,1.8737678527832031,3.0,-3.0,0.0,0.0,0.0,2.8504645824432373,120.66409301757812,-3.024216890335083,-1.2626940604221204e-09,1.0000001192092896,8.428079605102539,-8.312369346618652,-1.2626940604221204e-09,8.428079605102539,-8.312369346618652,94.40869140625,1024.0,23.0,0.0009765625,754.3359375,2048.0,425.0,0.001953125,33.22164488500857,11.01212530900375,1.6184809069964103,41.39112412699615,87.3581293199968,0.0009311091386672356,0.17182217071207284,0.00633525577412628,0.023812238851725606,,
83,,,,,437392,467555,30163,447453,447454,447453.25,0.05343260616064072,0.001,0.111328125,1.0,57.0,0.0234375,2.179449471770337,12.0,0.088775657551984,0.13305112194890778,0.015268432397472982,0.03019976693897964,92.68827798962593,0.3783744925818443,1e-06,2.8099236488342285,4.0,-3.0,0.9404296875,1.0,0.0,1.8694939613342285,3.0,-3.0,0.0,0.0,0.0,2.9246160984039307,136.8088836669922,-3.0635597705841064,4.057752889252697e-08,0.9999998807907104,8.435345649719238,-8.317931175231934,4.057752889252697e-08,8.435345649719238,-8.317931175231934,95.47900390625,1024.0,30.0,0.00146484375,778.453125,2048.0,426.0,0.005859375,35.75238142600574,11.366231292005978,1.3411541690002196,42.78706881499966,91.36107943599927,0.0007493264206932342,0.18283828673273503,0.0063505133173163775,0.02390588783018095,,
84,,,,,416189,444482,28293,430782,430783,430782.75,0.11013980209827423,0.001,0.1328125,1.0,68.0,0.013671875,3.116774889895918,7.0,0.06804750394076109,0.05294711179366069,0.001732935696574194,-5.8921896652464056e-05,138.92793563008308,0.3830387095208679,1e-06,2.8181231021881104,4.0,-3.0,0.95458984375,1.0,0.0,1.8635329008102417,3.0,-3.0,0.0,0.0,0.0,2.8645615577697754,126.56832122802734,-3.026970148086548,-1.312698305611093e-08,1.0,8.401485443115234,-11.010168075561523,-1.312698305611093e-08,8.401485443115234,-11.010168075561523,95.35302734375,1024.0,34.0,0.00048828125,746.01953125,2048.0,414.0,0.001953125,26.46898320800392,11.008694197997102,1.3421148170018569,40.58436376399186,79.53193037300662,0.0007788814762208194,0.1355416662382487,0.006388773806516801,0.02355268622292319,,
85,,,,,429567,454161,24594,438599,438600,438599.25,0.10817603766918182,0.001,0.1328125,1.0,68.0,0.025390625,2.2870874995874626,13.0,0.07560718220969041,-0.07193078290050228,0.0013008383490766089,0.0001451766018969162,61.6627334356308,0.36794266412591725,1e-06,2.897658109664917,4.0,-3.0,0.9482421875,1.0,0.0,1.9494160413742065,3.0,-3.0,0.0,0.0,0.0,2.9496676921844482,138.01211547851562,-3.063878297805786,-1.7277965724815658e-08,1.0000001192092896,5.031496524810791,-7.076028347015381,-1.7277965724815658e-08,5.031496524810791,-7.076028347015381,95.29931640625,1024.0,32.0,0.00048828125,761.33984375,2048.0,413.0,0.009765625,34.43959920799534,11.685277612996288,1.5236713140038773,43.06982693000464,90.82915832199797,0.0008684871861978089,0.17645678043579463,0.006660566344445578,0.024549646932823434,,
86,,,,,432728,453465,20737,442272,442272,442272.0,0.18076901137828827,0.001,0.123046875,1.0,63.0,0.015625,2.806243040080456,8.0,0.09329521895519324,-0.0011864376720041037,0.0016417071560031868,0.00047540376642375904,2.3788464665412903,0.37915636719159224,1e-06,2.660860061645508,4.0,-3.0,0.92919921875,1.0,0.0,1.7316608428955078,3.0,-3.0,0.0,0.0,0.0,2.64615535736084,3.995781421661377,-3.015212297439575,-9.922802135520215e-09,1.0,8.240018844604492,-11.197604179382324,-9.922802135520215e-09,8.240018844604492,-11.197604179382324,96.109375,447.0,28.0,0.0,767.703125,2034.0,399.0,0.0,28.60439721601142,11.257571491005365,1.316087918006815,42.147272197995335,83.42429033400549,0.0007439358121285177,0.1453239169241354,0.00636348869643871,0.023824293759267676,,
87,,,,,436243,449334,13091,442972,442973,442972.75,0.11842513829469681,0.001,0.1171875,1.0,60.0,0.015625,2.7386127875258306,8.0,0.09359429235900601,-0.051752362580549334,0.0010477921610037165,2.824718932324979e-05,138.4699101150036,0.37539599925804196,1e-06,2.7462575435638428,4.0,-3.0,0.93603515625,1.0,0.0,1.8102220296859741,3.0,-3.0,0.0,0.0,0.0,2.7887303829193115,116.41781616210938,-3.0224273204803467,-2.434142309937215e-08,1.0000001192092896,3.839186429977417,-8.972782135009766,-2.434142309937215e-08,3.839186429977417,-8.972782135009766,93.05029296875,1024.0,23.0,0.00048828125,772.130859375,2048.0,399.0,0.005859375,30.357309505998273,11.263632472007885,2.2049548479990335,42.804454598997836,86.72505629398802,0.0012444077248538615,0.15929992866549966,0.006356842758390829,0.02415749873948106,,
88,,,,,413080,470710,57630,443345,443346,443345.5,-0.0716940239071846,0.001,0.111328125,1.0,57.0,0.015625,2.669269563007828,8.0,0.0856223908563455,-0.014143081909666459,0.001616649558612456,-4.366119234570457e-05,138.72143295407295,0.3799711069978425,1e-06,2.8571882247924805,4.0,-3.0,0.94091796875,1.0,0.0,1.916270136833191,3.0,-3.0,0.0,0.0,0.0,3.099608898162842,138.62269592285156,-3.027451276779175,-4.0016342239823643e-08,0.9999998211860657,3.5596508979797363,-8.117843627929688,-4.0016342239823643e-08,3.5596508979797363,-8.117843627929688,96.0732421875,1024.0,33.0,0.001953125,769.8359375,2048.0,424.0,0.001953125,28.88463041500654,11.22893040899362,2.0181898909941083,42.207782376994146,84.45043084600184,0.0011380457741164106,0.14680282588258947,0.006331929843087175,0.02380072786178846,,
89,,,,,445885,452799,6914,448760,448760,448760.0,0.17181675136089325,0.001,0.12109375,1.0,62.0,0.013671875,2.9760952365713798,7.0,0.07994860122280736,-0.041457587732903416,0.001285092881692934,6.336132449383337e-05,2.743420660495758,0.3768257525552135,1e-06,2.819803237915039,4.0,-3.0,0.93359375,1.0,0.0,1.886209487915039,3.0,-3.0,0.0,0.0,0.0,2.805724620819092,3.9957056045532227,-3.019385576248169,1.1885643580455962e-08,1.0000001192092896,5.12224006652832,-11.8204927444458,1.1885643580455962e-08,5.12224006652832,-11.8204927444458,100.296875,1024.0,32.0,0.0009765625,776.1875,2048.0,389.0,0.01171875,38.6401153790066,11.412597660004394,1.6225302840030054,43.18382238099002,94.9693228549877,0.0009038964502200538,0.18811397501074253,0.006357851446209775,0.024057303670664734,,
90,2.7495264116674663,0.975,1.774526409804821,0.0,422639,442008,19369,433990,433991,433990.75,0.062416188418865204,0.001,0.09375,1.0,48.0,0.01171875,2.8284271247461903,6.0,0.07916147933740701,-0.025752808266718472,0.0014418289647437632,8.283578608825337e-05,167.67819386720657,0.3778524014086096,1e-06,2.7793452739715576,4.0,-3.0,0.9326171875,1.0,0.0,1.846727967262268,3.0,-3.0,0.0,0.0,0.0,2.8968493938446045,143.78121948242188,-3.0049948692321777,7.827737569243709e-09,0.9999999403953552,3.9712986946105957,-8.655155181884766,7.827737569243709e-09,3.9712986946105957,-8.655155181884766,91.37451171875,1024.0,33.0,0.0009765625,756.263671875,2048.0,393.0,0.001953125,36.177180542988935,11.050242831013747,1.297058983007446,41.45978393900441,115.27374475699617,0.0007471697167551647,0.19332129501690723,0.006365482922743024,0.023882873044531714,9.75282215399784,15.404656451006304
91,,,,,424414,455471,31057,437789,437790,437789.25,0.04094209522008896,0.001,0.123046875,1.0,63.0,0.01171875,3.24037034920393,6.0,0.06600646257143596,-0.03890905971638858,0.0019059920591173757,0.00014230511022043205,30.99740695953369,0.3788261182091709,1e-06,2.8383309841156006,4.0,-3.0,0.95263671875,1.0,0.0,1.8856945037841797,3.0,-3.0,0.0,0.0,0.0,2.9558088779449463,136.87005615234375,-3.0144591331481934,2.435111445819871e-09,1.0,8.183640480041504,-8.921391487121582,2.435111445819871e-09,8.183640480041504,-8.921391487121582,97.90869140625,1024.0,30.0,0.0009765625,757.1484375,2048.0,402.0,0.001953125,28.034107246014173,11.226449365000008,1.3281777079973835,41.75905460701324,82.45485197400558,0.0007584572416964233,0.13980912962997738,0.006410875418366262,0.023846550941470833,,
92,,,,,424339,454898,30559,441292,441293,441292.75,0.18237528204917908,0.001,0.111328125,1.0,57.0,0.01171875,3.082207001484488,6.0,0.07462122411497178,0.0599123110784398,0.0011448845823085116,8.653035347965817e-05,3.1049389839172363,0.3777811618472284,1e-06,2.809175491333008,4.0,-3.0,0.947265625,1.0,0.0,1.8619099855422974,3.0,-3.0,0.0,0.0,0.0,2.7945828437805176,3.996788740158081,-3.021878480911255,4.9476516217339395e-09,0.9999999403953552,7.466590881347656,-12.911551475524902,4.9476516217339395e-09,7.466590881347656,-12.911551475524902,96.37646484375,461.0,33.0,0.0,765.5234375,2048.0,407.0,0.009765625,30.945567849994404,11.307886332986527,1.3603568200051086,42.214958876997116,86.13379150400579,0.0007706657428685994,0.15678247356605518,0.006406113817293921,0.023915506699915826,,
93,,,,,435035,459570,24535,446903,446904,446903.25,0.05798830837011337,0.001,0.1171875,1.0,60.0,0.017578125,2.581988897471611,9.0,0.06628430057917872,-0.10536602205566821,0.0015667021469843963,5.597799299134602e-06,805.6428848803043,0.3711587982203147,1e-06,2.6889736652374268,4.0,-3.0,0.943359375,1.0,0.0,1.7456144094467163,3.0,-3.0,0.0,0.0,0.0,2.7967922687530518,129.60948181152344,-3.0179805755615234,-1.911346636518374e-08,0.9999998807907104,9.398205757141113,-9.267274856567383,-1.911346636518374e-08,9.398205757141113,-9.267274856567383,96.67236328125,1024.0,32.0,0.001953125,776.185546875,2048.0,418.0,0.01171875,34.75158024400298,11.763172573992051,1.312594971008366,43.552528489002725,91.49666546500521,0.0007342724465577091,0.17552632898453407,0.006580379855143172,0.02436351072016299,,
94,,,,,414992,438613,23621,428408,428409,428408.25,0.1079195961356163,0.001,0.115234375,1.0,59.0,0.005859375,4.43471156521669,3.0,0.07786039994763476,0.15479375358388228,0.014487405777409939,0.012340843813295319,274.54300117492676,0.3730425360413954,1e-06,2.870062828063965,4.0,-3.0,0.95654296875,1.0,0.0,1.9135197401046753,3.0,-3.0,0.0,0.0,0.0,2.925835132598877,146.75631713867188,-3.0632259845733643,-1.225919454839186e-08,1.0000001192092896,12.767666816711426,-12.65868854522705,-1.225919454839186e-08,12.767666816711426,-12.65868854522705,97.24072265625,1024.0,23.0,0.00048828125,739.494140625,2034.0,389.0,0.0,28.052425652000238,11.004808698999113,1.3550755309988745,41.43405570699542,81.96276569399924,0.0007907618089747772,0.1408614939166164,0.006421916885937137,0.024179072010748755,,
