step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_s/testing,timing_s/save_checkpoint
67,,,,,429824,469364,39540,445274,445275,445274.5,0.12642191350460052,0.001,0.00927734375,0.99072265625,0.18829995072607336,-0.010366357156428797,0.010736587527609462,0.014485047271591611,78.06762892007828,0.38123069225970685,1e-06,2.530609130859375,4.0,-3.0,0.892578125,1.0,0.0,1.6380311250686646,3.0,-3.0,0.0,0.0,0.0,2.5371410846710205,8.440098762512207,-3.074126958847046,1.2687903172547976e-08,0.9722007513046265,3.8216569423675537,-3.7065258026123047,1.2687903172547976e-08,3.8216569423675537,-3.7065258026123047,103.3505859375,1024.0,21.0,0.00390625,766.326171875,2048.0,389.0,0.009765625,32.36193114899652,11.658979547995841,1.3469331820015213,42.24418070899992,87.71658497600583,0.023718055215939785,0.0007562375467276485,0.15289438420215493,0.006545950614730824,,
68,,,,,439637,473827,34190,453178,453178,453178.0,0.13370397686958313,0.001,0.0078125,0.9921875,0.1611272642208684,0.01101050348651986,0.008935701762956957,0.005662913185064568,41.524342119693756,0.3801716373067903,1e-06,2.59629487991333,4.0,-3.0,0.93115234375,1.0,0.0,1.6651426553726196,3.0,-3.0,0.0,0.0,0.0,2.6049740314483643,10.750129699707031,-3.0362608432769775,-2.9569005022267447e-08,0.9806022644042969,3.656677484512329,-4.537254333496094,-2.9569005022267447e-08,3.656677484512329,-4.537254333496094,100.7890625,1024.0,24.0,0.0029296875,784.32421875,2048.0,414.0,0.001953125,29.40330282800278,11.49415682900144,1.3999821239995072,43.134182062000036,85.53999895099696,0.023795386173865476,0.0007723135964232085,0.14244682014961427,0.006340862105509005,,
69,,,,,429556,447642,18086,437846,437847,437846.5,0.1347215473651886,0.001,0.00341796875,0.99658203125,0.12917165162748304,0.016037317827857774,0.0011746617403395217,4.108326135698509e-05,35.51760816574097,0.3833017251504197,1e-06,2.66498064994812,4.0,-3.0,0.9296875,1.0,0.0,1.7352933883666992,3.0,-3.0,0.0,0.0,0.0,2.674389362335205,11.643449783325195,-3.0210752487182617,1.4615261001438284e-08,0.9835721850395203,5.565683364868164,-5.5664963722229,1.4615261001438284e-08,5.565683364868164,-5.5664963722229,97.8779296875,1024.0,24.0,0.00244140625,757.291015625,2048.0,419.0,0.005859375,29.194834576002904,11.095477996001136,1.2922323870006949,41.24862513699918,82.93555294899852,0.02355198975953855,0.0007378341422169041,0.1456435619942875,0.006335255618122525,,
70,2.772330482676625,0.975,1.7973304826766252,0.0,433071,465097,32026,447370,447371,447370.5,0.14921298623085022,0.001,0.0029296875,0.9970703125,0.11903615428074714,-0.10656281909154307,0.0015670543596629173,3.711878637278137e-05,9.932099372148514,0.37986514865795684,1e-06,2.7564828395843506,4.0,-3.0,0.91943359375,1.0,0.0,1.8370492458343506,3.0,-3.0,0.0,0.0,0.0,2.750247001647949,12.185802459716797,-3.09713077545166,-2.448924441011968e-08,0.9951850771903992,3.118544816970825,-4.978394031524658,-2.448924441011968e-08,3.118544816970825,-4.978394031524658,97.3564453125,1024.0,20.0,0.0009765625,776.4140625,2048.0,413.0,0.009765625,34.79188785300357,11.573483569001837,1.3138592559989775,42.60009535500285,112.1500655839991,0.02380582501249124,0.000734212054661057,0.17449513934280025,0.006467504880743051,7.7742670369989355,13.990796764999686
71,,,,,425830,458586,32756,441250,441251,441250.5,0.11187875270843506,0.001,0.00048828125,0.99951171875,0.16894254411260287,-0.014661328122019767,0.01868839794963909,0.033494979697343295,120.85917842388153,0.37989855661589483,1e-06,2.702885866165161,4.0,-3.0,0.91845703125,1.0,0.0,1.7844288349151611,3.0,-3.0,0.0,0.0,0.0,2.730160713195801,18.6676025390625,-3.0278682708740234,4.659305830045923e-09,0.9996993541717529,2.770503044128418,-4.505915641784668,4.659305830045923e-09,2.770503044128418,-4.505915641784668,102.3408203125,1024.0,30.0,0.00390625,759.4765625,2048.0,399.0,0.005859375,34.50981671699992,11.320741368996096,1.361226433000411,41.996613870003785,89.30708461099857,0.023794088544944303,0.0007712322325982695,0.16465078540893308,0.0064140105048017485,,
72,,,,,422683,458982,36299,441551,441551,441551.0,0.08191287517547607,0.001,0.00390625,0.99609375,0.1815918577214082,-0.06608238064994415,0.019583755236817525,0.044757122432929466,600.7068296670914,0.38443589233738695,1e-06,2.625988483428955,4.0,-3.0,0.90771484375,1.0,0.0,1.718273639678955,3.0,-3.0,0.0,0.0,0.0,2.686856269836426,24.99939727783203,-3.0416619777679443,-1.577951280751222e-08,0.9904532432556152,3.3641116619110107,-5.078849792480469,-1.577951280751222e-08,3.3641116619110107,-5.078849792480469,101.98828125,1024.0,32.0,0.00439453125,760.416015625,2048.0,402.0,0.001953125,28.20930276299623,11.299679367002682,1.3346171470038826,41.49840259100165,82.44900667200272,0.02349581508761256,0.0007556415606599705,0.13505545388082765,0.006397720403193902,,
73,,,,,431953,452737,20784,443337,443337,443337.0,0.1622755080461502,0.001,0.00146484375,0.99853515625,0.13737034965907374,-0.09561135481682516,0.0017130344058386981,5.5966373287036175e-05,2.9817593693733215,0.3719350080400699,1e-06,2.6958351135253906,4.0,-3.0,0.931640625,1.0,0.0,1.7641944885253906,3.0,-3.0,0.0,0.0,0.0,2.6831140518188477,3.9968810081481934,-3.0631656646728516,-3.800416870092249e-09,0.9978013038635254,2.938688278198242,-5.83870792388916,-3.800416870092249e-09,2.938688278198242,-5.83870792388916,97.04296875,1024.0,25.0,0.0009765625,768.849609375,2048.0,407.0,0.005859375,34.405176300992025,11.149432934995275,1.323914213993703,43.10661754501052,90.08775363198947,0.02430804193255386,0.0007465619912130631,0.17311303134178654,0.0062872222118812975,,
74,,,,,429807,482511,52704,447436,447437,447436.25,0.15378373861312866,0.001,0.00634765625,0.99365234375,0.14487412894765536,0.06745766665165623,0.004752130910249738,-0.0003122391283492713,98.06070226430893,0.3750753206714651,1e-06,2.6487159729003906,4.0,-3.0,0.91650390625,1.0,0.0,1.7322120666503906,3.0,-3.0,0.0,0.0,0.0,2.6462225914001465,22.375520706176758,-3.0359556674957275,9.676552004123096e-09,0.9923850297927856,4.2942585945129395,-5.3627166748046875,9.676552004123096e-09,4.2942585945129395,-5.3627166748046875,98.55517578125,1024.0,17.0,0.001953125,775.34375,2048.0,389.0,0.0078125,35.44820651500777,11.262595391992363,1.3461020280083176,43.16819985098846,91.32933094800683,0.02411974881951812,0.0007521194516583745,0.17562440988207434,0.006292849200300804,,
75,,,,,429823,448126,18303,441096,441097,441096.75,0.14862105250358582,0.001,0.00830078125,0.99169921875,0.09358374827674457,0.00992998548151393,0.0015423579482428198,-0.00010330336070702677,54.639949679374695,0.36159325956851807,1e-06,2.695596218109131,4.0,-3.0,0.9130859375,1.0,0.0,1.78251051902771,3.0,-3.0,0.0,0.0,0.0,2.69670033454895,29.351346969604492,-3.0332019329071045,9.214290996872876e-10,0.9850441217422485,5.498105525970459,-5.417315483093262,9.214290996872876e-10,5.498105525970459,-5.417315483093262,97.03076171875,1024.0,16.0,0.0009765625,764.486328125,2048.0,413.0,0.0078125,37.1320130850072,11.19188687299902,1.347060843007057,44.089027262001764,94.06381851900369,0.02498829750049267,0.0007634724371733962,0.1868568837655544,0.006343215447064063,,
76,,,,,430951,454197,23246,447166,447166,447166.0,0.11814959347248077,0.001,0.00439453125,0.99560546875,0.11112517962853113,0.10822373563423753,0.020505070317691814,0.01993970431813068,198.8909049630165,0.3820294045081075,1e-06,2.7204630374908447,4.0,-3.0,0.931640625,1.0,0.0,1.7888219356536865,3.0,-3.0,0.0,0.0,0.0,2.750791549682617,27.572797775268555,-3.0291500091552734,-1.536903226906361e-08,0.9918937087059021,3.5327298641204834,-5.558220863342285,-1.536903226906361e-08,3.5327298641204834,-5.558220863342285,100.833984375,1024.0,26.0,0.00341796875,772.537109375,2047.0,422.0,0.0,46.21508811300737,11.288729505991796,1.3649738790118136,42.30811523601005,101.27983705600491,0.023653472779689228,0.0007631248121569023,0.22379320952702736,0.00631126332614275,,
77,,,,,434608,445252,10644,441211,441212,441211.75,0.1545044183731079,0.001,0.00439453125,0.99560546875,0.133804342613138,-0.002152589204342803,0.0009466978823685826,0.009506139574545285,3.737476944923401,0.3736574362104105,1e-06,2.769850492477417,4.0,-3.0,0.939453125,1.0,0.0,1.830397367477417,3.0,-3.0,0.0,0.0,0.0,2.7683959007263184,26.632186889648438,-3.0258688926696777,1.4053896713051017e-08,0.989077627658844,6.048465728759766,-6.04849100112915,1.4053896713051017e-08,6.048465728759766,-6.04849100112915,97.54638671875,1024.0,25.0,0.00048828125,764.1953125,2048.0,407.0,0.00390625,31.495302580995485,11.165030794989434,1.2929488369991304,42.66029450100905,86.71701289700286,0.024172233910933382,0.0007326124230594099,0.15765387351267918,0.00632634488711454,,
78,,,,,427516,448105,20589,436155,436155,436155.0,0.1260519176721573,0.001,0.00244140625,0.99755859375,0.09328980272014936,-0.029807273919383686,0.0018049512368937333,4.0398364459785324e-05,121.60909068584442,0.3689936255502274,1e-06,2.8807239532470703,4.0,-3.0,0.94677734375,1.0,0.0,1.9339466094970703,3.0,-3.0,0.0,0.0,0.0,2.9036221504211426,28.839879989624023,-3.0412278175354004,1.2454121067762003e-09,0.9958170652389526,3.0770130157470703,-6.040010929107666,1.2454121067762003e-09,3.0770130157470703,-6.040010929107666,95.71875,1024.0,16.0,0.00146484375,756.146484375,2048.0,416.0,0.00390625,26.057340555998962,11.156658246007282,1.3230381009925622,42.644620569990366,81.28084371400473,0.024443500917099636,0.0007583531663012933,0.1329239132182448,0.006394893011662873,,
79,,,,,438018,450695,12677,441641,441642,441641.75,0.12733472883701324,0.001,0.00146484375,0.99853515625,0.10577847397532956,0.02543970531430738,0.0017990951691272444,0.00012010140098623354,81.96169936656952,0.37652420759532973,1e-06,2.843489646911621,4.0,-3.0,0.94189453125,1.0,0.0,1.901595115661621,3.0,-3.0,0.0,0.0,0.0,2.8615968227386475,33.39771270751953,-3.0486693382263184,2.431643109090942e-09,0.9986852407455444,5.1646623611450195,-6.488666534423828,2.431643109090942e-09,5.1646623611450195,-6.488666534423828,98.04833984375,1024.0,20.0,0.0009765625,764.533203125,2048.0,425.0,0.00390625,32.30722944300214,11.227810764990863,1.3557490579987643,42.363527006004006,87.35843894000573,0.023980707782950778,0.0007674484228442875,0.16089017316973422,0.006355723142677783,,
80,2.8031683940440417,0.975,1.8281683936715125,0.0,435334,455107,19773,443146,443146,443146.0,0.11937175691127777,0.001,0.00244140625,0.99755859375,0.10963788156708082,-0.0445224741473794,0.010150686011184008,0.006893093941956371,80.5859197974205,0.3829986491746031,1e-06,2.765456438064575,4.0,-3.0,0.93505859375,1.0,0.0,1.830397605895996,3.0,-3.0,0.0,0.0,0.0,2.7971839904785156,34.07778549194336,-3.0292935371398926,1.4801402770103778e-08,0.9960293173789978,3.6522023677825928,-5.891598701477051,1.4801402770103778e-08,3.6522023677825928,-5.891598701477051,97.150390625,1024.0,20.0,0.00244140625,768.369140625,2048.0,407.0,0.0078125,34.31035662800423,11.135429692003527,1.3888337579992367,41.83397549300571,113.74592652599677,0.023600560251590734,0.0007835080075185361,0.1724450484912056,0.006282032158703636,10.193642951009679,14.769571922995965
81,,,,,434320,446790,12470,442031,442032,442031.25,0.13291579484939575,0.001,0.00439453125,0.99560546875,0.11308282762765884,-0.07080762900101642,0.0016120844093772272,3.605492008015669e-05,21.85580849647522,0.3766171967436656,1e-06,2.697740077972412,4.0,-3.0,0.91796875,1.0,0.0,1.779771327972412,3.0,-3.0,0.0,0.0,0.0,2.7182974815368652,36.65928268432617,-3.032094955444336,1.559557638586284e-08,0.9880827069282532,3.1320786476135254,-6.31818151473999,1.559557638586284e-08,3.1320786476135254,-6.31818151473999,95.54736328125,1024.0,20.0,0.0009765625,767.794921875,2048.0,399.0,0.00390625,34.97839988800115,11.203553111001384,1.3433194489916787,42.44726511799672,90.07665039499989,0.02400693679349408,0.0007597423536184821,0.1787521521660312,0.00633640331481167,,
82,,,,,428376,464209,35833,442025,442026,442025.75,0.07541090250015259,0.001,0.0029296875,0.9970703125,0.12014242894947529,-0.0859268963492165,0.02256594504384945,0.03362365783262552,301.3126051425934,0.3881983639314214,1e-06,2.7783823013305664,4.0,-3.0,0.919921875,1.0,0.0,1.8584604263305664,3.0,-3.0,0.0,0.0,0.0,2.8639025688171387,39.694149017333984,-3.026602268218994,1.3117020358777154e-08,0.9911665320396423,4.044569969177246,-5.85352087020874,1.3117020358777154e-08,4.044569969177246,-5.85352087020874,98.83349609375,1024.0,27.0,0.0048828125,764.498046875,1969.0,393.0,0.0,34.24794419200043,11.277978055004496,1.4099233439919772,41.16293357199174,88.21498451200023,0.023280845952974315,0.0007974214986298746,0.16920001478180746,0.006378575261172283,,
83,,,,,428559,470131,41572,448500,448501,448500.5,0.06980641186237335,0.001,0.001953125,0.998046875,0.0983077163497607,0.014047575346194208,0.006414417483999083,0.000806671981990803,26752.096301972866,0.38437768751178475,1e-06,2.6644296646118164,4.0,-3.0,0.93798828125,1.0,0.0,1.726441502571106,3.0,-3.0,0.0,0.0,0.0,2.7584569454193115,43.61900329589844,-3.0266685485839844,1.2448151398558593e-09,0.992973804473877,3.0104901790618896,-5.912511348724365,1.2448151398558593e-09,3.0104901790618896,-5.912511348724365,95.7646484375,1024.0,22.0,0.00390625,780.212890625,2048.0,389.0,0.00390625,35.470417361997534,11.23935052100569,1.3939033549977466,42.20837120698707,90.4189813080011,0.02352749395317679,0.0007769798222063,0.18085525306179462,0.006264959861251933,,
84,,,,,434585,460738,26153,445430,445430,445430.0,0.036058664321899414,0.001,0.00146484375,0.99853515625,0.07946911019583543,-0.15102686348060768,0.0014012567407917231,4.842104923833782e-07,298.7390251159668,0.38888993434324376,1e-06,2.7447876930236816,4.0,-3.0,0.93017578125,1.0,0.0,1.8146119117736816,3.0,-3.0,0.0,0.0,0.0,2.862445831298828,44.25994110107422,-3.027834415435791,-4.7341597309014105e-09,0.9959276914596558,2.941981554031372,-5.175358772277832,-4.7341597309014105e-09,2.941981554031372,-5.175358772277832,100.72265625,1024.0,22.0,0.00341796875,769.2578125,2048.0,413.0,0.0078125,34.87081252799544,11.724654912002734,1.3427732330019353,41.44988598200143,89.50822572500329,0.0232639730047378,0.0007536387496362702,0.1690460176846783,0.006580526071438123,,
85,,,,,429875,453706,23831,444055,444055,444055.0,0.07507061958312988,0.001,0.0,1.0,0.09168222533731625,-0.036999847804164064,0.0010692975523977958,-3.544368243230314e-05,466.60526555776596,0.3799307677757343,1e-06,2.7449870109558105,4.0,-3.0,0.9345703125,1.0,0.0,1.8104170560836792,3.0,-3.0,0.0,0.0,0.0,2.8279995918273926,47.005287170410156,-3.02099609375,-5.563260963015182e-09,1.0000001192092896,2.9125897884368896,-5.561604976654053,-5.563260963015182e-09,2.9125897884368896,-5.561604976654053,96.42578125,1024.0,21.0,0.00390625,770.869140625,2048.0,407.0,0.005859375,35.7009399929957,11.151984166994225,1.3186514880071627,42.290854852006305,90.57464874899597,0.02380946890137838,0.0007423919829791145,0.18078256022379835,0.006278492623095239,,
86,,,,,441928,459395,17467,454183,454184,454183.5,0.031087813898921013,0.001,0.0029296875,0.9970703125,0.1339083998464048,-0.13904146566346753,0.006246333610761212,0.020814082354718266,252.10908824205399,0.3737912042838089,1e-06,2.805264472961426,4.0,-3.0,0.93505859375,1.0,0.0,1.8702058792114258,3.0,-3.0,0.0,0.0,0.0,2.9323694705963135,49.385589599609375,-3.021886110305786,7.57686624552889e-09,0.990885317325592,3.84863543510437,-5.038052082061768,7.57686624552889e-09,3.84863543510437,-5.038052082061768,102.2666015625,1024.0,29.0,0.005859375,784.810546875,2048.0,422.0,0.005859375,35.55055943399202,11.978236148002907,1.3807409849978285,43.990264920998015,93.01032204600051,0.024213927256823517,0.0007600127398935829,0.16973940009163405,0.006593280110353473,,
87,,,,,423042,484265,61223,450348,450349,450348.75,0.03716059774160385,0.001,0.00537109375,0.99462890625,0.11588195698528454,0.07073329189984963,0.02430138149266613,0.038389948484862164,657.9781444072723,0.38604985733026403,1e-06,2.8185243606567383,4.0,-3.0,0.93359375,1.0,0.0,1.8849306106567383,3.0,-3.0,0.0,0.0,0.0,2.941915988922119,53.62952423095703,-3.0290284156799316,4.8332475799384156e-09,0.9907844066619873,3.4863362312316895,-5.841211795806885,4.8332475799384156e-09,3.4863362312316895,-5.841211795806885,98.65771484375,1024.0,22.0,0.0029296875,780.9296875,2048.0,389.0,0.00390625,29.561546133001684,11.819844523997745,1.336577643000055,42.21506464800041,85.04387634299928,0.023434651838158987,0.0007419681097150015,0.1463073488030333,0.006561495132382262,,
88,,,,,420364,448144,27780,432984,432985,432984.25,0.060175999999046326,0.001,0.00537109375,0.99462890625,0.09146563715205111,-0.003114875020651982,0.015628968463841313,0.06345853399473307,123.0547508597374,0.38253442332196314,1e-06,2.7778358459472656,4.0,-3.0,0.92529296875,1.0,0.0,1.8525428771972656,3.0,-3.0,0.0,0.0,0.0,2.87628436088562,57.61224365234375,-3.028158664703369,-1.407056515745353e-08,0.9784595966339111,6.725582122802734,-6.692983150482178,-1.407056515745353e-08,6.725582122802734,-6.692983150482178,95.84228515625,1024.0,31.0,0.00244140625,749.830078125,2048.0,393.0,0.00390625,26.377367527995375,11.347320993008907,1.3062650520005263,40.87005799100734,80.00340004000464,0.02359788952543155,0.0007542220369450657,0.13438300190027447,0.006551809328519979,,
89,,,,,423259,459013,35754,438538,438538,438538.0,0.11248559504747391,0.001,0.001953125,0.998046875,0.08388527251523116,0.04875983090685873,0.0088522099279638,0.0054108995152938434,292.04540199041367,0.37672272575701266,1e-06,2.7637147903442383,4.0,-3.0,0.927734375,1.0,0.0,1.8359805345535278,3.0,-3.0,0.0,0.0,0.0,2.8034260272979736,58.14927673339844,-3.0279884338378906,0.0,0.9968965649604797,6.507373332977295,-6.422122955322266,0.0,6.507373332977295,-6.422122955322266,97.70703125,1024.0,33.0,0.0009765625,758.8125,2034.0,402.0,0.0,35.56783109299431,11.100072045999696,1.3298968140006764,42.03788790300314,90.15943979899748,0.023964792049379496,0.0007581422898361581,0.1777467271668448,0.006327884952957153,,
90,2.7727517295628785,0.975,1.7977517280727624,0.0,415678,471225,55547,443889,443890,443889.5,0.013863973319530487,0.001,0.00244140625,0.99755859375,0.09735557905815799,0.0353505822091267,0.018088442825407176,0.09848950552535324,203.26415702700615,0.3789050504152141,1e-06,2.766908884048462,4.0,-3.0,0.935546875,1.0,0.0,1.831362009048462,3.0,-3.0,0.0,0.0,0.0,2.909069538116455,62.35798645019531,-3.0144236087799072,-4.726415259170835e-09,0.9905189275741577,2.93267560005188,-5.64398717880249,-4.726415259170835e-09,2.93267560005188,-5.64398717880249,100.8876953125,1024.0,32.0,0.0048828125,766.083984375,2048.0,399.0,0.01171875,34.624828840998816,11.17513209200115,1.5426572959986515,42.33058649499435,110.93939129800128,0.023840723026222938,0.0008688295713227343,0.16757895653330696,0.006293870485785961,7.499809492990607,13.662903624004684
91,,,,,429960,446129,16169,439527,439528,439527.25,0.049540307372808456,0.001,0.00146484375,0.99853515625,0.08284437964702475,-0.11295749754484358,0.0012054507126871112,0.00014348279929153845,192.70249772071838,0.3812571043896984,1e-06,2.7874975204467773,4.0,-3.0,0.9404296875,1.0,0.0,1.847067952156067,3.0,-3.0,0.0,0.0,0.0,2.8975491523742676,68.97557830810547,-3.0413215160369873,1.2271271110364523e-08,0.9944559335708618,5.743927001953125,-5.638864517211914,1.2271271110364523e-08,5.743927001953125,-5.638864517211914,97.14501953125,1024.0,23.0,0.001953125,761.306640625,2048.0,423.0,0.00390625,28.20422442999552,11.113004604994785,1.3374138159997528,41.64085819199681,82.40602076001232,0.02368502646422765,0.0007607115463260542,0.14176325277827184,0.006320998643994647,,
92,,,,,432827,457863,25036,443610,443611,443610.75,-0.04240472987294197,0.001,0.00146484375,0.99853515625,0.09103124079604943,-0.16029238228996595,0.0012162035563960671,8.4997659966272e-05,190.65124437212944,0.3762892593373562,1e-06,2.7689151763916016,4.0,-3.0,0.92236328125,1.0,0.0,1.8465521335601807,3.0,-3.0,0.0,0.0,0.0,2.974771499633789,70.37528228759766,-3.0378191471099854,3.029115092090251e-08,0.9974340200424194,3.1859261989593506,-5.192451000213623,3.029115092090251e-08,3.1859261989593506,-5.192451000213623,98.38623046875,1024.0,23.0,0.00390625,768.041015625,1973.0,407.0,0.0,37.70413252500293,11.55964008400042,1.4245348109980114,42.59559703400009,93.38851717099897,0.02400505230880907,0.0008028067461158298,0.18712192622647178,0.0065145175607221086,,
93,,,,,437127,473286,36159,451524,451524,451524.0,0.10130532085895538,0.001,0.00244140625,0.99755859375,0.08556568186031654,-0.0031069659617060097,0.011331012256050599,0.008096603017520465,35.00327444076538,0.36911546999814804,1e-06,2.8400299549102783,4.0,-3.0,0.935546875,1.0,0.0,1.9044831991195679,3.0,-3.0,0.0,0.0,0.0,2.898914337158203,76.03218841552734,-3.01806902885437,-2.1289070062380233e-08,0.992097020149231,4.881561756134033,-7.29408073425293,-2.1289070062380233e-08,4.881561756134033,-7.29408073425293,97.9921875,1024.0,30.0,0.00146484375,783.890625,2048.0,399.0,0.00390625,37.28384366699902,11.247099084997899,1.3605238989985082,44.250633857998764,94.24407949899614,0.024500709739680927,0.0007532954499641814,0.18578013467172436,0.006227298595976016,,
94,,,,,425217,452781,27564,443462,443462,443462.0,-0.011196084320545197,0.001,0.00244140625,0.99755859375,0.06973879676192038,-0.046830305296386925,0.0014613752634519892,-0.00012657824233810384,330.64576786756516,0.3658933697346909,1e-06,2.792065143585205,4.0,-3.0,0.92822265625,1.0,0.0,1.863842487335205,3.0,-3.0,0.0,0.0,0.0,2.9651427268981934,80.8983383178711,-3.0274879932403564,-2.785107255931507e-09,0.9909929633140564,4.019150257110596,-5.475968837738037,-2.785107255931507e-09,4.019150257110596,-5.475968837738037,97.30859375,1024.0,20.0,0.00244140625,768.828125,2048.0,402.0,0.009765625,33.775528694997774,11.577646217003348,1.3620717080048053,43.78240933800407,90.59373506900738,0.02468216517875493,0.0007678626962427475,0.16948099582010845,0.006526853606962574,,
95,,,,,422283,469364,47081,444054,444055,444054.5,0.026869969442486763,0.001,0.00146484375,0.99853515625,0.06965898219496011,0.03629284650087357,0.0013440303640284885,9.620632634626721e-05,137447.85903471708,0.36986067156596053,1e-06,2.8309335708618164,4.0,-3.0,0.93115234375,1.0,0.0,1.8997808694839478,3.0,-3.0,0.0,0.0,0.0,2.9670186042785645,82.31396484375,-3.013000249862671,-2.3407539018194257e-08,0.9988595247268677,3.551457643508911,-6.998470306396484,-2.3407539018194257e-08,3.551457643508911,-6.998470306396484,96.7626953125,1024.0,33.0,0.001953125,770.53125,2048.0,419.0,0.005859375,27.92364388499118,11.564172177997534,1.3563177479954902,43.387739849000354,84.33954367200204,0.02442703533518991,0.0007635986956530618,0.1409075232628106,0.006510559051871749,,
96,,,,,428344,439979,11635,435118,435119,435118.75,0.07095825672149658,0.001,0.00732421875,0.99267578125,0.10265460109402394,-0.03588917382575314,0.007326203651308757,0.0030807227222198735,265.3201816678047,0.3653999250412322,1e-06,2.8404767513275146,4.0,-3.0,0.94580078125,1.0,0.0,1.8946754932403564,3.0,-3.0,0.0,0.0,0.0,2.9310669898986816,80.65824890136719,-3.019026279449463,1.4829980299335688e-10,0.9899746775627136,3.2996621131896973,-6.416995525360107,1.4829980299335688e-10,3.2996621131896973,-6.416995525360107,100.47998046875,1024.0,18.0,0.0029296875,749.361328125,2048.0,389.0,0.00390625,35.06644409199362,10.887635666993447,1.3703377670026384,43.026544770997134,90.45046780898701,0.024721150703685565,0.0007873355072624648,0.1704049610122975,0.00625555418319335,,
97,,,,,432675,442759,10084,439637,439637,439637.0,0.0375560000538826,0.001,0.00244140625,0.99755859375,0.08675944650995321,0.006630999665879966,0.01954357363765353,0.02431271836043191,124.45867508649826,0.3624852153381626,1e-06,2.849118232727051,4.0,-3.0,0.94189453125,1.0,0.0,1.9072237014770508,3.0,-3.0,0.0,0.0,0.0,2.9729905128479004,87.7953109741211,-3.0207386016845703,-9.658034372250768e-09,0.9936357736587524,3.6113438606262207,-6.153965473175049,-9.658034372250768e-09,3.6113438606262207,-6.153965473175049,98.744140625,1024.0,22.0,0.00244140625,759.921875,2048.0,414.0,0.00390625,33.36488665299839,11.198769112990703,1.3982849570020335,43.80864287499571,89.88733433200105,0.024911826617752663,0.0007951360764687876,0.1649864838350693,0.006368190753388991,,
98,,,,,427241,463061,35820,444461,444462,444461.25,0.05265241116285324,0.001,0.0048828125,0.9951171875,0.08445737138390541,0.02740294359003504,0.010806179787808408,0.009228679173247656,123.00427669286728,0.3680186761356835,1e-06,2.694366455078125,4.0,-3.0,0.9287109375,1.0,0.0,1.7656556367874146,3.0,-3.0,0.0,0.0,0.0,2.802885055541992,91.74640655517578,-3.022667646408081,-3.6243974488314734e-09,0.991399347782135,5.248263835906982,-6.504639148712158,-3.6243974488314734e-09,5.248263835906982,-6.504639148712158,98.67236328125,1024.0,33.0,0.001953125,769.416015625,2048.0,393.0,0.0078125,34.7109098140063,11.178731100008008,1.3736732700053835,43.66892347999965,91.03954988199985,0.024562840675086777,0.0007726619980962253,0.1717673102073243,0.0062877984863742385,,
99,,,,,420542,443720,23178,434525,434526,434525.5,0.013098577037453651,0.001,0.0009765625,0.9990234375,0.08574025279709271,0.0596965349146298,0.0012146029278353257,0.00011185396786978734,98.98218858242035,0.3765831007532514,1e-06,2.813180685043335,4.0,-3.0,0.92333984375,1.0,0.0,1.8898409605026245,3.0,-3.0,0.0,0.0,0.0,2.9606614112854004,90.40483856201172,-3.031364679336548,-1.9960822328357608e-08,0.9946983456611633,5.923974514007568,-5.776296138763428,-1.9960822328357608e-08,5.923974514007568,-5.776296138763428,99.1005859375,1024.0,19.0,0.00341796875,749.58203125,2048.0,389.0,0.00390625,39.00033114399412,10.860273928992683,1.355327084005694,41.709153037998476,93.02928423100093,0.02399695359535774,0.0007797741927721699,0.1921596150139148,0.00624835247240535,,
