step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/update_actor,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_s/testing,timing_s/save_checkpoint
67,,,,,437532,468483,30951,452308,452308,452308.0,0.19933781027793884,0.001,0.00146484375,0.99853515625,0.07491401174376087,0.0699889920238826,0.003019751838198112,1.6203330174433967e-05,3.8541975617408752,0.41520444812900453,1e-06,2.895415782928467,4.0,-3.0,0.9638671875,1.0,0.0,1.931548833847046,3.0,-3.0,0.0,0.0,0.0,2.8726305961608887,3.9965500831604004,-3.046212673187256,-9.816671919793407e-09,0.9965700507164001,4.922344207763672,-8.174776077270508,-9.816671919793407e-09,4.922344207763672,-8.174776077270508,121.435546875,915.0,42.0,0.0,761.978515625,2048.0,418.0,0.001953125,56.74649356800364,20.804751202987973,1.3982742499792948,75.57570298199425,154.62312567900517,0.0007728551396279166,0.04177225639497547,0.011499216906946136,0.22817247112184819,,
68,,,,,442429,458452,16023,449593,449594,449593.5,0.19620168209075928,0.001,0.0009765625,0.9990234375,0.08339882317569948,0.0362400984909806,0.0033236025427017483,0.0001136667317276137,485824.12125116587,0.4049567037915029,1e-06,2.8804705142974854,4.0,-3.0,0.95263671875,1.0,0.0,1.9278336763381958,3.0,-3.0,0.0,0.0,0.0,2.8588099479675293,3.997774600982666,-3.057535409927368,4.09704092874108e-09,0.9990895986557007,4.5719428062438965,-4.569344997406006,4.09704092874108e-09,4.5719428062438965,-4.569344997406006,116.3857421875,611.0,43.0,0.0,761.7265625,2048.0,393.0,0.001953125,48.767207609984325,20.382214160985313,1.3736639140115585,77.02683107499615,147.64980237398413,0.0007638366179735464,0.04283137493924854,0.011333690411997345,0.2045964792873926,,
69,,,,,421230,485638,64408,449104,449105,449104.5,0.19836552441120148,0.001,0.0,1.0,0.07979521465798219,0.07371707361501952,0.002555015671532601,0.00044460774843173566,3.2050781846046448,0.4112663186575891,1e-06,2.8262152671813965,4.0,-3.0,0.96484375,1.0,0.0,1.8613711595535278,3.0,-3.0,0.0,0.0,0.0,2.804141044616699,3.997509717941284,-3.0403847694396973,-8.631326764430014e-09,0.9999998211860657,9.02358627319336,-9.010266304016113,-8.631326764430014e-09,9.02358627319336,-9.010266304016113,117.3955078125,516.0,31.0,0.0,759.76171875,2048.0,414.0,0.00390625,48.025036036997335,21.080675602017436,1.3757629999890924,75.75737523901626,146.34991342198919,0.0007658367929897676,0.042171351678181944,0.011734838774726948,0.199749760995056,,
70,2.767761614732444,0.975,1.7927616119384766,0.0,438433,458311,19878,452841,452842,452841.25,0.20278942584991455,0.001,0.0009765625,0.9990234375,0.08506131436555617,0.02431752583793094,0.0026860236595835415,0.00016778782399694224,4.126223385334015,0.4137157432104131,1e-06,2.966644048690796,4.0,-3.0,0.9619140625,1.0,0.0,2.004729986190796,3.0,-3.0,0.0,0.0,0.0,2.9443657398223877,3.999647378921509,-3.0207102298736572,-3.379562407701542e-09,0.999045729637146,5.418271064758301,-8.100714683532715,-3.379562407701542e-09,5.418271064758301,-8.100714683532715,114.63916015625,882.0,43.0,0.0,769.81640625,2048.0,399.0,0.001953125,52.7119182869792,20.505969927005935,1.3823584330093581,75.99099544499768,189.01905992400134,0.0007631584098231765,0.041952337295353324,0.01132072769817565,0.22451526438246366,12.362698282988276,25.968043478002073
71,,,,,430076,461421,31345,447055,447056,447055.25,0.2043568640947342,0.001,0.00341796875,0.99658203125,0.07273097671568393,0.019283912245494625,0.003167820267844945,0.00010269939969778838,3.4996997714042664,0.41041582940462124,1e-06,2.8205482959747314,4.0,-3.0,0.958984375,1.0,0.0,1.861563801765442,3.0,-3.0,0.0,0.0,0.0,2.7971835136413574,3.997516632080078,-3.0507471561431885,3.976992957177572e-09,0.9953656196594238,7.312643527984619,-7.309812545776367,3.976992957177572e-09,7.312643527984619,-7.309812545776367,119.89892578125,544.0,39.0,0.0,753.255859375,2048.0,418.0,0.001953125,48.074947385000996,20.286655728006735,1.3554621969815344,75.5432926590147,145.3585027549998,0.0007579947875466927,0.042244942129085104,0.011344602109027204,0.19578236627123674,,
72,,,,,441613,470468,28855,459315,459315,459315.0,0.2057076096534729,0.001,0.0,1.0,0.06293710228055716,0.08506821157061495,0.002640036280354252,0.0004642529835479081,4.474295020103455,0.41801489021641186,1e-06,2.958324432373047,4.0,-3.0,0.97509765625,1.0,0.0,1.9832266569137573,3.0,-3.0,0.0,0.0,0.0,2.935532808303833,3.994508743286133,-3.0551459789276123,-6.9141505854020124e-09,0.9999998807907104,4.635498046875,-7.999576568603516,-6.9141505854020124e-09,4.635498046875,-7.999576568603516,120.689453125,1024.0,39.0,0.00048828125,776.41015625,2048.0,399.0,0.0078125,56.72244400801719,20.723793156998,1.3837423270160798,76.29133091098629,155.20776475398452,0.000753155420036402,0.04152451526239416,0.011279728049921077,0.22948571847950897,,
73,,,,,455770,470892,15122,463875,463875,463875.0,0.208048015832901,0.001,0.0009765625,0.9990234375,0.08342565735802054,0.06091120535529626,0.002790118578559486,0.0004533497057082059,4.6549652218818665,0.4086586186635557,1e-06,2.834406852722168,4.0,-3.0,0.94677734375,1.0,0.0,1.8876296281814575,3.0,-3.0,0.0,0.0,0.0,2.811166763305664,3.996453285217285,-3.0622575283050537,8.911109183884491e-09,0.9989577531814575,4.501039981842041,-7.798353672027588,8.911109183884491e-09,4.501039981842041,-7.798353672027588,120.3984375,902.0,29.0,0.0,785.607421875,2048.0,393.0,0.01171875,54.917378256999655,20.995678584004054,1.3733774140127935,78.79355687601492,156.18321585800732,0.0007401656771828583,0.042464864929137654,0.011315375146323931,0.22271988456702865,,
74,,,,,412532,456846,44314,440847,440848,440847.5,0.20977549254894257,0.001,0.0,1.0,0.04905165191739798,-0.04144650187032918,0.0030503534983533126,0.00027323243836387215,4.383677124977112,0.4156352637242258,1e-06,2.9735829830169678,4.0,-3.0,0.974609375,1.0,0.0,1.9989736080169678,3.0,-3.0,0.0,0.0,0.0,2.949848175048828,3.996273994445801,-3.0534651279449463,3.0348887847253536e-09,0.9999997615814209,4.035930156707764,-8.05794906616211,3.0348887847253536e-09,4.035930156707764,-8.05794906616211,117.8388671875,537.0,44.0,0.0,743.19140625,1942.0,407.0,0.0,50.04982087499229,20.340030593972187,1.3366368540155236,73.5588108379743,145.37082451599417,0.000757992760543909,0.041714431202385355,0.011534618316975932,0.20738818763619007,,
75,,,,,414011,464100,50089,445816,445817,445816.25,0.21050380170345306,0.001,0.0,1.0,0.06634211270459767,0.010336452131641322,0.0029962175096192494,0.00010707169211196617,13.95462417602539,0.40897108999685156,1e-06,2.9117679595947266,4.0,-3.0,0.962890625,1.0,0.0,1.9488774538040161,3.0,-3.0,0.0,0.0,0.0,2.8885629177093506,3.9963059425354004,-3.054137945175171,2.048666569720581e-09,0.9999998211860657,5.128372669219971,-8.857391357421875,2.048666569720581e-09,5.128372669219971,-8.857391357421875,116.37744140625,443.0,46.0,0.0,754.357421875,2048.0,389.0,0.001953125,45.80974883699673,20.327511214010883,1.3233427520026453,75.59358646298642,143.15168122400064,0.0007420897914794747,0.042390551299434705,0.011399041204762548,0.19220255363951957,,
76,,,,,440128,470591,30463,452574,452575,452574.75,0.20988646149635315,0.001,0.00048828125,0.99951171875,0.07364353630691767,0.05416146047258129,0.002300011618838956,0.0002709739210937793,4.638669669628143,0.4166726266849025,1e-06,2.976677417755127,4.0,-3.0,0.97900390625,1.0,0.0,1.9976733922958374,3.0,-3.0,0.0,0.0,0.0,2.9529881477355957,3.9978790283203125,-3.032773733139038,4.004028220094824e-09,0.9996636509895325,5.234336853027344,-10.4611234664917,4.004028220094824e-09,5.234336853027344,-10.4611234664917,119.08935546875,466.0,43.0,0.0,764.845703125,2048.0,418.0,0.00390625,46.70307345999754,20.78983781399438,1.3357985430047847,75.42330921598477,144.3496456629946,0.0007378883504906011,0.04166345405702857,0.011484201125888254,0.1914884415834582,,
77,,,,,458012,468390,10378,462719,462720,462719.5,0.16826120018959045,0.001,0.00048828125,0.99951171875,0.06267977866434282,-0.043158707839827386,0.002855383340389498,0.0005431020029303204,183.42322224378586,0.4116575887459997,1e-06,2.8541805744171143,4.0,-3.0,0.9560546875,1.0,0.0,1.8981260061264038,3.0,-3.0,0.0,0.0,0.0,2.873234987258911,88.512451171875,-3.0545246601104736,1.921905123936085e-08,0.9995813965797424,4.654170036315918,-9.224980354309082,1.921905123936085e-08,4.654170036315918,-9.224980354309082,117.8505859375,1024.0,39.0,0.00048828125,785.8984375,2048.0,407.0,0.00390625,54.45055814800435,21.075278140982846,1.3557358619873412,78.05762753001181,155.04332581401104,0.000732482563403607,0.0421732969596115,0.011386638201428104,0.22560080108388514,,
78,,,,,451345,463675,12330,459545,459546,459545.5,0.12377996742725372,0.001,0.0,1.0,0.05642640736186877,0.010976834208122455,0.0028791580953111406,0.0003871571715308164,217.5469070672989,0.40892326139442337,1e-06,2.895244598388672,4.0,-3.0,0.958984375,1.0,0.0,1.9362598657608032,3.0,-3.0,0.0,0.0,0.0,2.9618568420410156,94.91792297363281,-3.0429797172546387,0.0,1.0,4.79774284362793,-9.463066101074219,0.0,4.79774284362793,-9.463066101074219,116.2021484375,1024.0,42.0,0.00146484375,781.34765625,2048.0,393.0,0.005859375,54.99900412300485,21.159391961002257,1.342687203985406,77.97199059999548,155.56362640598672,0.0007304430159719799,0.042417992668841,0.011511042954942577,0.23110573120238023,,
79,,,,,435250,478288,43038,455077,455078,455077.25,0.16066183149814606,0.001,0.00048828125,0.99951171875,0.06264729070244357,-0.03653905733153806,0.00184763499055407,0.0003207259128430451,198.1297954916954,0.4136466287393016,1e-06,2.936439037322998,4.0,-3.0,0.970703125,1.0,0.0,1.965735912322998,3.0,-3.0,0.0,0.0,0.0,2.9614195823669434,100.93232727050781,-3.008932590484619,-4.0654701827236295e-09,0.9988590478897095,4.795246124267578,-9.594186782836914,-4.0654701827236295e-09,4.795246124267578,-9.594186782836914,117.28955078125,1024.0,34.0,0.00048828125,771.533203125,2048.0,389.0,0.00390625,49.593144112004666,20.49224992498057,1.3357319890055805,76.29229516899795,147.81136103300378,0.0007337940915556538,0.041911727717106245,0.011257566668615366,0.20645830968866555,,
80,2.7742551216855644,0.975,1.7992551177740097,0.0,436324,484468,48144,457424,457424,457424.0,0.21676750481128693,0.001,0.00048828125,0.99951171875,0.0554869658080861,-0.09372781810816377,0.0027914057500311173,0.0004566728762256389,3.989536762237549,0.4080149079511749,1e-06,2.9363505840301514,4.0,-3.0,0.95849609375,1.0,0.0,1.9778544902801514,3.0,-3.0,0.0,0.0,0.0,2.912281036376953,3.997190475463867,-3.062635660171509,-1.7914048910938618e-08,0.9995515942573547,6.716826915740967,-8.579800605773926,-1.7914048910938618e-08,6.716826915740967,-8.579800605773926,119.78125,1024.0,31.0,0.0009765625,773.625,2048.0,416.0,0.009765625,56.95921525498852,20.440293974999804,1.3353528449952137,77.8203407349938,195.76408419199288,0.000729822246425206,0.04253184175676932,0.011171415347139528,0.23219090486803956,13.067075200990075,26.04904345300747
81,,,,,446324,479801,33477,462789,462790,462789.25,0.21356309950351715,0.001,0.0,1.0,0.06326489400817081,0.03789486936875619,0.002818195120198652,0.00029308894221458104,3.7760430574417114,0.41725334044046947,1e-06,2.8801345825195312,4.0,-3.0,0.97265625,1.0,0.0,1.9074783325195312,3.0,-3.0,0.0,0.0,0.0,2.855910062789917,3.9965932369232178,-3.03810715675354,2.3666114401521554e-08,0.9999998211860657,5.670327663421631,-9.847539901733398,2.3666114401521554e-08,5.670327663421631,-9.847539901733398,120.89111328125,546.0,31.0,0.0,782.994140625,2048.0,413.0,0.005859375,50.79023081599735,21.073112352984026,1.3832545010081958,77.18255953898188,150.52991788601503,0.0007472378091151619,0.04169422665877712,0.011383752082067607,0.20514260078759758,,
82,,,,,441570,451141,9571,445656,445657,445656.75,0.22302228212356567,0.001,0.00048828125,0.99951171875,0.05627240743488073,-0.02770876296951125,0.0020856539932234833,0.0003459862082915303,4.40052193403244,0.4133199017812912,1e-06,2.918926477432251,4.0,-3.0,0.9609375,1.0,0.0,1.957988977432251,3.0,-3.0,0.0,0.0,0.0,2.8942251205444336,3.9964046478271484,-3.0588440895080566,3.080677712929969e-09,0.9988012909889221,4.9944257736206055,-8.65344524383545,3.080677712929969e-09,4.9944257736206055,-8.65344524383545,116.08740234375,480.0,38.0,0.0,754.3359375,2048.0,425.0,0.001953125,46.95909310298157,20.26263172799372,1.406285790988477,74.75305014598416,143.4831261280051,0.0007888839286000251,0.04193420729405768,0.011366725472010534,0.19751707951301833,,
83,,,,,446912,477330,30418,456879,456879,456879.0,0.1364683210849762,0.001,0.0009765625,0.9990234375,0.05246792657999322,-0.06840775033924729,0.002411181241768645,0.0003460750847352756,491.1648470759392,0.41413496466656863,1e-06,2.902313232421875,4.0,-3.0,0.966796875,1.0,0.0,1.9355164766311646,3.0,-3.0,0.0,0.0,0.0,2.9653854370117188,102.45542907714844,-3.0326335430145264,-2.407450772068387e-08,0.9994470477104187,6.972031593322754,-8.76722240447998,-2.407450772068387e-08,6.972031593322754,-8.76722240447998,113.888671875,1024.0,35.0,0.0009765625,778.453125,2048.0,426.0,0.005859375,48.35148712602677,21.41557166801067,1.3951996119867545,76.58880490099546,148.06816116999835,0.0007634404360819574,0.041908691853310975,0.011718404472524821,0.20730002540698483,,
84,,,,,424807,451262,26455,439266,439267,439266.75,0.23118124902248383,0.001,0.0,1.0,0.04179089895353235,0.006992125753734806,0.0028119069837226436,0.000606613691819928,5.177022933959961,0.41155252599752057,1e-06,2.9519975185394287,4.0,-2.0,0.98486328125,1.0,0.0,1.9671344757080078,3.0,-3.0,0.0,0.0,0.0,2.9276952743530273,3.994330644607544,-2.039875030517578,-9.58587875743433e-09,0.9999999403953552,5.509893894195557,-5.510236740112305,-9.58587875743433e-09,5.509893894195557,-5.510236740112305,111.92333984375,626.0,42.0,0.0,746.01953125,2048.0,414.0,0.001953125,46.80755045899423,19.74555719300406,1.3567772129899822,74.0245524320053,142.03938317697612,0.0007721829691127214,0.04212961283320744,0.011237794115423066,0.20420449639425278,,
85,,,,,439781,462293,22512,447604,447605,447604.25,0.22636719048023224,0.001,0.0,1.0,0.05476417181392511,0.0235360790664951,0.0026825511323598523,4.1993639554978776e-05,4.020291864871979,0.41322528910365436,1e-06,3.0455658435821533,4.0,-3.0,0.97607421875,1.0,0.0,2.0694916248321533,3.0,-3.0,0.0,0.0,0.0,3.0217032432556152,3.9960193634033203,-3.0602610111236572,2.1120070137214952e-09,1.0,5.847723960876465,-10.114045143127441,2.1120070137214952e-09,5.847723960876465,-10.114045143127441,112.88720703125,528.0,31.0,0.0,761.33984375,2048.0,413.0,0.009765625,46.95417065601214,20.276790412986884,1.4740647390135564,75.18583080498502,143.99201806701603,0.0008233080556169632,0.04199347459557467,0.01132517754969199,0.20309512249943615,,
86,,,,,443435,463607,20172,452096,452097,452096.5,0.18498262763023376,0.001,0.00341796875,0.99658203125,0.06290230403343837,-0.034897419872383276,0.003004462388344109,0.0001300674895295136,309.12327086925507,0.41723488183168583,1e-06,2.7655482292175293,4.0,-3.0,0.9609375,1.0,0.0,1.8046109676361084,3.0,-3.0,0.0,0.0,0.0,2.7912542819976807,107.89981079101562,-3.0437240600585938,-1.6542793801477274e-08,0.9967557787895203,5.074537754058838,-8.745301246643066,-1.6542793801477274e-08,5.074537754058838,-8.745301246643066,115.2978515625,1024.0,39.0,0.00048828125,767.703125,2034.0,399.0,0.0,43.27716574299848,20.434523029020056,1.4567912460188381,75.2310149820114,140.4973042269994,0.0008055753838056909,0.04160119298756538,0.011299867964593873,0.1832768633506902,,
87,,,,,445001,460874,15873,452831,452831,452831.0,0.23165223002433777,0.001,0.0,1.0,0.06206317023644524,-0.04454744423949911,0.002769303192654925,0.0006486417504117614,5.002320170402527,0.41147000649646626,1e-06,2.880934476852417,4.0,-3.0,0.96923828125,1.0,0.0,1.911696434020996,3.0,-3.0,0.0,0.0,0.0,2.856355667114258,4.001306056976318,-3.041734218597412,-1.990276921048917e-08,0.9999998807907104,5.743161678314209,-9.912638664245605,-1.990276921048917e-08,5.743161678314209,-9.912638664245605,112.3046875,674.0,38.0,0.0,772.130859375,2048.0,399.0,0.005859375,50.32808155400562,20.49824619400897,1.3861503439838998,76.424346565007,148.74507050702232,0.0007652691313005844,0.042192532404477054,0.011316719810486126,0.21881774588698097,,
88,,,,,421499,483056,61557,453452,453452,453452.0,0.22899377346038818,0.001,0.0,1.0,0.049877937462541364,0.05230397007037555,0.0034900621601170107,0.0015388466009396999,9.352764129638672,0.4134658437089156,1e-06,2.9366588592529297,4.0,-3.0,0.9658203125,1.0,0.0,1.9708386659622192,3.0,-3.0,0.0,0.0,0.0,2.9114627838134766,3.995560884475708,-3.057309865951538,-5.210983644587941e-09,0.9999999403953552,6.044527530670166,-10.474835395812988,-5.210983644587941e-09,6.044527530670166,-10.474835395812988,115.8125,475.0,42.0,0.0,769.8359375,2048.0,424.0,0.001953125,48.34547041301266,20.415849082986824,1.3884809850133024,76.13129307099734,146.38426785799675,0.0007655060430945846,0.04197318187536792,0.01125579393352925,0.20383107803651454,,
89,,,,,458916,464041,5125,460445,460445,460445.0,0.2327471822500229,0.001,0.0029296875,0.9970703125,0.05984150106087327,0.025732620299095288,0.002967271448142128,0.0006073415506762103,4.357959061861038,0.405370028250887,1e-06,2.9098148345947266,4.0,-3.0,0.96337890625,1.0,0.0,1.946435809135437,3.0,-3.0,0.0,0.0,0.0,2.8836617469787598,3.995271682739258,-3.075669288635254,-3.872973497465182e-09,0.9963909387588501,5.501121520996094,-9.485372543334961,-3.872973497465182e-09,5.501121520996094,-9.485372543334961,123.119140625,1024.0,39.0,0.00048828125,776.1875,2048.0,389.0,0.01171875,55.49546661801287,21.177328805002617,1.3365873529983219,78.8494034280011,156.96950903101242,0.0007257041302426576,0.04281152115236407,0.011498294478712234,0.22009084592387357,,
90,2.778697763197124,0.9875,1.7911977585405112,0.0,432218,452726,20508,443839,443839,443839.0,0.24114976823329926,0.001,0.0,1.0,0.04234211089025284,-0.003990870510561167,0.002429575109372622,0.00016319425575884766,4.454157292842865,0.41666813025074606,1e-06,2.907442092895508,4.0,-3.0,0.96142578125,1.0,0.0,1.9460161924362183,3.0,-3.0,0.0,0.0,0.0,2.8822784423828125,3.995396852493286,-3.0486488342285156,-2.1555006668450005e-09,0.9999998807907104,5.4863433837890625,-9.502891540527344,-2.1555006668450005e-09,5.4863433837890625,-9.502891540527344,110.609375,418.0,36.0,0.0,756.263671875,2048.0,393.0,0.001953125,50.44780631700996,20.798011566977948,1.3628065650118515,74.57941209099954,188.57374200000777,0.0007676243891432769,0.0420081448965726,0.011714840047279502,0.22270009145452202,13.67925647800439,27.60776296199765
91,,,,,435403,463472,28069,447548,447549,447548.5,0.1928166002035141,0.001,0.0,1.0,0.040065586753189567,0.05130746189970523,0.00935071874409914,-0.001970814424854931,6.934479653835297,0.4145650900901916,1e-06,3.0022754669189453,4.0,-3.0,0.9794921875,1.0,0.0,2.0227832794189453,3.0,-3.0,0.0,0.0,0.0,3.025139331817627,101.32044982910156,-3.0396361351013184,1.0191465449338466e-08,0.9999998211860657,5.778858184814453,-11.520343780517578,1.0191465449338466e-08,5.778858184814453,-11.520343780517578,116.9697265625,1024.0,36.0,0.00048828125,757.1484375,2048.0,402.0,0.001953125,47.55621047801105,20.320729047991335,1.3681005639955401,74.91783129397663,144.26506025000708,0.0007642191650712382,0.04184900144564032,0.011351132362186073,0.19851979294026004,,
92,,,,,434068,463802,29734,451157,451158,451157.75,0.1478419005870819,0.001,0.0,1.0,0.06151489943506256,0.012207953860202143,0.01334715296228927,0.10350554787932666,468.5517760515213,0.41145207005236945,1e-06,2.9411535263061523,4.0,-3.0,0.96630859375,1.0,0.0,1.9748449325561523,3.0,-3.0,0.0,0.0,0.0,3.0045807361602783,98.82373809814453,-3.0338363647460938,-1.2369953950042145e-08,1.0000001192092896,5.008976936340332,-9.89507007598877,-1.2369953950042145e-08,5.008976936340332,-9.89507007598877,115.64404296875,1024.0,42.0,0.0009765625,765.5234375,2048.0,407.0,0.009765625,45.76719253498595,20.393809172994224,1.7244644569873344,76.15749302998302,144.14067418201012,0.0009555773213401157,0.04220114418403708,0.011300819487748035,0.1932417909845336,,
93,,,,,443914,471457,27543,455999,456000,455999.5,0.2372872233390808,0.001,0.00048828125,0.99951171875,0.05182959295568928,-0.060366074227908205,0.0026529815964280597,0.000319032626594567,5.91219288110733,0.4134896889652319,1e-06,2.841162919998169,4.0,-3.0,0.96630859375,1.0,0.0,1.874854326248169,3.0,-3.0,0.0,0.0,0.0,2.8156368732452393,3.9973368644714355,-3.033113956451416,3.906333478909119e-09,0.9996929168701172,11.481973648071289,-11.479913711547852,3.906333478909119e-09,11.481973648071289,-11.479913711547852,114.4384765625,529.0,26.0,0.0,776.185546875,2048.0,418.0,0.01171875,46.63843478501076,21.00320077300421,1.3617978580005001,76.6592717290041,145.79606702900492,0.0007466005214920741,0.04202815558405443,0.011514925330512538,0.19899490030725245,,
94,,,,,427118,449947,22829,440256,440257,440256.25,0.19395875930786133,0.001,0.0009765625,0.9990234375,0.04762436719290141,-0.01466876127082726,0.0027102889966797725,0.00029680066353617366,93.97716689109802,0.40869077304097745,1e-06,3.021775722503662,4.0,-3.0,0.97119140625,1.0,0.0,2.050584316253662,3.0,-3.0,0.0,0.0,0.0,3.036832571029663,86.69319915771484,-3.052807092666626,5.570233607699038e-09,0.9991685748100281,9.358315467834473,-9.312461853027344,5.570233607699038e-09,9.358315467834473,-9.312461853027344,120.38134765625,1024.0,40.0,0.00048828125,739.494140625,2034.0,389.0,0.0,47.21388797299005,19.869152644008864,1.3725851000053808,74.70875918702222,143.2649482380075,0.0007794239718376404,0.0424234517891695,0.011282720372515362,0.1915052180894458,,
95,,,,,440576,470883,30307,450431,450432,450431.5,0.23871606588363647,0.001,0.00146484375,0.99853515625,0.0471336567774415,0.11102873257089717,0.002946529168790827,0.0003978726194569996,4.281964540481567,0.4120310375177733,1e-06,2.9443612098693848,4.0,-3.0,0.97119140625,1.0,0.0,1.9731698036193848,3.0,-3.0,0.0,0.0,0.0,2.9195261001586914,3.9955198764801025,-3.0135111808776855,3.4754104039080858e-09,0.9986158609390259,5.738377571105957,-11.474197387695312,3.4754104039080858e-09,5.738377571105957,-11.474197387695312,111.4775390625,1024.0,41.0,0.00048828125,768.271484375,2048.0,424.0,0.005859375,56.67628204601351,21.41103926501819,1.3165758979739621,75.87917431801907,155.38657465102733,0.000730730365202013,0.042114713512498056,0.01188362673626189,0.248247010792592,,
96,,,,,425170,502459,77289,461649,461650,461649.5,0.18681594729423523,0.001,0.0,1.0,0.04916685284866441,0.027813431896990346,0.003052308885080199,0.0004330903555514411,367.69422459602356,0.4112788061496096,1e-06,2.9632112979888916,4.0,-3.0,0.9580078125,1.0,0.0,2.0052034854888916,3.0,-3.0,0.0,0.0,0.0,2.993607521057129,114.7591323852539,-3.058835983276367,-7.857726913584884e-09,0.9999998807907104,10.310290336608887,-10.272276878356934,-7.857726913584884e-09,10.310290336608887,-10.272276878356934,113.7822265625,1024.0,46.0,0.00048828125,787.876953125,2048.0,399.0,0.005859375,45.927695554011734,20.90892188900034,1.3592348840029445,77.97831553698052,146.2640964150196,0.0007360751414238207,0.042228094873372826,0.011322941912100164,0.1970925800297466,,
97,,,,,423915,459781,35866,442254,442254,442254.0,0.18309561908245087,0.001,0.0009765625,0.9990234375,0.04593645247320334,-0.009569063223898411,0.002929103560745716,0.00032254867983283475,30.243573009967804,0.4092574223427993,1e-06,2.9673047065734863,4.0,-3.0,0.95751953125,1.0,0.0,2.0097851753234863,3.0,-3.0,0.0,0.0,0.0,2.996891736984253,113.6011734008789,-3.0609750747680664,-1.1357106366460812e-08,0.9991583824157715,4.551207542419434,-9.025237083435059,-1.1357106366460812e-08,4.551207542419434,-9.025237083435059,115.4609375,1024.0,44.0,0.00048828125,748.31640625,2048.0,393.0,0.001953125,49.01435460100765,20.728848465980263,1.350191221019486,74.98371050498099,146.17636809498072,0.0007632442109169652,0.042387242684622975,0.011717728084980726,0.20728040886142354,,
98,,,,,446769,458600,11831,453773,453773,453773.0,0.18850137293338776,0.001,0.00048828125,0.99951171875,0.048809963669027054,-0.06952253524814883,0.003259025814552461,0.00016194485314988396,10.230408549308777,0.41376091236461493,1e-06,2.895794153213501,4.0,-3.0,0.9765625,1.0,0.0,1.9192317724227905,3.0,-3.0,0.0,0.0,0.0,2.924999952316284,116.76643371582031,-3.040508508682251,2.0334207651018232e-09,0.9996626973152161,8.172669410705566,-10.327183723449707,2.0334207651018232e-09,8.172669410705566,-10.327183723449707,117.25,1024.0,40.0,0.00048828125,769.025390625,2048.0,402.0,0.001953125,50.19749673301703,20.96486039602314,1.340300171985291,76.16060673998436,148.76101332600228,0.0007384199654812488,0.04195963991906986,0.011550301800692825,0.20904474585644753,,
99,,,,,438943,476643,37700,451686,451687,451686.75,0.2475356012582779,0.001,0.0,1.0,0.045663625063995524,-0.053315243710918975,0.0028327468685650577,0.00021367677485007637,5.613816440105438,0.40601292797458094,1e-06,2.944425344467163,4.0,-3.0,0.97216796875,1.0,0.0,1.972257375717163,3.0,-3.0,0.0,0.0,0.0,2.917815923690796,3.9974780082702637,-3.0498805046081543,-5.277232872913373e-09,1.0000001192092896,5.098007678985596,-10.194775581359863,-5.277232872913373e-09,5.098007678985596,-10.194775581359863,112.94677734375,602.0,39.0,0.0,769.25390625,2048.0,389.0,0.005859375,58.55861181701766,20.410287386010168,1.9013369230087847,77.24894586499431,158.20758660999127,0.001052353718040647,0.04275581797838564,0.011296704732876361,0.25315527232136986,,
100,2.7718525249511003,0.9875,1.784352520480752,0.0,435266,448313,13047,441494,441495,441494.75,0.2427716851234436,0.001,0.0,1.0,0.039442353335947825,0.01484286909168265,0.0025642422822721557,0.000261863200147014,6.019212961196899,0.3696559469244116,1e-06,2.8989267349243164,4.0,-3.0,0.96435546875,1.0,0.0,1.9345712661743164,3.0,-3.0,0.0,0.0,0.0,2.8726673126220703,3.9977481365203857,-3.020876169204712,1.032259056010787e-09,1.0,5.911771297454834,-11.828783988952637,1.032259056010787e-09,5.911771297454834,-11.828783988952637,115.48388671875,1009.0,40.0,0.0,746.810546875,2048.0,418.0,0.001953125,57.80215754601522,20.65860223499476,1.4118138189951424,82.8162993619917,398.3729257809755,0.000799451080106356,0.04689540439721633,0.01169810186587426,0.24439521859877647,12.5204670719977,222.84163429800537
