step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/ref,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
67,,,,,419113,448199,29086,431369,431370,431369.75,0.08267228305339813,0.001,0.0,1.0,0.5706387914584151,-0.024832399828093394,0.03286990474485459,-0.005758957467475868,256.34017181396484,0.3794102940352045,1e-06,1.7712464332580566,3.0,-3.0,0.03271484375,1.0,0.0,1.7385315895080566,3.0,-3.0,0.0,0.0,0.0,1.8187650442123413,10.306112289428711,-3.0261588096618652,-3.404858617273021e-09,0.9999998807907104,3.100280523300171,-3.126338243484497,-3.404858617273021e-09,3.100280523300171,-3.126338243484497,87.52880859375,1024.0,1.0,0.01416015625,754.990234375,2048.0,399.0,0.001953125,39.52240637300201,10.916272647998994,1.6958249710005475,41.16253648900238,93.4120466159984,0.006326517244196536,0.0009828140307709034,0.22047655277002556,0.023855715710827185,,
68,,,,,427961,439543,11582,432672,432673,432672.25,0.05326886847615242,0.001,0.0,1.0,0.6735278878617903,-0.08345226737959631,0.02412278738659646,0.032379964776894136,124.24541854858398,0.3914733631743936,1e-06,1.7800878286361694,3.0,-3.0,0.0244140625,1.0,0.0,1.7556737661361694,3.0,-3.0,0.0,0.0,0.0,1.855118751525879,10.134005546569824,-3.029332399368286,-1.360653145709989e-09,1.0,3.013690233230591,-2.988966464996338,-1.360653145709989e-09,3.013690233230591,-2.988966464996338,87.61181640625,1024.0,1.0,0.0185546875,757.451171875,2048.0,393.0,0.00390625,34.18834371000048,11.511711224000464,1.6937559750003857,40.06650487200022,87.57699204199889,0.0066515192642932755,0.0009786599296582954,0.1905396770310289,0.0231506093076227,,
69,,,,,443628,489922,46294,464137,464138,464137.5,0.07049374282360077,0.001,0.0,1.0,0.6485001711595443,0.020823257434512337,0.0072616281066720766,-0.05428937610650469,283.8533058166504,0.3884970542377349,1e-06,1.7402797937393188,3.0,-3.0,0.03369140625,1.0,0.0,1.7065883874893188,3.0,-3.0,0.0,0.0,0.0,1.7995420694351196,9.478286743164062,-3.0308070182800293,-1.288001150179241e-09,0.9999998807907104,3.2346181869506836,-3.2666444778442383,-1.288001150179241e-09,3.2346181869506836,-3.2666444778442383,92.5537109375,1024.0,1.0,0.01611328125,813.96484375,2048.0,413.0,0.01171875,34.875519966000866,12.031257719001587,1.900697927998408,43.406208771997626,92.32213602699994,0.006480438296303136,0.0010237795523947149,0.18399113672382414,0.023380037581534365,,
70,1.8152109351009131,0.0625,1.7527109351009131,0.0,427748,440836,13088,434411,434412,434411.5,0.06193452328443527,0.001,0.0,1.0,0.7467932479520296,0.05146983087640898,0.05624171654725897,0.03935138657546084,145.62121772766113,0.3812585475473442,1e-06,1.8463258743286133,3.0,-3.0,0.029296875,1.0,0.0,1.8170289993286133,3.0,-3.0,0.0,0.0,0.0,1.9159952402114868,8.766817092895508,-3.055414915084839,2.6962860832924207e-09,0.9999998807907104,3.1399874687194824,-3.1889400482177734,2.6962860832924207e-09,3.1399874687194824,-3.1889400482177734,88.4248046875,1024.0,1.0,0.02001953125,760.03515625,2048.0,389.0,0.00390625,32.86025199899814,11.026922411001578,1.3217393390004872,41.215252161000535,107.46227273399927,0.006345896926647648,0.0007606493721969189,0.18145411774546996,0.023719015358134244,7.288892893000593,13.629960766000295
71,,,,,421728,446695,24967,440204,440204,440204.0,0.07491371780633926,0.001,0.0,1.0,0.7876385620174309,0.06568457533915838,0.08964829508719656,-0.09574000880117334,742.7122592926025,0.36765858074883656,1e-06,1.775268316268921,3.0,-3.0,0.0185546875,1.0,0.0,1.756713628768921,3.0,-3.0,0.0,0.0,0.0,1.8354741334915161,7.572792053222656,-3.191988706588745,3.353225608293542e-08,0.9999999403953552,2.897970199584961,-2.7131950855255127,3.353225608293542e-08,2.897970199584961,-2.7131950855255127,92.431640625,1024.0,1.0,0.01904296875,767.341796875,2048.0,399.0,0.005859375,34.4781488899971,11.24135655000282,1.3903898620010295,43.31387624799754,90.55160974799946,0.0063841744679755405,0.0007896281394541108,0.1821349650818653,0.0245987520831237,,
72,,,,,423645,458755,35110,438141,438142,438141.25,0.09558985382318497,0.001,0.0,1.0,0.4280794809476055,0.04381506735908574,0.0170507885130315,0.004647599483021246,128.39036560058594,0.37189109662784703,1e-06,1.8356513977050781,3.0,-3.0,0.0244140625,1.0,0.0,1.8112373352050781,3.0,-3.0,0.0,0.0,0.0,1.8700013160705566,7.871275901794434,-3.034914493560791,9.450412896683247e-09,1.0,3.3733835220336914,-3.2253756523132324,9.450412896683247e-09,3.3733835220336914,-3.2253756523132324,88.29931640625,1024.0,1.0,0.013671875,767.4453125,2048.0,393.0,0.00390625,36.28819892899992,11.674997370999336,1.3726960900021368,42.63087756499954,92.06561432200033,0.0066616629745540595,0.0007832497453744294,0.20066799896591914,0.024324848188226705,,
73,,,,,425931,443078,17147,435311,435312,435311.25,0.03867572546005249,0.001,0.0,1.0,0.8216849794611335,0.042452676904698214,0.036025561200222,0.031320156393000315,115.30839544534683,0.37463424914748694,1e-06,1.7114158868789673,3.0,-3.0,0.03466796875,1.0,0.0,1.6767479181289673,3.0,-3.0,0.0,0.0,0.0,1.7950137853622437,9.286012649536133,-3.035573720932007,1.9527638173144624e-08,0.9999998211860657,3.0458436012268066,-3.0087974071502686,1.9527638173144624e-08,3.0458436012268066,-3.0087974071502686,97.67431640625,1024.0,1.0,0.02294921875,752.54296875,2048.0,418.0,0.001953125,39.42854990300111,11.565025683001295,1.6115121570001065,42.02730895499917,94.73875815700012,0.00664181415194375,0.0009254942050085465,0.19710628485230788,0.02413635585744635,,
74,,,,,408366,450715,42349,430616,430617,430616.5,0.08955255150794983,0.001,0.0,1.0,0.6455896475662788,0.1388839801462988,0.0017563650481558094,-0.05031145598883692,151.99762153625488,0.37230363156881363,1e-06,1.7667622566223145,3.0,-3.0,0.01806640625,1.0,0.0,1.7486958503723145,3.0,-3.0,0.0,0.0,0.0,1.815166711807251,8.641926765441895,-3.06564998626709,1.7663584372940022e-08,0.9999998211860657,2.976649522781372,-3.0380699634552,1.7663584372940022e-08,2.976649522781372,-3.0380699634552,87.7353515625,1024.0,1.0,0.013671875,753.3125,2048.0,389.0,0.0078125,33.94028564100154,11.451757572998758,1.38876469099705,41.833240785999806,88.7312377829985,0.006648466543315664,0.0008062653724352468,0.18889084961766642,0.024286831081716448,,
75,,,,,424549,457660,33111,440364,440365,440364.25,0.06195592135190964,0.001,0.0,1.0,0.6674608321346599,0.03339507912510428,0.02894376164727748,0.04471539763948511,103.29802989959717,0.3751543284288322,1e-06,1.8541996479034424,3.0,-3.0,0.02734375,1.0,0.0,1.8268558979034424,3.0,-3.0,0.0,0.0,0.0,1.9146106243133545,8.93317699432373,-3.0290982723236084,0.0,1.0,2.9254825115203857,-2.8438310623168945,0.0,2.9254825115203857,-2.8438310623168945,86.64892578125,1024.0,13.0,0.0166015625,773.4375,2048.0,418.0,0.005859375,34.41996035100237,11.295245738998346,1.3167591490018822,42.47862711799826,89.616756454001,0.0064124447766810925,0.0007475397633901266,0.19396225762298683,0.024115619693241594,,
76,,,,,420176,474354,54178,450014,450014,450014.0,0.03614138439297676,0.001,0.0,1.0,0.9748885751731934,-0.13389116292068315,0.008241355973070548,0.06235151725606204,97.59658908843994,0.3879028448902701,1e-06,1.809187650680542,3.0,-3.0,0.041015625,1.0,0.0,1.768172025680542,3.0,-3.0,0.0,0.0,0.0,1.893110752105713,8.381196975708008,-3.0230181217193604,-9.32801924591331e-09,0.9999999403953552,3.0712320804595947,-3.0112013816833496,-9.32801924591331e-09,3.0712320804595947,-3.0112013816833496,96.646484375,1024.0,2.0,0.02294921875,782.287109375,2048.0,407.0,0.001953125,34.671276066001155,11.357019630999275,1.3732569109997712,42.088847699000326,89.61090093099847,0.006309259062495431,0.0007628967715447582,0.17516761345311094,0.02338196572717756,,
77,,,,,419271,454040,34769,438227,438228,438227.25,0.05357803776860237,0.001,0.0,1.0,0.4052631606037418,0.0364179914817214,0.019410030559326212,0.0002682140705777177,132.18985176086426,0.38388928427411273,1e-06,1.7741748094558716,3.0,-3.0,0.04150390625,1.0,0.0,1.7326709032058716,3.0,-3.0,0.0,0.0,0.0,1.8449219465255737,11.312311172485352,-3.020859956741333,1.3517034602728017e-08,0.9999998807907104,2.954206705093384,-2.901026487350464,1.3517034602728017e-08,2.954206705093384,-2.901026487350464,88.19189453125,1024.0,1.0,0.01318359375,767.720703125,2048.0,399.0,0.005859375,31.883650808998937,11.202399555000738,1.4253549169989128,41.30236529800095,85.9365392260006,0.006390747925306298,0.0008131368582162068,0.1765263004534398,0.023562184516139145,,
78,,,,,419171,453812,34641,442085,442086,442085.75,0.03498413413763046,0.001,0.0,1.0,0.9669669799506664,0.03906384800405552,0.03965243159909733,0.029080531020493558,113.66521072387695,0.38862610816540455,1e-06,1.7778570652008057,3.0,-3.0,0.0361328125,1.0,0.0,1.7417242527008057,3.0,-3.0,0.0,0.0,0.0,1.8723416328430176,9.773744583129883,-3.0290536880493164,-5.392066348974822e-09,0.9999999403953552,3.136402130126953,-3.123814344406128,-5.392066348974822e-09,3.136402130126953,-3.123814344406128,88.43310546875,1024.0,1.0,0.01708984375,775.015625,2048.0,416.0,0.005859375,28.930793899999117,11.309840223002539,1.4127142799989088,41.17228324499956,82.93568349699854,0.006395727651820116,0.0007988915498853496,0.1597406778163619,0.02328297352097391,,
79,,,,,427236,478959,51723,451139,451140,451139.25,0.05101269856095314,0.001,0.0,1.0,0.42982895023399786,-0.044692872407575766,0.023153984017910495,-0.010960674728384249,111.10717391967773,0.38030156788393993,1e-06,1.6592788696289062,3.0,-3.0,0.02587890625,1.0,0.0,1.6333999633789062,3.0,-3.0,0.0,0.0,0.0,1.7288528680801392,8.697728157043457,-3.025026798248291,3.0870583866970946e-10,1.000000238418579,3.176877498626709,-3.1217668056488037,3.0870583866970946e-10,3.176877498626709,-3.1217668056488037,96.53955078125,1024.0,10.0,0.01708984375,784.591796875,2048.0,389.0,0.001953125,40.45669938700303,11.718825314001151,1.6129599480009347,43.002192388001276,96.89782910599752,0.006494017819332474,0.0008938259905344828,0.20462336511510637,0.023829777828021658,,
80,1.824585935100913,0.0625,1.762085935100913,0.0,413760,445050,31290,429612,429613,429612.5,0.04538886621594429,0.001,0.0,1.0,0.8485627834064265,0.09271206955115001,0.02103041811787989,-0.04686374137672829,190.68847846984863,0.38216519047407316,1e-06,1.7742300033569336,3.0,-3.0,0.02587890625,1.0,0.0,1.7483510971069336,3.0,-3.0,0.0,0.0,0.0,1.8619295358657837,10.370475769042969,-3.021625518798828,0.0,0.9999998807907104,3.2500836849212646,-3.3125357627868652,0.0,3.2500836849212646,-3.3125357627868652,89.6962890625,1024.0,1.0,0.01806640625,749.390625,2048.0,393.0,0.001953125,35.059321831999114,11.314923095000267,1.376274251997529,40.66395510200164,109.63578634000078,0.0065843772556666,0.0008008811731487847,0.19085304049036525,0.023663158719777495,7.451019719999749,13.656824454999878
81,,,,,426283,472602,46319,450303,450304,450303.5,0.06857763975858688,0.001,0.0,1.0,0.6248837073724116,-0.026695959390171112,0.00106581628149856,0.04375429510189626,73.32904958724976,0.37241651819272553,1e-06,1.8676128387451172,3.0,-3.0,0.03125,1.0,0.0,1.8363628387451172,3.0,-3.0,0.0,0.0,0.0,1.9237735271453857,9.60240364074707,-3.026646375656128,-2.0430632741152976e-09,0.9999998807907104,3.2128350734710693,-3.118189573287964,-2.0430632741152976e-09,3.2128350734710693,-3.118189573287964,87.5224609375,1024.0,1.0,0.01416015625,791.9765625,2048.0,399.0,0.0078125,43.68963689899829,11.377975802999572,1.3566772310005035,43.78713864400197,100.32326324300084,0.00631683731250122,0.000753201580156774,0.24374120984009845,0.024309792531038495,,
82,,,,,419753,473343,53590,439897,439898,439897.75,0.0469307117164135,0.001,0.0,1.0,0.9056640871126076,0.05024303675725542,0.043155268039393783,-0.026267687687542438,184.07186031341553,0.37396604489409013,1e-06,1.8433328866958618,3.0,-3.0,0.04150390625,1.0,0.0,1.8018289804458618,3.0,-3.0,0.0,0.0,0.0,1.9295709133148193,9.750511169433594,-3.049697160720825,6.622630777108895e-10,0.9999999403953552,3.2787907123565674,-3.2633421421051025,6.622630777108895e-10,3.2787907123565674,-3.2633421421051025,90.00146484375,1024.0,1.0,0.01708984375,769.173828125,2048.0,407.0,0.005859375,41.99245535999944,11.27934753199952,1.3512776919997123,42.602417669000715,97.35904187599954,0.006410209833989557,0.0007679498769882958,0.2278199430347783,0.02421154556314548,,
83,,,,,417112,435461,18349,426746,426747,426746.5,0.05688288062810898,0.001,0.0,1.0,0.5220256227600787,0.060725632306587486,0.010938403030325259,0.04767583919536784,84.9706540107727,0.3725257538376771,1e-06,1.8916997909545898,3.0,-3.0,0.0341796875,1.0,0.0,1.8575201034545898,3.0,-3.0,0.0,0.0,0.0,1.9641624689102173,11.92286491394043,-3.040182590484619,2.495508910627109e-09,1.0,3.0186290740966797,-2.9691545963287354,2.495508910627109e-09,3.0186290740966797,-2.9691545963287354,83.5966796875,1024.0,9.0,0.01171875,749.892578125,2048.0,414.0,0.005859375,32.48207714399905,11.761510754000483,1.3582586320007977,41.39020044499921,87.09941030200207,0.006890220982480514,0.0007957057831761933,0.1897251097741846,0.024247533632378478,,
84,,,,,426158,444367,18209,434481,434482,434481.25,0.005743795540183783,0.001,0.0,1.0,0.6960237501189113,0.08975312925343003,0.03115091094098586,0.009093323339389567,214.839994430542,0.37222886540078487,1e-06,1.8602882623672485,3.0,-3.0,0.0341796875,1.0,0.0,1.8261085748672485,3.0,-3.0,0.0,0.0,0.0,1.9893020391464233,11.999373435974121,-3.027439832687378,-1.6091791010808265e-08,0.9999998211860657,3.0517539978027344,-3.1115055084228516,-1.6091791010808265e-08,3.0517539978027344,-3.1115055084228516,88.89697265625,1024.0,1.0,0.01904296875,759.69921875,2048.0,426.0,0.005859375,29.818582418000005,11.328432589998556,1.5011779910018959,42.26412115600033,85.01449153399881,0.006518366782225099,0.0008637760496004695,0.16378347047418176,0.024318725581368775,,
85,,,,,421303,442292,20989,430618,430619,430618.5,0.051501281559467316,0.001,0.0,1.0,0.3526276558238481,-0.044511215428688695,0.008595563848627665,0.037988196326588355,61.43333339691162,0.382956225868176,1e-06,1.8457006216049194,3.0,-3.0,0.02783203125,1.0,0.0,1.8178685903549194,3.0,-3.0,0.0,0.0,0.0,1.9387164115905762,12.693852424621582,-3.022714614868164,5.315354822954532e-09,1.0,3.1344218254089355,-2.9786057472229004,5.315354822954532e-09,3.1344218254089355,-2.9786057472229004,84.1025390625,1024.0,1.0,0.01416015625,756.94921875,2048.0,389.0,0.0078125,34.05861732400081,10.985255993000465,1.3630684790005034,40.68521341700034,87.20874978600114,0.006377603373403874,0.0007913434275353378,0.19773700563161603,0.023620219182989316,,
86,,,,,410225,463983,53758,443220,443221,443220.75,-0.03600890934467316,0.001,0.0009765625,0.9990234375,0.7486785991838382,0.05932271768969874,0.02319865434190198,3.904761674235605e-05,256.73187732696533,0.37184380781288673,1e-06,1.793371558189392,3.0,-3.0,0.02099609375,1.0,0.0,1.772375464439392,3.0,-3.0,0.0,0.0,0.0,1.9566363096237183,12.93457317352295,-3.0324034690856934,-1.0046370846339414e-08,0.9981020092964172,3.527158498764038,-3.598219871520996,-1.0046370846339414e-08,3.527158498764038,-3.598219871520996,94.92724609375,1024.0,1.0,0.01904296875,770.73828125,2048.0,416.0,0.001953125,34.29466873600177,11.195678183001291,1.5460534399971948,43.15388999900097,90.29224532199805,0.006314956025299634,0.0008720561029674236,0.17640292337368652,0.024341081729026093,,
87,,,,,433745,470555,36810,450765,450766,450765.75,-0.05511090159416199,0.001,0.0,1.0,0.6038518809382954,-0.035131754864367745,0.012477997752402218,0.02193584808869233,112.29321312904358,0.38463674723318203,1e-06,1.809547781944275,3.0,-3.0,0.02978515625,1.0,0.0,1.779762625694275,3.0,-3.0,0.0,0.0,0.0,1.9911484718322754,17.567262649536133,-3.0391969680786133,6.160344678818319e-09,1.0,3.338313341140747,-3.2451717853546143,6.160344678818319e-09,3.338313341140747,-3.2451717853546143,96.75537109375,1024.0,1.0,0.02197265625,783.646484375,2048.0,420.0,0.00390625,38.35013911100032,11.761347993000527,1.3846281639998779,42.478801376000774,94.08223980799812,0.006522982276825894,0.0007679311061232347,0.19353606576165283,0.023559244117371814,,
88,,,,,409517,462047,52530,444637,444638,444637.5,-0.10683630406856537,0.001,0.0,1.0,0.6850621617709597,-0.04911429602652788,0.01329388182493858,0.05271168314460131,98.64110732078552,0.37413448700554736,1e-06,1.8456785678863525,3.0,-3.0,0.0283203125,1.0,0.0,1.8173582553863525,3.0,-3.0,0.0,0.0,0.0,2.0870814323425293,14.078756332397461,-3.03708553314209,-1.864683163432801e-08,1.0000001192092896,2.9166126251220703,-2.7388112545013428,-1.864683163432801e-08,2.9166126251220703,-2.7388112545013428,102.2880859375,1024.0,1.0,0.029296875,766.14453125,2048.0,399.0,0.005859375,34.94151689299906,11.764863614000205,1.411680740002339,43.03779567699894,91.25974036499974,0.006614862451997529,0.0007937256416757128,0.16679642979960027,0.024198248953922544,,
89,,,,,422126,456681,34555,440412,440413,440412.5,-0.10162866860628128,0.001,0.0,1.0,0.8440403240101952,-0.018994102346515582,0.04986240242555317,0.01587458997903835,135.93283653259277,0.38478387316600604,1e-06,1.7925618886947632,3.0,-3.0,0.03125,1.0,0.0,1.7613118886947632,3.0,-3.0,0.0,0.0,0.0,2.0240650177001953,14.869519233703613,-3.027000904083252,1.0954232187998514e-08,0.9999999403953552,3.303326368331909,-3.3444550037384033,1.0954232187998514e-08,3.303326368331909,-3.3444550037384033,97.9423828125,1024.0,1.0,0.02685546875,762.23828125,2048.0,393.0,0.001953125,33.65883753600065,11.219270629000675,1.3363034860012704,41.44361274000039,87.76600811300159,0.0063686150080893905,0.0007585522016298756,0.16780252627800868,0.023525452127267272,,
90,1.8170859362930059,0.0625,1.7545859362930059,0.0,428726,444025,15299,438364,438364,438364.0,-0.0855068564414978,0.001,0.0,1.0,0.9766534375476426,0.13945790084785428,0.09552223821861092,-0.12536808069384717,574.9041843414307,0.3823673726175211,1e-06,1.7676280736923218,3.0,-3.0,0.04443359375,1.0,0.0,1.7231944799423218,3.0,-3.0,0.0,0.0,0.0,1.9997167587280273,14.901981353759766,-3.0194146633148193,2.4042210000629893e-08,0.9999998807907104,3.2486939430236816,-3.132516384124756,2.4042210000629893e-08,3.2486939430236816,-3.132516384124756,100.40625,1024.0,1.0,0.02783203125,755.7734375,2047.0,419.0,0.0,33.64172623900231,11.733164314999158,1.3570654639988788,41.52816896399963,110.23556815800112,0.006691450663717343,0.0007739375633029165,0.16360160986131686,0.023683610517743037,8.300486462001572,13.562393200998486
91,,,,,431652,456877,25225,442096,442096,442096.0,-0.10772982239723206,0.001,0.0,1.0,1.0071264478067556,-0.024574455386027694,0.015236525575164705,0.1579475287765187,139.7706699371338,0.3825828486436922,1e-06,1.7187812328338623,3.0,-3.0,0.0400390625,1.0,0.0,1.6787421703338623,3.0,-3.0,0.0,0.0,0.0,1.9592416286468506,14.463136672973633,-3.0277562141418457,2.108740737583048e-08,0.9999998807907104,3.1752114295959473,-3.0785844326019287,2.108740737583048e-08,3.1752114295959473,-3.0785844326019287,101.755859375,1024.0,12.0,0.02783203125,761.712890625,2048.0,399.0,0.009765625,38.30875995699898,11.920528546001151,1.676529678999941,41.90437391699743,93.9109285409977,0.0067409163089018845,0.0009480574801626463,0.18382675270638105,0.02369642222333918,,
92,,,,,432717,470379,37662,451974,451975,451974.5,-0.0929153636097908,0.001,0.0,1.0,1.0975908804684877,0.057283474778335904,0.10448624685147567,-0.10050714930501624,385.0910453796387,0.37176480118347843,1e-06,1.6889030933380127,3.0,-3.0,0.02880859375,1.0,0.0,1.6600944995880127,3.0,-3.0,0.0,0.0,0.0,1.910689115524292,16.770484924316406,-3.040304660797119,2.405065657740124e-08,1.0000001192092896,2.685391664505005,-2.6522278785705566,2.405065657740124e-08,2.685391664505005,-2.6522278785705566,99.1318359375,1024.0,1.0,0.02392578125,783.630859375,2048.0,416.0,0.001953125,37.51210469099897,11.493945377002092,1.6447270620010386,44.045314028000575,94.80929571600063,0.006357629344687638,0.0009097454955982243,0.1847686688683934,0.02436272069995131,,
93,,,,,437538,458621,21083,446822,446823,446822.5,-0.12540477514266968,0.001,0.0,1.0,0.8310683609296878,0.041509719705209135,0.028202247433364393,-0.009472768468488843,149.24425780773163,0.38200691911596174,1e-06,1.7916336059570312,3.0,-3.0,0.03662109375,1.0,0.0,1.7550125122070312,3.0,-3.0,0.0,0.0,0.0,2.0511443614959717,17.267122268676758,-3.0315465927124023,-1.3366914686230302e-08,0.9999999403953552,3.1019046306610107,-3.085693120956421,-1.3366914686230302e-08,3.1019046306610107,-3.085693120956421,98.1005859375,1024.0,1.0,0.02734375,774.599609375,2048.0,389.0,0.001953125,37.520273100999475,11.372087604999251,1.33954602599988,42.403932059998624,92.74268653300169,0.006362754564172155,0.0007494844294993426,0.18675164551789097,0.02372526677819415,,
94,,,,,436983,455646,18663,446058,446058,446058.0,-0.12788283824920654,0.001,0.0,1.0,1.0599919798473516,-0.043132917024195194,0.05962612538326842,0.034181131093525136,130.65088367462158,0.3851881176900536,1e-06,1.8343225717544556,3.0,-3.0,0.03857421875,1.0,0.0,1.7957483530044556,3.0,-3.0,0.0,0.0,0.0,2.095770835876465,13.218466758728027,-3.0398387908935547,-1.3521051833720321e-08,0.9999998807907104,3.3078196048736572,-3.372951030731201,-1.3521051833720321e-08,3.3078196048736572,-3.372951030731201,105.798828125,1024.0,1.0,0.0322265625,765.408203125,2048.0,425.0,0.00390625,32.80669681400104,11.655439717000263,1.3512053699996613,41.94489551099832,87.86221169400233,0.006532468713149558,0.0007573036297968321,0.15140900152301612,0.0235086555509588,,
95,,,,,435897,478700,42803,458248,458249,458248.75,-0.40808093547821045,0.001,0.0,1.0,1.565402374137193,0.01819510944187641,0.03136417147470638,-0.007706753995762483,145.61262893676758,0.37264780447573537,1e-06,1.8599153757095337,3.0,-3.0,0.03564453125,1.0,0.0,1.8242708444595337,3.0,-3.0,0.0,0.0,0.0,2.4168167114257812,15.784228324890137,-3.0492897033691406,-3.2075583078494674e-08,0.9999998211860657,3.269423484802246,-3.357700824737549,-3.2075583078494674e-08,3.269423484802246,-3.357700824737549,133.79443359375,1024.0,2.0,0.0654296875,761.22265625,2048.0,402.0,0.005859375,33.65071320900097,11.667684785999882,1.4207895090003149,44.61839857900122,91.46242407200043,0.006365366400890282,0.00077511914053247,0.12280789168683363,0.024341800484453707,,
96,,,,,472677,507512,34835,488726,488727,488726.5,-0.6626967191696167,0.001,0.0,1.0,2.104724609942147,-0.028328882248112648,0.038512146366746026,0.04732908922420448,179.39422225952148,0.3679242563704599,1e-06,1.8406459093093872,3.0,-3.0,0.03955078125,1.0,0.0,1.8010951280593872,3.0,-3.0,0.0,0.0,0.0,2.6495163440704346,14.1865234375,-3.052431583404541,-1.3323616876448341e-08,0.9999998807907104,2.8103151321411133,-2.80232310295105,-1.3323616876448341e-08,2.8103151321411133,-2.80232310295105,178.9443359375,1024.0,1.0,0.1005859375,775.599609375,2048.0,414.0,0.009765625,36.604676224000286,12.448984708000353,1.4613141160007217,48.39967708400218,99.02486689799844,0.006368073302757449,0.0007475111928659085,0.09988232915482044,0.02475805848670073,,
97,,,,,475118,513188,38070,491776,491777,491776.75,-0.8031581044197083,0.001,0.0,1.0,2.320303235993241,0.14692763723150798,0.19008569451839183,-0.08554274090706851,399.9987106323242,0.3724788113439658,1e-06,1.7986993789672852,3.0,-3.0,0.02734375,1.0,0.0,1.7713556289672852,3.0,-3.0,0.0,0.0,0.0,2.768038034439087,14.901716232299805,-3.036018133163452,-4.84013451540477e-09,0.9999998211860657,3.031464099884033,-2.987786054611206,-4.84013451540477e-09,3.031464099884033,-2.987786054611206,197.03466796875,1024.0,1.0,0.12060546875,763.466796875,2048.0,424.0,0.00390625,39.188429241999984,12.320420691001345,1.566578601999936,48.07197370200083,101.25235367999994,0.006263218366363063,0.0007963870811297687,0.09711476367628433,0.024437904853168043,,
98,,,,,491803,509690,17887,497915,497916,497915.5,-0.9110581874847412,0.001,0.0,1.0,2.2231040397549378,-0.03677988811122144,0.02994037009364761,0.07878812472507193,153.06172561645508,0.38373302941563064,1e-06,1.803081750869751,3.0,-3.0,0.0224609375,1.0,0.0,1.780620813369751,3.0,-3.0,0.0,0.0,0.0,2.8749771118164062,14.209771156311035,-3.0388946533203125,-4.57001769760268e-09,0.9999998807907104,2.8224453926086426,-2.808070421218872,-4.57001769760268e-09,2.8224453926086426,-2.808070421218872,208.6806640625,1024.0,1.0,0.13232421875,763.810546875,2048.0,407.0,0.005859375,41.538790883998445,12.45543752699814,1.4199732859997312,47.33305193400156,102.85764442999789,0.00625379081741688,0.0007129589689413822,0.09719449967943704,0.02376560477330067,,
99,,,,,453359,513157,59798,485963,485964,485963.75,-0.7727890014648438,0.001,0.0,1.0,2.480604514028087,0.05971456465142017,0.04807257138644204,-0.033978349883744326,191.36032485961914,0.371858632033143,1e-06,1.9117498397827148,3.0,-3.0,0.03271484375,1.0,0.0,1.8790349960327148,3.0,-3.0,0.0,0.0,0.0,2.8426361083984375,16.081409454345703,-3.0408236980438232,-5.8906186595208965e-09,1.0,3.137885808944702,-3.143808126449585,-5.8906186595208965e-09,3.137885808944702,-3.143808126449585,182.13427734375,1024.0,1.0,0.10986328125,767.013671875,2048.0,399.0,0.00390625,36.047418973001186,12.709955881000496,1.4800113370001782,47.570618219997414,97.9193593630007,0.006538530847722951,0.0007613794943553805,0.09663902397784833,0.024472307975645,,
100,1.8235442686825991,0.0625,1.7610442686825991,0.0,493764,529909,36145,513077,513077,513077.0,-1.1163289546966553,0.001,0.0,1.0,2.7410453592027935,0.11615941442682275,0.1516222422410335,-0.07305309081982289,548.9118366241455,0.3859709525248162,1e-06,1.7746952772140503,3.0,-3.0,0.02978515625,1.0,0.0,1.7449101209640503,3.0,-3.0,0.0,0.0,0.0,3.0645103454589844,15.922334671020508,-3.0286145210266113,-8.586598987392335e-09,1.0,2.938413381576538,-2.937671422958374,-8.586598987392335e-09,2.938413381576538,-2.937671422958374,222.130859375,1024.0,1.0,0.15283203125,779.97265625,2048.0,414.0,0.009765625,48.749122631998034,13.503792834002525,1.4509491079988948,48.541097969002294,167.90874071299913,0.00657980811554724,0.0007069840920558195,0.10715882791850515,0.023651955734228146,11.38828894800099,44.161872603999655
