model_size,method,seed,step,val_format,val_correctness,train_format,train_correctness,train_length,response_tokens,step_seconds,grad_norm,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format
1.5B,dvao,1,2,,,0.0107421875,-2.4840216636657715,0.0,125.53466796875,94.07674614497228,67.33087933063507,,,,,,
1.5B,dvao,1,3,,,0.00927734375,-2.2270336151123047,0.0,112.52880859375,91.25412777700694,2.209641933441162,,,,,,
1.5B,dvao,1,4,,,0.00634765625,-1.3085273504257202,0.0,94.373046875,87.81535237695789,54.530349016189575,,,,,,
1.5B,dvao,1,5,,,0.0078125,-0.4100978970527649,0.0,87.80908203125,85.76536439004121,46.18027013540268,,,,,,
1.5B,dvao,1,6,,,0.005859375,0.30223941802978516,0.0,92.57421875,87.99990104796598,69.865857899189,,,,,,
1.5B,dvao,1,7,,,0.0078125,0.5800913572311401,0.0,94.7431640625,86.61927833902882,25.244760513305664,,,,,,
1.5B,dvao,1,8,,,0.00537109375,0.9729516506195068,0.0,87.35791015625,87.40821618796326,20.89912587404251,,,,,,
1.5B,dvao,1,9,,,0.0048828125,1.056160569190979,0.0,91.9287109375,86.28850841196254,93.75581765174866,,,,,,
1.5B,dvao,1,10,0.025,1.436006076261401,0.00732421875,1.1793607473373413,0.0,81.84521484375,100.64709483797196,2.3091334104537964,,,,,,
1.5B,dvao,1,11,,,0.00341796875,1.271398663520813,0.0,77.15625,82.66498060699087,23.595022797584534,,,,,,
1.5B,dvao,1,12,,,0.00732421875,1.3526338338851929,0.0,85.45361328125,84.49182868096977,15.857977271080017,,,,,,
1.5B,dvao,1,13,,,0.00439453125,1.2974958419799805,0.0,91.26123046875,86.37798455095617,7.778242826461792,,,,,,
1.5B,dvao,1,14,,,0.00732421875,1.3778935670852661,0.0,90.04736328125,89.09891447803238,2.314872145652771,,,,,,
1.5B,dvao,1,15,,,0.00830078125,1.4986242055892944,0.0,81.0517578125,85.40966041898355,2.229022592306137,,,,,,
1.5B,dvao,1,16,,,0.00537109375,1.4426275491714478,0.0,78.84033203125,85.68933832802577,1.9947778582572937,,,,,,
1.5B,dvao,1,17,,,0.00927734375,1.5859726667404175,0.0,74.9912109375,84.16463810903952,6.556991428136826,,,,,,
1.5B,dvao,1,18,,,0.00927734375,1.4540998935699463,0.0,86.95703125,87.04186577699147,3.686359465122223,,,,,,
1.5B,dvao,1,19,,,0.0166015625,1.543609380722046,0.0,79.65576171875,84.71168042602949,6.366246938705444,,,,,,
1.5B,dvao,1,20,0.0375,1.6717447137460113,0.01220703125,1.6430140733718872,0.0,78.14794921875,90.26658928598044,13.93765503168106,,,,,,
1.5B,dvao,1,21,,,0.01220703125,1.5452461242675781,0.0,76.90625,83.55400849197758,2.1692115664482117,,,,,,
1.5B,dvao,1,22,,,0.0107421875,1.6355775594711304,0.0,78.201171875,84.76904042303795,607.9156235456467,,,,,,
1.5B,dvao,1,23,,,0.01025390625,1.686722993850708,0.0,80.12451171875,86.08415389701258,86.36168920993805,,,,,,
1.5B,dvao,1,24,,,0.01513671875,1.619196891784668,0.0,73.82763671875,83.4382630350301,37.13414868712425,,,,,,
1.5B,dvao,1,25,,,0.00927734375,1.7222774028778076,0.0,74.66943359375,83.88173215498682,25.989771366119385,,,,,,
1.5B,dvao,1,26,,,0.0185546875,1.7486134767532349,0.0,75.01513671875,83.82744804100366,9.54951223731041,,,,,,
1.5B,dvao,1,27,,,0.02587890625,1.6403225660324097,0.0,76.89697265625,83.95950201101368,8.93290027976036,,,,,,
1.5B,dvao,1,28,,,0.0205078125,1.5433247089385986,0.0,77.64208984375,85.60992071998771,2.1803773641586304,,,,,,
1.5B,dvao,1,29,,,0.013671875,1.7822293043136597,0.0,71.78662109375,83.31442251504632,2.3796805143356323,,,,,,
1.5B,dvao,1,30,0.0375,1.769386762008071,0.02099609375,1.6757785081863403,0.0,77.02197265625,88.7708809330361,1.8581035435199738,,,,,,
1.5B,dvao,1,31,,,0.01953125,1.6874140501022339,0.0,68.23193359375,81.05455397302285,29.957520604133606,,,,,,
1.5B,dvao,1,32,,,0.0302734375,1.703009843826294,0.0,70.09423828125,81.53408450202551,20.875937908887863,,,,,,
1.5B,dvao,1,33,,,0.02099609375,1.7423241138458252,0.0,76.52734375,84.10479100298835,2.7193618714809418,,,,,,
1.5B,dvao,1,34,,,0.025390625,1.698337197303772,0.0,76.68896484375,84.77300724800443,5.5717145800590515,,,,,,
1.5B,dvao,1,35,,,0.02978515625,1.7396783828735352,0.0,77.865234375,84.79563882702496,174.44294321537018,,,,,,
1.5B,dvao,1,36,,,0.025390625,1.7737802267074585,0.0,71.8525390625,84.9493991700001,30.79615530371666,,,,,,
1.5B,dvao,1,37,,,0.029296875,1.6270501613616943,0.0,75.8740234375,77.45594604202779,21.68290787935257,,,,,,
1.5B,dvao,1,38,,,0.0302734375,1.8802071809768677,0.0,76.693359375,87.24035593500594,47.264172315597534,,,,,,
1.5B,dvao,1,39,,,0.0341796875,1.589143991470337,0.0,76.56787109375,80.70433763001347,1.903168112039566,,,,,,
1.5B,dvao,1,40,0.05,1.7638391844928265,0.02197265625,1.8082960844039917,0.0,75.12548828125,88.37103258998832,1.733568787574768,,,,,,
1.5B,dvao,1,41,,,0.03759765625,1.849878191947937,0.0,71.36181640625,81.31204437901033,41.05912321805954,,,,,,
1.5B,dvao,1,42,,,0.0439453125,1.7291408777236938,0.0,79.8798828125,86.34071929601487,24.897469639778137,,,,,,
1.5B,dvao,1,43,,,0.025390625,1.7420096397399902,0.0,82.83056640625,83.66213355399668,11.322963416576385,,,,,,
1.5B,dvao,1,44,,,0.06201171875,1.7359251976013184,0.0,84.0185546875,82.3605486159795,4.363459497690201,,,,,,
1.5B,dvao,1,45,,,0.04736328125,1.7647299766540527,0.0,80.06591796875,85.94185716396896,2.1499699354171753,,,,,,
1.5B,dvao,1,46,,,0.05859375,1.8315411806106567,0.0,80.97509765625,85.33366884599673,6.305278033018112,,,,,,
1.5B,dvao,1,47,,,0.0478515625,1.7797967195510864,0.0,84.45654296875,80.98619305400643,46.8682656288147,,,,,,
1.5B,dvao,1,48,,,0.046875,1.7932853698730469,0.0,86.8818359375,83.377854869992,70.09039288759232,,,,,,
1.5B,dvao,1,49,,,0.06005859375,1.7835556268692017,0.0,92.62841796875,84.21462072903523,54.75617504119873,,,,,,
1.5B,dvao,1,50,0.075,1.7931042931973935,0.06689453125,1.8259693384170532,0.0,93.54296875,92.44003226497443,69.01846575737,,,,,,
1.5B,dvao,1,51,,,0.06884765625,1.7897522449493408,0.0,94.50048828125,78.50030032900395,52.69679892063141,,,,,,
1.5B,dvao,1,52,,,0.07763671875,1.8276073932647705,0.0,95.01171875,86.3919398500002,51.20047187805176,,,,,,
1.5B,dvao,1,53,,,0.07373046875,1.7369210720062256,0.0,88.8232421875,82.31656040000962,29.721519708633423,,,,,,
1.5B,dvao,1,54,,,0.0732421875,1.7066116333007812,0.0,95.05224609375,86.48167115403339,49.00847291946411,,,,,,
1.5B,dvao,1,55,,,0.08837890625,1.8077764511108398,0.0,87.74609375,86.2066625150037,17.163545668125153,,,,,,
1.5B,dvao,1,56,,,0.06103515625,1.822784662246704,0.0,92.22802734375,85.20183794002514,49.40197443962097,,,,,,
1.5B,dvao,1,57,,,0.09814453125,1.6842646598815918,0.0,91.29443359375,85.71390410501044,46.130722761154175,,,,,,
1.5B,dvao,1,58,,,0.07421875,1.8181532621383667,0.0,99.8701171875,82.59164741798304,41.778419971466064,,,,,,
1.5B,dvao,1,59,,,0.107421875,1.8581326007843018,0.0,90.99755859375,80.24732447700808,48.17469310760498,,,,,,
1.5B,dvao,1,60,0.0875,1.8084889076650144,0.0703125,1.835371971130371,0.0,99.380859375,86.5876092420076,83.045250415802,,,,,,
1.5B,dvao,1,61,,,0.0634765625,1.8050206899642944,0.0,100.22705078125,86.136436167988,58.174933433532715,,,,,,
1.5B,dvao,1,62,,,0.08447265625,1.7992630004882812,0.0,120.58935546875,85.14735253201798,99.31225967407227,,,,,,
1.5B,dvao,1,63,,,0.09716796875,1.6457003355026245,0.0,115.5693359375,86.78145081701223,67.45471096038818,,,,,,
1.5B,dvao,1,64,,,0.10009765625,1.7198432683944702,0.0,121.56298828125,88.9786279250402,238.97301197052002,,,,,,
1.5B,dvao,1,65,,,0.0830078125,1.6733627319335938,0.0,117.7607421875,89.45076411595801,35.821736335754395,,,,,,
1.5B,dvao,1,66,,,0.095703125,1.9075896739959717,0.0,96.52783203125,78.84923397598322,86.59956309199333,,,,,,
1.5B,dvao,1,67,,,0.076171875,1.868149995803833,0.0,96.3701171875,80.77740674599772,73.75117632746696,,,,,,
1.5B,dvao,1,68,,,0.07861328125,1.8907779455184937,0.0,92.14404296875,85.01863986102398,33.03954803943634,,,,,,
1.5B,dvao,1,69,,,0.07763671875,1.6448770761489868,0.0,93.27587890625,86.19285901502008,36.897653102874756,,,,,,
1.5B,dvao,1,70,0.0875,1.8126555744558572,0.06884765625,1.855725884437561,0.0,84.80419921875,90.08696194400545,31.130612403154373,,,,,,
1.5B,dvao,1,71,,,0.08642578125,1.803705096244812,0.0,83.26513671875,83.56226188299479,32.613617062568665,,,,,,
1.5B,dvao,1,72,,,0.06298828125,1.9152425527572632,0.0,79.55615234375,79.97156992502278,59.88049364089966,,,,,,
1.5B,dvao,1,73,,,0.06884765625,1.7938101291656494,0.0,78.28662109375,85.47612038895022,11.315064638853073,,,,,,
1.5B,dvao,1,74,,,0.09912109375,1.750671148300171,0.0,87.34375,86.58182270399993,39.13811546564102,,,,,,
1.5B,dvao,1,75,,,0.08740234375,1.7137199640274048,0.0,82.9033203125,83.59303731599357,69.33084517717361,,,,,,
1.5B,dvao,1,76,,,0.0732421875,1.838260531425476,0.0,83.05419921875,83.64652573602507,23.094264209270477,,,,,,
1.5B,dvao,1,77,,,0.09912109375,1.883666753768921,0.0,76.94091796875,82.75795878603822,19.79003757238388,,,,,,
1.5B,dvao,1,78,,,0.08740234375,1.8740310668945312,0.0,80.60546875,85.1979623590014,44.61242464184761,,,,,,
1.5B,dvao,1,79,,,0.09326171875,1.8276792764663696,0.0,77.39208984375,82.01598834403558,18.226928859949112,,,,,,
1.5B,dvao,1,80,0.1,1.813985700905323,0.0966796875,1.7340199947357178,0.0,78.7080078125,92.67922494496452,29.23994541168213,,,,,,
1.5B,dvao,1,81,,,0.083984375,1.886399745941162,0.0,75.3955078125,81.7413632759708,16.068837523460388,,,,,,
1.5B,dvao,1,82,,,0.08642578125,1.800639033317566,0.0,78.36376953125,81.16368398402119,95.24151468276978,,,,,,
1.5B,dvao,1,83,,,0.10009765625,1.679505705833435,0.0,85.1416015625,86.89993877499364,38.971076399087906,,,,,,
1.5B,dvao,1,84,,,0.0888671875,1.8253674507141113,0.0,80.5791015625,85.2786196389934,18.875064849853516,,,,,,
1.5B,dvao,1,85,,,0.10107421875,1.7767791748046875,0.0,84.2548828125,84.62062573002186,20.963357776403427,,,,,,
1.5B,dvao,1,86,,,0.08544921875,1.798612356185913,0.0,84.45458984375,84.41898974496871,24.661841869354248,,,,,,
1.5B,dvao,1,87,,,0.0791015625,1.7708467245101929,0.0,75.50390625,83.26941550703486,11.503601670265198,,,,,,
1.5B,dvao,1,88,,,0.09814453125,1.8693037033081055,0.0,83.7333984375,85.39869040000485,9.915398240089417,,,,,,
1.5B,dvao,1,89,,,0.09912109375,1.8423415422439575,0.0,81.0576171875,85.33056248404318,21.399957180023193,,,,,,
1.5B,dvao,1,90,0.1,1.8014376267790795,0.09912109375,1.7419240474700928,0.0,79.859375,89.33957332698628,6.589426785707474,,,,,,
1.5B,dvao,1,91,,,0.0966796875,1.8481870889663696,0.0,81.6064453125,83.24327831697883,29.030345737934113,,,,,,
1.5B,dvao,1,92,,,0.10498046875,1.952710509300232,0.0,77.2333984375,79.97798766300548,3.4368207454681396,,,,,,
1.5B,dvao,1,93,,,0.1142578125,1.8145630359649658,0.0,86.99609375,86.83007467299467,7.6777976751327515,,,,,,
1.5B,dvao,1,94,,,0.10546875,1.8700664043426514,0.0,87.556640625,84.57239127904177,36.29673409461975,,,,,,
1.5B,dvao,1,95,,,0.10546875,1.8032288551330566,0.0,89.16845703125,84.64753011299763,1.9199091792106628,,,,,,
1.5B,dvao,1,96,,,0.11865234375,1.767696738243103,0.0,102.951171875,88.43988511501811,18.021315217018127,,,,,,
1.5B,dvao,1,97,,,0.09765625,1.8588807582855225,0.0,83.451171875,81.10618143202737,12.336296916007996,,,,,,
1.5B,dvao,1,98,,,0.09521484375,1.8358755111694336,0.0,89.99951171875,85.77304154401645,12.654038161039352,,,,,,
1.5B,dvao,1,99,,,0.111328125,1.7940540313720703,0.0,95.9609375,87.19831539498409,62.952128410339355,,,,,,
1.5B,dvao,1,100,0.1125,1.8159087792038917,0.11328125,1.9118800163269043,0.0,82.9716796875,101.2875069269794,24.580209493637085,,,,,,
1.5B,dvao,2,0,0.025,-2.54375,,,,,,,,,,,,
1.5B,dvao,2,1,,,0.0048828125,-2.440371036529541,0.0,123.24072265625,92.81421136799997,20.96001747250557,,,,,,
1.5B,dvao,2,2,,,0.00537109375,-2.410172462463379,0.0,115.240234375,89.69023994699995,1.850623995065689,,,,,,
1.5B,dvao,2,3,,,0.0068359375,-2.1871449947357178,0.0,114.5625,88.94380199600005,2.9152588844299316,,,,,,
1.5B,dvao,2,4,,,0.01123046875,-1.332801103591919,0.0,98.533203125,84.98612896400005,49.94314104318619,,,,,,
1.5B,dvao,2,5,,,0.0107421875,-0.35583797097206116,0.0,98.64599609375,86.60970446700003,75.215411901474,,,,,,
1.5B,dvao,2,6,,,0.01025390625,0.39453911781311035,0.0,98.28662109375,84.68292300899998,94.44881337881088,,,,,,
1.5B,dvao,2,7,,,0.00439453125,0.6360921859741211,0.0,88.9599609375,83.03159875999995,10.315171420574188,,,,,,
1.5B,dvao,2,8,,,0.00439453125,1.0064091682434082,0.0,79.9931640625,83.0241170679999,43.84894561767578,,,,,,
1.5B,dvao,2,9,,,0.00537109375,1.1315475702285767,0.0,87.44580078125,82.63494436699989,2.4472501277923584,,,,,,
1.5B,dvao,2,10,0.025,1.4820775043219327,0.00341796875,1.2767219543457031,0.0,90.6953125,97.69120620900003,96.76108378171921,,,,,,
1.5B,dvao,2,11,,,0.00634765625,1.2611817121505737,0.0,84.24560546875,83.85227984599987,38.4691144824028,,,,,,
1.5B,dvao,2,12,,,0.00830078125,1.3084567785263062,0.0,80.658203125,81.9051839230001,2.344543069601059,,,,,,
1.5B,dvao,2,13,,,0.0087890625,1.45618736743927,0.0,72.35986328125,81.06367768600012,2.47639536857605,,,,,,
1.5B,dvao,2,14,,,0.0078125,1.4769091606140137,0.0,85.4404296875,81.53277214699983,2.091514766216278,,,,,,
1.5B,dvao,2,15,,,0.0048828125,1.4662675857543945,0.0,79.96826171875,80.70407844299984,4.546646416187286,,,,,,
1.5B,dvao,2,16,,,0.0146484375,1.4624507427215576,0.0,79.6572265625,82.68801256500001,1.987478643655777,,,,,,
1.5B,dvao,2,17,,,0.015625,1.5113366842269897,0.0,73.662109375,80.66036677300008,1.9529356956481934,,,,,,
1.5B,dvao,2,18,,,0.0146484375,1.4618401527404785,0.0,77.2021484375,83.92646098299997,4.7860123217105865,,,,,,
1.5B,dvao,2,19,,,0.0126953125,1.5386393070220947,0.0,75.62646484375,80.01938775100007,1.935408502817154,,,,,,
1.5B,dvao,2,20,0.0375,1.7185956746339799,0.013671875,1.6527760028839111,0.0,71.0302734375,87.95568339200008,2.217775821685791,,,,,,
1.5B,dvao,2,21,,,0.01123046875,1.6480002403259277,0.0,80.291015625,81.97090526200009,2.2085201740264893,,,,,,
1.5B,dvao,2,22,,,0.021484375,1.5676225423812866,0.0,78.7802734375,83.99520932899986,57.98152846097946,,,,,,
1.5B,dvao,2,23,,,0.0087890625,1.6398708820343018,0.0,70.39453125,80.22066377299961,2.5279242396354675,,,,,,
1.5B,dvao,2,24,,,0.01513671875,1.7019736766815186,0.0,80.6650390625,81.60285655300004,1.8333132863044739,,,,,,
1.5B,dvao,2,25,,,0.01953125,1.6328246593475342,0.0,75.4931640625,83.44617880799979,31.629445433616638,,,,,,
1.5B,dvao,2,26,,,0.01953125,1.7489579916000366,0.0,74.51708984375,80.51653981899972,5.372683107852936,,,,,,
1.5B,dvao,2,27,,,0.0341796875,1.7467975616455078,0.0,71.07763671875,78.86005602600017,96.65908175706863,,,,,,
1.5B,dvao,2,28,,,0.029296875,1.7757539749145508,0.0,71.7353515625,76.03037167399998,1.8752074539661407,,,,,,
1.5B,dvao,2,29,,,0.017578125,1.7954249382019043,0.0,77.693359375,84.07013113599987,105.00438895821571,,,,,,
1.5B,dvao,2,30,0.0625,1.7129706770181656,0.025390625,1.6550790071487427,0.0,77.18505859375,87.83872546400016,29.677602499723434,,,,,,
1.5B,dvao,2,31,,,0.0322265625,1.6799496412277222,0.0,73.5947265625,83.16412882400027,2.1736883223056793,,,,,,
1.5B,dvao,2,32,,,0.02734375,1.7989020347595215,0.0,69.89990234375,76.86047894100011,52.30114582180977,,,,,,
1.5B,dvao,2,33,,,0.02880859375,1.6593929529190063,0.0,76.67578125,75.22512165200033,47.529358476400375,,,,,,
1.5B,dvao,2,34,,,0.0341796875,1.7932250499725342,0.0,72.498046875,79.26326011299989,1.9501088857650757,,,,,,
1.5B,dvao,2,35,,,0.03759765625,1.7031826972961426,0.0,76.8447265625,81.82053256200015,8.840823501348495,,,,,,
1.5B,dvao,2,36,,,0.04150390625,1.7445951700210571,0.0,79.76513671875,82.56004927699996,1.6439075767993927,,,,,,
1.5B,dvao,2,37,,,0.0341796875,1.8415148258209229,0.0,72.21435546875,80.27044960700005,1.8870295882225037,,,,,,
1.5B,dvao,2,38,,,0.05712890625,1.6188063621520996,0.0,79.41552734375,82.221285566,59.707619935274124,,,,,,
1.5B,dvao,2,39,,,0.033203125,1.7859152555465698,0.0,78.2353515625,80.5954966989998,1.5504551827907562,,,,,,
1.5B,dvao,2,40,0.0875,1.7539105705916882,0.05615234375,1.7578874826431274,0.0,72.435546875,90.26057241800027,2.0086987018585205,,,,,,
1.5B,dvao,2,41,,,0.05078125,1.8026537895202637,0.0,75.998046875,81.01856602299995,1.8425159752368927,,,,,,
1.5B,dvao,2,42,,,0.05029296875,1.748950719833374,0.0,77.00830078125,81.2860163549999,95.37668460607529,,,,,,
1.5B,dvao,2,43,,,0.0458984375,1.77445650100708,0.0,74.85498046875,80.60762866000005,33.42356416583061,,,,,,
1.5B,dvao,2,44,,,0.0791015625,1.8515363931655884,0.0,71.33642578125,79.53771568600041,15.745867103338242,,,,,,
1.5B,dvao,2,45,,,0.07861328125,1.8463029861450195,0.0,75.67724609375,79.53030299500051,19.420004189014435,,,,,,
1.5B,dvao,2,46,,,0.07763671875,1.781773567199707,0.0,79.578125,82.53493773900027,54.2453947365284,,,,,,
1.5B,dvao,2,47,,,0.056640625,1.9057165384292603,0.0,75.07470703125,81.51428128499992,14.012563556432724,,,,,,
1.5B,dvao,2,48,,,0.0615234375,1.8243387937545776,0.0,83.41162109375,84.44825060899984,16.602536410093307,,,,,,
1.5B,dvao,2,49,,,0.103515625,1.6880309581756592,0.0,78.20361328125,85.36847512999975,1.4497912228107452,,,,,,
1.5B,dvao,2,50,0.0875,1.7748927135020494,0.0625,1.8782833814620972,0.0,77.7626953125,85.68540818499969,5.678447633981705,,,,,,
1.5B,dvao,2,51,,,0.060546875,1.7341535091400146,0.0,76.3720703125,80.420256677,170.3446795642376,,,,,,
1.5B,dvao,2,52,,,0.07568359375,1.8732086420059204,0.0,72.080078125,82.31491836199984,1.8864924311637878,,,,,,
1.5B,dvao,2,53,,,0.05810546875,1.7903752326965332,0.0,80.35693359375,83.0421529109999,27.527703568339348,,,,,,
1.5B,dvao,2,54,,,0.10302734375,1.790258526802063,0.0,76.5595703125,77.44727219000015,1.4399990439414978,,,,,,
1.5B,dvao,2,55,,,0.08056640625,1.8164888620376587,0.0,77.4697265625,83.32362508200004,1.5218276679515839,,,,,,
1.5B,dvao,2,56,,,0.06494140625,1.8573883771896362,0.0,74.85205078125,81.59376400099973,1.3984430730342865,,,,,,
1.5B,dvao,2,57,,,0.0712890625,1.8152316808700562,0.0,71.6318359375,77.96603225400031,12.107370138168335,,,,,,
1.5B,dvao,2,58,,,0.08349609375,1.9092453718185425,0.0,72.42431640625,75.67250246499952,1.434003323316574,,,,,,
1.5B,dvao,2,59,,,0.07080078125,1.8132132291793823,0.0,78.85498046875,85.20914748599989,1.9003216922283173,,,,,,
1.5B,dvao,2,60,0.0875,1.7963808074593544,0.1005859375,1.8190655708312988,0.0,79.607421875,87.75674335300027,6.132440358400345,,,,,,
1.5B,dvao,2,61,,,0.06982421875,1.8565897941589355,0.0,76.48046875,80.69201491399963,207.56061765551567,,,,,,
1.5B,dvao,2,62,,,0.07470703125,1.8211681842803955,0.0,83.0625,84.94449247500052,1.789214164018631,,,,,,
1.5B,dvao,2,63,,,0.05810546875,1.9747765064239502,0.0,66.4169921875,78.43645405699954,1.49235138297081,,,,,,
1.5B,dvao,2,64,,,0.0625,1.7714194059371948,0.0,74.29833984375,76.32433182300065,1.389835648238659,,,,,,
1.5B,dvao,2,65,,,0.07763671875,1.9314485788345337,0.0,74.5908203125,77.05793594100032,10.579404324293137,,,,,,
1.5B,dvao,2,66,,,0.0830078125,1.8950963020324707,0.0,81.08935546875,82.30755586599935,5.280303239822388,,,,,,
1.5B,dvao,2,67,,,0.056640625,1.885829210281372,0.0,77.71484375,81.6228954090002,87.63191160559654,,,,,,
1.5B,dvao,2,68,,,0.1015625,1.872615933418274,0.0,75.03515625,81.59460471700004,1.9675844311714172,,,,,,
1.5B,dvao,2,69,,,0.0869140625,1.7994946241378784,0.0,72.88232421875,80.36102193899933,15.755837738513947,,,,,,
1.5B,dvao,2,70,0.0875,1.8031115755438805,0.07421875,1.9624121189117432,0.0,75.3037109375,87.29099364499962,7.977679938077927,,,,,,
1.5B,dvao,2,71,,,0.08056640625,1.832856297492981,0.0,77.443359375,79.81179640699975,33.43759924173355,,,,,,
1.5B,dvao,2,72,,,0.0849609375,1.939901351928711,0.0,79.93310546875,82.92092940200018,1.4286509156227112,,,,,,
1.5B,dvao,2,73,,,0.083984375,1.8704931735992432,0.0,79.17724609375,79.47296225099944,1.3573718667030334,,,,,,
1.5B,dvao,2,74,,,0.04833984375,1.9344877004623413,0.0,72.8056640625,79.56922049200057,10.685683161020279,,,,,,
1.5B,dvao,2,75,,,0.064453125,1.8737155199050903,0.0,73.15380859375,75.46708042299997,2.979491263628006,,,,,,
1.5B,dvao,2,76,,,0.080078125,1.9072821140289307,0.0,73.69091796875,81.61564815300062,9.834493964910507,,,,,,
1.5B,dvao,2,77,,,0.09912109375,1.8446006774902344,0.0,79.904296875,83.41456339500019,29.888267248868942,,,,,,
1.5B,dvao,2,78,,,0.0908203125,1.8697654008865356,0.0,75.146484375,77.32659763500033,15.352840632200241,,,,,,
1.5B,dvao,2,79,,,0.09130859375,1.92826509475708,0.0,80.1064453125,81.92199308199997,4.625801771879196,,,,,,
1.5B,dvao,2,80,0.0875,1.7806115746498108,0.0654296875,1.9469244480133057,0.0,77.3388671875,83.86757618799948,18.601980090141296,,,,,,
1.5B,dvao,2,81,,,0.087890625,1.836460828781128,0.0,80.19384765625,77.18686324099963,4.926024407148361,,,,,,
1.5B,dvao,2,82,,,0.06005859375,1.8918296098709106,0.0,70.9453125,74.82012697699975,1.388283297419548,,,,,,
1.5B,dvao,2,83,,,0.1005859375,1.9377036094665527,0.0,76.658203125,83.44958682000015,2.839278221130371,,,,,,
1.5B,dvao,2,84,,,0.07470703125,1.909092903137207,0.0,74.0849609375,73.05037610999989,9.940717577934265,,,,,,
1.5B,dvao,2,85,,,0.0791015625,2.0512678623199463,0.0,71.75048828125,72.8121745060007,1.1716454476118088,,,,,,
1.5B,dvao,2,86,,,0.09912109375,1.769980549812317,0.0,82.36767578125,81.94706611400034,11.78745287656784,,,,,,
1.5B,dvao,2,87,,,0.08203125,1.859254240989685,0.0,74.6044921875,80.68179653399966,89.94660565257072,,,,,,
1.5B,dvao,2,88,,,0.078125,1.9724828004837036,0.0,79.9462890625,77.55185954999979,18.534914016723633,,,,,,
1.5B,dvao,2,89,,,0.0859375,1.9066174030303955,0.0,86.5810546875,82.13416974899974,18.039660215377808,,,,,,
1.5B,dvao,2,90,0.0875,1.7906115755438805,0.0869140625,1.865053415298462,0.0,75.583984375,86.20805103200018,10.795012205839157,,,,,,
1.5B,dvao,2,91,,,0.06103515625,1.9038214683532715,0.0,74.7568359375,81.38085731800038,16.44732928276062,,,,,,
1.5B,dvao,2,92,,,0.08349609375,1.8766427040100098,0.0,75.86572265625,80.28546165700027,1.2497776299715042,,,,,,
1.5B,dvao,2,93,,,0.09326171875,1.7967220544815063,0.0,77.42529296875,80.34386936100054,21.97081086039543,,,,,,
1.5B,dvao,2,94,,,0.0498046875,1.9786239862442017,0.0,76.85009765625,78.98770523199983,10.40062591433525,,,,,,
1.5B,dvao,2,95,,,0.10595703125,1.869750738143921,0.0,72.677734375,79.62239407500056,4.564016610383987,,,,,,
1.5B,dvao,2,96,,,0.0830078125,1.9930988550186157,0.0,78.4111328125,84.80207239400079,1.419891819357872,,,,,,
1.5B,dvao,2,97,,,0.099609375,1.975186824798584,0.0,76.28564453125,80.59191340899997,46.562891751527786,,,,,,
1.5B,dvao,2,98,,,0.14599609375,1.8769166469573975,0.0,80.287109375,77.78643899599956,16.830358684062958,,,,,,
1.5B,dvao,2,99,,,0.23828125,1.888278603553772,0.0,78.6845703125,82.9091660080012,27.354475736618042,,,,,,
1.5B,dvao,2,100,0.9625,1.7554451782256364,0.392578125,1.811782956123352,0.0,85.6875,98.41495165199922,12.802621960639954,,,,,,
1.5B,gd2po_hard,0,0,0.025,-2.528125,,,,,,,,,,,,
1.5B,gd2po_hard,0,1,,,0.00634765625,-2.44360089302063,0.0,122.1689453125,105.60406135499943,79.81069684028625,,,,,,
1.5B,gd2po_hard,0,2,,,0.00634765625,-2.461885690689087,0.0,122.3037109375,100.8093151380308,5.054828584194183,,,,,,
1.5B,gd2po_hard,0,3,,,0.00732421875,-2.214667320251465,0.0,114.33837890625,95.00851111701922,5.522959113121033,,,,,,
1.5B,gd2po_hard,0,4,,,0.0078125,-1.5347312688827515,0.0,98.9375,85.13483796000946,34.55655217170715,,,,,,
1.5B,gd2po_hard,0,5,,,0.009765625,-0.5555787086486816,0.0,104.0419921875,90.40480765898246,4.58696985244751,,,,,,
1.5B,gd2po_hard,0,6,,,0.0087890625,0.2999038100242615,0.0,91.1083984375,83.79171651002252,157.3842556476593,,,,,,
1.5B,gd2po_hard,0,7,,,0.01123046875,0.5807905197143555,0.0,93.83251953125,89.72193818999222,3.492004930973053,,,,,,
1.5B,gd2po_hard,0,8,,,0.00732421875,1.0004273653030396,0.0,92.17529296875,87.7355830980232,72.91517448425293,,,,,,
1.5B,gd2po_hard,0,9,,,0.0078125,1.0594314336776733,0.0,90.50244140625,87.37615866604028,55.218335926532745,,,,,,
1.5B,gd2po_hard,0,10,0.025,1.4888185741379858,0.01171875,1.2938032150268555,0.0,80.33642578125,101.6330304829753,3.3462270498275757,,,,,,
1.5B,gd2po_hard,0,11,,,0.00439453125,1.299168586730957,0.0,83.92822265625,84.57152692502132,33.99333339929581,,,,,,
1.5B,gd2po_hard,0,12,,,0.0107421875,1.3427367210388184,0.0,85.45263671875,86.90370904200245,43.018919348716736,,,,,,
1.5B,gd2po_hard,0,13,,,0.0126953125,1.2902377843856812,0.0,85.2080078125,87.74643217102857,3.447001814842224,,,,,,
1.5B,gd2po_hard,0,14,,,0.01220703125,1.3728071451187134,0.0,83.14501953125,88.87379496300127,3.2621021270751953,,,,,,
