step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,grpo/pi_correctness,grpo/w_correctness,grpo/active_groups_correctness,grpo/pi_format,grpo/w_format,grpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/update_actor,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_s/testing,timing_s/save_checkpoint
63,,,,,430951,455648,24697,441812,441813,441812.5,0.08394661545753479,0.001,0.3671875,1.0,188.0,0.080078125,1.0,41.0,0.28379525869123395,0.025122144409725742,0.0008339911676763047,0.00012293469432822144,2.1453672647476196,0.3800196512066609,1e-06,2.466686248779297,4.0,-3.0,0.86767578125,1.0,0.0,1.5990105867385864,3.0,-3.0,0.0,0.0,0.0,2.4595119953155518,3.996814250946045,-3.01106595993042,-0.009114908054471016,0.7668646574020386,1.4999994039535522,-1.4999996423721313,-0.009114908054471016,1.4999994039535522,-1.4999996423721313,103.8935546875,1024.0,20.0,0.00048828125,759.021484375,2048.0,416.0,0.005859375,36.05415900799562,11.84400055000151,1.403890865003632,42.057521472997905,91.46163391800656,0.0007943929070610451,0.023798286305275373,0.006701938350545486,0.16944814219780435,,
64,,,,,437503,461472,23969,444911,444912,444911.25,0.08006677031517029,0.001,0.3671875,1.0,188.0,0.076171875,1.0,39.0,0.3150529528657595,0.015970723951856294,0.0022056833103609582,-0.008669516269643887,85.55073496699333,0.3848331417056412,1e-06,2.5733776092529297,4.0,-3.0,0.8701171875,1.0,0.0,1.7032606601715088,3.0,-3.0,0.0,0.0,0.0,2.5650618076324463,3.997392177581787,-4.219110488891602,0.0006521122995764017,0.764947235584259,1.4999995231628418,-1.4999996423721313,0.0006521122995764017,1.4999995231628418,-1.4999996423721313,110.46142578125,1024.0,11.0,0.00439453125,758.505859375,2048.0,399.0,0.005859375,42.1332466620006,11.800953111000126,1.3885002690003603,41.84574645199609,97.28863612699934,0.00078021193496476,0.023513535818658268,0.006631071427728635,0.1862448741827853,,
65,,,,,440935,458031,17096,448382,448383,448382.25,0.08064004778862,0.001,0.341796875,1.0,175.0,0.083984375,1.0,43.0,0.3514496962870321,-0.027753455113739736,0.006519789067697862,0.0031801798069365406,52.16876298189163,0.386339537484416,1e-06,2.38645339012146,4.0,-3.0,0.8583984375,1.0,0.0,1.52805495262146,3.0,-3.0,0.0,0.0,0.0,2.3773252964019775,3.9965126514434814,-3.0125017166137695,-0.02952212281525135,0.7704450488090515,1.4999988079071045,-1.4999996423721313,-0.02952212281525135,1.4999988079071045,-1.4999996423721313,111.76611328125,1024.0,24.0,0.0029296875,763.98046875,2048.0,414.0,0.00390625,36.64253871799883,11.857329920996563,1.4381867350020912,41.97296698499849,92.01455834100489,0.0008018753725209301,0.023402446787868215,0.0066111726774401545,0.16008308854200287,,
66,,,,,450791,460382,9591,455963,455963,455963.0,0.07956153899431229,0.001,0.353515625,1.0,181.0,0.07421875,1.0,38.0,0.39215970231640723,0.053046374671882196,0.013726072415949838,0.018144862566611752,52.63214135169983,0.38476737134401534,1e-06,2.3867263793945312,4.0,-3.0,0.8759765625,1.0,0.0,1.5107498168945312,3.0,-3.0,0.0,0.0,0.0,2.3768961429595947,3.9969418048858643,-3.0106515884399414,-0.039728011935949326,0.7772691249847412,1.4999995231628418,-1.4999996423721313,-0.039728011935949326,1.4999995231628418,-1.4999996423721313,111.77734375,1024.0,1.0,0.00244140625,778.775390625,2048.0,416.0,0.00390625,38.226634548998845,12.10717196999758,1.4095429699955275,42.87668924600439,94.73233886699745,0.0007728384594778127,0.02350886434096867,0.006638242560250272,0.1669868711733306,,
67,,,,,429591,454866,25275,442018,442018,442018.0,0.07626909762620926,0.001,0.33203125,1.0,170.0,0.072265625,1.0,37.0,0.33575187623500824,-0.03773659808111602,0.0009240054481277435,0.00019604265711175935,38.197787404060364,0.3850585807101991,1e-06,2.516601085662842,4.0,-3.0,0.85595703125,1.0,0.0,1.6606439352035522,3.0,-3.0,0.0,0.0,0.0,2.512291193008423,5.12263298034668,-3.0148940086364746,-0.0063473074696958065,0.7520631551742554,1.4999994039535522,-1.4999996423721313,-0.0063473074696958065,1.4999994039535522,-1.4999996423721313,108.326171875,1024.0,15.0,0.001953125,754.990234375,2048.0,399.0,0.001953125,36.39937026699772,11.662861666001845,1.3806719619969954,41.494016828000895,91.04509588100336,0.0007808912544268533,0.023468510800465647,0.00659637258324426,0.16407050766726342,,
68,,,,,438694,448573,9879,444524,444524,444524.0,0.07898794114589691,0.001,0.361328125,1.0,185.0,0.05859375,1.0,30.0,0.2977325032154719,0.004043684403101603,0.000990712062533324,-0.00010163970188538466,120.66093975305557,0.38064160451540363,1e-06,2.460498332977295,4.0,-3.0,0.8671875,1.0,0.0,1.5933107137680054,3.0,-3.0,0.0,0.0,0.0,2.4544930458068848,3.998385190963745,-3.015756368637085,-0.05517936870455742,0.7932155728340149,1.4999996423721313,-1.4999996423721313,-0.05517936870455742,1.4999996423721313,-1.4999996423721313,110.759765625,1024.0,12.0,0.00537109375,757.451171875,2048.0,393.0,0.00390625,37.164924561999214,12.17989080499683,1.6308552370028337,42.26201216800109,93.34050051500526,0.0009171918934651638,0.02376812734970502,0.006849962434534935,0.1638405039852546,,
69,,,,,456438,499229,42791,474995,474995,474995.0,0.0789451077580452,0.001,0.318359375,1.0,163.0,0.080078125,1.0,41.0,0.36160936253145337,-0.021237682291143756,0.0012328184384386986,0.005682904369379571,16.274183213710785,0.3840052535196633,1e-06,2.448293924331665,4.0,-3.0,0.8681640625,1.0,0.0,1.580129861831665,3.0,-3.0,0.0,0.0,0.0,2.443359375,3.997722625732422,-3.0169882774353027,-0.04054538160562515,0.7824810147285461,1.4999991655349731,-1.4999995231628418,-0.04054538160562515,1.4999991655349731,-1.4999995231628418,113.759765625,1024.0,19.0,0.00439453125,813.96484375,2048.0,413.0,0.01171875,40.71314985799836,11.986253419003333,1.525854294995952,44.90478066400101,99.23887344200193,0.0008030896614679902,0.023634343868883363,0.006308620837589519,0.17474954870803658,,
70,2.616163317300379,0.925,1.6911633126437664,0.0,438899,451389,12490,444594,444595,444594.75,0.08006250113248825,0.001,0.3046875,1.0,156.0,0.05859375,1.0,30.0,0.3010759089262255,0.04327834000991237,0.0012223227606755831,0.00013975595309954856,20.05132931470871,0.37982450917567584,1e-06,2.535623550415039,4.0,-3.0,0.8837890625,1.0,0.0,1.6518343687057495,3.0,-3.0,0.0,0.0,0.0,2.529758930206299,3.997922658920288,-3.0164103507995605,-0.008557314053177834,0.7811040878295898,1.4999995231628418,-1.4999996423721313,-0.008557314053177834,1.4999995231628418,-1.4999996423721313,108.31396484375,1024.0,6.0,0.001953125,760.03515625,2048.0,389.0,0.00390625,39.249369338998804,11.295970719998877,1.7470811090024654,42.339946703999885,117.50537282000005,0.0009824008881135378,0.023808168396050496,0.006351835418658721,0.1769368442029095,9.06038730799628,13.678928356996039
71,,,,,434952,463688,28736,451399,451399,451399.0,0.07679156959056854,0.001,0.349609375,1.0,179.0,0.07421875,1.0,38.0,0.3746394398622215,0.03559409745503217,0.0030067730067457887,0.005477322269086926,38.11991208791733,0.3725130716185577,1e-06,2.4809508323669434,4.0,-3.0,0.875,1.0,0.0,1.6059507131576538,3.0,-3.0,0.0,0.0,0.0,2.4783027172088623,4.873582363128662,-3.024261474609375,-0.022376159206032753,0.7889764904975891,1.4999995231628418,-1.4999996423721313,-0.022376159206032753,1.4999995231628418,-1.4999996423721313,114.296875,1024.0,21.0,0.00390625,767.341796875,2048.0,399.0,0.005859375,42.539108639000915,11.320233070997347,1.4515703369979747,43.81039508399408,99.21856819599634,0.0008039286401819535,0.024263675309423638,0.00626952710960666,0.18172893301008594,,
72,,,,,434552,466097,31545,447779,447780,447779.75,0.07822207361459732,0.001,0.30859375,1.0,158.0,0.05859375,1.0,30.0,0.29106809198856354,0.04901124392786334,0.000881552706555193,5.607672339406676e-05,30.23043793439865,0.3869359585873192,1e-06,2.5225000381469727,4.0,-3.0,0.84716796875,1.0,0.0,1.6753320693969727,3.0,-3.0,0.0,0.0,0.0,2.519109010696411,6.835698127746582,-3.011005163192749,-0.01631689816713333,0.7863277792930603,1.4999994039535522,-1.4999996423721313,-0.01631689816713333,1.4999994039535522,-1.4999996423721313,107.12451171875,1024.0,5.0,0.00244140625,767.4453125,2048.0,393.0,0.00390625,38.11238738999964,11.276256256001943,1.4209568959995522,41.89018818199838,93.01743179100595,0.0007933347231532646,0.023387719175553597,0.00629564884075371,0.17371901030579942,,
73,,,,,435624,449124,13500,443546,443547,443546.75,0.07725578546524048,0.001,0.341796875,1.0,175.0,0.083984375,1.0,43.0,0.39065150419871014,-0.01816708509189387,0.009726498099432017,-0.006252115204491323,72.46634832024574,0.38047482467892846,1e-06,2.3916618824005127,4.0,-3.0,0.87060546875,1.0,0.0,1.5210564136505127,3.0,-3.0,0.0,0.0,0.0,2.3853516578674316,3.9973812103271484,-3.014190912246704,-0.023243306204676628,0.7746911644935608,1.4999994039535522,-1.4999996423721313,-0.023243306204676628,1.4999994039535522,-1.4999996423721313,113.75927734375,1024.0,5.0,0.001953125,752.54296875,2048.0,418.0,0.001953125,37.75095908500225,11.524954706001154,1.3902059700048994,42.144710156004294,92.93396436899639,0.0007835735297377894,0.023754378854091644,0.00649590753736847,0.1620358877195037,,
74,,,,,422541,461144,38603,441034,441034,441034.0,0.08381499350070953,0.001,0.341796875,1.0,175.0,0.05859375,1.0,30.0,0.28837486433571785,0.11677185208376112,0.001468247003403717,1.6137982662446028e-05,2.1223390996456146,0.379424219861573,1e-06,2.5145821571350098,4.0,-3.0,0.8828125,1.0,0.0,1.6317697763442993,3.0,-3.0,0.0,0.0,0.0,2.507382392883301,3.99698543548584,-3.016139030456543,-0.01553293876349926,0.7642799615859985,1.4999994039535522,-1.4999996423721313,-0.01553293876349926,1.4999994039535522,-1.4999996423721313,108.08203125,1024.0,10.0,0.00146484375,753.3125,2048.0,389.0,0.0078125,40.33560268099973,11.39606339999591,1.6056963390001329,42.041180321000866,95.51346936900518,0.0009101885223135477,0.02383103134962433,0.0064598553626227856,0.18222380046712805,,
75,,,,,439383,462830,23447,451328,451329,451328.5,0.07870440930128098,0.001,0.29296875,1.0,150.0,0.076171875,1.0,39.0,0.3970977769744012,-0.060729568013020103,0.006240340315872023,0.00028877257967825507,29.46172708272934,0.3705672152675856,1e-06,2.575040102005005,4.0,-3.0,0.859375,1.0,0.0,1.7156652212142944,3.0,-3.0,0.0,0.0,0.0,2.571092128753662,5.109482288360596,-3.0196940898895264,-0.004576470237225294,0.8037397265434265,1.4999995231628418,-1.4999996423721313,-0.004576470237225294,1.4999995231628418,-1.4999996423721313,108.0634765625,1024.0,6.0,0.00341796875,773.4375,2048.0,418.0,0.005859375,40.301110842003254,11.535928078003053,1.37844061999931,44.05420876999415,97.38988259400503,0.0007635461864248048,0.024402518769584762,0.006389984278636876,0.1820992383762584,,
76,,,,,430161,473131,42970,457898,457899,457898.5,0.07434452325105667,0.001,0.33984375,1.0,174.0,0.08203125,1.0,42.0,0.4022416532970965,-0.05677845410536975,0.004394960684294347,-0.010246329385779518,55.04832148551941,0.37205557744459494,1e-06,2.5389442443847656,4.0,-3.0,0.88818359375,1.0,0.0,1.6507607698440552,3.0,-3.0,0.0,0.0,0.0,2.53379225730896,4.457663536071777,-3.051760673522949,-0.018849408254027367,0.7786195874214172,1.4999996423721313,-1.499999761581421,-0.018849408254027367,1.4999996423721313,-1.499999761581421,112.0458984375,1024.0,18.0,0.00390625,782.287109375,2048.0,407.0,0.001953125,37.353099136998935,11.646056341996882,1.5828124460022082,44.59815179499856,95.27954225800204,0.000864172106920097,0.024349365522598653,0.006358426781260957,0.16277988031986287,,
77,,,,,430681,464216,33535,450918,450919,450918.75,0.07911824434995651,0.001,0.31640625,1.0,162.0,0.080078125,1.0,41.0,0.38190071957726635,-0.011168084798320647,0.001059022707669365,5.8938033244856104e-05,14.40630030632019,0.37607562371398845,1e-06,2.5353598594665527,4.0,-3.0,0.87890625,1.0,0.0,1.6564537286758423,3.0,-3.0,0.0,0.0,0.0,2.528425693511963,3.997126340866089,-3.023705005645752,-0.04139067977666855,0.7814655900001526,1.4999992847442627,-1.4999996423721313,-0.04139067977666855,1.4999992847442627,-1.4999996423721313,112.97998046875,1024.0,11.0,0.0029296875,767.720703125,2048.0,399.0,0.005859375,41.583753134997096,11.422132794999925,1.3813168109991238,43.43584495300456,97.93207722300576,0.0007658346492572796,0.024081857847452873,0.00633270006791685,0.17971827288520373,,
78,,,,,429351,465287,35936,453304,453305,453304.25,0.07815829664468765,0.001,0.349609375,1.0,179.0,0.0703125,1.0,36.0,0.3503820703875634,0.08586824198644008,0.0028895875119844512,0.0003671716211453801,32.99395030736923,0.37828367986753797,1e-06,2.480137825012207,4.0,-3.0,0.87646484375,1.0,0.0,1.603672981262207,3.0,-3.0,0.0,0.0,0.0,2.4746994972229004,4.5097503662109375,-3.0131282806396484,-0.032491534948349,0.803846001625061,1.4999994039535522,-1.4999996423721313,-0.032491534948349,1.4999994039535522,-1.4999996423721313,110.34423828125,1024.0,13.0,0.00390625,775.015625,2048.0,416.0,0.005859375,40.460206492003636,11.54707291199884,1.38620584099408,43.365275246003876,96.88347555099608,0.0007645007966471085,0.023916208179166572,0.006368279644410371,0.17903934549639858,,
79,,,,,439986,486791,46805,461328,461328,461328.0,0.07686478644609451,0.001,0.357421875,1.0,183.0,0.076171875,1.0,39.0,0.41192306485027075,0.032185626858336036,0.006723456638610514,-0.0014017059320963199,22.42519122362137,0.37959395990912664,1e-06,2.4077627658843994,4.0,-3.0,0.89306640625,1.0,0.0,1.5146963596343994,3.0,-3.0,0.0,0.0,0.0,2.4035987854003906,4.641269683837891,-3.0124621391296387,-0.030492769554257393,0.7854679822921753,1.4999990463256836,-1.4999996423721313,-0.030492769554257393,1.4999990463256836,-1.4999996423721313,116.439453125,1024.0,19.0,0.00439453125,784.591796875,2048.0,389.0,0.001953125,38.80800125499809,12.125612552001257,1.4884683819982456,44.02720528300415,96.56503389800491,0.0008066215263317236,0.02385894920913328,0.006571036524989409,0.16273882137225157,,
80,2.572859748080373,0.9125,1.6603597424924375,0.0,427117,448490,21373,439798,439799,439798.25,0.07789826393127441,0.001,0.296875,1.0,152.0,0.068359375,1.0,35.0,0.4002150080857738,0.02071179941506876,0.01737158717550037,0.012721029648321659,34.298924803733826,0.36881620054597636,1e-06,2.547888994216919,4.0,-3.0,0.8828125,1.0,0.0,1.6650763750076294,3.0,-3.0,0.0,0.0,0.0,2.545065402984619,6.236473560333252,-3.020659923553467,-0.03224867954850197,0.7912597060203552,1.499998927116394,-1.4999996423721313,-0.03224867954850197,1.499998927116394,-1.4999996423721313,109.59033203125,1024.0,16.0,0.00390625,749.390625,2048.0,393.0,0.001953125,36.12308209199546,11.318722712996532,1.4404029400029685,43.425806874001864,123.15067171400005,0.0008187861934437941,0.024685072572481738,0.006434042605328996,0.16094689513945962,16.89256882499467,13.836545055004535
81,,,,,440658,484866,44208,461161,461162,461161.25,0.07783743739128113,0.001,0.30859375,1.0,158.0,0.078125,1.0,40.0,0.33587378123775125,0.036122086998148006,0.0011433991239755414,-0.00019818246636305048,36.49630528688431,0.3792368861627575,1e-06,2.573364734649658,4.0,-3.0,0.86572265625,1.0,0.0,1.707641839981079,3.0,-3.0,0.0,0.0,0.0,2.5710432529449463,5.07243013381958,-3.0183217525482178,-0.005509149748831987,0.7777434587478638,1.4999994039535522,-1.4999996423721313,-0.005509149748831987,1.4999994039535522,-1.4999996423721313,108.72900390625,1024.0,18.0,0.001953125,791.9765625,2048.0,399.0,0.0078125,41.630778380000265,12.031534580004518,1.5825278620031895,44.08777086900227,99.47060443399823,0.0008579037495036658,0.023900409492884685,0.006522411943763986,0.18695589746583735,,
82,,,,,432998,488109,55111,450767,450767,450767.0,0.08050486445426941,0.001,0.279296875,1.0,143.0,0.0703125,1.0,36.0,0.47727749943733216,0.010982826010634501,0.010989372372083988,-0.003981458558700979,44.764529913663864,0.3823221885532978,1e-06,2.547309637069702,4.0,-3.0,0.8671875,1.0,0.0,1.6801221370697021,3.0,-3.0,0.0,0.0,0.0,2.544640064239502,5.247893333435059,-3.027259588241577,-0.006887033581733704,0.8154764175415039,1.4999985694885254,-1.4999996423721313,-0.006887033581733704,1.4999985694885254,-1.4999996423721313,111.23046875,1024.0,19.0,0.00439453125,769.173828125,2048.0,407.0,0.005859375,38.83272180500353,11.780612953996751,1.4850836400000844,42.686166810999566,94.92371931300295,0.0008236426135897728,0.023674185782787762,0.006533648733157458,0.1704684890474255,,
83,,,,,432978,449970,16992,440255,440256,440255.5,0.07397458702325821,0.001,0.279296875,1.0,143.0,0.064453125,1.0,33.0,0.4318738766014576,0.11475021728048367,0.008495574933476746,-0.008728129093599688,47.99934044480324,0.378149670096208,1e-06,2.635517120361328,4.0,-3.0,0.8779296875,1.0,0.0,1.7575876712799072,3.0,-3.0,0.0,0.0,0.0,2.6322638988494873,5.320444107055664,-3.0142898559570312,-0.022728383541107178,0.8043400645256042,1.4999995231628418,-1.4999996423721313,-0.022728383541107178,1.4999995231628418,-1.4999996423721313,109.9814453125,1024.0,10.0,0.00439453125,749.892578125,2048.0,414.0,0.005859375,39.41375945600157,11.371452122002665,1.4335641879952163,42.08436696599529,94.41939414099761,0.0008140524013869312,0.023897695182681016,0.006457302703772392,0.17498405917191986,,
84,,,,,439506,452384,12878,445893,445894,445893.75,0.08150637149810791,0.001,0.283203125,1.0,145.0,0.044921875,1.0,23.0,0.3810787148052646,-0.02245208852353596,0.004111733751356482,0.0015496670269297488,6.703817546367645,0.38232854861881016,1e-06,2.6310787200927734,4.0,-3.0,0.890625,1.0,0.0,1.7404537200927734,3.0,-3.0,0.0,0.0,0.0,2.623830795288086,3.9976673126220703,-3.009305000305176,-0.029133157804608345,0.7651658654212952,1.4999992847442627,-1.4999996423721313,-0.029133157804608345,1.4999992847442627,-1.4999996423721313,111.18701171875,1024.0,26.0,0.0029296875,759.69921875,2048.0,426.0,0.005859375,39.86719667699799,11.25519095400523,1.5483013749981183,42.18146518299909,94.94993197700387,0.0008680887403098375,0.023649953146348816,0.00631046687355745,0.17507804487705025,,
85,,,,,434372,451789,17417,442331,442331,442331.0,0.07809770107269287,0.001,0.298828125,1.0,153.0,0.060546875,1.0,31.0,0.3006596992413203,-0.0030342112605770428,0.001418550301847669,-0.00010250544279794364,19.652284532785416,0.370749435014058,1e-06,2.623170852661133,4.0,-3.0,0.859375,1.0,0.0,1.7637956142425537,3.0,-3.0,0.0,0.0,0.0,2.6173229217529297,3.997340679168701,-3.015261650085449,-0.013903379440307617,0.7698237895965576,1.4999992847442627,-1.4999996423721313,-0.013903379440307617,1.4999992847442627,-1.4999996423721313,106.978515625,1024.0,18.0,0.00244140625,756.94921875,2048.0,389.0,0.0078125,40.00337399300042,11.278854513002443,1.4596349019993795,43.140530837998085,95.97848996999528,0.0008249675593613038,0.024382493448344162,0.006374668807410312,0.18258710492852512,,
86,,,,,419185,470007,50822,450105,450106,450105.25,0.0824190005660057,0.001,0.310546875,1.0,159.0,0.07421875,1.0,38.0,0.2835627520276654,-0.03902870489119162,0.0020842481415808923,0.00014530802799262962,2.160267174243927,0.3757217460454843,1e-06,2.575524091720581,4.0,-3.0,0.8828125,1.0,0.0,1.6927118301391602,3.0,-3.0,0.0,0.0,0.0,2.568138837814331,3.997015953063965,-3.0137031078338623,-0.010330838151276112,0.7588269710540771,1.4999992847442627,-1.4999996423721313,-0.010330838151276112,1.4999992847442627,-1.4999996423721313,108.37353515625,1024.0,13.0,0.0009765625,770.73828125,2048.0,416.0,0.001953125,36.4690269979983,11.347435516996484,1.722400596998341,43.365717863998725,93.0040921700056,0.0009566654671314881,0.024086431931197607,0.006302656721398209,0.16431264388665098,,
87,,,,,447481,470331,22850,459213,459214,459213.5,0.07656964659690857,0.001,0.322265625,1.0,165.0,0.05859375,1.0,30.0,0.35793845960870385,0.09364472434390336,0.0013839367293257965,-0.0016656103748573514,23.599314510822296,0.37850690808905146,1e-06,2.5393714904785156,4.0,-3.0,0.87451171875,1.0,0.0,1.6648597717285156,3.0,-3.0,0.0,0.0,0.0,2.5334808826446533,5.242948532104492,-3.0154507160186768,-0.028149452060461044,0.7667544484138489,1.4999992847442627,-1.4999996423721313,-0.028149452060461044,1.4999992847442627,-1.4999996423721313,113.2548828125,1024.0,18.0,0.00390625,783.646484375,2048.0,420.0,0.00390625,37.61862620199827,11.647653832995275,1.4472681469997042,43.98111792100099,94.80658834700444,0.0007879059233884153,0.023943720034908047,0.006341088531257941,0.16218700129339703,,
88,,,,,419085,467567,48482,450690,450690,450690.0,0.07624870538711548,0.001,0.30078125,1.0,154.0,0.064453125,1.0,33.0,0.34996713265295953,0.11951222530596199,0.0009628803546224992,-0.00015716673277115808,43.44078865647316,0.3719127779245529,1e-06,2.6099493503570557,4.0,-3.0,0.890625,1.0,0.0,1.7193243503570557,3.0,-3.0,0.0,0.0,0.0,2.6072683334350586,4.497277736663818,-3.0213189125061035,-0.026598382741212845,0.7853184938430786,1.4999995231628418,-1.4999996423721313,-0.026598382741212845,1.4999995231628418,-1.4999996423721313,114.109375,1024.0,4.0,0.0048828125,766.14453125,2048.0,399.0,0.005859375,39.36954705599783,11.51721218899911,1.9605952499987325,43.866002044997,96.82672756099782,0.0010875520035937853,0.024332691009894276,0.006388655278017657,0.16846478782691116,,
89,,,,,421922,459547,37625,446123,446123,446123.0,0.0834798663854599,0.001,0.2890625,1.0,148.0,0.046875,1.0,24.0,0.32604607122559703,0.03558973943431591,0.0028463677022485963,0.0007618639515825517,3.046438902616501,0.3732460092774787,1e-06,2.5999317169189453,4.0,-3.0,0.890625,1.0,0.0,1.7093067169189453,3.0,-3.0,0.0,0.0,0.0,2.5920608043670654,3.9971299171447754,-3.485321521759033,-0.034946270287036896,0.7705045938491821,1.4999995231628418,-1.4999996423721313,-0.034946270287036896,1.4999995231628418,-1.4999996423721313,109.095703125,1024.0,26.0,0.00244140625,762.23828125,2048.0,393.0,0.001953125,37.71150512600434,11.334626727002615,1.524562534999859,43.22069779299636,93.89991811600339,0.0008543397981049279,0.024220168985345052,0.006351738605161926,0.16878594055357582,,
90,2.5949133176356556,0.925,1.6699133135378361,0.0,433751,451799,18048,444313,444314,444313.75,0.07767884433269501,0.001,0.30078125,1.0,154.0,0.07421875,1.0,38.0,0.428728936612606,0.061046309177860775,0.004351606830217254,0.0024545505781588873,31.31983709335327,0.37893647758181753,1e-06,2.5215702056884766,4.0,-3.0,0.8740234375,1.0,0.0,1.6475467681884766,3.0,-3.0,0.0,0.0,0.0,2.516334295272827,3.9976806640625,-3.015389919281006,-0.04966109246015549,0.7832920551300049,1.4999990463256836,-1.4999996423721313,-0.04966109246015549,1.4999990463256836,-1.4999996423721313,112.02685546875,1024.0,14.0,0.0029296875,755.7734375,2047.0,419.0,0.0,37.8167687210007,11.225027947999479,1.6014584049989935,42.40462688400294,115.34404475500196,0.0009010853282162625,0.023859618841417206,0.006315935500532832,0.16482850495792067,8.06218918599916,14.106887673995516
91,,,,,433003,470478,37475,447424,447425,447424.75,0.08404936641454697,0.001,0.30078125,1.0,154.0,0.064453125,1.0,33.0,0.35846878262236714,0.008301811467390507,0.0014771332571399398,0.008735915188935905,18.776646733283997,0.3663173507476074,1e-06,2.5047056674957275,4.0,-3.0,0.8701171875,1.0,0.0,1.634588360786438,3.0,-3.0,0.0,0.0,0.0,2.4973199367523193,3.997119665145874,-3.0323688983917236,-0.05110505223274231,0.7666086554527283,1.4999990463256836,-1.499999761581421,-0.05110505223274231,1.4999990463256836,-1.499999761581421,112.16357421875,1024.0,8.0,0.0048828125,761.712890625,2048.0,399.0,0.009765625,37.691847884998424,11.783848232997116,1.54507182600355,44.215244833001634,95.35622520600009,0.0008633137896392355,0.024705408469805054,0.0065842626234898245,0.1640837743294767,,
92,,,,,443801,476543,32742,459965,459966,459965.75,0.07824057340621948,0.001,0.337890625,1.0,173.0,0.07421875,1.0,38.0,0.3142316588200629,-0.050364732334855944,0.0009507768991170451,4.05981910915898e-05,20.874497830867767,0.3739846504890295,1e-06,2.4742138385772705,4.0,-3.0,0.8857421875,1.0,0.0,1.5884714126586914,3.0,-3.0,0.0,0.0,0.0,2.4698307514190674,3.997572422027588,-3.0247795581817627,-0.017769616097211838,0.7855750322341919,1.4999990463256836,-1.4999996423721313,-0.017769616097211838,1.4999990463256836,-1.4999996423721313,114.73974609375,1024.0,12.0,0.0048828125,783.630859375,2048.0,416.0,0.001953125,37.5809049419986,12.24685656100337,1.5059295289975125,44.588298661998124,96.03863145100331,0.0008185009041420543,0.024234575434148153,0.006656395916980432,0.15992759149228936,,
93,,,,,439669,459618,19949,451107,451108,451107.75,0.08183985948562622,0.001,0.3125,1.0,160.0,0.064453125,1.0,33.0,0.30078660528506,0.08680113918718792,0.0014307170997433845,0.00015936796109834234,11.514593303203583,0.37703278620755526,1e-06,2.5889687538146973,4.0,-3.0,0.8935546875,1.0,0.0,1.6954141855239868,3.0,-3.0,0.0,0.0,0.0,2.5819242000579834,3.9979465007781982,-3.013720989227295,-0.03493845462799072,0.7763819694519043,1.4999995231628418,-1.4999996423721313,-0.03493845462799072,1.4999995231628418,-1.4999996423721313,106.47021484375,1024.0,19.0,0.00146484375,774.599609375,2048.0,389.0,0.001953125,36.19139074800478,11.706877254000574,1.7044870049940073,43.285879085997294,92.9940927839998,0.0009446119053563186,0.02398865852226951,0.006487849773142101,0.165976724472737,,
94,,,,,443923,453365,9442,447205,447206,447205.75,0.08126921206712723,0.001,0.2890625,1.0,148.0,0.060546875,1.0,31.0,0.29137339659275546,0.005474276059577542,0.0013868876680311177,0.0003848535276530686,2.362347900867462,0.3779540136840441,1e-06,2.5739731788635254,4.0,-3.0,0.8759765625,1.0,0.0,1.6979962587356567,3.0,-3.0,0.0,0.0,0.0,2.566746711730957,3.997131824493408,-3.0160534381866455,-0.012516563758254051,0.7659107446670532,1.4999994039535522,-1.4999996423721313,-0.012516563758254051,1.4999994039535522,-1.4999996423721313,108.04052734375,1024.0,6.0,0.00146484375,765.408203125,2048.0,425.0,0.00390625,38.37904438999976,11.653937574003066,1.5010028350006905,42.791003409998666,94.4352657519994,0.0008391008137757009,0.023921317765926906,0.006514863445965904,0.17345128008243327,,
