step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
31,,,,,418917,450555,31638,440426,440427,440426.25,0.11076909303665161,0.001,0.3203125,1.0,164.0,0.06640625,2.1962534944228786,34.0,0.18355678940812747,0.03319680135464296,0.0011929518329755714,0.00013887734057789204,73.22627294063568,0.38129866993651174,1e-06,2.6083078384399414,4.0,-3.0,0.93212890625,1.0,0.0,1.6761786937713623,3.0,-3.0,0.0,0.0,0.0,2.618997573852539,43.262916564941406,-3.0217409133911133,6.445480593697539e-09,0.9999999403953552,3.9463391304016113,-5.464025020599365,6.445480593697539e-09,3.9463391304016113,-5.464025020599365,92.47509765625,1024.0,22.0,0.00048828125,767.732421875,2048.0,399.0,0.00390625,32.137571667000884,11.201921161002247,1.3268794969990267,41.77322362000268,86.54157278500497,0.0007531791627991217,0.16969080393793137,0.006358568069570244,0.023711815326631122,,
32,,,,,434126,460528,26402,445203,445204,445203.25,0.09693837910890579,0.001,0.337890625,1.0,173.0,0.068359375,2.2232537288526344,35.0,0.16495121861326284,-0.05241646961276901,0.0015482328579247255,0.00019432634426579923,11.753041863441467,0.37677488366690104,1e-06,2.3898472785949707,4.0,-3.0,0.9287109375,1.0,0.0,1.4611361026763916,3.0,-3.0,0.0,0.0,0.0,2.4162418842315674,38.0722541809082,-3.0304718017578125,-6.256775542112791e-09,0.9999999403953552,5.21085262298584,-5.139509201049805,-6.256775542112791e-09,5.21085262298584,-5.139509201049805,95.26416015625,1024.0,22.0,0.00146484375,774.2734375,2048.0,414.0,0.005859375,35.43594319499971,11.314795972997672,1.364154395996593,42.71971302200109,91.17329825300112,0.0007660289968663711,0.18162871125724475,0.006353724940798204,0.023988882056679216,,
33,,,,,425500,468484,42984,446223,446224,446223.25,0.06295144557952881,0.001,0.302734375,1.0,155.0,0.052734375,2.3959842947608694,27.0,0.16974008505543073,-0.10996907126779358,0.0010458531828286747,7.786754040353116e-05,208.31069946289062,0.37270668786232525,1e-06,2.616779327392578,4.0,-3.0,0.927734375,1.0,0.0,1.6890449523925781,3.0,-3.0,0.0,0.0,0.0,2.6734097003936768,50.748435974121094,-3.0430986881256104,-1.1209338346418463e-08,1.0,4.043788909912109,-5.617162704467773,-1.1209338346418463e-08,4.043788909912109,-5.617162704467773,95.71337890625,1024.0,21.0,0.00146484375,775.81640625,1869.0,399.0,0.0,29.853705224995792,11.25415258800058,1.3206546519941185,43.49325695000152,86.02771527200093,0.0007399069030995798,0.15229850487955776,0.006305225348522617,0.024367430960848365,,
34,,,,,436655,458522,21867,443290,443291,443290.25,0.02833591401576996,0.001,0.306640625,1.0,157.0,0.046875,2.5576682088704676,24.0,0.14938606669505436,-0.0022583008588602147,0.012457618030020967,0.02135255060796529,46.369018256664276,0.37341569823265824,1e-06,2.612051486968994,4.0,-3.0,0.95263671875,1.0,0.0,1.6594150066375732,3.0,-3.0,0.0,0.0,0.0,2.7085280418395996,59.101078033447266,-3.043523073196411,-3.6415528370525863e-09,1.0,5.576455593109131,-5.430486679077148,-3.6415528370525863e-09,5.576455593109131,-5.430486679077148,98.20751953125,1024.0,23.0,0.001953125,767.59375,2048.0,413.0,0.0078125,30.845198762996006,11.219920582996565,1.3771109029985382,42.92770324800222,86.47174469400488,0.000776641773081259,0.1533602750622536,0.0063276378078451784,0.024209704165612835,,
35,,,,,440210,458475,18265,448397,448398,448397.5,0.06217439845204353,0.001,0.306640625,1.0,157.0,0.048828125,2.5059928172283334,25.0,0.15576972187526764,0.0842877956888368,0.023854181924346653,0.048515855320359944,182.17296341061592,0.37866369921747545,1e-06,2.5449721813201904,4.0,-3.0,0.91015625,1.0,0.0,1.63481605052948,3.0,-3.0,0.0,0.0,0.0,2.606717824935913,61.96059036254883,-3.029467821121216,7.309964189516904e-09,1.0000001192092896,5.824486255645752,-5.690227031707764,7.309964189516904e-09,5.824486255645752,-5.690227031707764,97.8466796875,1024.0,16.0,0.00146484375,777.9296875,2048.0,393.0,0.01171875,31.987866620002023,11.690481808996992,1.3371181280017481,42.83860798800015,87.94682768200437,0.0007454982063915098,0.15962805838615712,0.006517923164712667,0.023884281239302266,,
36,,,,,443711,454786,11075,447978,447979,447978.75,0.10314906388521194,0.001,0.2578125,1.0,132.0,0.044921875,2.395648228514071,23.0,0.15061593940481544,0.022943043550185394,0.001250667986823828,-3.255002945934393e-05,78.0148766040802,0.366501695460193,1e-06,2.71201229095459,4.0,-3.0,0.93701171875,1.0,0.0,1.7750006914138794,3.0,-3.0,0.0,0.0,0.0,2.7300422191619873,59.76775360107422,-3.0425286293029785,1.3702011969485284e-08,0.9999998211860657,4.090065002441406,-5.596260070800781,1.3702011969485284e-08,4.090065002441406,-5.596260070800781,97.87646484375,1024.0,21.0,0.00244140625,777.08203125,2048.0,418.0,0.00390625,35.326106982000056,11.293377579000662,1.3853164179963642,44.22482246399886,92.34097693199874,0.000773092706962308,0.17623312920364606,0.006302406966290623,0.024680201049714336,,
37,,,,,437119,455812,18693,448437,448438,448437.5,0.08646780252456665,0.001,0.27734375,1.0,142.0,0.05078125,2.336993466302048,26.0,0.18855736056963604,-0.06111917632321517,0.0009168715778893481,0.00016073894230430596,153.50512844324112,0.3767232930093388,1e-06,2.5793986320495605,4.0,-3.0,0.9326171875,1.0,0.0,1.6467809677124023,3.0,-3.0,0.0,0.0,0.0,2.616264820098877,63.29957580566406,-3.036198139190674,-1.7127993245935613e-08,1.0,5.582928657531738,-5.434505939483643,-1.7127993245935613e-08,5.582928657531738,-5.434505939483643,99.1787109375,1024.0,33.0,0.00146484375,776.67578125,2048.0,399.0,0.005859375,35.70401530999516,11.297871802998998,1.3634565750035108,43.062546418004786,91.52671847300371,0.0007601151637650235,0.17577967147173149,0.006298465116654494,0.024006994518748312,,
38,,,,,418673,444510,25837,429332,429333,429332.25,0.13464489579200745,0.001,0.263671875,1.0,135.0,0.03125,2.9047375096555625,16.0,0.1403561681509018,-0.004379728276814733,0.0010341382564677457,1.4757593362446642e-05,3.868705630302429,0.3640240130363867,1e-06,2.553722620010376,4.0,-3.0,0.90625,1.0,0.0,1.6474725008010864,3.0,-3.0,0.0,0.0,0.0,2.5431742668151855,3.9996840953826904,-3.0275063514709473,1.5776494555197473e-09,1.0000001192092896,6.271644592285156,-8.424893379211426,1.5776494555197473e-09,6.271644592285156,-8.424893379211426,94.45166015625,667.0,24.0,0.0,744.087890625,2048.0,399.0,0.00390625,29.949194233995513,10.875830080003652,1.3236721130015212,42.58196686900192,84.83252044700203,0.0007707737498181893,0.15482660625420944,0.006332991570050731,0.024795462528730324,,
39,,,,,430507,459034,28527,444945,444946,444945.75,0.13828881084918976,0.001,0.2578125,1.0,132.0,0.02734375,3.070597894314954,14.0,0.14198590442538261,0.010793366035896129,0.001629403672895619,-6.900610304879153e-05,2.869881570339203,0.3728782623729799,1e-06,2.5841784477233887,4.0,-3.0,0.93359375,1.0,0.0,1.6505845785140991,3.0,-3.0,0.0,0.0,0.0,2.5731236934661865,3.9976186752319336,-3.0224709510803223,-1.235135660415665e-09,1.0,7.055457592010498,-8.7858247756958,-1.235135660415665e-09,7.055457592010498,-8.7858247756958,96.51513671875,555.0,32.0,0.0,772.51953125,2048.0,389.0,0.00390625,28.45208685700345,11.287821029996849,1.3211781540012453,43.1267137879986,84.29043139200076,0.000742325414952972,0.14394240124354812,0.006342245672644839,0.02423144495031057,,
40,2.6635956767946483,0.975,1.688595674932003,0.0,417180,463033,45853,438058,438059,438058.75,0.020355157554149628,0.001,0.271484375,1.0,139.0,0.041015625,2.5727509827123995,21.0,0.13846920430660248,-0.12007168519000212,0.001688375867282351,4.554534634735319e-05,845.6422790288925,0.37152917272171226,1e-06,2.60160493850708,4.0,-3.0,0.93408203125,1.0,0.0,1.6675227880477905,3.0,-3.0,0.0,0.0,0.0,2.7121307849884033,67.3800048828125,-3.023970365524292,3.915750834693199e-09,1.0000001192092896,4.502225875854492,-6.019933700561523,3.915750834693199e-09,4.502225875854492,-6.019933700561523,96.08740234375,1024.0,31.0,0.00244140625,759.49609375,2048.0,413.0,0.009765625,34.38916724600131,11.256553632003488,1.3866423349973047,42.60853161799605,112.27793093900254,0.0007913563734301077,0.17475324714539733,0.006424111852578842,0.024316676483460295,8.920031672001642,13.612841679998382
41,,,,,416030,468864,52834,441386,441386,441386.0,0.11090632528066635,0.001,0.240234375,1.0,123.0,0.05078125,2.1750331562459526,26.0,0.17218580891688665,0.08386341324076056,0.01146291244464616,0.026553547263514096,264.5877445936203,0.3806844369374983,1e-06,2.656996726989746,4.0,-3.0,0.93408203125,1.0,0.0,1.722914695739746,3.0,-3.0,0.0,0.0,0.0,2.6768534183502197,66.24081420898438,-3.0322139263153076,-1.4174882601025729e-08,1.0000001192092896,4.0867018699646,-5.765095233917236,-1.4174882601025729e-08,4.0867018699646,-5.765095233917236,94.611328125,1024.0,24.0,0.00146484375,767.470703125,2048.0,393.0,0.0078125,36.392115788999945,11.186103101004846,1.395377376000397,41.90928848800104,90.98760590499296,0.0007903384883075114,0.1878167037685016,0.0063357826828472396,0.023737323163852637,,
42,,,,,424545,439891,15346,434603,434604,434603.5,0.11025512218475342,0.001,0.2578125,1.0,132.0,0.033203125,2.7865221840769436,17.0,0.1639155349028962,0.07124218920944259,0.01080244016234896,0.006465384993914215,38.75106742978096,0.37474823726703005,1e-06,2.5422170162200928,4.0,-3.0,0.93359375,1.0,0.0,1.6086232662200928,3.0,-3.0,0.0,0.0,0.0,2.5636191368103027,68.28446960449219,-3.0750651359558105,0.0,1.0,4.892845153808594,-6.5149455070495605,0.0,4.892845153808594,-6.5149455070495605,96.9326171875,1024.0,32.0,0.0009765625,751.90234375,1918.0,407.0,0.0,35.60639924000134,11.324456596994423,1.3532517979983822,41.89419938199717,90.27667373499571,0.0007784404623975544,0.17936106166695887,0.006514246086947312,0.02409909226570723,,
43,,,,,435255,457009,21754,442609,442610,442609.75,0.006187243387103081,0.001,0.2421875,1.0,124.0,0.052734375,2.143033502442879,27.0,0.15118816957391543,-0.11811847104851542,0.0013051835001157276,-1.4322394141847075e-05,129.09617373347282,0.36615532051791927,1e-06,2.731890916824341,4.0,-3.0,0.93017578125,1.0,0.0,1.8017151355743408,3.0,-3.0,0.0,0.0,0.0,2.8581018447875977,77.15884399414062,-3.0399062633514404,1.3484707572786192e-08,1.0000001192092896,5.911537170410156,-5.760266304016113,1.3484707572786192e-08,5.911537170410156,-5.760266304016113,97.24365234375,1024.0,17.0,0.00244140625,767.228515625,2048.0,407.0,0.00390625,34.44173079399479,11.59067361200141,1.3518424050053,43.658923667004274,91.1428947989989,0.0007635633902129923,0.17293932260799275,0.006546779421375947,0.024659942345940343,,
44,,,,,426267,466810,40543,452857,452858,452857.25,0.10513448715209961,0.001,0.26171875,1.0,134.0,0.02734375,3.093772546815388,14.0,0.16194213902758015,-0.03975374422847263,0.0014160954780245742,0.00016910389845931252,2.854327917098999,0.3787325150781423,1e-06,2.5909712314605713,4.0,-3.0,0.9267578125,1.0,0.0,1.6642136573791504,3.0,-3.0,0.0,0.0,0.0,2.6159749031066895,76.00543212890625,-3.0292530059814453,0.0,1.0,5.4754414558410645,-7.116527080535889,0.0,5.4754414558410645,-7.116527080535889,94.09033203125,1024.0,31.0,0.00146484375,790.396484375,2048.0,416.0,0.009765625,36.3621389369946,11.585655365001003,1.696427656999731,43.2868546460013,93.03211270100292,0.0009365134692001348,0.18870111593327657,0.006395865013202838,0.023896522936312326,,
45,,,,,433290,457305,24015,445304,445304,445304.0,0.1050357073545456,0.001,0.224609375,1.0,115.0,0.025390625,2.9742484506432625,13.0,0.15027476251125335,-0.04209649019564191,0.0011620066691345225,9.019597637234255e-05,171.37988793849945,0.37457978678828535,1e-06,2.583209276199341,4.0,-3.0,0.9287109375,1.0,0.0,1.6544983386993408,3.0,-3.0,0.0,0.0,0.0,2.6101837158203125,80.9291763305664,-3.036343574523926,3.4112406233077763e-09,1.0,6.220462799072266,-8.255539894104004,3.4112406233077763e-09,6.220462799072266,-8.255539894104004,96.1015625,1024.0,24.0,0.001953125,773.6328125,2048.0,407.0,0.001953125,34.77715261300182,11.332644315996731,1.3700080999988131,43.00341887400282,90.5837115309987,0.0007691420355525737,0.17669880808979868,0.006362307724608768,0.02414273107472806,,
46,,,,,419585,441516,21931,432465,432466,432465.25,0.10407007485628128,0.001,0.22265625,1.0,114.0,0.041015625,2.32992949004287,21.0,0.15464939549565315,0.03531767747231892,0.0012271387510866458,7.74860756272184e-05,3.3828523755073547,0.3742911997341524,1e-06,2.6576600074768066,4.0,-3.0,0.9384765625,1.0,0.0,1.7191836833953857,3.0,-3.0,0.0,0.0,0.0,2.6821327209472656,73.27210235595703,-3.041316032409668,1.1793573229113008e-08,1.0,6.636188983917236,-6.554980278015137,1.1793573229113008e-08,6.636188983917236,-6.554980278015137,96.02587890625,1024.0,30.0,0.00048828125,748.6328125,1828.0,389.0,0.0,40.39882309799577,10.900868482996884,1.4554765510038123,41.6983123760001,94.55764215700037,0.0008413835279272799,0.20542366355299613,0.0063015863604051914,0.024105007498290386,,
47,,,,,431651,446110,14459,439755,439755,439755.0,0.1020294576883316,0.001,0.25390625,1.0,130.0,0.029296875,2.943920288775949,15.0,0.12215588986873627,0.05932209634318434,0.001392308335574665,0.00019531267427172963,45.43462175130844,0.3887414142702145,1e-06,2.632253646850586,4.0,-3.0,0.95068359375,1.0,0.0,1.681570053100586,3.0,-3.0,0.0,0.0,0.0,2.65998911857605,82.10421752929688,-3.0180137157440186,-1.2899422863199561e-08,1.0000001192092896,3.9078807830810547,-7.73531436920166,-1.2899422863199561e-08,3.9078807830810547,-7.73531436920166,97.03515625,1024.0,26.0,0.00048828125,761.861328125,2048.0,399.0,0.00390625,32.60207232999528,11.348046565995901,1.3140216350002447,40.91259620100027,86.27333992400236,0.0007470191555526627,0.16405374345837165,0.006451345957405772,0.023258744187672833,,
48,,,,,423122,460990,37868,440932,440933,440932.75,0.14457374811172485,0.001,0.22265625,1.0,114.0,0.03125,2.669269563007828,16.0,0.17800250848134358,-0.07811863936173419,0.0012887305405456574,0.0001528373926248605,2.688704192638397,0.37187887236273465,1e-06,2.600466251373291,4.0,-3.0,0.9384765625,1.0,0.0,1.661989688873291,3.0,-3.0,0.0,0.0,0.0,2.589071750640869,3.9991917610168457,-3.027892589569092,0.0,1.0000001192092896,4.974773406982422,-7.077945232391357,0.0,4.974773406982422,-7.077945232391357,95.10107421875,875.0,17.0,0.0,766.095703125,2048.0,399.0,0.0078125,33.244058356001915,11.236913984001148,1.3682246359967394,42.859586764003325,88.81275864499912,0.000775755847119963,0.17068629878779215,0.006371104201264903,0.02430052358551464,,
49,,,,,425539,454319,28780,438768,438769,438768.5,0.10904014855623245,0.001,0.19921875,1.0,102.0,0.021484375,3.0451153135353137,11.0,0.12253380078693916,0.08140304440568233,0.007253914722241461,0.0009190256002104183,435.84208396077156,0.38592881091509923,1e-06,2.806047201156616,4.0,-3.0,0.93603515625,1.0,0.0,1.8700120449066162,3.0,-3.0,0.0,0.0,0.0,2.8347227573394775,83.68294525146484,-3.0113577842712402,-1.267038740593307e-08,1.0,4.484977722167969,-8.886212348937988,-1.267038740593307e-08,4.484977722167969,-8.886212348937988,94.0849609375,1024.0,31.0,0.00048828125,762.884765625,2048.0,422.0,0.00390625,28.024773216005997,11.220454465998046,1.3412634420019458,41.08445650900103,81.7745705060006,0.0007642204499650418,0.14544270583231786,0.006393151779354059,0.02340895968432159,,
50,2.681788321211934,0.975,1.7067883156239987,0.0,416736,448377,31641,429451,429452,429451.5,0.108195461332798,0.001,0.20703125,1.0,106.0,0.033203125,2.497057091387191,17.0,0.1494041814335755,-0.11461834856059536,0.0014841558544763497,3.891177327984353e-05,9.75861006975174,0.37479540074619644,1e-06,2.6890995502471924,4.0,-3.0,0.9462890625,1.0,0.0,1.742810606956482,3.0,-3.0,0.0,0.0,0.0,2.7149853706359863,76.80101776123047,-3.031052827835083,-4.93846918914187e-09,0.9999999403953552,4.6457438468933105,-6.400163650512695,-4.93846918914187e-09,4.6457438468933105,-6.400163650512695,96.5556640625,1024.0,18.0,0.0009765625,742.216796875,2047.0,413.0,0.0,35.246827425995434,10.944028823003464,1.3278428739940864,41.35000758399838,111.77246711800399,0.000772987679629764,0.17824293500751182,0.006370934100243837,0.024071407122805706,9.11483626900008,13.676628891997098
51,,,,,431228,455329,24101,441222,441222,441222.0,0.11243423819541931,0.001,0.189453125,1.0,97.0,0.0390625,2.202271554554524,20.0,0.16181665311257046,-0.07422148031182588,0.0014996524473341803,0.00027110802281337477,242.6531946659088,0.3802307912077199,1e-06,2.6707494258880615,4.0,-3.0,0.9404296875,1.0,0.0,1.7303197383880615,3.0,-3.0,0.0,0.0,0.0,2.6995139122009277,86.38111114501953,-3.04848313331604,1.7696844878400952e-08,0.9999999403953552,6.9397382736206055,-6.864504337310791,1.7696844878400952e-08,6.9397382736206055,-6.864504337310791,94.306640625,1024.0,33.0,0.0009765625,767.455078125,2048.0,393.0,0.00390625,37.81819371599704,11.346719262000988,1.2956521170053747,41.955112352996366,92.51934059499763,0.0007341271043858731,0.19580715396084208,0.006429144094130046,0.023772110384906217,,
52,,,,,415005,464940,49935,436079,436079,436079.0,0.11298016458749771,0.001,0.205078125,1.0,105.0,0.0234375,2.958039891549808,12.0,0.12206580669715486,0.04212901240680367,0.0015468611823523353,7.731646561798447e-05,489.4673591852188,0.3962201849243301,1e-06,2.7010369300842285,4.0,-3.0,0.9375,1.0,0.0,1.7635369300842285,3.0,-3.0,0.0,0.0,0.0,2.733161449432373,92.88533782958984,-3.050427198410034,-1.5189172586360655e-08,0.9999999403953552,8.383156776428223,-8.278356552124023,-1.5189172586360655e-08,8.383156776428223,-8.278356552124023,94.1796875,1024.0,32.0,0.0009765625,757.537109375,2048.0,407.0,0.005859375,41.669661861997156,11.413574270001845,1.3444308090038248,39.76129522300471,94.48973398499948,0.0007707495711808095,0.21603930869969493,0.006543295062363612,0.02279477756496226,,
53,,,,,417031,482225,65194,434899,434900,434899.75,0.15183009207248688,0.001,0.201171875,1.0,103.0,0.02734375,2.712405363721075,14.0,0.11963115992217228,0.1340038386045088,0.001284917651932558,-8.691815811948016e-06,3.0282998085021973,0.37938893846469657,1e-06,2.7344632148742676,4.0,-3.0,0.9375,1.0,0.0,1.796963095664978,3.0,-3.0,0.0,0.0,0.0,2.7226715087890625,3.9995059967041016,-3.042208433151245,4.500288142139652e-09,1.0000001192092896,5.625786781311035,-8.133441925048828,4.500288142139652e-09,5.625786781311035,-8.133441925048828,92.71240234375,720.0,22.0,0.0,756.701171875,2048.0,389.0,0.001953125,31.766128718998516,11.047772261001228,1.292537181005173,41.403624757003854,85.6114919449974,0.0007430086939606041,0.16730021708491646,0.006350757997102337,0.023800671739293858,,
54,,,,,423904,453090,29186,442138,442139,442138.25,0.15301501750946045,0.001,0.19921875,1.0,102.0,0.015625,3.570714214271425,8.0,0.1025444688575883,-0.043531173179226536,0.001443434692543721,0.0002269262880755348,2.9912410378456116,0.3782692739736178,1e-06,2.793489456176758,4.0,-3.0,0.94580078125,1.0,0.0,1.8476886749267578,3.0,-3.0,0.0,0.0,0.0,2.781473159790039,3.9972283840179443,-3.0413310527801514,3.8212051300945404e-09,1.0,10.661431312561035,-10.655022621154785,3.8212051300945404e-09,10.661431312561035,-10.655022621154785,93.59033203125,667.0,18.0,0.0,769.9609375,2048.0,424.0,0.005859375,30.29606410300039,11.239652935000777,1.3589379820041358,42.26535749100003,85.26209704999928,0.000768389741220159,0.15806119851518152,0.006355281936702364,0.023898270219213126,,
55,,,,,433896,477424,43528,448712,448712,448712.0,0.06891071051359177,0.001,0.189453125,1.0,97.0,0.021484375,2.969542358374741,11.0,0.10861282981932163,-0.11780987298504139,0.0010822652761513988,8.433206573196609e-05,274.99389839172363,0.3816367827711188,1e-06,2.617295742034912,4.0,-3.0,0.92822265625,1.0,0.0,1.6890729665756226,3.0,-3.0,0.0,0.0,0.0,2.6925415992736816,93.51074981689453,-3.0212018489837646,-2.8131985629897827e-08,1.0,5.839918613433838,-7.583048343658447,-2.8131985629897827e-08,5.839918613433838,-7.583048343658447,95.34375,1024.0,24.0,0.001953125,781.046875,2048.0,420.0,0.0078125,39.04513841399603,11.50221776899707,1.4104612820010516,42.532547071998124,94.60243778000586,0.000785838846521294,0.19996076293631201,0.006408463429213544,0.023697018952021632,,
56,,,,,427724,460012,32288,444200,444201,444200.75,0.1554814875125885,0.001,0.224609375,1.0,115.0,0.025390625,2.9742484506432625,13.0,0.12610939157934026,-0.03615249940675908,0.0016324321843747948,-7.279290285027698e-06,6.6460776925086975,0.38184045557889246,1e-06,2.6733932495117188,4.0,-3.0,0.9287109375,1.0,0.0,1.7446823120117188,3.0,-3.0,0.0,0.0,0.0,2.661083221435547,3.9965412616729736,-3.031763792037964,9.968433190010728e-09,0.9999998807907104,4.99025821685791,-8.135483741760254,9.968433190010728e-09,4.99025821685791,-8.135483741760254,95.66943359375,1024.0,20.0,0.00048828125,771.91015625,2048.0,399.0,0.00390625,43.96817028899386,11.51760146900051,1.364463808000437,42.08736529100133,99.05239168700064,0.0007679319586923463,0.22440639964576234,0.006482205100396899,0.0236871309261642,,
57,,,,,425835,462964,37129,446596,446597,446596.25,0.07891105860471725,0.001,0.197265625,1.0,101.0,0.02734375,2.6859422395661667,14.0,0.11822725203016708,0.028972747976538437,0.013415947644810739,0.023118784860218573,401.95864629745483,0.367637391307298,1e-06,2.6509480476379395,4.0,-3.0,0.94384765625,1.0,0.0,1.707100510597229,3.0,-3.0,0.0,0.0,0.0,2.722411632537842,89.31017303466797,-3.061577558517456,-1.0071548040002654e-08,1.0000001192092896,7.493004322052002,-7.413457870483398,-1.0071548040002654e-08,7.493004322052002,-7.413457870483398,94.68994140625,1024.0,30.0,0.0009765625,777.568359375,2048.0,399.0,0.005859375,29.01831505299924,11.255861432000529,1.3475406500001554,43.911366409003676,85.63604066600237,0.0007543394341086359,0.1496367928477465,0.006300915777954097,0.024581132515669173,,
58,,,,,413265,437576,24311,426217,426218,426217.75,0.11671777069568634,0.001,0.162109375,1.0,83.0,0.01953125,2.8809720581775866,10.0,0.17154866636827074,0.019563568788098878,0.0011317094432687837,0.00026316356089127707,582.9055096209049,0.38168822003528097,1e-06,2.6861355304718018,4.0,-3.0,0.93017578125,1.0,0.0,1.7559597492218018,3.0,-3.0,0.0,0.0,0.0,2.7158284187316895,87.75830078125,-3.0355803966522217,6.4061755900013395e-09,0.9999999403953552,8.965973854064941,-8.896407127380371,6.4061755900013395e-09,8.965973854064941,-8.896407127380371,93.04248046875,1024.0,32.0,0.00048828125,739.4140625,2048.0,423.0,0.001953125,32.489191938999284,10.8101208329972,1.3869778440057416,40.3145308029998,85.10724907599797,0.0008135382935164841,0.1705012932968039,0.006340726561128203,0.023646675204751444,,
59,,,,,429499,449140,19641,437753,437754,437753.5,0.11801087111234665,0.001,0.16796875,1.0,86.0,0.03125,2.318404623873926,16.0,0.10881114108809109,-0.0803322924686403,0.0013847767299137496,0.00013966015777002431,2360.5138825774193,0.3614670546007348,1e-06,2.8161110877990723,4.0,-3.0,0.9375,1.0,0.0,1.8786108493804932,3.0,-3.0,0.0,0.0,0.0,2.845480442047119,86.268310546875,-3.0187418460845947,-2.6119957752257505e-08,0.9999999403953552,2.4555413722991943,-6.8670525550842285,-2.6119957752257505e-08,2.4555413722991943,-6.8670525550842285,91.2783203125,1024.0,17.0,0.00146484375,763.708984375,2048.0,389.0,0.005859375,34.66780366799503,11.204633435001597,1.3199928300018655,43.721973968000384,91.0186282709983,0.0007538448179179981,0.1854508107928566,0.006398939948510747,0.024969517072964797,,
60,2.7098835576325655,0.975,1.7348835546523333,0.0,437643,444964,7321,442041,442042,442041.75,0.03488114848732948,0.001,0.220703125,1.0,113.0,0.05078125,2.0847431127488694,26.0,0.12767854606111845,-0.0018640190362930297,0.0266872468094031,0.06111700576487541,15.931914687156677,0.38504267719020346,1e-06,2.6601526737213135,4.0,-3.0,0.921875,1.0,0.0,1.7382779121398926,3.0,-3.0,0.0,0.0,0.0,2.780344247817993,96.4129867553711,-3.0204052925109863,1.2130735527193792e-08,0.9999999403953552,6.218044757843018,-6.099144458770752,1.2130735527193792e-08,6.218044757843018,-6.099144458770752,93.35693359375,1024.0,17.0,0.00146484375,770.005859375,2048.0,393.0,0.005859375,30.97024858000077,11.253933385996788,1.341753509004775,41.50569604399789,107.59569266000472,0.0007588386781366099,0.1619825234969574,0.006364745742905952,0.023473855152820907,8.694771379006852,13.737883435002004
61,,,,,424116,449597,25481,437385,437386,437385.5,0.06061781197786331,0.001,0.1640625,1.0,84.0,0.021484375,2.76339711883103,11.0,0.09928891101273997,0.08223471984845297,0.006612665160430659,-0.00013482824102413422,172.66504842042923,0.3797696844448327,1e-06,2.8283138275146484,4.0,-3.0,0.94140625,1.0,0.0,1.8869075775146484,3.0,-3.0,0.0,0.0,0.0,2.91408109664917,104.19364929199219,-3.0233747959136963,6.4371534769236405e-09,0.9999999403953552,3.7989940643310547,-7.920416355133057,6.4371534769236405e-09,3.7989940643310547,-7.920416355133057,92.5947265625,1024.0,32.0,0.0009765625,761.673828125,2048.0,407.0,0.001953125,27.331256117999146,11.162601312003972,1.3000601820021984,41.6032139730014,81.49664024099911,0.0007430860087967013,0.14412634927280524,0.006380299136576299,0.02377948855929232,,
62,,,,,419948,461923,41975,442813,442814,442813.5,0.11700169742107391,0.001,0.166015625,1.0,85.0,0.025390625,2.557041559783794,13.0,0.11775004182910097,-0.032856996420064365,0.0015791533334212828,0.00016745503295357498,674.7126679718494,0.3839946413611154,1e-06,2.6544716358184814,4.0,-3.0,0.9306640625,1.0,0.0,1.7238078117370605,3.0,-3.0,0.0,0.0,0.0,2.690638780593872,103.17422485351562,-3.0530459880828857,1.1686961620682723e-08,0.9999998211860657,6.269832611083984,-8.68933391571045,1.1686961620682723e-08,6.269832611083984,-8.68933391571045,91.8017578125,1024.0,26.0,0.00048828125,773.068359375,2048.0,402.0,0.0078125,27.617043238002225,11.290870523000194,1.3484386220006854,41.70371531400451,82.06747548600106,0.0007612903750679944,0.14689135278975707,0.006374506718404133,0.023544740231499554,,
