step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,grpo/pi_correctness,grpo/w_correctness,grpo/active_groups_correctness,grpo/pi_format,grpo/w_format,grpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_per_token_ms/ref,timing_per_token_ms/adv,timing_s/testing,timing_s/save_checkpoint
63,,,,,424013,451713,27700,438463,438464,438463.75,0.07994614541530609,0.001,0.349609375,1.0,179.0,0.0859375,1.0,44.0,0.30662724889557935,-0.03312636522479869,0.0010293656357981522,-3.158324159750041e-05,96.63531684875488,0.3844853791389956,1e-06,2.580259323120117,4.0,-3.0,0.89306640625,1.0,0.0,1.6871927976608276,3.0,-3.0,0.0,0.0,0.0,2.575239896774292,3.9974448680877686,-3.009949207305908,-0.08219004422426224,0.8049045205116272,1.4999991655349731,-1.4999996423721313,-0.08219004422426224,1.4999991655349731,-1.4999996423721313,110.27099609375,1024.0,9.0,0.00732421875,746.103515625,2048.0,407.0,0.001953125,43.04410450000432,11.154905417002738,1.7592975909938104,41.26369596299628,97.32739445100015,0.19059979409747968,0.02352742727477259,0.006360221008579807,0.001003103216054811,,
64,,,,,432906,479408,46502,451385,451386,451385.5,0.07086987793445587,0.001,0.390625,1.0,200.0,0.103515625,1.0,53.0,0.4208268917375995,0.0539933416631914,0.017012308211809386,0.015606413446455976,18.58631318807602,0.3801092953747395,1e-06,2.3848869800567627,4.0,-3.0,0.88037109375,1.0,0.0,1.5045158863067627,3.0,-3.0,0.0,0.0,0.0,2.380746364593506,3.997910976409912,-3.0124714374542236,-0.05220037326216698,0.7859621047973633,1.4999995231628418,-1.4999996423721313,-0.05220037326216698,1.4999995231628418,-1.4999996423721313,120.3486328125,1024.0,19.0,0.00634765625,761.263671875,2048.0,421.0,0.009765625,39.39776634900045,11.413927753004828,1.6950512199982768,42.99237939899467,95.60167895099585,0.1598455267046441,0.023811342743062566,0.006321607446963199,0.0009388046470247032,,
65,,,,,445182,462611,17429,453036,453037,453036.25,0.07446303963661194,0.001,0.35546875,1.0,182.0,0.080078125,1.0,41.0,0.4069896956284841,0.047386378158504765,0.006083363863096262,0.003688609120702798,38.894898891448975,0.3846419679038538,1e-06,2.5225250720977783,4.0,-3.0,0.86865234375,1.0,0.0,1.6538727283477783,3.0,-3.0,0.0,0.0,0.0,2.5194146633148193,4.357667922973633,-3.0279953479766846,-0.04726947098970413,0.8196010589599609,1.4999995231628418,-1.4999996423721313,-0.04726947098970413,1.4999995231628418,-1.4999996423721313,117.40087890625,1024.0,6.0,0.00537109375,767.435546875,2048.0,389.0,0.0078125,45.993021808004414,11.472367861999373,1.4765752740058815,42.68432534400199,101.72752004900394,0.1912892849603198,0.02355458605354538,0.0063308222366308285,0.0008148218128272746,,
66,,,,,429283,479405,50122,453596,453597,453596.75,0.07739665359258652,0.001,0.326171875,1.0,167.0,0.08984375,1.0,46.0,0.3613590607720037,-0.05550881835722154,0.0008387296017439615,0.001916370205435669,19.279590129852295,0.37204933055044453,1e-06,2.462678909301758,4.0,-3.0,0.8583984375,1.0,0.0,1.6042803525924683,3.0,-3.0,0.0,0.0,0.0,2.4585235118865967,5.457859992980957,-3.033890724182129,-0.034034613519907,0.7808141112327576,1.4999991655349731,-1.499999761581421,-0.034034613519907,1.4999991655349731,-1.499999761581421,115.29248046875,1024.0,12.0,0.0048828125,770.638671875,2048.0,418.0,0.005859375,38.37869246900664,11.638022556006035,1.404012111001066,44.14915146600106,95.67165071400086,0.16253961972143977,0.02433281955062567,0.006414300012073519,0.000773821743101701,,
67,,,,,435522,473537,38015,450734,450735,450734.75,0.07693716883659363,0.001,0.3828125,1.0,196.0,0.068359375,1.0,35.0,0.3767197296023369,0.0866305169959863,0.0019315740462237348,-0.009566653708801217,114.99844327569008,0.389905763807023,1e-06,2.473641872406006,4.0,-3.0,0.8837890625,1.0,0.0,1.589853048324585,3.0,-3.0,0.0,0.0,0.0,2.469390392303467,4.044325828552246,-3.0193564891815186,-0.01099346298724413,0.7949070930480957,1.4999995231628418,-1.4999996423721313,-0.01099346298724413,1.4999995231628418,-1.4999996423721313,118.36279296875,1024.0,12.0,0.00634765625,761.978515625,2048.0,418.0,0.001953125,39.39380683100171,11.356139454001095,1.7998699559975648,41.855660871005966,94.50930471999891,0.16251101177359445,0.02321523960101033,0.006298682015310055,0.0009982977549421056,,
68,,,,,440619,455030,14411,448610,448611,448610.5,0.07200368493795395,0.001,0.306640625,1.0,157.0,0.095703125,1.0,49.0,0.44838486948320944,0.0696009814498886,0.006353484960498228,0.0054720907787522,37.24570882320404,0.3682355872440928,1e-06,2.472485065460205,4.0,-3.0,0.8359375,1.0,0.0,1.6365476846694946,3.0,-3.0,0.0,0.0,0.0,2.4702095985412598,4.73385763168335,-3.0186541080474854,-0.04045276343822479,0.7877290844917297,1.4999994039535522,-1.4999996423721313,-0.04045276343822479,1.4999994039535522,-1.4999996423721313,114.4658203125,1024.0,15.0,0.0078125,761.7265625,2048.0,393.0,0.001953125,36.65841931500472,11.319881170005829,1.6697461259973352,44.123109685999225,93.87297774000035,0.15637522849429977,0.024588763351503826,0.006308301505429447,0.0009305099445941051,,
69,,,,,421363,483801,62438,446148,446149,446148.25,0.0752103254199028,0.001,0.30859375,1.0,158.0,0.087890625,1.0,45.0,0.37671915033171255,0.07625931200961913,0.0025410741781665674,-0.0020200616576579295,51.25678330659866,0.3836536492672386,1e-06,2.470039129257202,4.0,-3.0,0.87109375,1.0,0.0,1.5989456176757812,3.0,-3.0,0.0,0.0,0.0,2.4670205116271973,4.451442718505859,-3.0230493545532227,-0.01762140728533268,0.7998926043510437,1.4999994039535522,-1.4999996423721313,-0.01762140728533268,1.4999994039535522,-1.4999996423721313,111.62158203125,1024.0,9.0,0.0048828125,759.76171875,2048.0,414.0,0.00390625,48.52873108499625,11.230123059998732,1.4167329859992606,42.29165138299868,103.56811719699908,0.21228573403001846,0.023698205351583627,0.0062928203013228965,0.0007938689583559167,,
70,2.517762343771756,0.925,1.5927623407915235,0.0,433264,458701,25437,450651,450651,450651.0,0.07446273416280746,0.001,0.3203125,1.0,164.0,0.0546875,1.0,28.0,0.49044010241826375,0.018994622215783845,0.01918612199369818,-0.020593367531182592,190.50885289907455,0.38847838777772514,1e-06,2.5889933109283447,4.0,-3.0,0.8740234375,1.0,0.0,1.7149701118469238,3.0,-3.0,0.0,0.0,0.0,2.5863914489746094,5.593883037567139,-3.0284016132354736,-0.005611538887023926,0.7779475450515747,1.4999995231628418,-1.4999996423721313,-0.005611538887023926,1.4999995231628418,-1.4999996423721313,110.361328125,1024.0,21.0,0.005859375,769.81640625,2048.0,399.0,0.001953125,43.126409911994415,11.332213430003321,1.3997388080024393,41.98515692899673,117.9412441500026,0.19080793696130616,0.023291392301912527,0.006286579542707839,0.0007765093209614754,6.555020097999659,13.438473892994807
71,,,,,424095,456007,31912,442871,442872,442871.25,0.07797857373952866,0.001,0.330078125,1.0,169.0,0.072265625,1.0,37.0,0.2927637497584025,0.032780210673809054,0.0009958195577686032,5.567601330464337e-05,77.08810445666313,0.3741959387983446,1e-06,2.4622042179107666,4.0,-3.0,0.8544921875,1.0,0.0,1.6077120304107666,3.0,-3.0,0.0,0.0,0.0,2.4550628662109375,3.9989078044891357,-3.0145881175994873,-0.019591405987739563,0.7629094123840332,1.4999994039535522,-1.4999996423721313,-0.019591405987739563,1.4999994039535522,-1.4999996423721313,111.72705078125,1024.0,6.0,0.00146484375,753.255859375,2048.0,418.0,0.001953125,40.41620494700328,11.119440720998682,1.647633009000856,42.79048668100586,96.07806838599936,0.17663112857437727,0.024155150442146483,0.006276903683067416,0.0009300857805744085,,
72,,,,,438124,467522,29398,455475,455475,455475.0,0.08111290633678436,0.001,0.322265625,1.0,165.0,0.056640625,1.0,29.0,0.4035101439803839,0.01768314596847631,0.008889509828804876,0.00428499182369535,30.00554770231247,0.37763420894691846,1e-06,2.591566562652588,4.0,-3.0,0.876953125,1.0,0.0,1.7146135568618774,3.0,-3.0,0.0,0.0,0.0,2.583352565765381,3.997058868408203,-3.0143887996673584,-0.03732982650399208,0.7866702675819397,1.4999994039535522,-1.4999996423721313,-0.03732982650399208,1.4999994039535522,-1.4999996423721313,113.189453125,1024.0,11.0,0.00390625,776.41015625,2048.0,399.0,0.0078125,44.8547014959986,11.632002168000326,1.652538831003767,43.71974117200443,101.97246547500254,0.19349602909253447,0.023996784220870756,0.006384544798287681,0.0009070414572719507,,
73,,,,,449903,465775,15872,458612,458613,458612.75,0.07925731688737869,0.001,0.341796875,1.0,175.0,0.08203125,1.0,42.0,0.40408363193273544,-0.07077104496420361,0.009356817120533378,0.005364040177028073,24.600373089313507,0.3826776522396157,1e-06,2.4655120372772217,4.0,-3.0,0.85400390625,1.0,0.0,1.6115082502365112,3.0,-3.0,0.0,0.0,0.0,2.458953619003296,3.9973983764648438,-3.008739948272705,-0.016963282600045204,0.7764853835105896,1.4999994039535522,-1.4999996423721313,-0.016963282600045204,1.4999994039535522,-1.4999996423721313,110.12060546875,1024.0,6.0,0.00244140625,785.607421875,2048.0,393.0,0.01171875,37.41429920399969,11.727089539999724,1.4389195879994077,43.428215000996715,94.11118142100167,0.16589720611722628,0.023673684934073853,0.0063926970739473146,0.0007843870389557463,,
74,,,,,409148,451037,41889,435667,435668,435667.25,0.07872045785188675,0.001,0.353515625,1.0,181.0,0.076171875,1.0,39.0,0.44408901234467824,0.027031095294902722,0.015794500440824776,0.009097799679310962,24.648336052894592,0.37613323994760106,1e-06,2.607834815979004,4.0,-3.0,0.8955078125,1.0,0.0,1.7123271226882935,3.0,-3.0,0.0,0.0,0.0,2.6046643257141113,5.555147647857666,-3.01179575920105,0.00033917391556315124,0.8107154369354248,1.4999991655349731,-1.4999996423721313,0.00033917391556315124,1.4999991655349731,-1.4999996423721313,107.72119140625,1024.0,13.0,0.0048828125,743.19140625,1942.0,407.0,0.0,37.9996772010054,11.10657155700028,1.4152346810005838,41.81926286499947,92.45707778100041,0.17224586584201926,0.023997249543659453,0.006373311028657926,0.000812107566612239,,
75,,,,,407795,463252,55457,442098,442098,442098.0,0.07908669859170914,0.001,0.33203125,1.0,170.0,0.08203125,1.0,42.0,0.28815194467703503,-0.026752845937153324,0.001422283478314057,-5.1013552608007254e-05,22.63091591000557,0.3846632093807427,1e-06,2.5392274856567383,4.0,-3.0,0.8876953125,1.0,0.0,1.6515319347381592,3.0,-3.0,0.0,0.0,0.0,2.5355496406555176,5.113033294677734,-3.024613857269287,-0.005424291826784611,0.790977954864502,1.4999996423721313,-1.4999996423721313,-0.005424291826784611,1.4999996423721313,-1.4999996423721313,109.115234375,1024.0,15.0,0.00341796875,754.357421875,2048.0,389.0,0.001953125,35.95946719600033,11.825190544004727,1.4202121060006903,41.5909087809996,90.90666627399332,0.16091551003275786,0.023519055040398057,0.0066869735579016005,0.0008031093253083537,,
76,,,,,436703,468330,31627,447267,447268,447267.5,0.0796247348189354,0.001,0.3203125,1.0,164.0,0.0625,1.0,32.0,0.3730440547068914,-0.05834129774787774,0.004355076019419357,-0.0002645215023221681,13.658300995826721,0.3829668660661446,1e-06,2.5077245235443115,4.0,-3.0,0.87255859375,1.0,0.0,1.6351659297943115,3.0,-3.0,0.0,0.0,0.0,2.5019898414611816,3.9993479251861572,-3.013956069946289,-0.011846494860947132,0.7645159959793091,1.4999995231628418,-1.4999996423721313,-0.011846494860947132,1.4999995231628418,-1.4999996423721313,108.7236328125,1024.0,11.0,0.00341796875,764.845703125,2048.0,418.0,0.00390625,38.26176680500066,11.732920779999404,1.4415274639977724,42.25720072600234,93.80060057099763,0.17183479653382494,0.02361964636710824,0.006558111633418147,0.0008057412309176122,,
77,,,,,455348,462710,7362,459006,459007,459006.5,0.07992422580718994,0.001,0.3046875,1.0,156.0,0.087890625,1.0,45.0,0.3496922724880278,-0.016070309837232344,0.00206042977697507,0.0003676096924891681,41.53697741031647,0.3827407539574567,1e-06,2.4691474437713623,4.0,-3.0,0.85498046875,1.0,0.0,1.6141669750213623,3.0,-3.0,0.0,0.0,0.0,2.461137294769287,3.996873378753662,-3.019737720489502,-0.06014055758714676,0.8123977780342102,1.4999996423721313,-1.4999996423721313,-0.06014055758714676,1.4999996423721313,-1.4999996423721313,110.5986328125,1024.0,13.0,0.0048828125,785.8984375,2048.0,407.0,0.00390625,48.45094882899866,12.068804578004347,1.484709700998792,43.43156361099682,105.53857828799664,0.21390580747970767,0.02365520074933406,0.006573329886398312,0.0008086539629606509,,
78,,,,,449110,457717,8607,455016,455017,455016.25,0.08199389278888702,0.001,0.3046875,1.0,156.0,0.07421875,1.0,38.0,0.4319331469014287,-0.01263352285604924,0.012698380157416977,0.027584985566022624,13.472054719924927,0.3692148512769841,1e-06,2.4791524410247803,4.0,-3.0,0.85791015625,1.0,0.0,1.6212422847747803,3.0,-3.0,0.0,0.0,0.0,2.473846435546875,3.997832775115967,-3.0084023475646973,-0.024225803092122078,0.805689811706543,1.4999996423721313,-1.4999996423721313,-0.024225803092122078,1.4999996423721313,-1.4999996423721313,107.35595703125,1024.0,4.0,0.00439453125,781.34765625,2048.0,393.0,0.005859375,35.71169365700189,12.037565762002487,1.5507433530001435,44.60366976899968,94.00908652599901,0.16242555048325968,0.024506635625101126,0.00661381091444673,0.0008520263578499359,,
79,,,,,430132,478052,47920,451541,451542,451541.25,0.07441458851099014,0.001,0.314453125,1.0,161.0,0.087890625,1.0,45.0,0.37546713231131434,0.0039026035994282893,0.0012220746757520828,-0.00024985771688079694,17.26291012763977,0.3709566221557132,1e-06,2.5568771362304688,4.0,-3.0,0.86669921875,1.0,0.0,1.6901781558990479,3.0,-3.0,0.0,0.0,0.0,2.5535991191864014,5.73109769821167,-3.010409355163574,-0.022616181522607803,0.771701991558075,1.4999994039535522,-1.4999996423721313,-0.022616181522607803,1.4999994039535522,-1.4999996423721313,110.38330078125,1024.0,17.0,0.0029296875,771.533203125,2048.0,389.0,0.00390625,37.08797574199707,11.308071138999367,1.4259294200019212,44.02350732099876,93.94408081599977,0.16405890227145764,0.024374023038315304,0.00626081844072904,0.0007894790453817459,,
80,2.5790123442187904,0.925,1.654012341424823,0.0,429311,487156,57845,454583,454584,454583.75,0.0745430737733841,0.001,0.32421875,1.0,166.0,0.0703125,1.0,36.0,0.3761650756482155,-0.008032456716342319,0.0008758358120347463,-2.6752520258718682e-05,30.592912137508392,0.3753905969473598,1e-06,2.5634591579437256,4.0,-3.0,0.8818359375,1.0,0.0,1.6816232204437256,3.0,-3.0,0.0,0.0,0.0,2.5615508556365967,6.437530517578125,-3.0106098651885986,0.006045506335794926,0.7707390189170837,1.4999994039535522,-1.4999996423721313,0.006045506335794926,1.4999994039535522,-1.4999996423721313,114.23388671875,1024.0,12.0,0.00341796875,773.625,2048.0,416.0,0.009765625,37.75484828500339,11.975466310999764,1.4321399399996153,43.86686708499474,116.31593981300102,0.16137929859245478,0.0241247443870325,0.00658595160462718,0.000787610610805828,7.625867321999976,13.557393109003897
81,,,,,444392,473587,29195,459121,459122,459121.5,0.07356806099414825,0.001,0.32421875,1.0,166.0,0.068359375,1.0,35.0,0.36900728289037943,0.00831320634461008,0.007015442254669324,-0.0016241424123109027,17.30918425321579,0.37623317855741834,1e-06,2.4576191902160645,4.0,-3.0,0.88134765625,1.0,0.0,1.5762717723846436,3.0,-3.0,0.0,0.0,0.0,2.453993797302246,5.147921085357666,-3.0209310054779053,0.014509580098092556,0.7683006525039673,1.4999994039535522,-1.4999996423721313,0.014509580098092556,1.4999994039535522,-1.4999996423721313,113.7275390625,1024.0,17.0,0.001953125,782.994140625,2048.0,413.0,0.005859375,37.108929378999164,11.909492238002713,1.4065111520030769,44.180079262994695,94.71443593800359,0.15932459783009678,0.02405685600815617,0.006484934945326408,0.0007658708816746095,,
82,,,,,435766,446868,11102,440992,440993,440992.25,0.08046754449605942,0.001,0.337890625,1.0,173.0,0.056640625,1.0,29.0,0.3181188722451528,0.008460487502937515,0.0016242479236098007,7.70610196771789e-05,36.77293008565903,0.38235418808710786,1e-06,2.576902389526367,4.0,-3.0,0.884765625,1.0,0.0,1.6921370029449463,3.0,-3.0,0.0,0.0,0.0,2.5718650817871094,5.12005615234375,-3.0082547664642334,-0.006450410932302475,0.7863031029701233,1.4999991655349731,-1.4999996423721313,-0.006450410932302475,1.4999991655349731,-1.4999996423721313,106.97705078125,1024.0,12.0,0.00146484375,754.3359375,2048.0,425.0,0.001953125,39.31304753299628,11.279803315999743,1.6712334299954819,41.6911061139981,94.05134177199943,0.17943870998998707,0.02363482924813197,0.006394558700294474,0.0009474278913039185,,
83,,,,,444970,478952,33982,455485,455485,455485.0,0.08043531328439713,0.001,0.271484375,1.0,139.0,0.078125,1.0,40.0,0.4337841137762993,-0.0073118801078488746,0.0019229831617145288,0.0002789147715262633,24.167408525943756,0.37192664202204706,1e-06,2.5182249546051025,4.0,-3.0,0.85595703125,1.0,0.0,1.6622681617736816,3.0,-3.0,0.0,0.0,0.0,2.5117428302764893,3.996943473815918,-3.0222694873809814,-0.028541279956698418,0.7997161746025085,1.4999995231628418,-1.4999996423721313,-0.028541279956698418,1.4999995231628418,-1.4999996423721313,111.166015625,1024.0,11.0,0.00341796875,778.453125,2048.0,426.0,0.005859375,38.777843930001836,11.672358247000375,1.4467206750050536,44.35431954799424,96.36361490999843,0.1703262818226621,0.024344555555064512,0.006406554687311533,0.0007940550594449069,,
84,,,,,424653,451924,27271,437854,437855,437854.75,0.07521640509366989,0.001,0.275390625,1.0,141.0,0.0703125,1.0,36.0,0.4095233067356307,0.061026088524095974,0.005727475993776822,-0.0008167803461501848,46.735042572021484,0.38114058515614746,1e-06,2.588501453399658,4.0,-3.0,0.88671875,1.0,0.0,1.7017828226089478,3.0,-3.0,0.0,0.0,0.0,2.5835061073303223,4.530241012573242,-3.016972780227661,-0.03508932888507843,0.7936712503433228,1.4999995231628418,-1.4999996423721313,-0.03508932888507843,1.4999995231628418,-1.4999996423721313,109.16552734375,1024.0,12.0,0.0029296875,746.01953125,2048.0,414.0,0.001953125,31.3228359440036,11.586692483004299,1.5143743500011624,41.50691953700152,86.03185148099874,0.14010241016949246,0.023699023213178298,0.006615602824340891,0.0008646556592118519,,
85,,,,,438264,463814,25550,447730,447730,447730.0,0.07374659925699234,0.001,0.287109375,1.0,147.0,0.068359375,1.0,35.0,0.4490823798602627,-0.03481012244798964,0.018763661564838503,0.009719102017580524,28.790685653686523,0.37734389554789,1e-06,2.647878646850586,4.0,-3.0,0.88037109375,1.0,0.0,1.7675074338912964,3.0,-3.0,0.0,0.0,0.0,2.6462106704711914,6.245420455932617,-3.0146234035491943,-0.033297959715127945,0.8006202578544617,1.4999991655349731,-1.4999996423721313,-0.033297959715127945,1.4999991655349731,-1.4999996423721313,113.1328125,1024.0,17.0,0.00537109375,761.33984375,2048.0,413.0,0.009765625,30.768544937003753,11.723309462999168,1.5165345939967665,42.971237301004294,87.0672504250033,0.1327970484471193,0.02399394573794714,0.0065459704861184015,0.0008467908080744905,,
86,,,,,439670,459793,20123,449931,449932,449931.75,0.07403143495321274,0.001,0.33203125,1.0,170.0,0.060546875,1.0,31.0,0.3395220385543231,-0.03284949796466992,0.000702911102742856,0.00020521137512646262,18.507829159498215,0.38240182646294246,1e-06,2.4377057552337646,4.0,-3.0,0.853515625,1.0,0.0,1.5841902494430542,3.0,-3.0,0.0,0.0,0.0,2.4344542026519775,3.999720335006714,-3.0207555294036865,-0.009273364208638668,0.7700526714324951,1.4999992847442627,-1.4999996423721313,-0.009273364208638668,1.4999992847442627,-1.4999996423721313,111.06982421875,1024.0,11.0,0.0029296875,767.703125,2034.0,399.0,0.0,37.20835873600299,11.26184638900304,1.402186270999664,42.56445295600133,92.52634281899373,0.16357407641414945,0.023650505302193797,0.0062575303859991206,0.0007791105378758356,,
87,,,,,444256,459276,15020,451467,451468,451467.25,0.0763532742857933,0.001,0.306640625,1.0,157.0,0.076171875,1.0,39.0,0.4084367977996026,-0.05154635269765652,0.011048302573579994,-0.004212483965661264,14.48440170288086,0.38026356236600234,1e-06,2.5274455547332764,4.0,-3.0,0.87841796875,1.0,0.0,1.6490278244018555,3.0,-3.0,0.0,0.0,0.0,2.525252342224121,4.895518779754639,-3.0130980014801025,0.0043344353325665,0.7859272956848145,1.4999992847442627,-1.4999996423721313,0.0043344353325665,1.4999992847442627,-1.4999996423721313,109.64111328125,1024.0,10.0,0.00439453125,772.130859375,2048.0,399.0,0.005859375,42.586048129996925,11.461728202993982,1.9384498189974693,43.017194571999426,99.11044095599937,0.18965484927296053,0.023820772476851545,0.006346932254218873,0.0010734166315482846,,
88,,,,,420313,479394,59081,449833,449834,449833.25,0.08038505911827087,0.001,0.314453125,1.0,161.0,0.0703125,1.0,36.0,0.3006294807118754,-0.009944646469046992,0.0013054027851115192,-5.467746186402491e-05,2.1588184237480164,0.3747056846735834,1e-06,2.5541131496429443,4.0,-3.0,0.884765625,1.0,0.0,1.6693474054336548,3.0,-3.0,0.0,0.0,0.0,2.5476410388946533,3.998593807220459,-3.0088768005371094,-0.0020987566094845533,0.7781156897544861,1.4999996423721313,-1.4999996423721313,-0.0020987566094845533,1.4999996423721313,-1.4999996423721313,108.74462890625,1024.0,19.0,0.001953125,769.8359375,2048.0,424.0,0.001953125,39.477093768000486,11.605691910001042,1.4386226689966861,43.41700881200086,96.04037596499984,0.1772586369118468,0.024129501772046008,0.0064499966987772925,0.0007995310867953214,,
89,,,,,454811,459215,4404,457273,457274,457273.75,0.07732865959405899,0.001,0.296875,1.0,152.0,0.09765625,1.0,50.0,0.4002815457060933,0.024186601222027093,0.0014773628809052752,0.00025507311832484447,36.72962945699692,0.370385968651876,1e-06,2.5296554565429688,4.0,-3.0,0.857421875,1.0,0.0,1.6722337007522583,3.0,-3.0,0.0,0.0,0.0,2.5239367485046387,3.9979822635650635,-3.011850595474243,-0.048243261873722076,0.7766842246055603,1.4999995231628418,-1.4999996423721313,-0.048243261873722076,1.4999995231628418,-1.4999996423721313,116.92529296875,1024.0,21.0,0.00537109375,776.1875,2048.0,389.0,0.01171875,40.942695259000175,11.589970809000079,1.7133302969959914,44.75481346900051,99.09974332699494,0.17097712489612246,0.024468282658364114,0.006336450982043075,0.0009367092999521574,,
90,2.5981194857507943,0.9375,1.6606194850057363,0.0,429917,451198,21281,441623,441623,441623.0,0.08271408081054688,0.001,0.298828125,1.0,153.0,0.068359375,1.0,35.0,0.5418696830670039,0.009328085742890836,0.022106588292323672,0.009565828510956938,8.765997111797333,0.3703666418255849,1e-06,2.5210721492767334,4.0,-3.0,0.8525390625,1.0,0.0,1.6685330867767334,3.0,-3.0,0.0,0.0,0.0,2.5151517391204834,3.9967122077941895,-3.0145130157470703,-0.038289573043584824,0.7725540399551392,1.4999995231628418,-1.4999996423721313,-0.038289573043584824,1.4999995231628418,-1.4999996423721313,106.28125,1024.0,12.0,0.00244140625,756.263671875,2048.0,393.0,0.001953125,36.1879754449983,11.250893298005394,1.3849811519976356,43.09826131099544,114.78579370299849,0.16625613535080813,0.024397654396960438,0.00636905986441229,0.0007840291108013145,8.846754865000548,13.889284204000433
91,,,,,431146,466730,35584,445234,445234,445234.0,0.07613663375377655,0.001,0.345703125,1.0,177.0,0.060546875,1.0,31.0,0.29911101510127386,0.0033962057903409006,0.0009760444469672317,-1.3452554715816709e-06,16.211628139019012,0.3885371304355954,1e-06,2.5644330978393555,4.0,-3.0,0.90625,1.0,0.0,1.6581830978393555,3.0,-3.0,0.0,0.0,0.0,2.55912446975708,3.9968531131744385,-3.032264232635498,-0.010312424972653389,0.7917018532752991,1.4999991655349731,-1.4999995231628418,-0.010312424972653389,1.4999991655349731,-1.4999995231628418,112.44921875,1024.0,18.0,0.00244140625,757.1484375,2048.0,402.0,0.001953125,39.53507399400405,11.256299092005065,1.654621870999108,41.39700648700091,93.92940772099973,0.17167069334249857,0.023244522255151733,0.006320439977632585,0.0009290743019396026,,
92,,,,,432563,463321,30758,448133,448134,448133.75,0.07913943380117416,0.001,0.2890625,1.0,148.0,0.060546875,1.0,31.0,0.364551531691705,0.01161566010165599,0.007601338111975741,-0.002161264674448889,6.974146664142609,0.38199972119827696,1e-06,2.556710958480835,4.0,-3.0,0.8876953125,1.0,0.0,1.6690155267715454,3.0,-3.0,0.0,0.0,0.0,2.551435947418213,3.997345209121704,-3.01511812210083,-0.01149597018957138,0.7749494910240173,1.4999992847442627,-1.4999995231628418,-0.01149597018957138,1.4999992847442627,-1.4999995231628418,109.73779296875,1024.0,21.0,0.001953125,765.5234375,2048.0,407.0,0.009765625,38.23279911400459,11.248217243002728,1.7130701670030248,42.46573210399947,93.75880058899929,0.17011786402248164,0.023690322422713905,0.00627503353797986,0.0009556690201323962,,
93,,,,,440415,468177,27762,453747,453748,453747.75,0.0815989151597023,0.001,0.294921875,1.0,151.0,0.068359375,1.0,35.0,0.41690702037885785,-0.02061359704748611,0.0057187079028153676,-0.0018209547363312595,25.83777630329132,0.32785843217162236,1e-06,2.4396719932556152,4.0,-3.0,0.8779296875,1.0,0.0,1.5617419481277466,3.0,-3.0,0.0,0.0,0.0,2.433518648147583,5.3845038414001465,-3.0203020572662354,-0.019282255321741104,0.7783564925193787,1.4999988079071045,-1.4999996423721313,-0.019282255321741104,1.4999988079071045,-1.4999996423721313,110.04052734375,1024.0,12.0,0.00244140625,776.185546875,2048.0,418.0,0.01171875,43.63390311499825,11.580402666004375,1.411052474999451,50.04345650799951,106.7842110920028,0.1936160909954085,0.02757228906809979,0.0063804187822443055,0.0007774432352554096,,
94,,,,,424505,444904,20399,435842,435843,435842.5,0.08282721787691116,0.001,0.3046875,1.0,156.0,0.06640625,1.0,34.0,0.3826653329389436,0.07269268881230216,0.007582639248409707,0.0029676360433735943,22.560597896575928,0.372113651669889,1e-06,2.6612181663513184,4.0,-3.0,0.9130859375,1.0,0.0,1.7481319904327393,3.0,-3.0,0.0,0.0,0.0,2.6553955078125,3.9987287521362305,-3.0154473781585693,-0.037298791110515594,0.7918064594268799,1.4999994039535522,-1.4999996423721313,-0.037298791110515594,1.4999994039535522,-1.4999996423721313,111.7607421875,1024.0,12.0,0.00390625,739.494140625,2034.0,389.0,0.0,46.94555447699531,11.161897664002026,1.3764966990056564,42.30496240699722,101.89144799899805,0.20510452573331403,0.02426619845873063,0.006402483502642598,0.0007895608499662473,,
