step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,dara/pi_correctness,dara/w_correctness,dara/active_groups_correctness,dara/pi_format,dara/w_format,dara/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
31,,,,,416857,444225,27368,427745,427745,427745.0,0.12893779575824738,0.001,0.3125,1.0,160.0,0.064453125,2.2019275302527213,33.0,0.15057322542582238,-0.03819148811245603,0.0015442684078672236,-7.861601436941003e-05,3.06968492269516,0.372244960348501,1e-06,2.5504088401794434,4.0,-3.0,0.919921875,1.0,0.0,1.6304868459701538,3.0,-3.0,0.0,0.0,0.0,2.5404489040374756,3.9976253509521484,-3.0228564739227295,-1.7816024211469994e-08,0.9999999403953552,4.177267074584961,-6.042839527130127,-1.7816024211469994e-08,4.177267074584961,-6.042839527130127,93.67578125,1024.0,30.0,0.00048828125,741.763671875,2048.0,414.0,0.005859375,37.37366553100583,11.243238694994943,1.3254778400005307,41.515279975006706,91.56484762599575,0.0007746892658011962,0.1948087315531349,0.006571227422293039,0.024264035801123747,,
32,,,,,432491,455966,23475,443466,443467,443466.5,0.06065118685364723,0.001,0.2734375,1.0,140.0,0.060546875,2.1251185925162073,31.0,0.1582216782302692,0.11737426418554166,0.012154078197360424,0.008931769411368617,37.5077143907547,0.3637258402541767,1e-06,2.5690035820007324,4.0,-3.0,0.9375,1.0,0.0,1.6315035820007324,3.0,-3.0,0.0,0.0,0.0,2.6289074420928955,76.5963134765625,-3.027672052383423,-7.046534022947526e-09,1.0,6.086145877838135,-6.012218475341797,-7.046534022947526e-09,6.086145877838135,-6.012218475341797,93.0458984375,1024.0,20.0,0.0009765625,773.099609375,2048.0,399.0,0.001953125,27.178964349004673,11.252804660005495,1.6878643719974207,44.084639900000184,84.546980015999,0.0009515174043571615,0.14262830397571696,0.006343661054445767,0.024852294310844326,,
33,,,,,423954,448568,24614,441634,441634,441634.0,0.06611979007720947,0.001,0.31640625,1.0,162.0,0.05078125,2.4961508830135313,26.0,0.16473103314638138,0.0212486133878601,0.0019277144938000831,0.00021843067914797474,11.562663316726685,0.3817726960063253,1e-06,2.596635580062866,4.0,-3.0,0.94091796875,1.0,0.0,1.6557176113128662,3.0,-3.0,0.0,0.0,0.0,2.6604666709899902,82.20214080810547,-3.024322271347046,1.006163863337406e-08,1.0000001192092896,4.448206901550293,-6.139501094818115,1.006163863337406e-08,4.448206901550293,-6.139501094818115,94.783203125,1024.0,32.0,0.0009765625,767.783203125,1821.0,389.0,0.0,32.49981292099983,11.306744706002064,1.339600874001917,41.79327365900099,87.045985251003,0.0007583207327798115,0.16742469925714434,0.006400517569979929,0.023658319818560723,,
34,,,,,430079,459525,29446,441784,441785,441784.5,0.06462860107421875,0.001,0.287109375,1.0,147.0,0.05078125,2.3777817717036513,26.0,0.15694737484057744,-0.04563816164930661,0.0012741721118800342,3.157621601227826e-08,85.22102564573288,0.3665575198021937,1e-06,2.542590618133545,4.0,-3.0,0.92626953125,1.0,0.0,1.616321086883545,3.0,-3.0,0.0,0.0,0.0,2.6040139198303223,78.42245483398438,-3.018211841583252,-2.1451464604638204e-08,0.9999998807907104,4.395530700683594,-6.163479804992676,-2.1451464604638204e-08,4.395530700683594,-6.163479804992676,98.6396484375,1024.0,22.0,0.0009765625,764.220703125,2048.0,416.0,0.00390625,31.642600674997084,11.22786153099878,1.342752032003773,43.55439347599895,87.88792116800323,0.0007598455989310246,0.15663568205667472,0.006353698200705762,0.024646854674620175,,
35,,,,,423179,461627,38448,437238,437239,437238.5,0.09455128014087677,0.001,0.291015625,1.0,149.0,0.056640625,2.2667004730406615,29.0,0.14131564646959305,-0.06743347898511023,0.0014565963546970281,4.401782549895619e-05,631.4649309515953,0.37808994201912643,1e-06,2.5796027183532715,4.0,-3.0,0.92431640625,1.0,0.0,1.6552865505218506,3.0,-3.0,0.0,0.0,0.0,2.6072447299957275,77.84932708740234,-3.032970666885376,-5.448324458257048e-09,0.9999998807907104,4.1711015701293945,-5.97976016998291,-5.448324458257048e-09,4.1711015701293945,-5.97976016998291,98.4599609375,1024.0,23.0,0.001953125,755.521484375,2048.0,393.0,0.001953125,36.45638113700261,11.28867888500099,1.3098664270000882,41.79867580499558,90.98749261299963,0.0007489427549267094,0.18079397130120414,0.006454531614325472,0.023899242521527485,,
36,,,,,428719,455728,27009,436239,436239,436239.0,-0.0056517962366342545,0.001,0.255859375,1.0,131.0,0.0625,2.023301757029831,32.0,0.15980078768113565,-0.0350659047092857,0.001680971627075482,-0.0002493754252006103,153.75927942991257,0.365247236534493,1e-06,2.6395585536956787,4.0,-3.0,0.92041015625,1.0,0.0,1.7191485166549683,3.0,-3.0,0.0,0.0,0.0,2.7856690883636475,85.97396850585938,-3.0115678310394287,-2.420210343245799e-08,0.9999999403953552,3.804060459136963,-5.525510787963867,-2.420210343245799e-08,3.804060459136963,-5.525510787963867,93.5859375,1024.0,29.0,0.00244140625,758.443359375,2048.0,393.0,0.00390625,34.70889497100143,11.630316313996445,1.3093293700003414,43.108280120002746,90.87085042699618,0.0007503509372158045,0.181092406351748,0.00666510577573099,0.02470450837729017,,
37,,,,,421834,445463,23629,436248,436249,436248.5,0.0539640337228775,0.001,0.232421875,1.0,119.0,0.0390625,2.4392621835300936,20.0,0.16027396082364279,-0.022525391188161128,0.0010988925631832459,6.0496484867802916e-05,684.1769161224365,0.3737451677506673,1e-06,2.507840394973755,4.0,-3.0,0.9228515625,1.0,0.0,1.5849885940551758,3.0,-3.0,0.0,0.0,0.0,2.584439277648926,90.01586151123047,-3.017408847808838,6.189361911879132e-09,0.9999997615814209,7.097573280334473,-7.077202320098877,6.189361911879132e-09,7.097573280334473,-7.077202320098877,96.3017578125,1024.0,23.0,0.0009765625,755.74609375,2048.0,389.0,0.005859375,35.86311062399909,11.521842184993147,1.3039554380011396,42.18472443300561,90.98850145300094,0.0007472549693587139,0.18183764120348783,0.006602797594142528,0.024174710304451254,,
38,,,,,434294,468172,33878,450131,450132,450131.5,0.009669343009591103,0.001,0.27734375,1.0,142.0,0.0390625,2.6645825188948455,20.0,0.12871582721990923,0.012318428034984296,0.013332761640119697,0.012093475171270492,43.70936703681946,0.37132413834865596,1e-06,2.743067502975464,4.0,-3.0,0.939453125,1.0,0.0,1.8036147356033325,3.0,-3.0,0.0,0.0,0.0,2.862778425216675,93.0642318725586,-3.034611701965332,-1.6462617935530943e-08,1.0,4.777730941772461,-6.395164489746094,-1.6462617935530943e-08,4.777730941772461,-6.395164489746094,94.1357421875,1024.0,20.0,0.00146484375,785.02734375,2048.0,413.0,0.009765625,27.16347562699957,11.258676020996063,1.5581549359994824,43.83938123899861,83.92712482599745,0.0008653887452885892,0.14089670432594828,0.006252992748228053,0.024348096744506113,,
39,,,,,431482,458029,26547,447562,447563,447562.25,0.05479952692985535,0.001,0.29296875,1.0,150.0,0.044921875,2.553769592276246,23.0,0.17734573781490326,-0.011034818411233925,0.001478539389227667,-8.382900376736577e-05,147.00405210256577,0.3735378853522348,1e-06,2.446042537689209,4.0,-3.0,0.923828125,1.0,0.0,1.5222142934799194,3.0,-3.0,0.0,0.0,0.0,2.5175814628601074,84.88458251953125,-3.0301530361175537,5.556255455729797e-09,1.0,6.887892723083496,-6.833487033843994,5.556255455729797e-09,6.887892723083496,-6.833487033843994,96.54736328125,1024.0,19.0,0.00146484375,777.59765625,2048.0,420.0,0.0078125,35.60336556499533,11.316340889003186,1.3478678920000675,43.33575293699687,91.72501139600354,0.0007528940901517429,0.18006142530936448,0.006321098846586807,0.024206550561959184,,
40,2.6996941644698382,0.975,1.7246941614896059,0.0,429740,436277,6537,432973,432974,432973.25,0.14588989317417145,0.001,0.263671875,1.0,135.0,0.0234375,3.3541019662496847,12.0,0.11866289204252618,0.049215007024551075,0.000900507640575857,-8.916839306039037e-06,3.757628083229065,0.37151398604735797,1e-06,2.674915075302124,4.0,-3.0,0.94140625,1.0,0.0,1.733508825302124,3.0,-3.0,0.0,0.0,0.0,2.6639530658721924,3.999596357345581,-3.0265259742736816,6.136166685877242e-09,1.0,6.780323505401611,-8.822386741638184,6.136166685877242e-09,6.780323505401611,-8.822386741638184,92.27978515625,1024.0,30.0,0.00048828125,753.37109375,2048.0,422.0,0.00390625,34.41801176700392,11.02122937799868,1.4761639400021522,42.07919912500074,112.03299031799543,0.0008523413051511567,0.18211648173705305,0.006363689545485015,0.024296650615829467,8.858205819997238,14.060777222999604
41,,,,,419461,440487,21026,430150,430151,430150.25,0.05999432131648064,0.001,0.251953125,1.0,129.0,0.0390625,2.539685019840059,20.0,0.14440499059855938,-0.040249230074031014,0.0013684271169560297,6.579871946347079e-06,132.4149290919304,0.3657566883928198,1e-06,2.7213134765625,4.0,-3.0,0.93359375,1.0,0.0,1.7877196073532104,3.0,-3.0,0.0,0.0,0.0,2.7989890575408936,92.98112487792969,-3.024106502532959,4.564570499354659e-09,1.0,4.355280876159668,-7.535354137420654,4.564570499354659e-09,4.355280876159668,-7.535354137420654,91.40673828125,1024.0,19.0,0.0009765625,748.73046875,2048.0,424.0,0.00390625,36.530654952002806,10.944204721999995,1.6589591569936601,42.5008212909961,91.74680848299613,0.0009641742373703491,0.19514134514240206,0.006360687179654083,0.02470114877940679,,
42,,,,,441342,446508,5166,444267,444268,444267.75,0.06034018099308014,0.001,0.2578125,1.0,132.0,0.029296875,2.9664793948382653,15.0,0.135146859784921,0.03164870552718639,0.009130990966999283,0.0049703756612871075,215.29125881195068,0.3811105820341031,1e-06,2.598986864089966,4.0,-3.0,0.939453125,1.0,0.0,1.6595337390899658,3.0,-3.0,0.0,0.0,0.0,2.6757006645202637,95.4617919921875,-3.0146167278289795,-3.1481706130875864e-09,1.0,3.1491453647613525,-6.7165422439575195,-3.1481706130875864e-09,3.1491453647613525,-6.7165422439575195,94.66552734375,1024.0,30.0,0.00146484375,773.044921875,2048.0,399.0,0.001953125,34.527249648999714,11.229370007997204,1.568169502003002,42.15206063500227,89.57928900499974,0.0008824461723830967,0.17809026253513716,0.006319032839991877,0.02371996427548605,,
43,,,,,435595,446806,11211,441207,441208,441207.25,0.09923575818538666,0.001,0.25390625,1.0,130.0,0.037109375,2.615741818902985,19.0,0.1504605258333272,-0.04589666085767335,0.0013124778894868132,-0.00023344425501598944,64.73426139354706,0.38084599429495586,1e-06,2.6283137798309326,4.0,-3.0,0.92724609375,1.0,0.0,1.701067566871643,3.0,-3.0,0.0,0.0,0.0,2.665679931640625,102.7734603881836,-3.0271689891815186,-2.1013253359569717e-08,1.000000238418579,5.102955341339111,-6.923623561859131,-2.1013253359569717e-08,5.102955341339111,-6.923623561859131,96.44189453125,1024.0,22.0,0.0009765625,765.291015625,2048.0,399.0,0.0078125,35.50996102600038,11.363903420002316,1.7048515729984501,41.93175367900403,90.63875737199851,0.0009660151623746267,0.1797854370395892,0.006439096037067793,0.023759669451830195,,
44,,,,,426331,458816,32485,441155,441156,441155.75,0.05495118722319603,0.001,0.20703125,1.0,106.0,0.03125,2.57390753524675,16.0,0.13810689862945985,0.13079243763510523,0.01077576636352801,0.009581090991810799,156.23411425948143,0.3808964567845735,1e-06,2.6118431091308594,4.0,-3.0,0.92041015625,1.0,0.0,1.691433072090149,3.0,-3.0,0.0,0.0,0.0,2.696795701980591,103.7024917602539,-3.0230329036712646,-6.307402600214118e-09,1.0,5.798333644866943,-7.932307720184326,-6.307402600214118e-09,5.798333644866943,-7.932307720184326,94.49951171875,1024.0,23.0,0.00244140625,767.1328125,2048.0,413.0,0.001953125,37.98081996899418,11.233678477001376,1.3119892489994527,41.87169018200075,92.51222168799723,0.0007434954939380551,0.19624781031334995,0.006366050129121844,0.023728405547247627,,
45,,,,,424523,447355,22832,436478,436479,436478.75,0.12149029970169067,0.001,0.2578125,1.0,132.0,0.044921875,2.395648228514071,23.0,0.11776836036608138,0.026803582489233594,0.0012172591663768579,-0.0001311856814999342,96.19711899757385,0.39424774105582866,1e-06,2.635138511657715,4.0,-3.0,0.9287109375,1.0,0.0,1.7064273357391357,3.0,-3.0,0.0,0.0,0.0,2.661530017852783,78.92738342285156,-3.029780626296997,-4.5818504545991345e-09,1.0000001192092896,4.965150833129883,-7.0765838623046875,-4.5818504545991345e-09,4.965150833129883,-7.0765838623046875,91.06201171875,1024.0,19.0,0.00048828125,761.435546875,1917.0,425.0,0.0,26.65925182000501,11.503483887005132,1.674735423999664,40.03309776000242,79.99965856600465,0.000959230789585784,0.14294888238293257,0.0065887995045607215,0.02292958005401318,,
46,,,,,432559,458455,25896,443248,443249,443248.25,0.05894342437386513,0.001,0.232421875,1.0,119.0,0.046875,2.226731535981231,24.0,0.14263373227982684,-0.08291660848170004,0.001283020457525834,-4.0361465302151466e-05,67.2969097495079,0.38146506870351454,1e-06,2.7049620151519775,4.0,-3.0,0.93310546875,1.0,0.0,1.7718567848205566,3.0,-3.0,0.0,0.0,0.0,2.7888965606689453,108.04460144042969,-3.0284669399261475,1.4466968956128312e-08,1.0,4.681258678436279,-6.548808574676514,1.4466968956128312e-08,4.681258678436279,-6.548808574676514,90.64111328125,1024.0,22.0,0.0009765625,775.078125,2048.0,399.0,0.005859375,28.4561536120018,11.218008270996506,1.5934295050028595,42.00722995900287,83.37847163600236,0.0008987229532225223,0.15329253749064983,0.006327158804911529,0.023692834635558557,,
47,,,,,420180,451078,30898,435231,435232,435231.75,0.10668431222438812,0.001,0.259765625,1.0,133.0,0.0234375,3.3291640592396967,12.0,0.11567064747214317,0.09515787963755429,0.009880462299666501,0.0070360216531558505,3.153024196624756,0.37798859724161066,1e-06,2.6404457092285156,4.0,-3.0,0.93408203125,1.0,0.0,1.706363558769226,3.0,-3.0,0.0,0.0,0.0,2.678746223449707,102.51364135742188,-3.030240774154663,-2.4485327543288804e-08,1.0000001192092896,7.187404155731201,-9.41060733795166,-2.4485327543288804e-08,7.187404155731201,-9.41060733795166,92.50341796875,1024.0,30.0,0.00048828125,757.55859375,2048.0,389.0,0.001953125,29.218925165005203,10.906870685998001,1.3517318930025795,41.60405581499799,83.2012280150011,0.0007764437526688824,0.1542327150337836,0.006264978764760384,0.02389764522866151,,
48,,,,,414747,446105,31358,437400,437401,437400.75,0.16331277787685394,0.001,0.212890625,1.0,109.0,0.02734375,2.7902892835178013,14.0,0.10580438561737537,-0.03918167945618431,0.0009362281998619437,0.00019906395730989363,3.7555407285690308,0.38747977163798225,1e-06,2.7032127380371094,4.0,-3.0,0.94580078125,1.0,0.0,1.7574121952056885,3.0,-3.0,0.0,0.0,0.0,2.691326141357422,3.998872756958008,-3.0137829780578613,1.9719140098573007e-08,0.9999999403953552,6.734767436981201,-9.16903305053711,1.9719140098573007e-08,6.734767436981201,-9.16903305053711,87.65771484375,1024.0,30.0,0.00048828125,766.640625,2048.0,416.0,0.00390625,40.591056037999806,11.665851097997802,1.3876561819997733,40.80230855300033,94.56505237900274,0.0007931263160841478,0.22610504524768307,0.006667713245803649,0.023320895399127878,,
49,,,,,439496,456525,17029,445568,445569,445568.5,0.1545138955116272,0.001,0.216796875,1.0,111.0,0.025390625,2.922064602034243,13.0,0.10988075670696074,-0.025524657414925676,0.0015357871344613453,0.00019865770038831538,2.9757849872112274,0.38090887797153766,1e-06,2.669039487838745,4.0,-3.0,0.9404296875,1.0,0.0,1.7286100387573242,3.0,-3.0,0.0,0.0,0.0,2.657118797302246,3.9957501888275146,-3.0240283012390137,4.772895856319792e-09,1.0,3.94559907913208,-9.181044578552246,4.772895856319792e-09,3.94559907913208,-9.181044578552246,93.6611328125,599.0,33.0,0.0,776.58984375,2048.0,402.0,0.009765625,29.966086878994247,11.193713865999598,1.3629715220013168,42.33611338699848,84.97278411700245,0.0007647373647381473,0.15622145408144308,0.0062805796785452735,0.023753986977871233,,
50,2.711341892555356,0.975,1.7363418884575368,0.0,440012,449494,9482,443201,443202,443201.5,0.06698732823133469,0.001,0.2109375,1.0,108.0,0.025390625,2.8823067684915684,13.0,0.11207623599932112,-0.029710848783624583,0.0013361371459503625,0.0001920031407217752,152.4927724301815,0.37625522472810635,1e-06,2.718315601348877,4.0,-3.0,0.93505859375,1.0,0.0,1.7832568883895874,3.0,-3.0,0.0,0.0,0.0,2.7951762676239014,101.62674713134766,-3.015064001083374,-4.3824157636151995e-09,1.0,4.86462926864624,-6.389058589935303,-4.3824157636151995e-09,4.86462926864624,-6.389058589935303,95.2060546875,1024.0,25.0,0.00244140625,770.421875,2048.0,407.0,0.0078125,45.73701539600006,11.266458621998027,1.629437320996658,42.645209685004374,122.64722645099391,0.0009191289520661922,0.23457044955944684,0.006355155962918687,0.024055203832232277,7.474232294000103,13.75794086100359
51,,,,,418044,449253,31209,435868,435869,435868.75,0.10883932560682297,0.001,0.185546875,1.0,95.0,0.03515625,2.2973414586817036,18.0,0.10825426491170094,-0.008517478339791554,0.001423485215817546,0.00019590090693688173,45.029995799064636,0.39455299050083237,1e-06,2.7553720474243164,4.0,-3.0,0.9384765625,1.0,0.0,1.8168954849243164,3.0,-3.0,0.0,0.0,0.0,2.7947945594787598,105.12284088134766,-3.0268261432647705,1.3059350045807605e-08,1.0,7.922161102294922,-7.862219333648682,1.3059350045807605e-08,7.922161102294922,-7.862219333648682,91.28271484375,1024.0,23.0,0.00048828125,760.0234375,2048.0,389.0,0.001953125,34.08286358299665,11.760347290000936,1.3178316019984777,39.91108251600235,87.18803900599596,0.0007558649260806594,0.18231297417448075,0.006745348966862695,0.022891686153229816,,
52,,,,,422830,453240,30410,438371,438371,438371.0,0.02063046768307686,0.001,0.220703125,1.0,113.0,0.017578125,3.5433819375782165,9.0,0.10636933546127944,-0.14617315880642653,0.000989982735863405,4.67068318890785e-05,214.48518726229668,0.3784379196888014,1e-06,2.7182817459106445,4.0,-3.0,0.94287109375,1.0,0.0,1.7754106521606445,3.0,-3.0,0.0,0.0,0.0,2.845839738845825,101.05583953857422,-3.025667667388916,0.0,1.0000001192092896,2.680947780609131,-6.01298189163208,0.0,2.680947780609131,-6.01298189163208,94.654296875,1024.0,24.0,0.0029296875,761.5390625,2048.0,399.0,0.001953125,39.831971379004244,11.663811563004856,1.325805336004123,41.860716830000456,94.78840020800271,0.0007560977665060663,0.20547619513342263,0.006651792410426817,0.023872882119255413,,
53,,,,,423584,447038,23454,433358,433359,433358.5,0.05648548901081085,0.001,0.1953125,1.0,100.0,0.021484375,3.0151134457776365,11.0,0.1077279482036829,-0.06370304439527293,0.0014071777967425683,-5.73467948470352e-05,129.38722586631775,0.37302468001015504,1e-06,2.657752752304077,4.0,-3.0,0.93701171875,1.0,0.0,1.7207411527633667,3.0,-3.0,0.0,0.0,0.0,2.752397060394287,113.82752990722656,-3.0196948051452637,-3.1932405164525335e-08,0.9999999403953552,4.669122695922852,-7.941115379333496,-3.1932405164525335e-08,4.669122695922852,-7.941115379333496,94.2626953125,1024.0,25.0,0.0009765625,752.140625,2048.0,413.0,0.00390625,33.76847270500002,11.478643684000417,1.3318933180053136,41.94440882300114,88.92994308599737,0.0007683553674413411,0.17492086353276365,0.0066219098529280125,0.02419729209361368,,
54,,,,,429460,458199,28739,446454,446455,446454.25,0.10250125825405121,0.001,0.212890625,1.0,109.0,0.033203125,2.5321462647095156,17.0,0.15131387474636238,0.08019667711729804,0.001023529718319575,-2.4479539585324044e-05,3.0337929725646973,0.3761125886208523,1e-06,2.60732102394104,4.0,-3.0,0.9306640625,1.0,0.0,1.6766571998596191,3.0,-3.0,0.0,0.0,0.0,2.6487832069396973,109.99918365478516,-3.033447504043579,0.0,1.000000238418579,6.962824821472168,-6.898006916046143,0.0,6.962824821472168,-6.898006916046143,96.50439453125,1024.0,19.0,0.00048828125,775.4765625,2047.0,418.0,0.0,40.83764817099291,11.303884110995568,1.3266829529966344,42.941479764995165,96.52761155599728,0.0007428997220861009,0.20662538729814617,0.006329811011428141,0.02404584555136118,,
55,,,,,424965,459749,34784,441669,441670,441669.5,0.15852105617523193,0.001,0.169921875,1.0,87.0,0.03515625,2.1984843263788196,18.0,0.1102842499812444,0.03682295215160896,0.0008116433416338017,7.63421401643427e-05,3.609833300113678,0.38081739299476336,1e-06,2.6983094215393066,4.0,-3.0,0.9384765625,1.0,0.0,1.7598328590393066,3.0,-3.0,0.0,0.0,0.0,2.6860544681549072,3.999755859375,-3.027472734451294,8.99342378346546e-09,1.0000001192092896,8.469204902648926,-8.473288536071777,8.99342378346546e-09,8.469204902648926,-8.473288536071777,92.7861328125,494.0,33.0,0.0,769.849609375,2048.0,402.0,0.009765625,28.82536600199819,11.74196272300469,1.326247646000411,41.926046168999164,83.92249228099536,0.0007507013988969189,0.1516916948312241,0.006646351357182627,0.023731572006330054,,
56,,,,,430211,455280,25069,440514,440514,440514.0,0.056666839867830276,0.001,0.21484375,1.0,110.0,0.025390625,2.908872369413698,13.0,0.09896011522104001,-0.09588386189064076,0.0011984825953198918,0.00018554540054475214,166.31022188067436,0.37657349168496684,1e-06,2.7610063552856445,4.0,-3.0,0.9423828125,1.0,0.0,1.8186235427856445,3.0,-3.0,0.0,0.0,0.0,2.852332592010498,111.25889587402344,-3.016355276107788,1.4690452410093258e-08,1.0,8.046260833740234,-7.924202919006348,1.4690452410093258e-08,8.046260833740234,-7.924202919006348,97.376953125,1024.0,27.0,0.001953125,763.001953125,2048.0,399.0,0.009765625,34.87763274099416,12.15243858499889,1.3790478489972884,42.32232815200405,90.83811578500172,0.0007826356534623691,0.1748883443698686,0.00689673800662345,0.024018719128111734,,
57,,,,,433303,461843,28540,445563,445564,445563.75,0.055745385587215424,0.001,0.1796875,1.0,92.0,0.025390625,2.660248687044705,13.0,0.11471853243807952,0.07681850638861458,0.011475099920062348,0.010967029611128965,97.18003231287003,0.3720854381012059,1e-06,2.635484457015991,4.0,-3.0,0.93408203125,1.0,0.0,1.7014024257659912,3.0,-3.0,0.0,0.0,0.0,2.7300915718078613,113.85501861572266,-3.0305593013763428,1.6036646455219739e-09,1.0000001192092896,5.778936386108398,-7.858615875244141,1.6036646455219739e-09,5.778936386108398,-7.858615875244141,92.91943359375,1024.0,7.0,0.00146484375,777.322265625,2048.0,416.0,0.005859375,34.33991423199768,11.419723734004947,1.3026449660028447,43.322248631004186,90.48973179599852,0.0007308970747748469,0.18045241557757888,0.006407457818328436,0.024307547814989543,,
58,,,,,432429,458803,26374,448444,448444,448444.0,0.04754534363746643,0.001,0.185546875,1.0,95.0,0.021484375,2.9387690682262932,11.0,0.09809202986458937,-0.07425342911155894,0.0006813934674331297,-0.00010736798164240705,72.34413611888885,0.35906365542497476,1e-06,2.8040647506713867,4.0,-3.0,0.94677734375,1.0,0.0,1.8572876453399658,3.0,-3.0,0.0,0.0,0.0,2.901319742202759,113.16986846923828,-3.0356082916259766,1.4100126399796409e-08,1.0,8.14023494720459,-8.0223388671875,1.4100126399796409e-08,8.14023494720459,-8.0223388671875,97.2265625,1024.0,24.0,0.0009765625,778.640625,2048.0,389.0,0.005859375,32.56413768499624,11.331528971997614,1.3312038119984209,45.16323386300064,90.48995319200185,0.0007421237724210943,0.163540265593593,0.0063171371297183225,0.025177744524957767,,
59,,,,,430520,450789,20269,437671,437672,437671.25,0.11338581144809723,0.001,0.19140625,1.0,98.0,0.015625,3.5,8.0,0.10942627309725203,-0.004422849654380618,0.001019775004383048,0.00022991293390705009,123.2044607102871,0.3698736816574519,1e-06,2.764833688735962,4.0,-3.0,0.9345703125,1.0,0.0,1.8302634954452515,3.0,-3.0,0.0,0.0,0.0,2.7991743087768555,92.30741119384766,-3.0421550273895264,1.9312375698632422e-08,1.0,6.1984124183654785,-9.1536226272583,1.9312375698632422e-08,6.1984124183654785,-9.1536226272583,92.59033203125,1024.0,32.0,0.00048828125,762.236328125,2048.0,407.0,0.0078125,29.842408447002526,11.132232180003484,1.5912587569982861,42.74702946199977,85.41980945500109,0.0009089349351815353,0.15737591798023745,0.006358786520706743,0.024417316343031313,,
60,2.6901487071067094,0.975,1.7151487059891224,0.0,431739,471031,39292,446003,446004,446003.75,0.1542360931634903,0.001,0.1953125,1.0,100.0,0.0234375,2.886751345948129,12.0,0.10473751785854499,-0.01466494652753075,0.0014143871803147098,0.00011923385231777199,3.074733257293701,0.3798120371617617,1e-06,2.8086047172546387,4.0,-3.0,0.94140625,1.0,0.0,1.8671988248825073,3.0,-3.0,0.0,0.0,0.0,2.7963476181030273,3.997199773788452,-3.0206096172332764,7.3813875012263e-09,1.0000001192092896,9.29518985748291,-9.281576156616211,7.3813875012263e-09,9.29518985748291,-9.281576156616211,96.89990234375,1024.0,23.0,0.00048828125,774.201171875,2048.0,414.0,0.005859375,34.99040547000186,11.249410463999084,1.737422994003282,42.50781165900116,111.63196062999486,0.0009738836242987205,0.17631760721791204,0.006305670335730968,0.023827048348248846,7.389585899996746,13.66393479800172
61,,,,,437574,452616,15042,446020,446020,446020.0,0.15696559846401215,0.001,0.185546875,1.0,95.0,0.0234375,2.8136571693556887,12.0,0.10712866559624672,-0.03664154006789128,0.0015438337383481364,0.00016373680506755287,2.8584503829479218,0.37299840300501075,1e-06,2.736511707305908,4.0,-3.0,0.94775390625,1.0,0.0,1.7887578010559082,3.0,-3.0,0.0,0.0,0.0,2.724308490753174,3.9966495037078857,-3.0235042572021484,1.2511562452743874e-08,0.9999998807907104,8.258410453796387,-8.179234504699707,1.2511562452743874e-08,8.258410453796387,-8.179234504699707,95.279296875,1024.0,15.0,0.0009765625,775.853515625,2048.0,399.0,0.005859375,41.021374001997174,11.241220837000583,1.4065012040009606,43.25153545400099,97.04467499499879,0.0007883621833107039,0.2102237152389007,0.006300850206829617,0.02424304709093818,,
62,,,,,423110,445633,22523,435545,435546,435545.25,0.0010207034647464752,0.001,0.177734375,1.0,91.0,0.021484375,2.8762349126466136,11.0,0.08664206142226855,-0.11604038793593645,0.0011897023097844795,9.285113210353302e-05,172.5886211693287,0.36709163166036163,1e-06,2.6943466663360596,4.0,-3.0,0.92431640625,1.0,0.0,1.7700306177139282,3.0,-3.0,0.0,0.0,0.0,2.8406717777252197,110.8322982788086,-3.034134864807129,4.741400161378806e-09,0.9999998807907104,2.9580183029174805,-7.221189022064209,4.741400161378806e-09,2.9580183029174805,-7.221189022064209,100.56884765625,1024.0,27.0,0.00146484375,750.10546875,2048.0,402.0,0.00390625,31.956082055003208,11.085898520002957,1.2939370649983175,42.84910441700049,87.28745333600091,0.0007427110415039066,0.15515297285948199,0.006363230066223289,0.024595093401317367,,
