step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gdpo/pi_correctness,gdpo/w_correctness,gdpo/active_groups_correctness,gdpo/pi_format,gdpo/w_format,gdpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/ref,timing_per_token_ms/gen,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
63,,,,,417591,444606,27015,427363,427364,427363.75,0.1214786171913147,0.001,0.146484375,1.0,75.0,0.02734375,1.0,14.0,0.21570708250094736,-0.04086484829895198,0.02796980060936351,-0.017103691904724525,4.706699788570404,0.37635647903744884,1e-06,1.9216461181640625,4.0,-3.0,0.056640625,1.0,0.0,1.8650054931640625,3.0,-3.0,0.0,0.0,0.0,1.9371871948242188,9.56021785736084,-3.021024227142334,-3.3081597905493254e-08,0.9999998807907104,3.3687989711761475,-6.672460079193115,-3.3081597905493254e-08,3.3687989711761475,-6.672460079193115,75.67333984375,1024.0,17.0,0.00537109375,759.021484375,2048.0,416.0,0.005859375,37.362831405996985,10.76124061900191,1.2884015240051667,41.03365967399441,90.5502867000032,0.0007536913952137768,0.006295129511453598,0.24108318808352736,0.024003942586376597,,
64,,,,,418428,447019,28591,427167,427168,427167.75,0.12719663977622986,0.001,0.12890625,1.0,66.0,0.02734375,1.0,14.0,0.25500567633144816,0.15663867369936457,0.03218870584307046,-0.032360386866473384,104.8535532951355,0.3726821336034199,1e-06,2.0005040168762207,4.0,-3.0,0.06201171875,1.0,0.0,1.9384922981262207,3.0,-3.0,0.0,0.0,0.0,2.004746913909912,7.539660930633545,-3.026000499725342,-2.044320623895146e-08,0.9999998807907104,3.917578935623169,-6.670803546905518,-2.044320623895146e-08,3.917578935623169,-6.670803546905518,75.80615234375,1024.0,1.0,0.00390625,758.505859375,2048.0,399.0,0.005859375,33.55990927899984,10.79057444200589,1.2983133919988177,41.42808932600019,87.1819924559968,0.0007598381385291947,0.006315185569372858,0.2161654950950386,0.024245796485104616,,
65,,,,,422036,437914,15878,430581,430582,430581.5,0.131434366106987,0.001,0.111328125,1.0,57.0,0.029296875,1.0,15.0,0.1354581245686859,0.09645046412021786,0.002157070759234817,-1.4752535987229618e-05,4.065054714679718,0.3739336044501661,1e-06,1.8494364023208618,4.0,-3.0,0.08837890625,1.0,0.0,1.7610574960708618,3.0,-3.0,0.0,0.0,0.0,1.8544174432754517,7.933294296264648,-3.022307872772217,2.322288361611413e-09,0.9999998211860657,7.459011554718018,-7.457644462585449,2.322288361611413e-09,7.459011554718018,-7.457644462585449,76.9990234375,1024.0,1.0,0.00390625,763.98046875,2048.0,414.0,0.00390625,34.47794853000232,10.869753326005593,1.3083941270015202,41.59891201699793,88.36664674599888,0.0007596669428444558,0.006311089379133563,0.21863830285237437,0.024152751579548777,,
66,,,,,430365,443377,13012,436049,436050,436049.25,0.141789972782135,0.001,0.142578125,1.0,73.0,0.02734375,1.0,14.0,0.15857166584966512,-0.013112130093163457,0.001009069228593003,-8.435749381972309e-05,18.657680690288544,0.38369606951586394,1e-06,1.8446078300476074,4.0,-3.0,0.080078125,1.0,0.0,1.7645297050476074,3.0,-3.0,0.0,0.0,0.0,1.8388501405715942,3.9967470169067383,-3.027036428451538,5.520213175458366e-09,0.9999997615814209,4.50320291519165,-6.6605377197265625,5.520213175458366e-09,4.50320291519165,-6.6605377197265625,72.88330078125,1024.0,17.0,0.0009765625,778.775390625,2048.0,416.0,0.00390625,38.33554822599399,11.176376791998337,1.6098667800033581,41.08233117799682,92.3186024769966,0.0009229844908593228,0.006407749120081239,0.2568287825410779,0.023553721958010948,,
67,,,,,413619,439590,25971,425224,425225,425224.5,0.11835987120866776,0.001,0.126953125,1.0,65.0,0.05078125,1.0,26.0,0.21636692803752208,0.058872003274570615,0.006132530649275785,0.0010000861346790252,32.092462599277496,0.38496441116805136,1e-06,1.9172197580337524,4.0,-3.0,0.0830078125,1.0,0.0,1.8342119455337524,3.0,-3.0,0.0,0.0,0.0,1.932782530784607,7.548094749450684,-3.0277671813964844,-2.841083635019004e-08,1.0,6.595228672027588,-6.596594333648682,-2.841083635019004e-08,6.595228672027588,-6.596594333648682,75.5263671875,1024.0,16.0,0.005859375,754.990234375,2048.0,399.0,0.001953125,28.338772292001522,10.838833515997976,1.3487368600035552,39.91282828000112,80.55692895899847,0.0007929557563143441,0.0063724182849283,0.18321139588048413,0.023465738850890015,,
68,,,,,418846,428040,9194,423874,423875,423874.75,0.14046931266784668,0.001,0.14453125,1.0,74.0,0.029296875,1.0,15.0,0.30028355926541345,-0.019738002879811183,0.005117148015415296,-0.004018798268418777,52.29099482297897,0.3821316557725116,1e-06,1.8848518133163452,4.0,-3.0,0.06494140625,1.0,0.0,1.8199104070663452,3.0,-3.0,0.0,0.0,0.0,1.8882462978363037,10.367419242858887,-3.026519298553467,-6.770446869808211e-09,0.9999998211860657,6.43001127243042,-6.374722480773926,-6.770446869808211e-09,6.43001127243042,-6.374722480773926,70.42919921875,1024.0,16.0,0.00341796875,757.451171875,2048.0,393.0,0.00390625,39.049678804003634,11.278681208001217,1.2968044559966074,40.08961399500549,91.82314939200296,0.0007648512066339215,0.006652130852333866,0.2707289901067231,0.02364472877601549,,
69,,,,,435975,479385,43410,454877,454878,454877.75,0.1412350833415985,0.001,0.134765625,1.0,69.0,0.041015625,1.0,21.0,0.2007181528645257,-0.04181213372697433,0.0009509336610790342,-0.002335230738875301,33.525187253952026,0.38555675967537767,1e-06,1.8563346862792969,4.0,-3.0,0.09130859375,1.0,0.0,1.7650260925292969,3.0,-3.0,0.0,0.0,0.0,1.855043888092041,8.045989036560059,-3.038128137588501,1.200605037610103e-08,0.9999998807907104,4.246586799621582,-6.173372745513916,1.200605037610103e-08,4.246586799621582,-6.173372745513916,74.46826171875,1024.0,1.0,0.00341796875,813.96484375,2048.0,413.0,0.01171875,38.89386362799996,11.963615318003576,1.5977791039986187,42.78101975500613,95.34833236800478,0.0008781365454776688,0.00657518163836524,0.25502333358249546,0.02351237214559633,,
70,1.8562933936715127,0.075,1.7812933936715125,0.0,420509,430753,10244,424181,424182,424181.75,0.13646262884140015,0.001,0.103515625,1.0,53.0,0.02734375,1.0,14.0,0.13034343363584153,0.035987926996313035,0.002075180155640867,-0.0006554972216170947,43.57829964160919,0.36743958593350445,1e-06,1.9857250452041626,4.0,-3.0,0.0771484375,1.0,0.0,1.9085766077041626,3.0,-3.0,0.0,0.0,0.0,1.9871764183044434,8.35944652557373,-3.027618885040283,6.9667378532756175e-09,0.9999998807907104,5.213488578796387,-7.154233455657959,6.9667378532756175e-09,5.213488578796387,-7.154233455657959,68.44482421875,1024.0,15.0,0.001953125,760.03515625,2048.0,389.0,0.00390625,27.32221296699572,10.919137732998934,1.5714272629993502,41.69818727800157,104.72060147200682,0.0009261520934124053,0.0064354122572452335,0.19491502027462615,0.024575660832886828,9.022744025001884,14.078073669996229
71,,,,,411382,440335,28953,429122,429123,429122.75,0.1432545930147171,0.001,0.13671875,1.0,70.0,0.021484375,1.0,11.0,0.1774645417130419,-0.08000639807765506,0.0010213599993481434,0.0007632488307730714,21.08187884092331,0.3756238394089701,1e-06,1.908137321472168,4.0,-3.0,0.068359375,1.0,0.0,1.839777946472168,3.0,-3.0,0.0,0.0,0.0,1.9096662998199463,7.666507720947266,-3.0338425636291504,7.578084826320719e-09,1.0,6.4496564865112305,-3.877054452896118,7.578084826320719e-09,6.4496564865112305,-3.877054452896118,70.78857421875,1024.0,1.0,0.0029296875,767.341796875,2048.0,399.0,0.005859375,34.31231092400412,10.885852338004042,1.3082012490049237,41.219486608002626,87.8438577870038,0.0007621369695529564,0.006341922176116299,0.23667743351615192,0.024013808757519045,,
72,,,,,416425,446417,29992,429801,429802,429801.5,0.14564085006713867,0.001,0.115234375,1.0,59.0,0.025390625,1.0,13.0,0.18340440949292056,0.09677315426857344,0.01870187876297028,0.015115409640072488,19.828416645526886,0.37990134675025933,1e-06,1.85105299949646,4.0,-3.0,0.09130859375,1.0,0.0,1.75974440574646,3.0,-3.0,0.0,0.0,0.0,1.85446298122406,11.513699531555176,-3.046748638153076,1.4071219744948849e-08,0.9999999403953552,5.544717311859131,-6.836867332458496,1.4071219744948849e-08,5.544717311859131,-6.836867332458496,72.0107421875,1024.0,17.0,0.0029296875,767.4453125,2048.0,393.0,0.00390625,33.07138362599653,10.860818508997909,1.2814354689980973,40.931713523001235,86.25254453099478,0.0007453647026581441,0.006317345628736701,0.2242462172391579,0.023808498529554478,,
73,,,,,416850,429995,13145,423980,423981,423980.25,0.1364624798297882,0.001,0.142578125,1.0,73.0,0.01953125,1.0,10.0,0.2685038661584258,-0.052537749820787995,0.014037900883912309,0.018754389677789213,20.867797672748566,0.38015503867888034,1e-06,1.8461405038833618,4.0,-3.0,0.08203125,1.0,0.0,1.7641092538833618,3.0,-3.0,0.0,0.0,0.0,1.853082299232483,8.971263885498047,-3.0337765216827393,4.734068248524181e-09,0.9999997615814209,3.455589532852173,-6.808422088623047,4.734068248524181e-09,3.455589532852173,-6.808422088623047,75.54345703125,1024.0,17.0,0.00390625,752.54296875,2048.0,418.0,0.001953125,32.36187318700104,10.808080662995053,1.6557557790001738,40.296260435003205,85.22312384699762,0.0009763165731187796,0.006372985925049017,0.20917358713877332,0.023760694298262244,,
74,,,,,402541,441813,39272,422035,422035,422035.0,0.1446727067232132,0.001,0.119140625,1.0,61.0,0.025390625,1.0,13.0,0.1403814192604402,0.0428877632486923,0.001247452664317499,0.0027183737575200966,9.749376714229584,0.3839267633869226,1e-06,1.9429746866226196,4.0,-3.0,0.08642578125,1.0,0.0,1.8565489053726196,3.0,-3.0,0.0,0.0,0.0,1.9463320970535278,8.496963500976562,-3.0463743209838867,1.1757233409070977e-08,0.9999999403953552,7.272359371185303,-7.2397918701171875,1.1757233409070977e-08,7.272359371185303,-7.2397918701171875,70.974609375,1024.0,17.0,0.00244140625,753.3125,2048.0,389.0,0.0078125,32.04629563599883,10.845686258995556,1.304257408999547,39.71656629899371,84.02269379099744,0.0007726002636034611,0.006424636735694644,0.22046764932991297,0.023526820227584035,,
75,,,,,418738,444222,25484,431114,431115,431114.25,0.13762733340263367,0.001,0.11328125,1.0,58.0,0.033203125,1.0,17.0,0.10625399805472366,0.09777226021729543,0.0006314970565394365,-5.762715474182707e-05,3.9674899578094482,0.38350976010885046,1e-06,1.968264102935791,4.0,-3.0,0.07568359375,1.0,0.0,1.892580509185791,3.0,-3.0,0.0,0.0,0.0,1.9682563543319702,8.839998245239258,-3.0178465843200684,-6.083656689526151e-09,0.9999998807907104,3.8458571434020996,-7.568612575531006,-6.083656689526151e-09,3.8458571434020996,-7.568612575531006,68.58251953125,1024.0,1.0,0.00146484375,773.4375,2048.0,418.0,0.005859375,33.82374871600041,11.097488113002328,1.5223536120029166,40.63776145200245,87.20571556100185,0.0008828017236747084,0.006435352179267055,0.2408121255330842,0.02356554060321739,,
76,,,,,408052,452484,44432,435964,435965,435964.5,0.13931885361671448,0.001,0.140625,1.0,72.0,0.0234375,1.0,12.0,0.11175335797348193,-0.028967661916145256,0.0004965277704676348,5.7109796054127014e-05,5.23885053396225,0.37445243335361134,1e-06,1.8861511945724487,4.0,-3.0,0.09423828125,1.0,0.0,1.7919129133224487,3.0,-3.0,0.0,0.0,0.0,1.8805166482925415,8.580129623413086,-3.0546083450317383,-8.612634494475913e-10,0.9999997615814209,6.8398919105529785,-6.877799987792969,-8.612634494475913e-10,6.8398919105529785,-6.877799987792969,69.2060546875,1024.0,1.0,0.00048828125,782.287109375,2048.0,407.0,0.001953125,29.821979405001912,11.093959256002563,1.5895010089952848,42.06714025200199,84.67269288999523,0.0009114853439874604,0.006361733154879906,0.21040808419293827,0.02412303080411478,,
77,,,,,411486,439765,28279,428557,428557,428557.0,0.14613057672977448,0.001,0.146484375,1.0,75.0,0.01953125,1.0,10.0,0.1796651332406327,0.00938842332522784,0.0008866729601452659,-0.00011048938001424955,5.296417415142059,0.3757117894131901,1e-06,1.9157155752182007,4.0,-3.0,0.0966796875,1.0,0.0,1.8190358877182007,3.0,-3.0,0.0,0.0,0.0,1.9123444557189941,8.700700759887695,-3.035789728164673,-6.880301661738031e-09,0.9999998211860657,4.205842971801758,-7.2950825691223145,-6.880301661738031e-09,4.205842971801758,-7.2950825691223145,69.3046875,1024.0,3.0,0.0009765625,767.720703125,2048.0,399.0,0.005859375,30.637821830001485,10.924604337000346,1.5242132299972582,41.22276219299965,84.44134071499866,0.0008891543190271411,0.00637290041756426,0.2158565961419336,0.024047420875752616,,
78,,,,,412016,447072,35056,433146,433147,433146.75,0.14011606574058533,0.001,0.126953125,1.0,65.0,0.015625,1.0,8.0,0.12965537374839187,0.011997558060102165,0.0007358904352128905,0.002287090200460235,31.530567586421967,0.3814737200610724,1e-06,1.9123793840408325,4.0,-3.0,0.09814453125,1.0,0.0,1.8142348527908325,3.0,-3.0,0.0,0.0,0.0,1.909507393836975,6.668219566345215,-3.0616538524627686,-5.038848893690329e-09,0.9999998211860657,3.4687976837158203,-6.748153209686279,-5.038848893690329e-09,3.4687976837158203,-6.748153209686279,70.97412109375,1024.0,1.0,0.001953125,775.015625,2048.0,416.0,0.005859375,33.42712638199737,10.983585242000117,1.3142188080018968,41.030994399996416,86.8741336880048,0.0007585297638744241,0.0063394133985768784,0.2299688788276796,0.023681924428612482,,
79,,,,,416813,461903,45090,439437,439438,439437.5,0.13989189267158508,0.001,0.134765625,1.0,69.0,0.029296875,1.0,15.0,0.09817436759670575,-0.09272267798272273,0.0008739706303458661,9.247718256422862e-05,14.034331381320953,0.38336971721295826,1e-06,1.8143806457519531,4.0,-3.0,0.09033203125,1.0,0.0,1.7240486145019531,3.0,-3.0,0.0,0.0,0.0,1.8126434087753296,6.524033546447754,-3.0272669792175293,-9.504765863255216e-09,0.9999999403953552,7.054549217224121,-7.046004295349121,-9.504765863255216e-09,7.054549217224121,-7.046004295349121,73.6845703125,1024.0,1.0,0.00146484375,784.591796875,2048.0,389.0,0.001953125,29.628895615001966,11.281430963004823,2.1471587599953637,41.45716844999697,84.64659300299536,0.0012215381937109165,0.006418108925048968,0.1963400767033913,0.02358536108661469,,
80,1.8906115755438804,0.0875,1.8031115755438805,0.0,407375,425675,18300,418784,418785,418784.75,0.14410832524299622,0.001,0.103515625,1.0,53.0,0.015625,1.0,8.0,0.15564636197606369,0.08992197500940945,0.005391151151603221,0.0029767775007972625,18.835672795772552,0.3804848507276017,1e-06,1.8967924118041992,4.0,-3.0,0.07177734375,1.0,0.0,1.8250151872634888,3.0,-3.0,0.0,0.0,0.0,1.8984861373901367,9.688578605651855,-3.023496150970459,3.4781086899471347e-09,1.0,3.8797755241394043,-7.700378894805908,3.4781086899471347e-09,3.8797755241394043,-7.700378894805908,68.54833984375,1024.0,1.0,0.00244140625,749.390625,2048.0,393.0,0.001953125,24.82563222200406,10.625922101004107,1.6906922169946483,39.793681846000254,98.17281432500022,0.0010092847321891785,0.006343307690289646,0.17683711612901523,0.023755450649767126,7.469173270997999,13.659566964000987
81,,,,,421992,467188,45196,442584,442585,442584.75,0.13169890642166138,0.001,0.095703125,1.0,49.0,0.01953125,1.0,10.0,0.19544779546558858,0.0750592784024775,0.0012052024598233403,-0.003848951732288697,35.151612639427185,0.3872346452126606,1e-06,2.0311665534973145,4.0,-3.0,0.0810546875,1.0,0.0,1.950111985206604,3.0,-3.0,0.0,0.0,0.0,2.039437770843506,9.24647331237793,-3.0151145458221436,3.7023164534133457e-09,0.9999997019767761,4.18696928024292,-8.28648853302002,3.7023164534133457e-09,4.18696928024292,-8.28648853302002,72.44677734375,1024.0,16.0,0.00341796875,791.9765625,2048.0,399.0,0.0078125,35.213448105998395,11.322122744000808,1.3268545140017522,41.40053039600025,89.38123248199554,0.0007494917719158604,0.006395454624227794,0.2373337653988879,0.023385651220472602,,
82,,,,,411514,462466,50952,428372,428373,428372.75,0.14811968803405762,0.001,0.095703125,1.0,49.0,0.01953125,1.0,10.0,0.14825890739930087,-0.024751887431946295,0.010524683515541255,0.004426292723596346,3.6797314286231995,0.37278560587016296,1e-06,2.0206291675567627,4.0,-3.0,0.10791015625,1.0,0.0,1.9127190113067627,3.0,-3.0,0.0,0.0,0.0,2.0242133140563965,9.3450345993042,-3.026693344116211,1.0597684507729355e-08,0.9999998807907104,6.735996246337891,-5.7051591873168945,1.0597684507729355e-08,6.735996246337891,-5.7051591873168945,67.49169921875,1024.0,1.0,0.00244140625,769.173828125,2048.0,407.0,0.005859375,28.053990845000953,11.228072409998276,1.6002084860010655,41.59112081499916,82.61145980299625,0.0009338878850259881,0.006552746649966809,0.2029618142060363,0.024272739579606288,,
83,,,,,410896,428825,17929,419646,419646,419646.0,0.1368645578622818,0.001,0.107421875,1.0,55.0,0.025390625,1.0,13.0,0.17689586227892765,0.05932544028785612,0.000948386821879207,0.005357380482321007,3.842372715473175,0.38258043794653734,1e-06,2.0246076583862305,4.0,-3.0,0.095703125,1.0,0.0,1.9289045333862305,3.0,-3.0,0.0,0.0,0.0,2.0292227268218994,9.345494270324707,-3.0314793586730957,-1.1112532227741667e-08,0.9999998211860657,6.320601463317871,-7.996779441833496,-1.1112532227741667e-08,6.320601463317871,-7.996779441833496,69.728515625,1024.0,16.0,0.001953125,749.892578125,2048.0,414.0,0.005859375,32.14632394700311,11.276941196003463,1.2707986699970206,39.57760022099683,84.37913286600087,0.0007570658781431376,0.006718127419303093,0.22510800780792634,0.023577968228576485,,
84,,,,,419954,433297,13343,425290,425291,425290.75,0.11838378012180328,0.001,0.1015625,1.0,52.0,0.017578125,1.0,9.0,0.14273217510032868,-0.021328245913277248,0.0008758413834064933,0.00034572238808193233,3.8029590845108032,0.37370831795837134,1e-06,1.994438648223877,4.0,-3.0,0.07568359375,1.0,0.0,1.918755054473877,3.0,-3.0,0.0,0.0,0.0,2.010166645050049,9.359463691711426,-3.0380914211273193,-2.0163163583220012e-08,0.9999997615814209,4.072025299072266,-8.099575996398926,-2.0163163583220012e-08,4.072025299072266,-8.099575996398926,70.94677734375,1024.0,1.0,0.00439453125,759.69921875,2048.0,426.0,0.005859375,31.917086053996172,10.875056985998526,1.3172624739963794,41.08200290900277,85.31163768899569,0.0007743305456304772,0.006392718972843006,0.2196648707423738,0.024149363058685598,,
85,,,,,415908,432475,16567,424140,424140,424140.0,0.129330575466156,0.001,0.1015625,1.0,52.0,0.0234375,1.0,12.0,0.21648082480733766,0.02618464144300027,0.03475172970853425,-0.014659001263900226,7.401608228683472,0.3879587405144411,1e-06,2.0272369384765625,4.0,-3.0,0.09326171875,1.0,0.0,1.933975338935852,3.0,-3.0,0.0,0.0,0.0,2.0435659885406494,9.5199613571167,-3.023085355758667,-5.005343250985561e-09,1.0,4.073055267333984,-8.138113975524902,-5.005343250985561e-09,4.073055267333984,-8.138113975524902,71.44921875,1024.0,1.0,0.00439453125,756.94921875,2048.0,389.0,0.0078125,29.510798343995702,10.970841980997648,1.3764727970046806,39.54324490900035,81.52126403299917,0.0008113316340151133,0.006466521656173461,0.2016756761795125,0.023307896513533474,,
86,,,,,399608,453533,53925,431658,431659,431658.75,0.13831333816051483,0.001,0.08203125,1.0,42.0,0.015625,1.0,8.0,0.24956661851943604,-0.014958651412078845,0.04301778674250402,-0.016373026677423956,3.3764584064483643,0.3828994475702144,1e-06,1.9906781911849976,4.0,-3.0,0.07421875,1.0,0.0,1.9164594411849976,3.0,-3.0,0.0,0.0,0.0,1.9937801361083984,8.940634727478027,-3.0303475856781006,-9.886703900008342e-09,0.9999998807907104,5.6096577644348145,-8.374267578125,-9.886703900008342e-09,5.6096577644348145,-8.374267578125,72.34521484375,1024.0,17.0,0.00244140625,770.73828125,2048.0,416.0,0.001953125,26.971124030998908,11.265570964002109,1.3362528489960823,40.70815100400068,80.39181458600069,0.0007739058046408664,0.006524581607578966,0.1820368380162315,0.023576581619161364,,
87,,,,,427833,452057,24224,440042,440043,440042.5,0.11421730369329453,0.001,0.099609375,1.0,51.0,0.015625,1.0,8.0,0.3412484886959709,-0.05433736073559728,0.014661286021221494,-0.01597213338541694,9.519272208213806,0.3855833415247271,1e-06,1.9478294849395752,4.0,-3.0,0.0859375,1.0,0.0,1.8618919849395752,3.0,-3.0,0.0,0.0,0.0,1.9725027084350586,9.079755783081055,-3.044731378555298,-1.5724427981922418e-08,0.9999998211860657,4.781154632568359,-8.386540412902832,-1.5724427981922418e-08,4.781154632568359,-8.386540412902832,75.8115234375,1024.0,1.0,0.00732421875,783.646484375,2048.0,420.0,0.00390625,34.55805933499505,11.653676494999672,1.3533448239977588,41.33145678200526,89.0005521139974,0.0007688716567137031,0.006620767593470899,0.2225789912212586,0.02348151416170328,,
88,,,,,400088,446567,46479,429760,429761,429760.75,0.12420034408569336,0.001,0.1171875,1.0,60.0,0.01953125,1.0,10.0,0.2926965622343765,-0.0006018042532277519,0.0017171765633473366,-0.0018795646723572582,16.36781668663025,0.3836829609015803,1e-06,2.0219717025756836,4.0,-3.0,0.0869140625,1.0,0.0,1.9350577592849731,3.0,-3.0,0.0,0.0,0.0,2.0440280437469482,8.221028327941895,-3.039682388305664,-1.1394824639410217e-08,0.9999999403953552,4.182347297668457,-8.410530090332031,-1.1394824639410217e-08,4.182347297668457,-8.410530090332031,73.23193359375,1024.0,1.0,0.00732421875,766.14453125,2048.0,399.0,0.005859375,29.20705874200212,11.59616616099811,1.3101062760033528,40.46476123100001,82.70676580200234,0.0007621137318864932,0.006745710352212312,0.1947409886850967,0.02353912102896787,,
89,,,,,403132,439725,36593,425884,425885,425884.25,0.13394023478031158,0.001,0.095703125,1.0,49.0,0.013671875,1.0,7.0,0.18898935482138768,0.13119472023182815,0.0016138955584860273,-0.0009019009903568076,9.765516579151154,0.3682395083089368,1e-06,1.9759447574615479,4.0,-3.0,0.07421875,1.0,0.0,1.9017260074615479,3.0,-3.0,0.0,0.0,0.0,1.984440803527832,7.657354831695557,-3.036775827407837,-1.028155338644865e-08,0.9999998211860657,4.343760967254639,-4.3454670906066895,-1.028155338644865e-08,4.343760967254639,-4.3454670906066895,69.56689453125,1024.0,1.0,0.00390625,762.23828125,2048.0,393.0,0.001953125,25.575785166998685,10.909122554003261,1.8071491900045658,41.78644629700284,80.19167831099912,0.0010608218019359519,0.006403807228139606,0.17951320718310618,0.02452922730589523,,
90,1.8906115755438804,0.0875,1.8031115755438805,0.0,419281,429197,9916,425383,425384,425383.25,0.12834134697914124,0.001,0.095703125,1.0,49.0,0.025390625,1.0,13.0,0.12132908465407256,0.029479218466024446,0.0010884937281454249,2.2916280743499684e-06,45.251900255680084,0.3922117161016273,1e-06,1.9170136451721191,4.0,-3.0,0.09619140625,1.0,0.0,1.8208222389221191,3.0,-3.0,0.0,0.0,0.0,1.9334323406219482,8.895498275756836,-3.040879487991333,-1.1118310716540236e-08,0.9999998807907104,3.9239180088043213,-7.288074970245361,-1.1118310716540236e-08,3.9239180088043213,-7.288074970245361,75.05322265625,1024.0,16.0,0.0068359375,755.7734375,2047.0,419.0,0.0,30.27947272300662,10.906620428002498,1.4266404790032539,39.19358243500028,103.77115130199672,0.0008384442023770646,0.006409878872759151,0.19699219123803174,0.023034276993158687,7.39734940299968,14.43772324600286
91,,,,,413554,450796,37242,429648,429648,429648.0,0.11831580102443695,0.001,0.09765625,1.0,50.0,0.029296875,1.0,15.0,0.49291313885311994,0.013044350481192981,0.05061633345654367,-0.048817496045038364,104.54975879192352,0.38970663323558075,1e-06,1.8993479013442993,4.0,-3.0,0.0986328125,1.0,0.0,1.8007149696350098,3.0,-3.0,0.0,0.0,0.0,1.929571270942688,7.8325653076171875,-3.041001081466675,-2.1935159466579535e-08,0.9999999403953552,8.076740264892578,-8.048781394958496,-2.1935159466579535e-08,8.076740264892578,-8.048781394958496,77.443359375,1024.0,1.0,0.01123046875,761.712890625,2048.0,399.0,0.009765625,36.564970986000844,10.814986163000867,1.3671944579982664,39.935734476996004,88.82145380699512,0.0007955317248062754,0.0062929340780132036,0.23054255243247865,0.023237472580458888,,
92,,,,,429626,457947,28321,442975,442976,442975.5,0.11276398599147797,0.001,0.12890625,1.0,66.0,0.017578125,1.0,9.0,0.45155732257158626,-0.060029466436909776,0.02237599846141945,-0.02914787496531192,64.94366502761841,0.3776079011013676,1e-06,1.8873016834259033,4.0,-3.0,0.08349609375,1.0,0.0,1.8038055896759033,3.0,-3.0,0.0,0.0,0.0,1.9178943634033203,6.664825916290283,-3.0379960536956787,1.4616923227350753e-09,0.9999998807907104,5.295541286468506,-6.7267632484436035,1.4616923227350753e-09,5.295541286468506,-6.7267632484436035,81.5556640625,1024.0,1.0,0.0146484375,783.630859375,2048.0,416.0,0.001953125,30.705777057002706,11.172667295999418,1.4059080539955175,42.42791759400279,85.83051819200045,0.0007934457176500267,0.006305465706342347,0.18383830695222722,0.02394484435030989,,
93,,,,,426095,447826,21731,439203,439204,439203.25,0.11307685077190399,0.001,0.076171875,1.0,39.0,0.021484375,1.0,11.0,0.42628004706154266,-0.038042212215562664,0.0032028020689419162,0.0074122270534568695,71.4722009897232,0.3828503743942228,1e-06,1.9509690999984741,4.0,-3.0,0.08984375,1.0,0.0,1.8611253499984741,3.0,-3.0,0.0,0.0,0.0,1.9822466373443604,6.56205940246582,-3.0356523990631104,1.1459781568134986e-08,0.9999998211860657,4.435115337371826,-8.733270645141602,1.1459781568134986e-08,4.435115337371826,-8.733270645141602,83.21923828125,1024.0,1.0,0.01708984375,774.599609375,2048.0,389.0,0.001953125,33.28919301299902,11.607089324003027,1.4441761199996108,41.53924600299797,87.9827725560026,0.000822043165663967,0.006606900861960281,0.19532128762034948,0.023644659962669887,,
94,,,,,425148,443076,17928,433905,433906,433905.25,0.11563505977392197,0.001,0.095703125,1.0,49.0,0.033203125,1.0,17.0,0.42184419675419726,-0.05657277603944143,0.0013816080056130887,0.026049765539604173,41.26214098930359,0.37597451034785795,1e-06,2.029675245285034,4.0,-3.0,0.09814453125,1.0,0.0,1.9315308332443237,3.0,-3.0,0.0,0.0,0.0,2.0597150325775146,7.176520824432373,-3.041109800338745,-1.852136399804749e-08,0.9999998211860657,4.197371959686279,-8.253677368164062,-1.852136399804749e-08,4.197371959686279,-8.253677368164062,82.06298828125,1024.0,1.0,0.015625,765.408203125,2048.0,425.0,0.00390625,28.70422568500362,11.376838791999035,1.5844126880037948,41.71350514000369,83.49099086599745,0.0009128794178013488,0.006554909621397203,0.17079240582514874,0.024033763788294617,,
