step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
33,,,,,439468,464417,24949,447691,447692,447691.5,0.06575330346822739,0.001,0.00341796875,0.99658203125,0.19034356822570164,-0.06976271613190571,0.0007704407131920258,1.1060996621381492e-05,216.86052250862122,0.37626777196691497,1e-06,2.563709020614624,4.0,-3.0,0.884765625,1.0,0.0,1.678943395614624,3.0,-3.0,0.0,0.0,0.0,2.618665933609009,36.47406768798828,-3.0355377197265625,-1.570688823449018e-08,0.9907853007316589,3.228194236755371,-4.676325798034668,-1.570688823449018e-08,3.228194236755371,-4.676325798034668,98.6650390625,1024.0,22.0,0.00390625,775.732421875,2048.0,402.0,0.00390625,47.918196668999826,11.869485311000062,1.3932191619996956,43.02556790400013,104.3128843100003,0.0007780017947625182,0.2371413135757615,0.006628160971896977,0.02402634844753593,,
34,,,,,418264,460985,42721,443009,443010,443009.75,0.11070124804973602,0.001,0.00634765625,0.99365234375,0.13515994261051045,-0.04017216995647498,0.0012233898461121938,-7.596926448529522e-07,2.626349449157715,0.376443676101108,1e-06,2.402003288269043,4.0,-3.0,0.87451171875,1.0,0.0,1.5274914503097534,3.0,-3.0,0.0,0.0,0.0,2.4098079204559326,37.139892578125,-3.0277621746063232,-3.0296047892619526e-09,0.9853897094726562,4.691822052001953,-4.713069438934326,-3.0296047892619526e-09,4.691822052001953,-4.713069438934326,100.82958984375,1024.0,16.0,0.0009765625,764.423828125,2048.0,421.0,0.01171875,37.42660324999997,12.540354075000323,1.6617475640005068,42.589904178000324,94.32000827699994,0.0009377601531346132,0.18124350844314002,0.00707679349890173,0.024034405663758147,,
35,,,,,424973,462742,37769,437039,437039,437039.0,0.058645930141210556,0.001,0.0087890625,0.9912109375,0.13268671621536388,-0.02218305923301598,0.0009127320231998276,0.00017987156322839116,108.99606508016586,0.3846647767210253,1e-06,2.6395246982574463,4.0,-3.0,0.896484375,1.0,0.0,1.7430404424667358,3.0,-3.0,0.0,0.0,0.0,2.7045235633850098,37.75551223754883,-3.028334856033325,-1.4787782554037676e-08,0.978426456451416,3.3280162811279297,-4.950331687927246,-1.4787782554037676e-08,3.3280162811279297,-4.950331687927246,94.720703125,1024.0,20.0,0.00244140625,758.87109375,1995.0,399.0,0.0,29.288270584999736,12.240851816999566,1.316748682999787,41.016487455999595,83.95897944399985,0.0007532214991109415,0.1509798058900537,0.007002150733115103,0.023462715830852392,,
36,,,,,430459,452005,21546,441567,441568,441567.25,0.04435040429234505,0.001,0.00244140625,0.99755859375,0.15452451234062511,-0.05705566027124102,0.0011344390785476813,-7.935228303116068e-05,196.47712993621826,0.3722775464954968,1e-06,2.6566696166992188,4.0,-3.0,0.89404296875,1.0,0.0,1.7626266479492188,3.0,-3.0,0.0,0.0,0.0,2.7436985969543457,40.702545166015625,-3.0202853679656982,-8.980045151929517e-09,0.9972841739654541,5.829657554626465,-5.751873016357422,-8.980045151929517e-09,5.829657554626465,-5.751873016357422,101.22119140625,1024.0,1.0,0.00537109375,761.21484375,2048.0,393.0,0.005859375,37.70903950699994,12.203250787000798,1.3894004679996215,42.84830691700063,94.25032300000021,0.0007866301610907633,0.18190476412077097,0.006909055634787678,0.024259219245200265,,
37,,,,,425094,454296,29202,439506,439507,439506.25,0.06254971027374268,0.001,0.00634765625,0.99365234375,0.15758466000358265,0.03131373889433841,0.0012384345037086556,9.920301454258151e-05,213.8409719467163,0.3821938078580447,1e-06,2.6099820137023926,4.0,-3.0,0.896484375,1.0,0.0,1.7134976387023926,3.0,-3.0,0.0,0.0,0.0,2.6761207580566406,43.32349395751953,-3.016089916229248,-8.095763170956616e-09,0.9880033731460571,4.382964134216309,-5.127432823181152,-8.095763170956616e-09,4.382964134216309,-5.127432823181152,99.39306640625,1024.0,19.0,0.00244140625,759.017578125,2048.0,402.0,0.001953125,36.85611710299963,12.202987064999434,1.3471338899998955,41.540520188999835,92.04503311000008,0.000766276867507513,0.18106042584140872,0.006941304625929344,0.023629083880490797,,
38,,,,,417040,471075,54035,436806,436807,436806.25,0.045368220657110214,0.001,0.00146484375,0.99853515625,0.16121187408765156,-0.018533369718352333,0.02225459612867174,0.02254344056127593,21.63880968093872,0.3705271620544494,1e-06,2.51442551612854,4.0,-3.0,0.88818359375,1.0,0.0,1.6262418031692505,3.0,-3.0,0.0,0.0,0.0,2.6012706756591797,45.92638397216797,-3.0264291763305664,9.726282002020525e-09,0.9937849640846252,2.4271044731140137,-4.665285110473633,9.726282002020525e-09,2.4271044731140137,-4.665285110473633,98.05126953125,1024.0,17.0,0.00439453125,755.0859375,2048.0,416.0,0.00390625,38.750595749999775,12.112946528000066,1.3764603909994548,42.579732756999874,94.91363489099967,0.0007877980174273232,0.1929724053702761,0.006932676975203575,0.024369919590779592,,
39,,,,,434441,456112,21671,443130,443130,443130.0,0.12483438849449158,0.001,0.00146484375,0.99853515625,0.19943320552508037,0.07274125851690769,0.001284402736928314,0.00015778797278471758,16.831507325172424,0.3907174858404019,1e-06,2.6023006439208984,4.0,-3.0,0.88232421875,1.0,0.0,1.7199763059616089,3.0,-3.0,0.0,0.0,0.0,2.614490509033203,44.35978317260742,-3.02213978767395,-1.584410647126333e-08,0.9938347935676575,3.3581652641296387,-4.377674102783203,-1.584410647126333e-08,3.3581652641296387,-4.377674102783203,97.810546875,1024.0,18.0,0.00341796875,767.677734375,2048.0,407.0,0.005859375,37.41039043300043,12.16523246899942,1.354646173999754,41.02999523000017,92.06886985399979,0.0007642487385190317,0.18675687630044743,0.006863241299956796,0.023147832030104128,,
40,2.711282369866967,0.9625,1.748782365769148,0.0,435625,469066,33441,450082,450083,450082.5,0.0014672335237264633,0.001,0.00732421875,0.99267578125,0.1545987432041476,-0.02452590166320724,0.01349636226809854,0.04630617491315089,7334.472221791744,0.38375439693571267,1e-06,2.5472872257232666,4.0,-3.0,0.90576171875,1.0,0.0,1.6415255069732666,3.0,-3.0,0.0,0.0,0.0,2.680802345275879,52.156795501708984,-3.016956329345703,3.0712603571458885e-09,0.9824583530426025,3.3058605194091797,-4.429708003997803,3.0712603571458885e-09,3.3058605194091797,-4.429708003997803,97.0361328125,1024.0,22.0,0.00341796875,782.03125,2048.0,399.0,0.0078125,37.900654441999905,11.903070134999325,1.3771151060000193,42.44159934599975,133.2581747690001,0.0007649237117639651,0.19071430806622003,0.006611604614153697,0.023574344340204157,7.409583695999572,32.116151254000215
41,,,,,415998,463292,47294,443464,443464,443464.0,-0.04332924634218216,0.001,0.00537109375,0.99462890625,0.15537379934422432,-0.02618413908226836,0.012983305817244635,0.03834917144002893,8.590607702732086,0.38207188429403505,1e-06,2.57026743888855,4.0,-3.0,0.90478515625,1.0,0.0,1.6654822826385498,3.0,-3.0,0.0,0.0,0.0,2.7426915168762207,61.43585205078125,-3.0208845138549805,-3.462987763214187e-08,0.9878014326095581,2.9576048851013184,-4.235519886016846,-3.462987763214187e-08,2.9576048851013184,-4.235519886016846,103.271484375,1024.0,28.0,0.00390625,762.869140625,2048.0,425.0,0.0078125,38.38930556699961,11.707472656999926,1.3514698280005177,41.93458053199993,93.48525997499928,0.0007618824910254935,0.18150971899290597,0.006600012998236568,0.023640352166128437,,
42,,,,,427059,461654,34595,441101,441102,441101.5,0.08912348747253418,0.001,0.00830078125,0.99169921875,0.15097686226169268,-0.029630457082142434,0.001779298697753499,-0.0001790567808105455,3.560727536678314,0.36940825606412786,1e-06,2.6063852310180664,4.0,-3.0,0.9140625,1.0,0.0,1.6923229694366455,3.0,-3.0,0.0,0.0,0.0,2.650571346282959,60.71797180175781,-3.025038957595825,4.838156097974888e-09,0.980866551399231,4.955091953277588,-4.915853977203369,4.838156097974888e-09,4.955091953277588,-4.915853977203369,98.5576171875,1024.0,22.0,0.00146484375,762.96875,2048.0,389.0,0.00390625,38.42212766500052,11.71209093699963,1.5935650419996819,43.16247122000004,94.98748307200003,0.0009031736697787708,0.19035367391476926,0.00663797954495713,0.0244628907519018,,
43,,,,,429698,444726,15028,438005,438006,438005.25,0.11229327321052551,0.001,0.00341796875,0.99658203125,0.1439701036132615,0.12252866521734616,0.012351730856482453,0.009590545137425893,23.802680373191833,0.3685312701480304,1e-06,2.607187509536743,4.0,-3.0,0.92333984375,1.0,0.0,1.6838476657867432,3.0,-3.0,0.0,0.0,0.0,2.6248419284820557,59.50522232055664,-3.037238836288452,7.719918038162632e-09,0.9965265989303589,3.4104952812194824,-4.849719524383545,7.719918038162632e-09,3.4104952812194824,-4.849719524383545,100.37158203125,1024.0,20.0,0.00146484375,755.107421875,2048.0,399.0,0.00390625,39.11545851699975,11.662227605000226,1.359431154000049,42.92913276099989,95.17245486200045,0.000775921723541013,0.19028637979480423,0.006656442819464051,0.024502635962125964,,
44,,,,,433169,465674,32505,450480,450481,450480.5,0.03205523639917374,0.001,0.00146484375,0.99853515625,0.14042628784814187,-0.029518787178301042,0.012834656052291393,0.04509930966007174,196.8461613357067,0.3800201249354066,1e-06,2.6119606494903564,4.0,-3.0,0.9326171875,1.0,0.0,1.679343342781067,3.0,-3.0,0.0,0.0,0.0,2.7157931327819824,62.515296936035156,-3.0331342220306396,9.973558867670818e-09,0.9980834126472473,4.499861240386963,-4.349414348602295,9.973558867670818e-09,4.499861240386963,-4.349414348602295,98.6083984375,1024.0,24.0,0.00244140625,781.236328125,2048.0,402.0,0.0078125,37.65170354900056,12.021287447999384,1.3656246229993485,42.895993100999476,94.0392015819998,0.0007578711081830115,0.18644072071800227,0.006671369486581208,0.023805688093601986,,
45,,,,,430844,462321,31477,449811,449812,449811.75,0.08280156552791595,0.001,0.00146484375,0.99853515625,0.14181162195745856,0.02130180486710742,0.012711599840258714,0.017995060737121094,4.149721145629883,0.3771102571151715,1e-06,2.679980993270874,4.0,-3.0,0.939453125,1.0,0.0,1.7405275106430054,3.0,-3.0,0.0,0.0,0.0,2.7298965454101562,67.8595199584961,-3.027902603149414,-9.405313861066134e-09,0.9975292086601257,5.344063758850098,-5.294419288635254,-9.405313861066134e-09,5.344063758850098,-5.294419288635254,95.06005859375,1024.0,18.0,0.0009765625,783.478515625,2048.0,399.0,0.001953125,32.728535029999875,12.181017992000307,1.3483925789996647,43.112908475999575,89.47309317600048,0.0007494204959072683,0.16811193083114537,0.0067700643613691205,0.023961639772637985,,
46,,,,,437626,453689,16063,442193,442193,442193.0,0.05225484073162079,0.001,0.0009765625,0.9990234375,0.15922718333701294,0.03294341210275888,0.01413527158438228,0.01617421832779655,63.987750232219696,0.3772476829014142,1e-06,2.6404941082000732,4.0,-3.0,0.919921875,1.0,0.0,1.7205722332000732,3.0,-3.0,0.0,0.0,0.0,2.724517583847046,73.33866882324219,-3.0327985286712646,-1.1125846022252972e-08,0.9991695880889893,3.970961570739746,-4.951263904571533,-1.1125846022252972e-08,3.970961570739746,-4.951263904571533,96.431640625,1024.0,30.0,0.001953125,767.2265625,2048.0,427.0,0.005859375,40.471759990000464,12.205127413999435,1.2932525090000127,42.35242603000006,96.45269190399995,0.0007311584019873747,0.2049286046523427,0.006900339565528759,0.02394453667855442,,
47,,,,,436910,450314,13404,443699,443700,443699.5,0.11527542769908905,0.001,0.0009765625,0.9990234375,0.1443320638660727,-0.02268492696999476,0.0016022577805540942,5.065206196691022e-05,14.897718667984009,0.3816603258445414,1e-06,2.633981704711914,4.0,-3.0,0.92529296875,1.0,0.0,1.7086888551712036,3.0,-3.0,0.0,0.0,0.0,2.657259225845337,74.03776550292969,-3.0433688163757324,-2.460177395136043e-09,0.9966143369674683,4.005529880523682,-5.611400604248047,-2.460177395136043e-09,4.005529880523682,-5.611400604248047,96.9111328125,1024.0,18.0,0.00048828125,769.689453125,2048.0,416.0,0.00390625,40.50703270900067,12.23046198099928,1.3312312199996086,42.02852735399938,96.18955911900048,0.0007500747803409789,0.20409238846902197,0.00689118535236082,0.02368073851446721,,
48,,,,,425570,448838,23268,435766,435767,435766.75,0.04190976172685623,0.001,0.00048828125,0.99951171875,0.13161687013404122,-0.11627806135421169,0.00138090774597568,2.1847416441044608e-05,57.055339992046356,0.379342485893443,1e-06,2.58209490776062,4.0,-3.0,0.92626953125,1.0,0.0,1.6558253765106201,3.0,-3.0,0.0,0.0,0.0,2.6831092834472656,84.46131134033203,-3.0412817001342773,1.1229847274307758e-08,0.9995042085647583,3.63630747795105,-5.586308479309082,1.1229847274307758e-08,3.63630747795105,-5.586308479309082,95.53857421875,1024.0,30.0,0.00146484375,755.568359375,2048.0,389.0,0.001953125,30.856016198999896,12.026361890000771,1.343191062999722,41.50664698199944,86.02176206799959,0.0007705906101140816,0.1576998011836673,0.006899540803652855,0.02381242200213729,,
49,,,,,421144,454181,33037,432885,432886,432885.25,0.041079770773649216,0.001,0.00146484375,0.99853515625,0.12307193990925262,0.009586487671938437,0.012068411309255993,0.0374350115760786,94.32535058259964,0.3773542835481442,1e-06,2.8189542293548584,4.0,-3.0,0.92919921875,1.0,0.0,1.889755129814148,3.0,-3.0,0.0,0.0,0.0,2.919832229614258,84.66840362548828,-3.0244789123535156,1.994236242808256e-08,0.9937817454338074,2.9646990299224854,-5.805495262145996,1.994236242808256e-08,2.9646990299224854,-5.805495262145996,95.64306640625,1024.0,34.0,0.00244140625,749.8359375,2048.0,418.0,0.005859375,38.713517426999715,11.954227360000004,1.3375071740001658,41.44533677099935,93.55572974500046,0.0007724374842987638,0.1976419764801366,0.006903808434221312,0.023935521463828664,,
50,2.7560442704707384,0.9625,1.7935442686080934,0.0,425552,446903,21351,438569,438569,438569.0,0.07524856179952621,0.001,0.001953125,0.998046875,0.1421921350832643,-0.056361655748834644,0.013431373901328007,0.01686414604673387,110.36377161741257,0.3726643747949067,1e-06,2.6689224243164062,4.0,-3.0,0.923828125,1.0,0.0,1.7450940608978271,3.0,-3.0,0.0,0.0,0.0,2.736405372619629,85.97240447998047,-3.0358216762542725,5.003907066480906e-09,0.9980373978614807,5.815906047821045,-5.744422912597656,5.003907066480906e-09,5.815906047821045,-5.744422912597656,95.29296875,1024.0,29.0,0.0009765625,761.287109375,2048.0,407.0,0.001953125,35.92024021599991,11.764429284000471,1.3238822860002983,42.47967568400054,127.6477479109999,0.0007546602051218271,0.184055340315638,0.00670614503305094,0.024214932931876477,7.692601216999719,28.366711358999964
51,,,,,435097,449214,14117,440741,440742,440741.25,0.11520257592201233,0.001,0.00048828125,0.99951171875,0.13061702164510886,-0.08499260850561162,0.002016072551487014,-5.3758697496656775e-05,4.39210569858551,0.3893594779615722,1e-06,2.6216983795166016,4.0,-3.0,0.9306640625,1.0,0.0,1.6910340785980225,3.0,-3.0,0.0,0.0,0.0,2.651357412338257,82.82369232177734,-3.0198817253112793,-2.2662385745775282e-08,0.9995978474617004,2.8014025688171387,-5.488037109375,-2.2662385745775282e-08,2.8014025688171387,-5.488037109375,94.68408203125,1024.0,22.0,0.00048828125,766.138671875,2048.0,413.0,0.009765625,31.10845955199966,12.125971565000327,1.3097870579995288,40.9213679960003,85.5817742449999,0.0007429455820163922,0.16042482738134967,0.006878169200750059,0.02321167351365472,,
52,,,,,430254,463206,32952,447958,447959,447958.5,0.1597719043493271,0.001,0.0009765625,0.9990234375,0.14027051411328778,-0.012182941547625007,0.0012242827121348632,9.738392104590012e-06,3.250520348548889,0.375868192121432,1e-06,2.7315990924835205,4.0,-3.0,0.935546875,1.0,0.0,1.79605233669281,3.0,-3.0,0.0,0.0,0.0,2.7188711166381836,4.000058174133301,-3.0310094356536865,9.963398106549448e-09,0.9993571043014526,3.390472888946533,-6.763463973999023,9.963398106549448e-09,3.390472888946533,-6.763463973999023,95.7177734375,1024.0,30.0,0.00048828125,779.201171875,2048.0,399.0,0.00390625,36.67913374799991,12.248391029000231,1.3277587140000833,43.102040975999444,93.45761220000077,0.0007410054246096922,0.1871097982349636,0.006835672851949584,0.024054706505178183,,
53,,,,,429414,440701,11287,436469,436470,436469.25,0.07320178300142288,0.001,0.00244140625,0.99755859375,0.09905774904681104,-0.07834472906376634,0.0015436344526408771,5.619038100641254e-05,99.47708988189697,0.38383881932764063,1e-06,2.75624942779541,4.0,-3.0,0.9287109375,1.0,0.0,1.827538251876831,3.0,-3.0,0.0,0.0,0.0,2.8337182998657227,95.22880554199219,-3.015894889831543,-2.8984397104636628e-08,0.9970270395278931,4.014287948608398,-5.956269264221191,-2.8984397104636628e-08,4.014287948608398,-5.956269264221191,94.59619140625,1024.0,22.0,0.0009765625,757.8828125,2048.0,389.0,0.0078125,30.84319348000008,12.249811374999808,1.4709774599996308,41.09905931600042,85.76848229200004,0.0008425435812486393,0.15920464494949277,0.0070164229066536805,0.023540638496297516,,
54,,,,,436204,468790,32586,451029,451029,451029.0,0.12526172399520874,0.001,0.0009765625,0.9990234375,0.12417124428095357,0.0008727297592427462,0.0015690384372588127,0.007122543652287512,3.435989022254944,0.39289675030535626,1e-06,2.7781736850738525,4.0,-3.0,0.9326171875,1.0,0.0,1.845556616783142,3.0,-3.0,0.0,0.0,0.0,2.807534694671631,87.41171264648438,-3.03379225730896,4.9642259192239635e-09,0.9941082000732422,3.5645272731781006,-6.186450958251953,4.9642259192239635e-09,3.5645272731781006,-6.186450958251953,96.0546875,1024.0,32.0,0.00048828125,784.861328125,2048.0,393.0,0.00390625,31.08390381299978,11.88642709999931,1.469532750000326,41.547027956999955,86.1015867799997,0.0008145444915960647,0.15801089778873414,0.006588504896580547,0.023029022500216146,,
55,,,,,402841,453781,50940,427748,427749,427748.25,0.07384337484836578,0.001,0.00048828125,0.99951171875,0.10191689458276544,-0.01783314992540649,0.001883707826241984,-6.920157388127077e-05,112.34213757514954,0.3814211028537085,1e-06,2.8020546436309814,4.0,-3.0,0.9453125,1.0,0.0,1.856742024421692,3.0,-3.0,0.0,0.0,0.0,2.8829782009124756,105.63873291015625,-3.032341957092285,-1.9518238136839727e-09,0.9992378354072571,3.6201109886169434,-6.184048175811768,-1.9518238136839727e-09,3.6201109886169434,-6.184048175811768,91.61376953125,1024.0,24.0,0.0009765625,743.83203125,1832.0,414.0,0.0,28.529902383999797,11.820188800000324,1.3299554000004719,40.487567571,82.27746614099942,0.0007773003162493779,0.15205810730979238,0.006908379403071973,0.023663198838919854,,
56,,,,,430077,452746,22669,443107,443108,443107.75,0.015650656074285507,0.001,0.00244140625,0.99755859375,0.10994104809802153,0.0013632759881398544,0.004404286530816221,-5.0990804413294396e-05,406.03160589933395,0.3740987065822469,1e-06,2.6941585540771484,4.0,-3.0,0.9375,1.0,0.0,1.7566584348678589,3.0,-3.0,0.0,0.0,0.0,2.827831506729126,102.24054718017578,-3.02995228767395,-3.165487072465112e-08,0.9964892268180847,3.060188055038452,-6.045195579528809,-3.165487072465112e-08,3.060188055038452,-6.045195579528809,97.91357421875,1024.0,33.0,0.00146484375,767.53125,2048.0,407.0,0.005859375,29.722715017000155,12.150322460000098,1.4432343720000063,42.80468244900021,86.22377691400015,0.0008142682970451353,0.14822300746034278,0.006855173747243248,0.024150267315906915,,
57,,,,,428347,446152,17805,436437,436438,436437.25,0.016355441883206367,0.001,0.001953125,0.998046875,0.09668027712353344,-0.024189803428177177,0.0013669246751493935,0.00018734604217852707,31.613668084144592,0.3797426665846761,1e-06,2.8271679878234863,4.0,-3.0,0.9384765625,1.0,0.0,1.8886913061141968,3.0,-3.0,0.0,0.0,0.0,2.9608120918273926,104.83135986328125,-3.0162065029144287,7.406542490429047e-09,0.9970167279243469,3.2447402477264404,-6.375617027282715,7.406542490429047e-09,3.2447402477264404,-6.375617027282715,96.57080078125,1024.0,25.0,0.00146484375,755.845703125,2034.0,416.0,0.0,34.88717612399978,12.130907435999688,1.506346396000481,41.50329844400039,90.12654673100042,0.0008628653924478726,0.17639652802904168,0.006948826799270507,0.023773920789300407,,
58,,,,,423093,450523,27430,435237,435238,435237.75,0.07280279695987701,0.001,0.0,1.0,0.11165193083385626,-0.03090336968501409,0.013044088401754077,0.005535531050069645,18.363549828529358,0.378511057249949,1e-06,2.706005334854126,4.0,-3.0,0.935546875,1.0,0.0,1.770458459854126,3.0,-3.0,0.0,0.0,0.0,2.7916066646575928,105.89730834960938,-3.0166122913360596,-5.157201332650629e-09,1.0000001192092896,3.1604177951812744,-6.2322282791137695,-5.157201332650629e-09,3.1604177951812744,-6.2322282791137695,92.46044921875,1024.0,24.0,0.0009765625,757.61328125,2048.0,407.0,0.005859375,30.862234698000066,11.96796033999999,1.3655656709997857,41.564557783000055,85.86402597199958,0.000784379153117914,0.1629826662477097,0.006874380921691645,0.02387462816759349,,
59,,,,,416923,455919,38996,439114,439115,439114.5,0.06183472275733948,0.001,0.00048828125,0.99951171875,0.11530389135767674,-0.10033708040056558,0.0013981575993339307,-1.7744267975574294e-06,62.6118158698082,0.3745355884162722,1e-06,2.758795738220215,4.0,-3.0,0.935546875,1.0,0.0,1.8232487440109253,3.0,-3.0,0.0,0.0,0.0,2.8517768383026123,111.7944564819336,-3.0364134311676025,2.0092430830231933e-08,0.9993622303009033,3.1647071838378906,-6.265192031860352,2.0092430830231933e-08,3.1647071838378906,-6.265192031860352,94.9287109375,1024.0,26.0,0.0009765625,762.716796875,2048.0,418.0,0.00390625,29.22183277500062,12.441054271000212,1.456450876999952,42.39238355099951,85.62304403300004,0.0008291976676925676,0.1503072452343999,0.007083035444627889,0.024135153559606614,,
60,2.767083229497075,0.975,1.7920832302421332,0.0,434659,489487,54828,451483,451483,451483.0,0.11155740171670914,0.001,0.00048828125,0.99951171875,0.10785969385299189,-0.008650445250858521,0.0014941246903116077,9.834459317438626e-05,13.493035972118378,0.38402490591319755,1e-06,2.7851502895355225,4.0,-3.0,0.93603515625,1.0,0.0,1.8491153717041016,3.0,-3.0,0.0,0.0,0.0,2.824051856994629,109.29220581054688,-3.024862289428711,-2.2052486059465082e-08,0.9989861845970154,3.8572914600372314,-6.599686145782471,-2.2052486059465082e-08,3.8572914600372314,-6.599686145782471,97.302734375,1024.0,33.0,0.0009765625,784.5,2048.0,402.0,0.0078125,36.881132280999736,12.446883132000039,1.3327138609993199,42.52830916400035,130.16119473799972,0.0007379645861523689,0.18507563520443876,0.006892221374891213,0.023549230626624007,8.535495244999765,28.320864799000447
61,,,,,417825,473787,55962,444195,444195,444195.0,0.17035922408103943,0.001,0.00048828125,0.99951171875,0.13117093412626174,0.01642390089710393,0.002294964442450193,0.0005420684264971633,2.8752370476722717,0.3737853570915801,1e-06,2.7970850467681885,4.0,-3.0,0.93408203125,1.0,0.0,1.8630030155181885,3.0,-3.0,0.0,0.0,0.0,2.7842211723327637,3.9968745708465576,-3.015820264816284,9.38962596563897e-09,0.9997134208679199,3.231330394744873,-6.45159387588501,9.38962596563897e-09,3.231330394744873,-6.45159387588501,92.044921875,1024.0,30.0,0.00048828125,775.5234375,2048.0,414.0,0.0078125,36.1872370760002,12.122339761000148,1.4587431969994213,42.97221238899965,92.85401669099974,0.0008210038367155311,0.19196658537568803,0.006822645325251381,0.024185443549004183,,
62,,,,,432912,455492,22580,447320,447321,447320.5,0.16219674050807953,0.001,0.00341796875,0.99658203125,0.13483309469396068,0.01843213338044382,0.002014031648756035,9.777240524228194e-05,3.891336977481842,0.3831680994307897,1e-06,2.7250027656555176,4.0,-3.0,0.94189453125,1.0,0.0,1.7831087112426758,3.0,-3.0,0.0,0.0,0.0,2.712024688720703,3.9965198040008545,-3.0531723499298096,-1.2380984237836401e-08,0.9932399988174438,6.005926132202148,-5.986501216888428,-1.2380984237836401e-08,6.005926132202148,-5.986501216888428,96.2841796875,1024.0,25.0,0.00048828125,777.388671875,2048.0,389.0,0.00390625,35.790435085000354,12.341111308000109,1.445888449999984,42.23365828700025,91.95023473200035,0.0008080830467192896,0.18150228249404307,0.006897242194355115,0.02360369035568471,,
63,,,,,427182,449019,21837,435614,435615,435614.25,0.09264659136533737,0.001,0.00146484375,0.99853515625,0.10317157645677698,-0.059503081158317365,0.001732449854146047,7.917932183271001e-05,82.06262516975403,0.38964307332626946,1e-06,2.6741929054260254,4.0,-3.0,0.93896484375,1.0,0.0,1.7352283000946045,3.0,-3.0,0.0,0.0,0.0,2.736721992492676,115.13902282714844,-3.0244088172912598,1.0022347396443365e-08,0.9971622228622437,5.779722690582275,-5.698901653289795,1.0022347396443365e-08,5.779722690582275,-5.698901653289795,95.15478515625,1024.0,31.0,0.0009765625,755.654296875,2048.0,393.0,0.005859375,34.57144490599967,12.220172181000635,1.6487090589998843,40.40410101999987,88.95588205700005,0.0009461978453413107,0.17740136037603035,0.007013184360360476,0.023188004650903794,,
64,,,,,431018,460281,29263,450317,450318,450317.75,0.06195215880870819,0.001,0.0,1.0,0.09100134039838467,0.05546823348249159,0.025567055304324435,0.036113751875657935,32.32636171579361,0.38132508658526115,1e-06,2.792534351348877,4.0,-3.0,0.9541015625,1.0,0.0,1.8384329080581665,3.0,-3.0,0.0,0.0,0.0,2.8896710872650146,117.1524658203125,-3.0187177658081055,3.4598466314150755e-09,1.0000001192092896,3.148552417755127,-6.213216304779053,3.4598466314150755e-09,3.148552417755127,-6.213216304779053,94.75146484375,1024.0,26.0,0.0009765625,784.775390625,2048.0,418.0,0.005859375,32.6940288400001,11.851301984999736,1.3327191040007165,42.716722049000055,88.70284083499973,0.000739877066804893,0.1684816302930678,0.006579410863218104,0.02371476698897615,,
65,,,,,410209,464726,54517,436021,436022,436021.75,0.11341190338134766,0.001,0.00048828125,0.99951171875,0.09962723108715024,0.09980094047455952,0.001625555414899156,6.244877172791567e-05,89.02723610401154,0.380533545911731,1e-06,2.8467729091644287,4.0,-3.0,0.947265625,1.0,0.0,1.8995071649551392,3.0,-3.0,0.0,0.0,0.0,2.885657787322998,109.14607238769531,-3.0249860286712646,-1.8877339691414363e-09,0.9996389746665955,5.445827007293701,-6.843194007873535,-1.8877339691414363e-09,5.445827007293701,-6.843194007873535,94.72412109375,1024.0,19.0,0.0009765625,756.880859375,2048.0,424.0,0.001953125,39.62060745399958,12.1008379470004,1.383927820000281,41.37037431600038,94.59268835300009,0.0007934970101837127,0.2042351991236866,0.006938207753971218,0.02372036160810807,,
