step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gdpo/pi_correctness,gdpo/w_correctness,gdpo/active_groups_correctness,gdpo/pi_format,gdpo/w_format,gdpo/active_groups_format,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/update_actor,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_s/testing,timing_s/save_checkpoint
64,,,,,414307,459204,44897,433664,433665,433664.75,-0.041678525507450104,0.001,0.173828125,1.0,89.0,0.041015625,1.0,21.0,0.110297700141867,-0.06558977910899558,0.009711482760030777,0.02112351440009661,108.07556122541428,0.3702946085062243,1e-06,2.6447625160217285,4.0,-3.0,0.91845703125,1.0,0.0,1.726305365562439,3.0,-3.0,0.0,0.0,0.0,2.8593075275421143,110.59158325195312,-3.020427703857422,-1.2853091924114324e-09,0.9999998807907104,3.8744986057281494,-5.642586708068848,-1.2853091924114324e-09,3.8744986057281494,-5.642586708068848,92.74755859375,1024.0,20.0,0.00244140625,754.25390625,2048.0,399.0,0.001953125,30.53386362800302,11.056126657000277,1.3183114929997828,42.31685443099923,85.34429009999803,0.0007599830819773701,0.024394912447345114,0.16074938602875022,0.006373659985622694,,
65,,,,,426420,452600,26180,443277,443278,443277.25,0.07662546634674072,0.001,0.203125,1.0,104.0,0.041015625,1.0,21.0,0.10879248380661011,0.037857203470212555,0.003441154930530296,0.0008882558717408345,17.946013629436493,0.36536066821827623,1e-06,2.823305368423462,4.0,-3.0,0.93896484375,1.0,0.0,1.884340524673462,3.0,-3.0,0.0,0.0,0.0,2.911449670791626,105.92691040039062,-3.032299757003784,9.699985703548464e-09,1.0,2.9639742374420166,-5.880233287811279,9.699985703548464e-09,2.9639742374420166,-5.880233287811279,91.59619140625,1024.0,27.0,0.0009765625,774.1796875,2034.0,418.0,0.0,27.399717874002818,11.218651458002569,1.4953860800014809,43.841563990001305,84.05802197600133,0.0008433695164829014,0.02472581436899892,0.1460624976624579,0.006327107616058893,,
66,,,,,412074,442038,29964,428989,428990,428989.25,-0.13358654081821442,0.001,0.1875,1.0,96.0,0.046875,1.0,24.0,0.12192104525607207,-0.02435196733808723,0.01510925660841167,0.022281446039257923,84.12800925970078,0.3653204162299629,1e-06,2.726064682006836,4.0,-3.0,0.94287109375,1.0,0.0,1.783193588256836,3.0,-3.0,0.0,0.0,0.0,3.0341036319732666,119.30718994140625,-3.029629707336426,-2.840751278654352e-08,0.9999998807907104,5.371003150939941,-5.216280460357666,-2.840751278654352e-08,5.371003150939941,-5.216280460357666,92.32080078125,1024.0,32.0,0.00341796875,745.548828125,2048.0,399.0,0.005859375,34.034499795001466,10.980403238998406,1.69865794299767,42.42997437699887,89.26473278699996,0.0009899187118311648,0.02472671190303654,0.1800071919047218,0.006398996734182969,,
67,,,,,424395,462768,38373,438826,438827,438826.75,0.08795129507780075,0.001,0.146484375,1.0,75.0,0.029296875,1.0,15.0,0.11746699623763561,-0.05907837248717745,0.002458194476397087,9.522886830382049e-05,114.59162598848343,0.37741738290498283,1e-06,2.7694883346557617,4.0,-3.0,0.92626953125,1.0,0.0,1.8432185649871826,3.0,-3.0,0.0,0.0,0.0,2.856710910797119,122.35981750488281,-3.01418399810791,-1.970242413662504e-09,0.9999998807907104,4.4074788093566895,-6.542552947998047,-1.970242413662504e-09,4.4074788093566895,-6.542552947998047,90.75732421875,1024.0,27.0,0.0009765625,766.326171875,2048.0,389.0,0.009765625,29.71955888699813,11.222564121002506,1.375082611997641,42.05274547500085,84.46734252999886,0.0007833858191174768,0.023957487479398673,0.15989346851847858,0.006393505022769525,,
68,,,,,434551,469026,34475,448022,448023,448022.25,0.08050347119569778,0.001,0.216796875,1.0,111.0,0.041015625,1.0,21.0,0.11945718983488698,-0.03923835476199465,0.011764242186120922,0.006417087978338861,132.67219406366348,0.3770593168870833,1e-06,2.6963675022125244,4.0,-3.0,0.9462890625,1.0,0.0,1.750078797340393,3.0,-3.0,0.0,0.0,0.0,2.792562484741211,115.70387268066406,-3.027667760848999,-5.2561857089017394e-09,0.9999998211860657,2.93811297416687,-5.837205410003662,-5.2561857089017394e-09,2.93811297416687,-5.837205410003662,90.71923828125,1024.0,10.0,0.0009765625,784.32421875,2048.0,414.0,0.001953125,34.07759506799994,11.364996336997137,1.3677683739988424,42.95910742599881,89.85849593199964,0.0007632256958213807,0.02397152564744207,0.18341700208296297,0.006341758884183284,,
69,,,,,424371,443311,18940,433710,433710,433710.0,0.08313021063804626,0.001,0.154296875,1.0,79.0,0.0390625,1.0,20.0,0.13822511339495921,0.022595574693947004,0.002760774090661314,0.00013831329701572721,98.55287373065948,0.3873124210877147,1e-06,2.7006092071533203,4.0,-3.0,0.93701171875,1.0,0.0,1.7635974884033203,3.0,-3.0,0.0,0.0,0.0,2.7984819412231445,116.38090515136719,-3.018895387649536,-1.4270786330428109e-08,0.9999999403953552,3.096205711364746,-6.092862606048584,-1.4270786330428109e-08,3.096205711364746,-6.092862606048584,89.798828125,1024.0,23.0,0.001953125,757.291015625,2048.0,419.0,0.005859375,34.70247764099986,10.965419400999963,1.290662636001798,40.44886568899892,87.50636140300048,0.0007439663807623746,0.02331561739929845,0.18869476934662907,0.006320709345530402,,
70,2.7428597498685123,0.975,1.7678597465157508,0.0,429966,459262,29296,442991,442992,442991.25,0.1303933709859848,0.001,0.166015625,1.0,85.0,0.037109375,1.0,19.0,0.09908755239227722,-0.016817158923066896,0.0018688354175537825,0.00020873168852694076,21.117026269435883,0.3809503733925876,1e-06,2.8381457328796387,4.0,-3.0,0.93408203125,1.0,0.0,1.9040639400482178,3.0,-3.0,0.0,0.0,0.0,2.8830504417419434,122.50601196289062,-3.003627061843872,-2.8190363821067876e-08,1.0000001192092896,4.3096489906311035,-6.571393966674805,-2.8190363821067876e-08,4.3096489906311035,-6.571393966674805,88.80322265625,1024.0,22.0,0.00048828125,776.4140625,2048.0,413.0,0.009765625,33.92518338800073,11.329586651998397,1.381675668999378,42.0334965760012,110.49239483899873,0.0007797420767336704,0.023721403400180703,0.18653637171810883,0.0063937982138464345,7.949904790999426,13.773465464997571
71,,,,,420576,452524,31948,435736,435737,435736.5,0.18629643321037292,0.001,0.16015625,1.0,82.0,0.033203125,1.0,17.0,0.12111436087509682,-0.008141115251607422,0.001816447735924659,0.00030285979564410057,3.098089814186096,0.3855986678295852,1e-06,2.771984815597534,4.0,-3.0,0.93310546875,1.0,0.0,1.8388792276382446,3.0,-3.0,0.0,0.0,0.0,2.7578837871551514,3.9986157417297363,-3.046952247619629,1.301819541055238e-08,0.9999998807907104,3.314844846725464,-6.612332820892334,1.301819541055238e-08,3.314844846725464,-6.612332820892334,91.5712890625,919.0,24.0,0.0,759.4765625,2048.0,399.0,0.005859375,41.512526137998066,11.141070113000751,1.3180174789995363,40.87582829600069,94.95872355199754,0.0007562009832774718,0.023452148429154253,0.2213552780663016,0.006392091386078944,,
72,,,,,420091,452355,32264,436314,436315,436314.5,-0.031158389523625374,0.001,0.1875,1.0,96.0,0.037109375,1.0,19.0,0.1264282958260898,0.06779759184553705,0.028211937402375042,0.0647243114902361,185.22329804301262,0.39395479138128886,1e-06,2.7227210998535156,4.0,-3.0,0.91796875,1.0,0.0,1.8047521114349365,3.0,-3.0,0.0,0.0,0.0,2.9345967769622803,122.0290756225586,-3.0331461429595947,-1.0393053528900964e-08,0.9999998807907104,3.2229421138763428,-5.3837761878967285,-1.0393053528900964e-08,3.2229421138763428,-5.3837761878967285,91.7607421875,1024.0,28.0,0.001953125,760.416015625,2048.0,402.0,0.001953125,26.895647137997003,11.609368471999915,1.36025865999909,40.04196691899779,80.00347256200257,0.0007794026212738117,0.02294329372447958,0.1431182866553697,0.006651949724338702,,
73,,,,,428945,448682,19737,438901,438902,438901.25,0.14637042582035065,0.001,0.16796875,1.0,86.0,0.03125,1.0,16.0,0.12435555205710473,-0.022552166314375018,0.002675620908473408,0.000444842261898767,10.771569848060608,0.38142525631127544,1e-06,2.7287023067474365,4.0,-3.0,0.935546875,1.0,0.0,1.7931559085845947,3.0,-3.0,0.0,0.0,0.0,2.7625648975372314,98.5614242553711,-3.0268490314483643,-4.720925428358669e-09,1.0000001192092896,4.223613262176514,-6.6460185050964355,-4.720925428358669e-09,4.223613262176514,-6.6460185050964355,88.37939453125,1024.0,14.0,0.00048828125,768.849609375,2048.0,407.0,0.005859375,29.76739124300002,11.707389803003025,1.4521390109985077,41.60480299700066,84.66294977000143,0.0008271444949168564,0.023698270964710548,0.164459816481677,0.006668578525922986,,
74,,,,,426210,476369,50159,444528,444529,444528.75,0.0682409256696701,0.001,0.166015625,1.0,85.0,0.037109375,1.0,19.0,0.11847784469525019,-0.07140435066539794,0.0014853417465928941,0.00023139965511897269,103.51373752951622,0.3857536982531092,1e-06,2.6576437950134277,4.0,-3.0,0.91796875,1.0,0.0,1.7396751642227173,3.0,-3.0,0.0,0.0,0.0,2.765890598297119,130.31173706054688,-3.0322213172912598,2.0536404576887435e-08,1.0000001192092896,3.8477602005004883,-5.607415676116943,2.0536404576887435e-08,3.8477602005004883,-5.607415676116943,92.87646484375,1024.0,32.0,0.001953125,775.34375,2048.0,389.0,0.0078125,40.86252913299904,11.68801539100241,1.4287389679993794,41.731504650000716,96.10751556099785,0.0008035132530794574,0.023469519491146926,0.2148273713560154,0.006573261791842715,,
75,,,,,424620,444593,19973,437147,437148,437147.5,0.1895134001970291,0.001,0.14453125,1.0,74.0,0.02734375,1.0,14.0,0.11280335911682673,-0.023247402876482477,0.0014389166005587737,0.0002149969526560166,2.823203206062317,0.37660004523750884,1e-06,2.7251038551330566,4.0,-3.0,0.92236328125,1.0,0.0,1.8027406930923462,3.0,-3.0,0.0,0.0,0.0,2.7111196517944336,3.995933771133423,-3.020507574081421,5.338682829147956e-09,0.9999999403953552,3.7455713748931885,-7.100863456726074,5.338682829147956e-09,3.7455713748931885,-7.100863456726074,89.3173828125,536.0,17.0,0.0,764.486328125,2048.0,413.0,0.0078125,27.713915927000926,11.214714368998102,1.5419779279982322,41.96812639199925,82.55484491099924,0.0008818407562654665,0.024001124558643963,0.1515067401788791,0.006413575720436524,,
76,,,,,427591,451372,23781,443504,443505,443504.5,0.01934206113219261,0.001,0.15625,1.0,80.0,0.029296875,1.0,15.0,0.09015232883393764,-0.030725824722321705,0.0014102419799504181,0.00018349242068325112,170.69891321659088,0.39021362621299166,1e-06,2.778372049331665,4.0,-3.0,0.947265625,1.0,0.0,1.831106424331665,3.0,-3.0,0.0,0.0,0.0,2.935561180114746,122.48460388183594,-3.019622802734375,-3.817441029951851e-09,0.9999998211860657,5.207582473754883,-6.491696357727051,-3.817441029951851e-09,5.207582473754883,-6.491696357727051,93.6826171875,1024.0,25.0,0.00146484375,772.537109375,2047.0,422.0,0.0,28.27629108199835,11.239825422002468,1.3362165750004351,41.170791178999934,82.12649058899842,0.0007532147785425148,0.023207651319772368,0.14737827752237728,0.006335801227497392,,
77,,,,,429873,443728,13855,438074,438074,438074.0,0.13301604986190796,0.001,0.154296875,1.0,79.0,0.037109375,1.0,19.0,0.10167992436166468,0.003928486771624664,0.002108742808120261,-3.907039341544893e-05,651.6540837287903,0.38435463407978265,1e-06,2.850672721862793,4.0,-3.0,0.9423828125,1.0,0.0,1.9082900285720825,3.0,-3.0,0.0,0.0,0.0,2.896454095840454,123.22315216064453,-3.026465892791748,2.6080055892663268e-09,0.9999998807907104,3.11483097076416,-6.172738552093506,2.6080055892663268e-09,3.11483097076416,-6.172738552093506,91.41796875,1024.0,26.0,0.00048828125,764.1953125,2048.0,407.0,0.00390625,29.188438130997383,11.210857204001513,1.3435329940002703,41.180792250001105,83.045307073,0.0007667271933510493,0.023501047910855874,0.1559011565344047,0.006397810189603534,,
78,,,,,424769,445472,20703,433159,433160,433159.5,0.18981048464775085,0.001,0.11328125,1.0,58.0,0.015625,1.0,8.0,0.10281131310122353,0.0004323752821489636,0.0019299098411076038,0.00024278646898372763,3.0282745361328125,0.39096637585037797,1e-06,2.9430270195007324,4.0,-3.0,0.95849609375,1.0,0.0,1.984531044960022,3.0,-3.0,0.0,0.0,0.0,2.928724765777588,3.9957032203674316,-3.0242514610290527,1.9399926998175943e-08,0.9999998807907104,3.946202039718628,-7.897598743438721,1.9399926998175943e-08,3.946202039718628,-7.897598743438721,89.8681640625,398.0,31.0,0.0,756.146484375,2048.0,416.0,0.00390625,26.963676398001553,11.89757468800235,1.3743071059980139,40.01050798199867,80.35500448200037,0.0007931876745159772,0.02309224891870008,0.14650190925292883,0.006866740016092427,,
79,,,,,435843,448659,12816,440188,440189,440188.75,0.11976829916238785,0.001,0.142578125,1.0,73.0,0.017578125,1.0,9.0,0.09986101184040308,-0.08855679614602455,0.0013727680031609321,-7.34836294213892e-06,395.8437723517418,0.37874871974264485,1e-06,2.8785159587860107,4.0,-3.0,0.9462890625,1.0,0.0,1.9322267770767212,3.0,-3.0,0.0,0.0,0.0,2.9231760501861572,121.39384460449219,-3.022014617919922,-2.504122065261072e-08,0.9999999403953552,5.161994457244873,-7.311901569366455,-2.504122065261072e-08,5.161994457244873,-7.311901569366455,95.21044921875,1024.0,29.0,0.00048828125,764.533203125,2048.0,425.0,0.00390625,31.516229721000855,12.231260674998339,1.3547859989994322,42.006183885998325,87.2102109999978,0.0007694347021586945,0.02385691586052479,0.1616291506838821,0.006946599995455551,,
80,2.754535574093461,0.975,1.779535571485758,0.0,433079,454355,21276,441760,441760,441760.0,0.06720970571041107,0.001,0.1484375,1.0,76.0,0.03515625,1.0,18.0,0.11247218087796242,0.00658192525377437,0.0013324741589566392,-3.918762987239226e-05,100.28775405883789,0.38073539961980146,1e-06,2.7948920726776123,4.0,-3.0,0.93603515625,1.0,0.0,1.8588569164276123,3.0,-3.0,0.0,0.0,0.0,2.8995354175567627,128.17218017578125,-3.027209520339966,-1.7671226260063122e-08,1.0,3.2918264865875244,-6.536595821380615,-1.7671226260063122e-08,3.2918264865875244,-6.536595821380615,94.443359375,1024.0,29.0,0.0009765625,768.369140625,2048.0,407.0,0.0078125,28.32223290300317,11.851373976001923,1.3495467829998233,41.97124840700053,105.90338727899871,0.0007637330128349236,0.023752291066982373,0.14642866768174526,0.00670690758330424,8.180191505998664,14.126795372998458
81,,,,,432945,445406,12461,441243,441244,441243.25,0.005419965833425522,0.001,0.150390625,1.0,77.0,0.04296875,1.0,22.0,0.10303234548441001,0.03844282416892903,0.013753867242485285,0.025139627823981364,82.97523534297943,0.3728596381607552,1e-06,2.724047899246216,4.0,-3.0,0.9248046875,1.0,0.0,1.7992430925369263,3.0,-3.0,0.0,0.0,0.0,2.9006526470184326,134.45005798339844,-3.021984338760376,-2.409336730124778e-08,1.0,3.0823261737823486,-5.7428107261657715,-2.409336730124778e-08,3.0823261737823486,-5.7428107261657715,94.00830078125,1024.0,21.0,0.001953125,767.794921875,2048.0,399.0,0.00390625,38.68184600799941,11.256215060999239,1.3947437950009771,42.80615205800132,94.26409732299726,0.0007902352018988262,0.02425314838130743,0.20091438696507752,0.006377556518427896,,
82,,,,,425447,460126,34679,438848,438849,438848.5,0.07982539385557175,0.001,0.146484375,1.0,75.0,0.021484375,1.0,11.0,0.08241163684676091,0.03605713077704422,0.009934396003761019,0.0043566403047104055,973.0961056947708,0.37995538455608624,1e-06,2.7714145183563232,4.0,-3.0,0.92236328125,1.0,0.0,1.8490512371063232,3.0,-3.0,0.0,0.0,0.0,2.8834116458892822,134.93836975097656,-3.014429807662964,0.0,0.9999998807907104,6.384716510772705,-6.313986778259277,0.0,6.384716510772705,-6.313986778259277,92.6279296875,1024.0,26.0,0.001953125,764.498046875,1969.0,393.0,0.0,34.48527548700076,11.70607727099923,1.3499876040004892,41.73963503200139,89.3873573109995,0.0007690510529262884,0.023777929645425123,0.18178656781162436,0.006668632381675698,,
83,,,,,426502,467278,40776,445182,445182,445182.0,0.21113425493240356,0.001,0.177734375,1.0,91.0,0.01953125,1.0,10.0,0.10302574187517166,-0.04821819375113894,0.0010339840470502775,-9.202447872667108e-05,3.279465675354004,0.37118521345015815,1e-06,2.664466619491577,4.0,-3.0,0.9404296875,1.0,0.0,1.7240369319915771,3.0,-3.0,0.0,0.0,0.0,2.6489970684051514,3.9980275630950928,-3.036482334136963,1.9026337838567997e-08,0.9999998211860657,3.1425890922546387,-6.29412317276001,1.9026337838567997e-08,3.1425890922546387,-6.29412317276001,89.283203125,1024.0,25.0,0.00048828125,780.212890625,2048.0,389.0,0.00390625,33.94944471300187,11.229946428000403,1.5376881390002382,43.405600548998336,90.23365764399932,0.0008635165724356769,0.02437519966496755,0.18566624763744377,0.006306379429087656,,
84,,,,,431000,456501,25501,441843,441844,441843.5,-0.045968420803546906,0.001,0.125,1.0,64.0,0.0234375,1.0,12.0,0.11228981781108625,-0.08030381731303601,0.0019677520432541595,0.00016702010782018047,315.2856662273407,0.37723201606735457,1e-06,2.771343469619751,4.0,-3.0,0.9423828125,1.0,0.0,1.82896089553833,3.0,-3.0,0.0,0.0,0.0,3.006734609603882,138.32679748535156,-3.0123493671417236,-1.5900036842708687e-08,0.9999998211860657,6.724023818969727,-6.554806232452393,-1.5900036842708687e-08,6.724023818969727,-6.554806232452393,93.7177734375,1024.0,27.0,0.00390625,769.2578125,2048.0,413.0,0.0078125,35.464638245997776,11.248606352000934,1.3609093320010288,42.397410509998736,90.57550715199977,0.0007700177393132573,0.02398892962666574,0.18477517399729998,0.006364587434239122,,
85,,,,,428252,450148,21896,439976,439977,439976.75,0.19678884744644165,0.001,0.119140625,1.0,61.0,0.029296875,1.0,15.0,0.09581859124203523,0.09332273588806857,0.0016097610273088018,0.0005245038291225985,3.277961313724518,0.36873768730036643,1e-06,2.7555694580078125,4.0,-3.0,0.93896484375,1.0,0.0,1.8166043758392334,3.0,-3.0,0.0,0.0,0.0,2.7411129474639893,3.9950478076934814,-3.0358705520629883,2.290919809411207e-08,0.9999998807907104,3.674041748046875,-7.299695014953613,2.290919809411207e-08,3.674041748046875,-7.299695014953613,88.46044921875,1024.0,25.0,0.00048828125,770.869140625,2048.0,407.0,0.005859375,37.69415290300094,11.353989023002214,1.4735831030011468,43.13019703600003,93.76243158999932,0.000837307370787858,0.02450708874730314,0.20806301866786414,0.006451471028299912,,
86,,,,,437946,454368,16422,449463,449464,449463.25,0.12925809621810913,0.001,0.1328125,1.0,68.0,0.029296875,1.0,15.0,0.10059730870829474,-0.058139275674024715,0.0015769795187929225,0.0001384073213792421,168.90612602233887,0.3665260772918166,1e-06,2.8523292541503906,4.0,-3.0,0.93896484375,1.0,0.0,1.913364291191101,3.0,-3.0,0.0,0.0,0.0,2.9045164585113525,139.5600128173828,-3.0208990573883057,1.793634929470045e-08,0.9999998807907104,3.749192237854004,-7.467459678649902,1.793634929470045e-08,3.749192237854004,-7.467459678649902,93.04736328125,1024.0,17.0,0.00048828125,784.810546875,2048.0,422.0,0.005859375,33.7093646789981,11.336768778997794,1.39246687099876,44.37533072400038,90.91714800999762,0.0007745165322185741,0.024682402134101274,0.1768954018870498,0.006305726207313831,,
87,,,,,420941,479443,58502,446984,446985,446984.75,0.0627177506685257,0.001,0.130859375,1.0,67.0,0.033203125,1.0,17.0,0.09997423606053475,-0.020665748300211083,0.001774434830182262,4.41524344506294e-05,26.61845898628235,0.37332924354321223,1e-06,2.841766834259033,4.0,-3.0,0.94189453125,1.0,0.0,1.8998725414276123,3.0,-3.0,0.0,0.0,0.0,2.9636342525482178,144.71829223632812,-3.0313220024108887,2.847951385831493e-08,0.9999999403953552,3.795820951461792,-6.482377529144287,2.847951385831493e-08,3.795820951461792,-6.482377529144287,92.08740234375,1024.0,28.0,0.0009765625,780.9296875,2048.0,389.0,0.00390625,27.938624933998653,11.698636258999613,1.48639322300005,43.31450657200185,84.54802408999967,0.0008313444826697387,0.024225942032699017,0.1481408570428625,0.006543084668436458,,
88,,,,,417137,443906,26769,430388,430389,430388.75,-0.0026680026203393936,0.001,0.109375,1.0,56.0,0.021484375,1.0,11.0,0.059194895305803845,-0.01342277744385813,0.004991677826702861,-0.0002949984762900775,171.33018910884857,0.3656859102404852,1e-06,2.783146381378174,4.0,-3.0,0.93115234375,1.0,0.0,1.8519940376281738,3.0,-3.0,0.0,0.0,0.0,2.9694013595581055,143.40138244628906,-3.025017023086548,-1.641586067080425e-08,1.0,3.750840187072754,-7.330666542053223,-1.641586067080425e-08,3.750840187072754,-7.330666542053223,90.77294921875,1024.0,20.0,0.00146484375,749.830078125,2048.0,393.0,0.00390625,28.290092209997965,10.933292391000577,1.6046449329987809,42.508138301000145,83.43863902599696,0.0009320904258061931,0.02469171086662938,0.1521766308773821,0.006350823755848972,,
89,,,,,424056,457571,33515,437490,437490,437490.0,-0.059416163712739944,0.001,0.12109375,1.0,62.0,0.02734375,1.0,14.0,0.07348246360197663,16226.777792063276,0.013088279910984315,0.01591011021756472,1622178315300.8594,0.37015365426658436,1e-06,2.7554476261138916,4.0,-3.0,0.9287109375,1.0,0.0,1.8267369270324707,3.0,-3.0,0.0,0.0,0.0,2.9938559532165527,142.07894897460938,-3.0175485610961914,-2.3988867781099543e-08,0.9999999403953552,4.649196624755859,-6.821304798126221,-2.3988867781099543e-08,4.649196624755859,-6.821304798126221,95.66015625,1024.0,20.0,0.001953125,758.8125,2034.0,402.0,0.0,30.91651469000135,11.224968632999662,1.3762901179979963,42.686796245998266,86.328474973001,0.0007864694724439395,0.024393012552285917,0.15780817249582132,0.006414414405471932,,
90,2.7686445850878956,0.975,1.7936445839703083,0.0,412504,465832,53328,439587,439588,439587.25,0.12568792700767517,0.001,0.115234375,1.0,59.0,0.015625,1.0,8.0,0.0816882125519473,0.10821866195905826,0.0032831960646756762,-0.0030665912662666884,227.03360158205032,0.37623735330542496,1e-06,2.80720853805542,4.0,-3.0,0.94140625,1.0,0.0,1.8658024072647095,3.0,-3.0,0.0,0.0,0.0,2.862513542175293,146.51425170898438,-3.030578851699829,-3.737984144436268e-08,0.9999998807907104,5.435701847076416,-7.656428813934326,-3.737984144436268e-08,5.435701847076416,-7.656428813934326,92.48486328125,1024.0,32.0,0.00048828125,766.083984375,2048.0,399.0,0.01171875,33.949190960000124,11.317403584998829,1.354889711998112,42.349464063001506,111.53249397599939,0.0007705465251768062,0.024084788664253516,0.17923747530476442,0.006436380709972155,7.809474661000422,14.634118642999965
91,,,,,428181,442750,14569,436900,436901,436900.75,0.06439041346311569,0.001,0.166015625,1.0,85.0,0.01953125,1.0,10.0,0.06892954824226243,0.03261577367915639,0.014496487320034898,0.021050674592418415,65.5947921872139,0.38637216515825074,1e-06,2.804753065109253,4.0,-3.0,0.94384765625,1.0,0.0,1.8609052896499634,3.0,-3.0,0.0,0.0,0.0,2.923564910888672,139.42208862304688,-3.0223634243011475,-1.2955400308101161e-08,0.9999997615814209,3.8454396724700928,-6.599832534790039,-1.2955400308101161e-08,3.8454396724700928,-6.599832534790039,92.01513671875,1024.0,22.0,0.0009765625,761.306640625,2048.0,423.0,0.00390625,27.757784501998685,11.269411432000197,1.324376069002028,40.85006851599974,81.29672598400066,0.0007578243279520739,0.02337491324745937,0.14729756643511802,0.006448496272895044,,
92,,,,,430208,453080,22872,439905,439906,439905.5,0.13359232246875763,0.001,0.109375,1.0,56.0,0.021484375,1.0,11.0,0.07482130945261035,-0.06376244985897626,0.002029382039576636,0.00010272782336479784,36.45676475763321,0.38418552470146106,1e-06,2.7975096702575684,4.0,-3.0,0.927734375,1.0,0.0,1.8697752952575684,3.0,-3.0,0.0,0.0,0.0,2.850388765335083,142.93154907226562,-3.0200083255767822,-2.5339494058584933e-08,0.9999999403953552,4.0355224609375,-8.020544052124023,-2.5339494058584933e-08,4.0355224609375,-8.020544052124023,91.1494140625,1024.0,33.0,0.00048828125,768.041015625,1973.0,407.0,0.0,28.43345175700233,11.267711479002173,1.368786020000698,41.36682733099951,82.5351362859983,0.0007778863983291287,0.02350892824197442,0.15231607913797493,0.006403484088629361,,
93,,,,,434098,469552,35454,448837,448838,448837.25,0.1949959397315979,0.001,0.119140625,1.0,61.0,0.02734375,1.0,14.0,0.07721011694520712,0.05053073943903049,0.0013777536010214438,4.4571313871225963e-05,3.3362982273101807,0.38819907325621306,1e-06,2.8293471336364746,4.0,-3.0,0.935546875,1.0,0.0,1.8938002586364746,3.0,-3.0,0.0,0.0,0.0,2.814316749572754,3.9956345558166504,-3.017587900161743,7.712098515355592e-09,0.9999998211860657,5.223405838012695,-7.840075969696045,7.712098515355592e-09,5.223405838012695,-7.840075969696045,92.74462890625,451.0,24.0,0.0,783.890625,2048.0,399.0,0.00390625,32.697491480997996,11.39183264500025,1.3737045579982805,41.84865904399703,87.42451736899966,0.0007651462517862992,0.023309484141521807,0.17214551613921164,0.006345191182884358,,
94,,,,,423145,449305,26160,440348,440349,440348.75,0.06280778348445892,0.001,0.111328125,1.0,57.0,0.017578125,1.0,9.0,0.06048779195795457,0.06693108569209774,0.0021256058030606558,-2.1854313824102672e-05,85.61409559845924,0.38605614592858073,1e-06,2.861755847930908,4.0,-3.0,0.93798828125,1.0,0.0,1.9237675666809082,3.0,-3.0,0.0,0.0,0.0,2.9869067668914795,147.41375732421875,-3.0336740016937256,-3.920153535119653e-09,1.0000001192092896,3.417273998260498,-6.716118335723877,-3.920153535119653e-09,3.417273998260498,-6.716118335723877,91.22802734375,1024.0,35.0,0.00146484375,768.828125,2048.0,402.0,0.009765625,34.048761331003334,11.406742594997922,2.217114531002153,41.25142818899985,89.038353715001,0.0012587264815683893,0.02341974865887541,0.1822397373672135,0.006475970804389658,,
95,,,,,420373,469031,48658,441312,441313,441312.25,-0.009826213121414185,0.001,0.103515625,1.0,53.0,0.02734375,1.0,14.0,0.0652183118586739,-0.02680840983618206,0.013351080525899306,0.01105006669301171,132.78648430109024,0.37712404112540565,1e-06,2.804943084716797,4.0,-3.0,0.9248046875,1.0,0.0,1.8801383972167969,3.0,-3.0,0.0,0.0,0.0,3.0046560764312744,150.89451599121094,-3.026594877243042,-3.260407765992568e-08,0.9999998211860657,3.7443652153015137,-7.372840881347656,-3.260407765992568e-08,3.7443652153015137,-7.372840881347656,91.40673828125,1024.0,22.0,0.00146484375,770.53125,2048.0,419.0,0.005859375,29.528131044000475,11.217552779999096,1.583664777001104,42.31499337800051,84.76008444200124,0.0008971339323807033,0.023971118736223904,0.1577349001554504,0.006354657490245906,,
