step,val/test_score/rlla,val/test_format/rlla,val/test_correctness/rlla,val/test_length/rlla,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,critic/kl,critic/kl_coeff,gd2po_hard/conflict_ratio,gd2po_hard/keep_ratio,actor/entropy_loss,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/grad_norm,mfu/actor,actor/lr,critic/score/mean,critic/score/max,critic/score/min,critic/format_score/mean,critic/format_score/max,critic/format_score/min,critic/correctness_score/mean,critic/correctness_score/max,critic/correctness_score/min,critic/length_score/mean,critic/length_score/max,critic/length_score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/var,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/gen,timing_s/ref,timing_s/adv,timing_s/update_actor,timing_s/step,timing_per_token_ms/adv,timing_per_token_ms/gen,timing_per_token_ms/ref,timing_per_token_ms/update_actor,timing_s/testing,timing_s/save_checkpoint
60,2.7032323947176335,0.975,1.728232391551137,0.0,440720,485076,44356,456730,456730,456730.0,0.198826864361763,0.001,0.0009765625,0.9990234375,0.07316370843909681,-0.04226346249924973,0.0056930364880827256,0.00027689880971593084,3.62021940946579,0.41025175673727066,1e-06,2.9301018714904785,4.0,-3.0,0.95703125,1.0,0.0,1.9730706214904785,3.0,-3.0,0.0,0.0,0.0,2.9142093658447266,16.489089965820312,-3.0455381870269775,-4.046149637559893e-09,0.9990387558937073,4.098037242889404,-8.179943084716797,-4.046149637559893e-09,4.098037242889404,-8.179943084716797,117.849609375,1024.0,38.0,0.0009765625,774.201171875,2048.0,414.0,0.005859375,56.63247277500341,20.09699237800669,1.39013769000303,77.27124685901799,194.73651804498513,0.0007609187539700863,0.23464290415404385,0.011000477512976316,0.04229591162120837,11.929063210001914,27.31559244802338
61,,,,,448579,465055,16476,455941,455941,455941.0,0.18804804980754852,0.001,0.0009765625,0.9990234375,0.08473355491315165,-0.04744389527026684,0.0034323854206670676,0.00011519386692182912,188.53642147779465,0.41666286298211175,1e-06,2.893782615661621,4.0,-3.0,0.966796875,1.0,0.0,1.926985502243042,3.0,-3.0,0.0,0.0,0.0,2.8863978385925293,32.75714874267578,-3.0329225063323975,8.31768254272447e-09,0.9971593618392944,4.805301666259766,-7.131012916564941,8.31768254272447e-09,4.805301666259766,-7.131012916564941,114.65625,1024.0,37.0,0.00048828125,775.853515625,2048.0,399.0,0.005859375,63.986467330978485,20.51116572500905,1.378011491993675,75.97556426201481,161.9733612969867,0.000755586518866298,0.2724961984318721,0.011246611801202924,0.04165865992640211,,
62,,,,,431031,455001,23970,443974,443974,443974.0,0.20772311091423035,0.001,0.0009765625,0.9990234375,0.09272557174166043,-0.03244141764007509,0.002486752613913268,0.00019572428991523338,7.462055027484894,0.40871614352873853,1e-06,2.858876943588257,4.0,-3.0,0.9482421875,1.0,0.0,1.9106347560882568,3.0,-3.0,0.0,0.0,0.0,2.8361802101135254,4.000555515289307,-3.0172250270843506,-1.4260550962319485e-08,0.996791422367096,5.255914211273193,-7.874061107635498,-1.4260550962319485e-08,5.255914211273193,-7.874061107635498,117.03125,1024.0,35.0,0.0009765625,750.10546875,2048.0,402.0,0.00390625,53.91135217100964,19.689553244010312,1.3971950720006134,75.4149993309984,150.5127043889952,0.0007867550081764999,0.22493054143445276,0.011087109405061057,0.04246588726535698,,
63,,,,,434479,464259,29780,448592,448593,448592.5,0.20988808572292328,0.001,0.0,1.0,0.08599647022783756,0.0343328580337887,0.002082222777729233,0.0001998644874523355,4.280791163444519,0.4192797806960446,1e-06,2.7649307250976562,4.0,-3.0,0.96240234375,1.0,0.0,1.8025282621383667,3.0,-3.0,0.0,0.0,0.0,2.7418053150177,3.998955488204956,-3.0458970069885254,-2.1663375093794457e-08,1.0,4.058473110198975,-8.126327514648438,-2.1663375093794457e-08,4.058473110198975,-8.126327514648438,116.9345703125,891.0,36.0,0.0,759.22265625,2048.0,418.0,0.001953125,53.64806205101195,19.96097370798816,1.4221490030176938,74.20552858099109,149.33660746199894,0.0007925617364410315,0.22401709544354878,0.011124223938200126,0.041354641785691405,,
64,,,,,443483,466309,22826,454952,454952,454952.0,0.20436307787895203,0.001,0.0,1.0,0.09613940212875605,0.033559512201463804,0.0022945869823161047,0.00019121105202657418,3.613147556781769,0.41006501803941514,1e-06,2.790231943130493,4.0,-3.0,0.94775390625,1.0,0.0,1.8424781560897827,3.0,-3.0,0.0,0.0,0.0,2.7682971954345703,3.9974892139434814,-3.0392606258392334,-2.4053882441421592e-08,0.9999998211860657,4.033924102783203,-8.142271041870117,-2.4053882441421592e-08,4.033924102783203,-8.142271041870117,113.986328125,661.0,38.0,0.0,774.591796875,2048.0,422.0,0.005859375,51.09175182299805,20.223816693993285,1.397036919981474,77.15073131799,149.96380780800246,0.0007676836896977451,0.21886084809632309,0.01111315957177531,0.04239498415106978,,
65,,,,,453154,487361,34207,463960,463961,463960.5,0.20662307739257812,0.001,0.0009765625,0.9990234375,0.09088541218079627,0.008244434517109767,0.0030743780662305653,0.00041185423629030993,3.8421438336372375,0.4141758332104008,1e-06,2.818392515182495,4.0,-3.0,0.96728515625,1.0,0.0,1.8511074781417847,3.0,-3.0,0.0,0.0,0.0,2.795287609100342,3.99898624420166,-3.028654098510742,-1.7669583129986677e-08,0.9968957901000977,5.812899112701416,-8.69509506225586,-1.7669583129986677e-08,5.812899112701416,-8.69509506225586,121.4384765625,1024.0,32.0,0.00048828125,784.734375,2048.0,418.0,0.0078125,59.00721413700376,20.50080983398948,1.4016742150124628,77.8771669830021,158.89107977898675,0.0007552766965142845,0.23725689825337448,0.011046635346106769,0.04196325278930108,,
66,,,,,427718,454393,26675,443901,443901,443901.0,0.20590244233608246,0.001,0.0009765625,0.9990234375,0.07451552212718994,0.0911306356560559,0.0027116298067173168,0.00019544323901842995,3.8653194308280945,0.4130045741831543,1e-06,2.959529161453247,4.0,-3.0,0.9658203125,1.0,0.0,1.993708848953247,3.0,-3.0,0.0,0.0,0.0,2.9373390674591064,3.9989707469940186,-3.0411128997802734,1.2538464488898171e-08,0.9988272786140442,4.895830154418945,-9.415276527404785,1.2538464488898171e-08,4.895830154418945,-9.415276527404785,114.08984375,622.0,44.0,0.0,752.904296875,2048.0,393.0,0.001953125,47.35123518700129,19.690901304013096,1.5821490900125355,74.6399863009865,143.36886400700314,0.0008910483925540466,0.2026536240755696,0.01108969190428333,0.042036392292981145,,
67,,,,,434833,453297,18464,441169,441170,441169.75,0.20937150716781616,0.001,0.00048828125,0.99951171875,0.07362864326153483,0.009586575906723738,0.0025008155457076748,0.00018251837173011154,3.4491389393806458,0.4186532059681603,1e-06,2.997655153274536,4.0,-3.0,0.98291015625,1.0,0.0,2.014744997024536,3.0,-3.0,0.0,0.0,0.0,2.9748973846435547,3.9976494312286377,-3.0341408252716064,1.943568861406675e-08,0.9989455342292786,4.5263285636901855,-8.888154029846191,1.943568861406675e-08,4.5263285636901855,-8.888154029846191,113.47021484375,781.0,43.0,0.0,748.189453125,2048.0,418.0,0.001953125,50.51024708501063,19.292890350014204,1.3385833670035936,73.04504978400655,144.28149379900424,0.0007585421297604797,0.21735401328392137,0.010932804408061865,0.04139282542831107,,
68,,,,,434524,464177,29653,450033,450034,450033.5,0.21228763461112976,0.001,0.0,1.0,0.07708650132020314,0.02807997961062938,0.0030936704405273,0.0004097233880505276,3.7117221355438232,0.41658354017678606,1e-06,2.9303479194641113,4.0,-3.0,0.96875,1.0,0.0,1.9615981578826904,3.0,-3.0,0.0,0.0,0.0,2.9075417518615723,3.9989817142486572,-3.0340867042541504,1.87171771415251e-08,1.0,4.419816017150879,-8.835258483886719,1.87171771415251e-08,4.419816017150879,-8.835258483886719,114.6416015625,990.0,44.0,0.0,764.330078125,2048.0,414.0,0.001953125,53.09475966898026,20.350547292997362,1.3896468130114954,74.9785731890006,149.93783685201197,0.0007719685384596343,0.2261410802559789,0.01130501801143546,0.04165166214792932,,
69,,,,,437522,492676,55154,465717,465718,465717.25,0.21728478372097015,0.001,0.00146484375,0.99853515625,0.08632826997387794,-0.04692514597498361,0.0022593770577992883,0.00018412252792322466,3.6150529384613037,0.40994006727834803,1e-06,2.8278191089630127,4.0,-3.0,0.96044921875,1.0,0.0,1.8673697710037231,3.0,-3.0,0.0,0.0,0.0,2.8035221099853516,3.999032735824585,-3.025245428085327,-4.45178116592615e-09,0.9936907887458801,4.594630718231201,-9.209861755371094,-4.45178116592615e-09,4.594630718231201,-9.209861755371094,120.50048828125,1024.0,41.0,0.00048828125,789.103515625,2048.0,399.0,0.009765625,56.68558888800908,20.628996006998932,1.4215088689816184,78.93402001899085,157.76745728799142,0.0007630750573344762,0.22969624931826926,0.01107377706483866,0.042372287057753845,,
70,2.7731474820524453,0.975,1.7981474787928164,0.0,436235,458793,22558,447357,447358,447357.25,0.21739085018634796,0.001,0.00146484375,0.99853515625,0.09254336580634118,0.02008827527364095,0.0030794043675996365,7.84450267625895e-05,3.395714223384857,0.405044922140728,1e-06,2.8742597103118896,4.0,-3.0,0.94677734375,1.0,0.0,1.9274823665618896,3.0,-3.0,0.0,0.0,0.0,2.8506734371185303,3.9971914291381836,-3.038414478302002,-4.120151775310887e-09,0.9982110857963562,4.76184606552124,-9.502097129821777,-4.120151775310887e-09,4.76184606552124,-9.502097129821777,115.73291015625,1024.0,30.0,0.00048828125,758.01171875,2048.0,389.0,0.005859375,52.47845563100418,19.87144208000973,1.362579206994269,76.61378143000184,189.56136566700297,0.0007614603356681204,0.22140846435971573,0.011104906693704935,0.042814652847361835,12.15946834901115,26.972842842980754
71,,,,,444166,454937,10771,449884,449884,449884.0,0.21723084151744843,0.001,0.0,1.0,0.08299408612712737,0.015934800909411524,0.003313306891810029,0.0003689796399304478,3.7894227504730225,0.41218694263844113,1e-06,2.910423994064331,4.0,-2.0,0.9619140625,1.0,0.0,1.9485095739364624,3.0,-3.0,0.0,0.0,0.0,2.886752128601074,3.9963786602020264,-2.0561935901641846,7.09204561744059e-09,1.0,4.551829814910889,-4.518453121185303,7.09204561744059e-09,4.551829814910889,-4.518453121185303,117.662109375,1024.0,44.0,0.0009765625,761.017578125,2048.0,389.0,0.00390625,56.57448911500978,19.923723819985753,1.3903905680053867,75.76168716099346,153.7731445110112,0.000772638373450371,0.23477619439192016,0.011071589465276468,0.04210067881998107,,
72,,,,,434846,461961,27115,443764,443765,443764.75,0.214781254529953,0.001,0.0,1.0,0.07099729403853416,-0.021960966909925144,0.002927197158957521,0.00023179010931926314,4.333072006702423,0.4103051729673811,1e-06,3.0036354064941406,4.0,-3.0,0.96630859375,1.0,0.0,2.0373268127441406,3.0,-3.0,0.0,0.0,0.0,2.9803824424743652,3.997504711151123,-3.039100408554077,-1.3554853239838849e-08,0.9999998211860657,5.064806938171387,-10.063295364379883,-1.3554853239838849e-08,5.064806938171387,-10.063295364379883,114.32958984375,1024.0,31.0,0.00048828125,752.3984375,2048.0,399.0,0.005859375,54.443238943000324,19.63101328499033,1.3793310819892213,74.98319542198442,150.531858945993,0.0007770621044084851,0.23251734569736243,0.011059358187525221,0.042242649636989205,,
73,,,,,434715,461982,27267,451999,452000,451999.25,0.21453647315502167,0.001,0.0,1.0,0.06918203914838453,-0.006230139924633888,0.002789081498650053,0.0003313735587653355,3.767961800098419,0.421316841781598,1e-06,2.8972129821777344,4.0,-3.0,0.9599609375,1.0,0.0,1.9372516870498657,3.0,-3.0,0.0,0.0,0.0,2.873483180999756,3.998311758041382,-3.042727470397949,-4.12209955058529e-09,0.9999999403953552,4.915471076965332,-8.44105339050293,-4.12209955058529e-09,4.915471076965332,-8.44105339050293,115.67822265625,554.0,43.0,0.0,767.1328125,2048.0,423.0,0.00390625,46.308054071007064,19.82076638098806,1.4236845770210493,74.44925151401549,142.10892422200413,0.0007874374664454915,0.1954676862044374,0.010962831454359749,0.04117775168543725,,
74,,,,,443647,486542,42895,459562,459563,459562.5,0.205896258354187,0.001,0.0,1.0,0.08688627753872424,-0.05703922867542133,0.002918764279456809,0.00025400386425644683,3.6796054244041443,0.40407759354483896,1e-06,2.8854641914367676,4.0,-3.0,0.97314453125,1.0,0.0,1.9123194217681885,3.0,-3.0,0.0,0.0,0.0,2.8626270294189453,3.997602701187134,-3.037020206451416,8.102706949841831e-09,0.9999998807907104,4.841311931610107,-9.652680397033691,8.102706949841831e-09,4.841311931610107,-9.652680397033691,117.6982421875,1024.0,43.0,0.00048828125,779.884765625,2048.0,426.0,0.0078125,58.37951248299214,20.41017315699719,1.4276874169881921,79.03238581199548,159.3652872699895,0.0007766557415956437,0.24219241341068568,0.011103045373043486,0.04299327393553406,,
75,,,,,424654,461484,36830,441361,441362,441361.5,0.2127993404865265,0.001,0.00146484375,0.99853515625,0.06355064985310209,-0.0010648681942758888,0.0032781790701094373,0.00016117110449001836,4.274017691612244,0.40113923932223217,1e-06,2.904148817062378,4.0,-3.0,0.9658203125,1.0,0.0,1.9383282661437988,3.0,-3.0,0.0,0.0,0.0,2.8809847831726074,3.9979941844940186,-3.0141372680664062,-1.7368490645708334e-08,0.9927133917808533,5.184221267700195,-10.274935722351074,-1.7368490645708334e-08,5.184221267700195,-10.274935722351074,117.5380859375,1024.0,43.0,0.00048828125,744.49609375,2048.0,399.0,0.0078125,57.485750207997626,19.635634154983563,1.3440893559891265,76.28965147997951,154.85885839900584,0.0007613313326995708,0.23880952071717787,0.011122194706030977,0.043212679107703954,,
76,,,,,431001,479265,48264,447314,447315,447314.75,0.1952088177204132,0.001,0.00048828125,0.99951171875,0.07656270327667396,0.1328081738203764,0.002576508369141569,0.0003287319008753305,109.24486112594604,0.4157627035574633,1e-06,2.929987668991089,4.0,-3.0,0.966796875,1.0,0.0,1.9631907939910889,3.0,-3.0,0.0,0.0,0.0,2.923971176147461,39.26740646362305,-3.0492355823516846,-1.9971992060163757e-08,0.9989528059959412,4.178142070770264,-7.209162712097168,-1.9971992060163757e-08,4.178142070770264,-7.209162712097168,119.37646484375,1024.0,46.0,0.00146484375,754.28515625,2048.0,421.0,0.00390625,58.099392290983815,20.01879688401823,1.3588809529901482,74.60683017800329,154.19004599700565,0.0007594657637547992,0.23764184949867195,0.01118831699827595,0.041697054578461415,,
77,,,,,438643,476189,37546,451872,451872,451872.0,0.21303482353687286,0.001,0.0,1.0,0.06978270026544729,0.021601963462308048,0.002039168614040439,0.00019128866224491504,3.5507243275642395,0.4101861397191669,1e-06,2.9563374519348145,4.0,-3.0,0.9541015625,1.0,0.0,2.0022361278533936,3.0,-3.0,0.0,0.0,0.0,2.9334988594055176,3.9981844425201416,-3.0516486167907715,4.114653950892944e-09,0.9999998807907104,6.221380233764648,-6.236724853515625,4.114653950892944e-09,6.221380233764648,-6.236724853515625,112.71875,463.0,44.0,0.0,769.84375,2048.0,393.0,0.001953125,44.61480623600073,20.225249282026198,1.3602614520059433,76.40405113101588,142.71685723299743,0.0007525701149916034,0.19326485928403422,0.011189700447265043,0.0422708483436769,,
78,,,,,436950,460016,23066,448539,448540,448539.25,0.21685723960399628,0.001,0.0,1.0,0.05779232109586398,0.0006594748934730888,0.002950765456383427,0.0003266747308771301,3.6094568371772766,0.42756476386962833,1e-06,3.0288593769073486,4.0,-3.0,0.9755859375,1.0,0.0,2.0532736778259277,3.0,-3.0,0.0,0.0,0.0,3.005441427230835,3.9985263347625732,-3.0125515460968018,1.7927769491166146e-08,1.0,4.380345821380615,-8.739999771118164,1.7927769491166146e-08,4.380345821380615,-8.739999771118164,115.53369140625,989.0,40.0,0.0,760.51953125,2048.0,407.0,0.005859375,56.933337060007034,19.829544395004632,1.3775238980015274,72.99597361701308,151.2418262109859,0.0007677833645559042,0.24061795869207117,0.011052290515827005,0.04068538796605485,,
79,,,,,437385,466810,29425,456043,456044,456043.5,0.21316884458065033,0.001,0.00048828125,0.99951171875,0.06798033870290965,-0.039013553236145526,0.002713192228839034,0.00041406981654290576,9.465675413608551,0.40764789249973227,1e-06,2.9029369354248047,4.0,-3.0,0.96826171875,1.0,0.0,1.9346752166748047,3.0,-3.0,0.0,0.0,0.0,2.8795166015625,3.996539354324341,-3.051161289215088,-5.141491121740671e-10,0.9980961680412292,5.014310359954834,-10.095047950744629,-5.141491121740671e-10,5.014310359954834,-10.095047950744629,115.9287109375,504.0,33.0,0.0,774.78125,2048.0,414.0,0.00390625,49.628662030998385,20.027935736987274,1.3717880149779376,77.84430204701493,148.9811557540088,0.0007520050252760633,0.20903143782378375,0.010979180569938653,0.0426737263260056,,
80,2.7223141487687825,0.975,1.7473141451366245,0.0,442816,463645,20829,453356,453356,453356.0,0.2261580526828766,0.001,0.00048828125,0.99951171875,0.0803614950949146,0.007757118779174503,0.0030419252692691742,0.00025547301054522847,4.5661234855651855,0.4198543513877689,1e-06,2.762000560760498,4.0,-3.0,0.953125,1.0,0.0,1.808875560760498,3.0,-3.0,0.0,0.0,0.0,2.737748622894287,3.9956023693084717,-3.07620906829834,4.564673083962134e-10,0.9972690343856812,5.384720802307129,-7.722840309143066,4.564673083962134e-10,5.384720802307129,-7.722840309143066,114.255859375,639.0,44.0,0.0,771.205078125,2048.0,418.0,0.009765625,48.161396228009835,20.384509750001598,1.3885896489955485,74.92171408602735,185.91760393299046,0.0007657280641458084,0.20582145091373286,0.011240895537944572,0.041315055985818736,12.133588526019594,28.814411700994242
81,,,,,413075,475153,62078,447372,447373,447372.75,0.21576759219169617,0.001,0.0,1.0,0.05886926808424534,0.04156988264331894,0.002394620531929597,0.00019291714248069065,4.309028685092926,0.40407055743932224,1e-06,3.0075886249542236,4.0,-3.0,0.97021484375,1.0,0.0,2.0373737812042236,3.0,-3.0,0.0,0.0,0.0,2.984239101409912,3.9970712661743164,-3.0547282695770264,-8.791344541236867e-09,1.0000001192092896,5.148245811462402,-10.28908920288086,-8.791344541236867e-09,5.148245811462402,-10.28908920288086,112.29248046875,528.0,37.0,0.0,761.482421875,2048.0,399.0,0.001953125,48.80109773000004,19.718907444010256,1.3492100939911325,76.72723892200156,146.700187792012,0.0007539630509408164,0.21220175119034695,0.01101928282623956,0.04287657156252899,,
82,,,,,422929,464188,41259,450227,450227,450227.0,0.21757522225379944,0.001,0.00048828125,0.99951171875,0.05392430500397759,-0.006395719146483668,0.0025225759806832477,0.0001532328069809028,4.898099184036255,0.4150292465311472,1e-06,2.87587833404541,4.0,-3.0,0.9619140625,1.0,0.0,1.9139643907546997,3.0,-3.0,0.0,0.0,0.0,2.851933002471924,3.997770071029663,-3.0153825283050537,-1.7122561146720727e-08,0.9996180534362793,5.054853439331055,-8.003478050231934,-1.7122561146720727e-08,5.054853439331055,-8.003478050231934,113.787109375,383.0,30.0,0.0,765.5625,2048.0,389.0,0.00390625,44.028013437986374,20.328886575007346,1.389780140016228,75.17436155301402,141.0239269779995,0.0007717107925647662,0.1889322398169655,0.01128813163971027,0.041742477435279327,,
83,,,,,442586,457329,14743,446943,446944,446943.75,0.22012102603912354,0.001,0.0,1.0,0.05481048647699685,-0.032208152227746,0.0024673792268631273,0.0001448411708381549,3.8160534501075745,0.41397900455429654,1e-06,2.8738298416137695,4.0,-3.0,0.96044921875,1.0,0.0,1.9133803844451904,3.0,-3.0,0.0,0.0,0.0,2.8488364219665527,3.998396635055542,-3.040959119796753,-4.016742494172831e-09,1.0,4.974756717681885,-9.943193435668945,-4.016742494172831e-09,4.974756717681885,-9.943193435668945,118.71240234375,373.0,47.0,0.0,754.224609375,2048.0,413.0,0.005859375,46.512227883999,19.704946537996875,1.3855760040169116,75.16303843201604,142.87007067797822,0.000775028179730062,0.19131150851214818,0.011022050614868691,0.04204278414902101,,
84,,,,,433936,470200,36264,448200,448201,448200.25,0.22735100984573364,0.001,0.0009765625,0.9990234375,0.06494600704560677,0.06127640602644533,0.002336870098952204,0.0003374541008573336,6.262028872966766,0.4066783998408271,1e-06,2.922851800918579,4.0,-3.0,0.9501953125,1.0,0.0,1.972656488418579,3.0,-3.0,0.0,0.0,0.0,2.8984639644622803,3.997274160385132,-3.0468266010284424,2.4673926901641607e-08,0.9990109801292419,4.292953014373779,-8.593782424926758,2.4673926901641607e-08,4.292953014373779,-8.593782424926758,113.53759765625,621.0,42.0,0.0,761.853515625,2048.0,416.0,0.005859375,50.07832499500364,19.863541404978605,1.5856775429856498,76.46096697097528,148.09892541498994,0.0008844693543709814,0.21536748734546238,0.011079613077513123,0.04264888683739873,,
85,,,,,435278,458821,23543,451479,451480,451479.25,0.2294369339942932,0.001,0.0,1.0,0.07159873867227186,-0.08723930449735734,0.0018354065025285367,0.00010459885050940718,3.8336488604545593,0.41135100132557073,1e-06,2.901337146759033,4.0,-3.0,0.96142578125,1.0,0.0,1.9399112462997437,3.0,-3.0,0.0,0.0,0.0,2.8765382766723633,3.995529890060425,-3.042834758758545,8.422090580495478e-09,1.0000001192092896,5.452086448669434,-10.95654582977295,8.422090580495478e-09,5.452086448669434,-10.95654582977295,113.23486328125,519.0,26.0,0.0,768.560546875,2048.0,393.0,0.005859375,47.68134922598256,20.219678884983296,1.3517771899932995,76.16043543498381,145.5224747559987,0.0007485267539943971,0.20560724963231736,0.011196350045424732,0.042172721910798676,,
86,,,,,454524,468841,14317,458450,458450,458450.0,0.23031696677207947,0.001,0.0,1.0,0.050531776796560735,0.0033535434340592474,0.003090486192377284,0.0005342454192032164,5.247250616550446,0.407219624666733,1e-06,2.991440534591675,4.0,-3.0,0.95849609375,1.0,0.0,2.0329442024230957,3.0,-3.0,0.0,0.0,0.0,2.96622371673584,3.9935009479522705,-3.022157669067383,-2.090961181977491e-09,0.9999998807907104,4.765861511230469,-9.56948471069336,-2.090961181977491e-09,4.765861511230469,-9.56948471069336,114.0234375,505.0,41.0,0.0,781.38671875,2048.0,414.0,0.005859375,45.7169430310023,20.008450602006633,1.4449511209968477,78.06820965200313,145.34192480600905,0.0007879545866489517,0.19577313733728288,0.01091092300251207,0.04257182334605908,,
87,,,,,434782,452125,17343,441651,441652,441651.25,0.23415040969848633,0.001,0.0,1.0,0.04959693803851094,0.04643955021830542,0.0021135239637390313,0.00013375030701873975,4.959469676017761,0.42372302930322364,1e-06,2.9203312397003174,4.0,-3.0,0.96142578125,1.0,0.0,1.958905577659607,3.0,-3.0,0.0,0.0,0.0,2.895653247833252,3.996164321899414,-3.019059419631958,-1.609796207446834e-08,0.9999998807907104,5.06355619430542,-10.141867637634277,-1.609796207446834e-08,5.06355619430542,-10.141867637634277,111.07861328125,729.0,45.0,0.0,751.521484375,2048.0,389.0,0.005859375,50.27084397801082,19.306413261016132,1.3921779640077148,72.32183462902321,143.39418180298526,0.0007880527701482305,0.22098142757676553,0.010928539917534555,0.04093831650483454,,
88,,,,,426517,480889,54372,448378,448379,448378.75,0.21848106384277344,0.001,0.0,1.0,0.04864368469764789,-0.048534483499436946,0.002867003825182716,0.00044001559629881136,206.0477141737938,0.39620499375902135,1e-06,2.966615676879883,4.0,-3.0,0.9638671875,1.0,0.0,2.002748489379883,3.0,-3.0,0.0,0.0,0.0,2.961996078491211,43.56110382080078,-3.0373449325561523,-1.609364730370544e-08,0.9999998211860657,5.4315948486328125,-10.785109519958496,-1.609364730370544e-08,5.4315948486328125,-10.785109519958496,114.81201171875,1024.0,43.0,0.00048828125,760.927734375,2048.0,399.0,0.005859375,47.79744539200328,20.041983397008153,1.4066435369895771,78.50768619097653,147.86238778400002,0.0007842942696267258,0.20327660872266265,0.011174695163970278,0.04377308591842083,,
89,,,,,453404,460909,7505,456179,456180,456179.75,0.2423706203699112,0.001,0.0,1.0,0.044122911509006255,-0.0006359927356243134,0.002264170199557538,0.0005050136362936633,4.878197073936462,0.4144269083274416,1e-06,2.989994525909424,4.0,-2.0,0.97509765625,1.0,0.0,2.014897108078003,3.0,-3.0,0.0,0.0,0.0,2.964205741882324,3.997769355773926,-2.034874677658081,1.9126366268551465e-08,0.9999998211860657,6.23405122756958,-6.215860366821289,1.9126366268551465e-08,6.23405122756958,-6.215860366821289,112.18896484375,459.0,41.0,0.0,778.787109375,2048.0,425.0,0.00390625,47.81534486799501,20.382949802995427,1.341376030992251,76.36553283900139,146.01171537101618,0.0007351137523050129,0.20810724471736097,0.01117045956281237,0.041850571424422826,,
90,2.801316811516881,0.975,1.8263168070465325,0.0,434806,462402,27596,449634,449635,449634.75,0.2341279536485672,0.001,0.0,1.0,0.04980733996677783,-0.011335732595574471,0.002986983215856937,0.00034673785333530586,6.783994197845459,0.4130147293550398,1e-06,2.8926355838775635,4.0,-3.0,0.97412109375,1.0,0.0,1.9185147285461426,3.0,-3.0,0.0,0.0,0.0,2.866909980773926,3.9967620372772217,-3.0454015731811523,4.111305518250674e-09,1.0000001192092896,5.261999607086182,-10.476757049560547,4.111305518250674e-09,5.261999607086182,-10.476757049560547,115.98193359375,1024.0,44.0,0.00048828125,762.2109375,2048.0,418.0,0.00390625,57.55949529100326,20.393771504983306,1.3505410079960711,75.4819860959833,192.12532613100484,0.0007509100486539748,0.24232413996911248,0.011339076608838233,0.04196850115342692,11.32971659701434,25.90775127900997
91,,,,,422566,464470,41904,445848,445848,445848.0,0.22946880757808685,0.001,0.0,1.0,0.05730381890617568,0.028922205710590912,0.002686237474775006,0.00035553982311755354,8.32046127319336,0.408890509479343,1e-06,2.952324151992798,4.0,-3.0,0.96435546875,1.0,0.0,1.9879684448242188,3.0,-3.0,0.0,0.0,0.0,2.9277424812316895,3.9956254959106445,-3.0509748458862305,-8.489190683746983e-09,0.9999998807907104,6.245442867279053,-6.243936538696289,-8.489190683746983e-09,6.245442867279053,-6.243936538696289,112.33984375,462.0,40.0,0.0,758.45703125,1981.0,407.0,0.0,46.52965191099793,19.96304950301419,1.3457606169977225,75.63606133099529,143.5856447580154,0.0007546072972166089,0.20223952463141073,0.011193865119398422,0.04241134945709933,,
92,,,,,430234,458630,28396,446248,446249,446248.75,0.23992261290550232,0.001,0.0,1.0,0.049101566523313524,0.07584719236086433,0.002013605268439278,0.00010725307996229579,3.7792388200759888,0.40615465107405374,1e-06,2.9810750484466553,4.0,-3.0,0.9716796875,1.0,0.0,2.0093953609466553,3.0,-3.0,0.0,0.0,0.0,2.956040382385254,3.994358777999878,-3.0475645065307617,1.1145392164735313e-08,1.0000001192092896,5.960930347442627,-11.925603866577148,1.1145392164735313e-08,5.960930347442627,-11.925603866577148,109.63232421875,452.0,44.0,0.0,761.947265625,2048.0,399.0,0.001953125,45.01135277899448,20.169288704986684,1.3275426489999518,76.27719901199453,142.89190430298913,0.0007437234552477468,0.20047189326448256,0.011299353054202776,0.04273244407519042,,
93,,,,,436663,468295,31632,452454,452454,452454.0,0.21963250637054443,0.001,0.0,1.0,0.06272332941492399,-0.035680919078489144,0.003437406071073686,4.612269185599871e-05,527.4700867533684,0.40376601951256386,1e-06,2.9529411792755127,4.0,-3.0,0.97216796875,1.0,0.0,1.9807729721069336,3.0,-3.0,0.0,0.0,0.0,2.9509458541870117,47.041358947753906,-3.04384183883667,-4.190967572981208e-09,0.9999997615814209,4.545073509216309,-9.0038480758667,-4.190967572981208e-09,4.545073509216309,-9.0038480758667,113.77734375,1024.0,30.0,0.00048828125,769.921875,2048.0,420.0,0.0078125,46.79179722099798,20.04251373797888,1.3886986089928541,77.69420296998578,146.02800703901448,0.0007673148038214128,0.20080937455367004,0.011074337798969,0.04292933810397619,,
